,Day-ahead demand forecast1
20191130T18-05,2319
20191130T17-05,2246
20191130T16-05,2262
20191130T15-05,2261
20191130T14-05,2214
20191130T13-05,2120
20191130T12-05,2046
20191130T11-05,1992
20191130T10-05,1936
20191130T09-05,1819
20191130T08-05,1652
20191130T07-05,1506
20191130T06-05,1439
20191130T05-05,1394
20191130T04-05,1383
20191130T03-05,1405
20191130T02-05,1450
20191130T01-05,1525
20191130T00-05,1663
20191129T23-05,1792
20191129T22-05,1916
20191129T21-05,2035
20191129T20-05,2135
20191129T19-05,2236
20191129T18-05,2292
20191129T17-05,2232
20191129T16-05,2274
20191129T15-05,2279
20191129T14-05,2232
20191129T13-05,2200
20191129T12-05,2139
20191129T11-05,2045
20191129T10-05,1940
20191129T09-05,1800
20191129T08-05,1651
20191129T07-05,1557
20191129T06-05,1495
20191129T05-05,1438
20191129T04-05,1407
20191129T03-05,1434
20191129T02-05,1468
20191129T01-05,1534
20191129T00-05,1601
20191128T23-05,1704
20191128T22-05,1798
20191128T21-05,1887
20191128T20-05,1944
20191128T19-05,2009
20191128T18-05,2086
20191128T17-05,2100
20191128T16-05,2225
20191128T15-05,2328
20191128T14-05,2386
20191128T13-05,2401
20191128T12-05,2367
20191128T11-05,2290
20191128T10-05,2130
20191128T09-05,1940
20191128T08-05,1703
20191128T07-05,1535
20191128T06-05,1471
20191128T05-05,1439
20191128T04-05,1431
20191128T03-05,1472
20191128T02-05,1518
20191128T01-05,1593
20191128T00-05,1636
20191127T23-05,1779
20191127T22-05,1953
20191127T21-05,2122
20191127T20-05,2239
20191127T19-05,2320
20191127T18-05,2350
20191127T17-05,2242
20191127T16-05,2232
20191127T15-05,2205
20191127T14-05,2150
20191127T13-05,2113
20191127T12-05,2097
20191127T11-05,2050
20191127T10-05,2033
20191127T09-05,2015
20191127T08-05,2015
20191127T07-05,1996
20191127T06-05,1803
20191127T05-05,1596
20191127T04-05,1512
20191127T03-05,1488
20191127T02-05,1510
20191127T01-05,1552
20191127T00-05,1604
20191126T23-05,1737
20191126T22-05,1916
20191126T21-05,2065
20191126T20-05,2163
20191126T19-05,2216
20191126T18-05,2203
20191126T17-05,2076
20191126T16-05,2038
20191126T15-05,2041
20191126T14-05,2010
20191126T13-05,2004
20191126T12-05,1991
20191126T11-05,2033
20191126T10-05,2073
20191126T09-05,2144
20191126T08-05,2179
20191126T07-05,2147
20191126T06-05,1961
20191126T05-05,1711
20191126T04-05,1626
20191126T03-05,1589
20191126T02-05,1595
20191126T01-05,1618
20191126T00-05,1682
20191125T23-05,1821
20191125T22-05,1975
20191125T21-05,2112
20191125T20-05,2196
20191125T19-05,2224
20191125T18-05,2206
20191125T17-05,2063
20191125T16-05,2052
20191125T15-05,2038
20191125T14-05,2033
20191125T13-05,2052
20191125T12-05,2065
20191125T11-05,2069
20191125T10-05,2070
20191125T09-05,2037
20191125T08-05,1995
20191125T07-05,1960
20191125T06-05,1750
20191125T05-05,1547
20191125T04-05,1458
20191125T03-05,1439
20191125T02-05,1476
20191125T01-05,1517
20191125T00-05,1597
20191124T23-05,1705
20191124T22-05,1858
20191124T21-05,1983
20191124T20-05,2050
20191124T19-05,2084
20191124T18-05,2091
20191124T17-05,2013
20191124T16-05,2028
20191124T15-05,2073
20191124T14-05,2079
20191124T13-05,2085
20191124T12-05,2062
20191124T11-05,2008
20191124T10-05,1945
20191124T09-05,1810
20191124T08-05,1638
20191124T07-05,1522
20191124T06-05,1464
20191124T05-05,1465
20191124T04-05,1464
20191124T03-05,1499
20191124T02-05,1543
20191124T01-05,1615
20191124T00-05,1708
20191123T23-05,1838
20191123T22-05,1979
20191123T21-05,2093
20191123T20-05,2181
20191123T19-05,2283
20191123T18-05,2358
20191123T17-05,2293
20191123T16-05,2309
20191123T15-05,2299
20191123T14-05,2258
20191123T13-05,2210
20191123T12-05,2154
20191123T11-05,2075
20191123T10-05,1976
20191123T09-05,1863
20191123T08-05,1705
20191123T07-05,1570
20191123T06-05,1499
20191123T05-05,1444
20191123T04-05,1428
20191123T03-05,1440
20191123T02-05,1478
20191123T01-05,1555
20191123T00-05,1642
20191122T23-05,1792
20191122T22-05,1957
20191122T21-05,2104
20191122T20-05,2220
20191122T19-05,2320
20191122T18-05,2361
20191122T17-05,2291
20191122T16-05,2275
20191122T15-05,2275
20191122T14-05,2228
20191122T13-05,2187
20191122T12-05,2152
20191122T11-05,2114
20191122T10-05,2053
20191122T09-05,2004
20191122T08-05,1942
20191122T07-05,1903
20191122T06-05,1718
20191122T05-05,1518
20191122T04-05,1453
20191122T03-05,1451
20191122T02-05,1470
20191122T01-05,1526
20191122T00-05,1633
20191121T23-05,1792
20191121T22-05,1981
20191121T21-05,2149
20191121T20-05,2260
20191121T19-05,2316
20191121T18-05,2300
20191121T17-05,2164
20191121T16-05,2150
20191121T15-05,2122
20191121T14-05,2099
20191121T13-05,2065
20191121T12-05,2062
20191121T11-05,2047
20191121T10-05,2064
20191121T09-05,2081
20191121T08-05,2097
20191121T07-05,2107
20191121T06-05,1893
20191121T05-05,1663
20191121T04-05,1556
20191121T03-05,1525
20191121T02-05,1536
20191121T01-05,1568
20191121T00-05,1656
20191120T23-05,1792
20191120T22-05,1974
20191120T21-05,2134
20191120T20-05,2232
20191120T19-05,2276
20191120T18-05,2218
20191120T17-05,2147
20191120T16-05,2125
20191120T15-05,2108
20191120T14-05,2100
20191120T13-05,2102
20191120T12-05,2119
20191120T11-05,2121
20191120T10-05,2090
20191120T09-05,2038
20191120T08-05,2040
20191120T07-05,2050
20191120T06-05,1853
20191120T05-05,1622
20191120T04-05,1532
20191120T03-05,1508
20191120T02-05,1529
20191120T01-05,1582
20191120T00-05,1668
20191119T23-05,1824
20191119T22-05,2013
20191119T21-05,2175
20191119T20-05,2274
20191119T19-05,2325
20191119T18-05,2283
20191119T17-05,2152
20191119T16-05,2125
20191119T15-05,2108
20191119T14-05,2077
20191119T13-05,2071
20191119T12-05,2069
20191119T11-05,2062
20191119T10-05,2056
20191119T09-05,2019
20191119T08-05,2002
20191119T07-05,1983
20191119T06-05,1782
20191119T05-05,1576
20191119T04-05,1501
20191119T03-05,1492
20191119T02-05,1519
20191119T01-05,1574
20191119T00-05,1688
20191118T23-05,1844
20191118T22-05,2034
20191118T21-05,2195
20191118T20-05,2296
20191118T19-05,2333
20191118T18-05,2284
20191118T17-05,2161
20191118T16-05,2140
20191118T15-05,2120
20191118T14-05,2103
20191118T13-05,2107
20191118T12-05,2127
20191118T11-05,2139
20191118T10-05,2147
20191118T09-05,2141
20191118T08-05,2134
20191118T07-05,2119
20191118T06-05,1909
20191118T05-05,1689
20191118T04-05,1597
20191118T03-05,1562
20191118T02-05,1573
20191118T01-05,1622
20191118T00-05,1652
20191117T23-05,1788
20191117T22-05,1945
20191117T21-05,2081
20191117T20-05,2144
20191117T19-05,2177
20191117T18-05,2160
20191117T17-05,2036
20191117T16-05,2001
20191117T15-05,1984
20191117T14-05,1985
20191117T13-05,1996
20191117T12-05,2002
20191117T11-05,2040
20191117T10-05,2057
20191117T09-05,2012
20191117T08-05,1869
20191117T07-05,1731
20191117T06-05,1636
20191117T05-05,1583
20191117T04-05,1547
20191117T03-05,1558
20191117T02-05,1585
20191117T01-05,1639
20191117T00-05,1679
20191116T23-05,1741
20191116T22-05,1830
20191116T21-05,1927
20191116T20-05,1969
20191116T19-05,2055
20191116T18-05,2104
20191116T17-05,1958
20191116T16-05,1908
20191116T15-05,1962
20191116T14-05,2005
20191116T13-05,2026
20191116T12-05,2038
20191116T11-05,2023
20191116T10-05,1980
20191116T09-05,1864
20191116T08-05,1739
20191116T07-05,1568
20191116T06-05,1464
20191116T05-05,1389
20191116T04-05,1373
20191116T03-05,1380
20191116T02-05,1407
20191116T01-05,1489
20191116T00-05,1564
20191115T23-05,1676
20191115T22-05,1779
20191115T21-05,1921
20191115T20-05,2028
20191115T19-05,2168
20191115T18-05,2221
20191115T17-05,2129
20191115T16-05,2157
20191115T15-05,2218
20191115T14-05,2230
20191115T13-05,2246
20191115T12-05,2236
20191115T11-05,2198
20191115T10-05,2173
20191115T09-05,2080
20191115T08-05,1983
20191115T07-05,1952
