,Day-ahead demand forecast1
20191104T10-05,285
20191104T09-05,283
20191104T08-05,277
20191104T07-05,249
20191104T06-05,214
20191104T05-05,199
20191104T04-05,194
20191104T03-05,194
20191104T02-05,199
20191104T01-05,209
20191104T00-05,233
20191103T23-05,252
20191103T22-05,260
20191103T21-05,269
20191103T20-05,279
20191103T19-05,279
20191103T18-05,269
20191103T17-05,264
20191103T16-05,259
20191103T15-05,257
20191103T14-05,258
20191103T13-05,259
20191103T12-05,258
20191103T11-05,259
20191103T10-05,256
20191103T09-05,245
20191103T08-05,230
20191103T07-05,217
20191103T06-05,205
20191103T05-05,202
20191103T04-05,199
20191103T03-05,198
20191103T02-05,201
20191103T01-05,214
20191103T01-04,229
20191103T00-04,235
20191102T23-04,247
20191102T22-04,260
20191102T21-04,266
20191102T20-04,265
20191102T19-04,256
20191102T18-04,254
20191102T17-04,252
20191102T16-04,250
20191102T15-04,248
20191102T14-04,251
20191102T13-04,255
20191102T12-04,260
20191102T11-04,266
20191102T10-04,268
20191102T09-04,262
20191102T08-04,248
20191102T07-04,232
20191102T06-04,218
20191102T05-04,210
20191102T04-04,209
20191102T03-04,211
20191102T02-04,217
20191102T01-04,226
20191102T00-04,233
20191101T23-04,245
20191101T22-04,258
20191101T21-04,267
20191101T20-04,273
20191101T19-04,271
20191101T18-04,268
20191101T17-04,270
20191101T16-04,267
20191101T15-04,264
20191101T14-04,257
20191101T13-04,262
20191101T12-04,267
20191101T11-04,270
20191101T10-04,266
20191101T09-04,260
20191101T08-04,254
20191101T07-04,231
20191101T06-04,200
20191101T05-04,186
20191101T04-04,185
20191101T03-04,188
20191101T02-04,194
20191101T01-04,205
20191101T00-04,255
20191031T23-04,277
20191031T22-04,302
20191031T21-04,326
20191031T20-04,340
20191031T19-04,347
20191031T18-04,368
20191031T17-04,383
20191031T16-04,389
20191031T15-04,387
20191031T14-04,388
20191031T13-04,379
20191031T12-04,368
20191031T11-04,353
20191031T10-04,337
20191031T09-04,324
20191031T08-04,321
20191031T07-04,300
20191031T06-04,266
20191031T05-04,254
20191031T04-04,256
20191031T03-04,261
20191031T02-04,272
20191031T01-04,291
20191031T00-04,287
20191030T23-04,317
20191030T22-04,346
20191030T21-04,370
20191030T20-04,384
20191030T19-04,378
20191030T18-04,384
20191030T17-04,388
20191030T16-04,388
20191030T15-04,380
20191030T14-04,371
20191030T13-04,358
20191030T12-04,344
20191030T11-04,328
20191030T10-04,312
20191030T09-04,301
20191030T08-04,296
20191030T07-04,271
20191030T06-04,237
20191030T05-04,223
20191030T04-04,222
20191030T03-04,228
20191030T02-04,240
20191030T01-04,258
20191030T00-04,278
20191029T23-04,306
20191029T22-04,333
20191029T21-04,353
20191029T20-04,362
20191029T19-04,352
20191029T18-04,355
20191029T17-04,359
20191029T16-04,356
20191029T15-04,350
20191029T14-04,348
20191029T13-04,342
20191029T12-04,334
20191029T11-04,323
20191029T10-04,313
20191029T09-04,304
20191029T08-04,305
20191029T07-04,280
20191029T06-04,247
20191029T05-04,233
20191029T04-04,233
20191029T03-04,238
20191029T02-04,251
20191029T01-04,269
20191029T00-04,272
20191028T23-04,304
20191028T22-04,336
20191028T21-04,361
20191028T20-04,374
20191028T19-04,368
20191028T18-04,374
20191028T17-04,376
20191028T16-04,369
