,Day-ahead demand forecast1
20191004T07-07,1902
20191004T06-07,1848
20191004T05-07,1548
20191004T04-07,1510
20191004T03-07,1582
20191004T02-07,1619
20191004T01-07,1668
20191004T00-07,2213
20191003T23-07,2486
20191003T22-07,2142
20191003T21-07,2313
20191003T20-07,2378
20191003T19-07,2293
20191003T18-07,2096
20191003T17-07,2036
20191003T16-07,2112
20191003T15-07,2118
20191003T14-07,2146
20191003T13-07,2162
20191003T12-07,2156
20191003T11-07,2202
20191003T10-07,2117
20191003T09-07,2234
20191003T08-07,2262
20191003T07-07,2065
20191003T06-07,2265
20191003T05-07,1928
20191003T04-07,1836
20191003T03-07,1814
20191003T02-07,1851
20191003T01-07,1844
20191003T00-07,2188
20191002T23-07,2139
20191002T22-07,2045
20191002T21-07,2358
20191002T20-07,2447
20191002T19-07,2197
20191002T18-07,2144
20191002T17-07,2145
20191002T16-07,2115
20191002T15-07,2127
20191002T14-07,2164
20191002T13-07,2177
20191002T12-07,2206
20191002T11-07,2291
20191002T10-07,2111
20191002T09-07,2158
20191002T08-07,2116
20191002T07-07,1936
20191002T06-07,1887
20191002T05-07,1890
20191002T04-07,1817
20191002T03-07,1842
20191002T02-07,1841
20191002T01-07,1808
20191002T00-07,2064
20191001T23-07,2145
20191001T22-07,1929
20191001T21-07,2201
20191001T20-07,2247
20191001T19-07,2028
20191001T18-07,1912
20191001T17-07,1840
20191001T16-07,1841
20191001T15-07,1853
20191001T14-07,1908
20191001T13-07,1963
20191001T12-07,2059
20191001T11-07,2278
20191001T10-07,2324
20191001T09-07,2240
20191001T08-07,2212
20191001T07-07,2153
20191001T06-07,2206
20191001T05-07,2045
20191001T04-07,1931
20191001T03-07,1936
20191001T02-07,1934
20191001T01-07,1931
20191001T00-07,2347
20190930T23-07,2372
20190930T22-07,2289
20190930T21-07,2472
20190930T20-07,2484
20190930T19-07,2412
20190930T18-07,2293
20190930T17-07,2256
20190930T16-07,2132
20190930T15-07,2121
20190930T14-07,2168
20190930T13-07,2209
20190930T12-07,2297
20190930T11-07,2481
20190930T10-07,2483
20190930T09-07,2349
20190930T08-07,2272
20190930T07-07,2293
20190930T06-07,2326
20190930T05-07,2213
20190930T04-07,2198
20190930T03-07,2165
20190930T02-07,2163
20190930T01-07,2204
20190930T00-07,2470
20190929T23-07,2560
20190929T22-07,2510
20190929T21-07,2582
20190929T20-07,2598
20190929T19-07,2408
20190929T18-07,2449
20190929T17-07,2368
20190929T16-07,2325
20190929T15-07,2340
20190929T14-07,2303
20190929T13-07,2424
20190929T12-07,2465
20190929T11-07,2492
20190929T10-07,2476
20190929T09-07,2348
20190929T08-07,2071
20190929T07-07,1929
20190929T06-07,1998
20190929T05-07,1990
20190929T04-07,1976
20190929T03-07,1961
20190929T02-07,2006
20190929T01-07,2128
20190929T00-07,2323
20190928T23-07,2463
20190928T22-07,2157
20190928T21-07,2338
20190928T20-07,2337
20190928T19-07,2211
20190928T18-07,2135
20190928T17-07,2136
20190928T16-07,2168
20190928T15-07,2158
20190928T14-07,2169
20190928T13-07,2133
20190928T12-07,2192
20190928T11-07,2262
20190928T10-07,2112
20190928T09-07,2163
20190928T08-07,1892
20190928T07-07,1877
20190928T06-07,2004
20190928T05-07,1892
20190928T04-07,1931
20190928T03-07,1928
20190928T02-07,1961
20190928T01-07,2071
20190928T00-07,2344
20190927T23-07,2524
20190927T22-07,2493
20190927T21-07,2515
20190927T20-07,2489
20190927T19-07,2449
20190927T18-07,2391
20190927T17-07,2354
20190927T16-07,2295
20190927T15-07,2204
20190927T14-07,2239
20190927T13-07,2275
20190927T12-07,2308
20190927T11-07,2234
20190927T10-07,2272
20190927T09-07,2293
20190927T08-07,2205
20190927T07-07,2044
20190927T06-07,2094
20190927T05-07,2057
20190927T04-07,2021
20190927T03-07,2030
20190927T02-07,2033
20190927T01-07,2109
20190927T00-07,2086
20190926T23-07,2303
20190926T22-07,2174
20190926T21-07,2448
20190926T20-07,2524
20190926T19-07,2409
20190926T18-07,2366
20190926T17-07,2277
20190926T16-07,2324
20190926T15-07,2285
20190926T14-07,2269
20190926T13-07,2257
20190926T12-07,2129
20190926T11-07,2131
20190926T10-07,2116
20190926T09-07,2109
20190926T08-07,2134
20190926T07-07,2053
20190926T06-07,2076
20190926T05-07,1981
20190926T04-07,1870
20190926T03-07,1959
20190926T02-07,1836
20190926T01-07,2250
20190926T00-07,2373
20190925T23-07,2621
20190925T22-07,2405
20190925T21-07,2531
20190925T20-07,2649
20190925T19-07,2509
20190925T18-07,2571
20190925T17-07,2541
20190925T16-07,2422
20190925T15-07,2419
20190925T14-07,2448
20190925T13-07,2498
20190925T12-07,2420
20190925T11-07,2511
20190925T10-07,2436
20190925T09-07,2377
20190925T08-07,2385
20190925T07-07,2167
20190925T06-07,2233
20190925T05-07,2124
20190925T04-07,2058
20190925T03-07,2059
20190925T02-07,2088
20190925T01-07,2172
20190925T00-07,2673
20190924T23-07,2649
20190924T22-07,2524
20190924T21-07,2698
20190924T20-07,2649
20190924T19-07,2558
20190924T18-07,2481
20190924T17-07,2420
20190924T16-07,2383
20190924T15-07,2375
20190924T14-07,2380
20190924T13-07,2373
20190924T12-07,2382
20190924T11-07,2283
20190924T10-07,2275
20190924T09-07,2219
20190924T08-07,2157
20190924T07-07,1991
20190924T06-07,2278
20190924T05-07,2129
20190924T04-07,2099
20190924T03-07,2095
20190924T02-07,2101
20190924T01-07,2302
20190924T00-07,2279
20190923T23-07,2277
20190923T22-07,2222
20190923T21-07,2343
20190923T20-07,2340
20190923T19-07,2322
20190923T18-07,2316
20190923T17-07,2310
20190923T16-07,2301
20190923T15-07,2294
20190923T14-07,2292
20190923T13-07,2294
20190923T12-07,2198
20190923T11-07,2193
20190923T10-07,2037
20190923T09-07,2020
20190923T08-07,1975
20190923T07-07,1835
20190923T06-07,2021
20190923T05-07,1697
20190923T04-07,1694
20190923T03-07,2039
20190923T02-07,2067
20190923T01-07,2151
20190923T00-07,2305
20190922T23-07,2527
20190922T22-07,2236
20190922T21-07,2426
20190922T20-07,2473
20190922T19-07,2383
20190922T18-07,2368
20190922T17-07,2201
20190922T16-07,2121
20190922T15-07,2130
20190922T14-07,2197
20190922T13-07,2249
20190922T12-07,2273
20190922T11-07,2160
20190922T10-07,2104
20190922T09-07,2109
20190922T08-07,1973
20190922T07-07,1957
20190922T06-07,2081
20190922T05-07,2132
20190922T04-07,2140
20190922T03-07,2174
20190922T02-07,2204
20190922T01-07,2171
20190922T00-07,2459
20190921T23-07,2546
20190921T22-07,2378
20190921T21-07,2518
20190921T20-07,2550
20190921T19-07,2435
20190921T18-07,2446
20190921T17-07,2427
20190921T16-07,2375
20190921T15-07,2354
20190921T14-07,2250
20190921T13-07,2217
20190921T12-07,2266
20190921T11-07,2383
20190921T10-07,2355
20190921T09-07,2228
20190921T08-07,2085
20190921T07-07,1949
20190921T06-07,1884
