,Day-ahead demand forecast1
20191114T13-08,3024
20191114T12-08,2970
20191114T11-08,2902
20191114T10-08,2823
20191114T09-08,2721
20191114T08-08,2594
20191114T07-08,2432
20191114T06-08,2213
20191114T05-08,2035
20191114T04-08,1978
20191114T03-08,1975
20191114T02-08,2099
20191114T01-08,2140
20191114T00-08,2484
20191113T23-08,2668
20191113T22-08,2839
20191113T21-08,2947
20191113T20-08,3031
20191113T19-08,3063
20191113T18-08,3053
20191113T17-08,3077
20191113T16-08,3098
20191113T15-08,3100
20191113T14-08,3036
20191113T13-08,2984
20191113T12-08,2914
20191113T11-08,2840
20191113T10-08,2766
20191113T09-08,2679
20191113T08-08,2574
20191113T07-08,2423
20191113T06-08,2222
20191113T05-08,2069
20191113T04-08,2010
20191113T03-08,2000
20191113T02-08,2055
20191113T01-08,2073
20191113T00-08,2559
20191112T23-08,2736
20191112T22-08,2888
20191112T21-08,3021
20191112T20-08,3160
20191112T19-08,3236
20191112T18-08,3243
20191112T17-08,3250
20191112T16-08,3188
20191112T15-08,3180
20191112T14-08,3122
20191112T13-08,3063
20191112T12-08,3018
20191112T11-08,2959
20191112T10-08,2866
20191112T09-08,2739
20191112T08-08,2604
20191112T07-08,2435
20191112T06-08,2227
20191112T05-08,2061
20191112T04-08,2000
20191112T03-08,2044
20191112T02-08,2115
20191112T01-08,2150
20191112T00-08,2569
20191111T23-08,2778
20191111T22-08,2947
20191111T21-08,3059
20191111T20-08,3140
20191111T19-08,3190
20191111T18-08,3200
20191111T17-08,3105
20191111T16-08,3024
20191111T15-08,2992
20191111T14-08,2945
20191111T13-08,2912
20191111T12-08,2881
20191111T11-08,2849
20191111T10-08,2779
20191111T09-08,2672
20191111T08-08,2533
20191111T07-08,2392
20191111T06-08,2239
20191111T05-08,2088
20191111T04-08,2018
20191111T03-08,2000
20191111T02-08,2093
20191111T01-08,2124
20191111T00-08,2516
20191110T23-08,2722
20191110T22-08,2877
20191110T21-08,2980
20191110T20-08,3030
20191110T19-08,3044
20191110T18-08,3050
20191110T17-08,2798
20191110T16-08,2632
20191110T15-08,2589
20191110T14-08,2546
20191110T13-08,2505
20191110T12-08,2505
20191110T11-08,2473
20191110T10-08,2372
20191110T09-08,2240
20191110T08-08,2110
20191110T07-08,2063
20191110T06-08,2043
20191110T05-08,2007
20191110T04-08,2000
20191110T03-08,2057
20191110T02-08,2136
20191110T01-08,2185
20191110T00-08,2582
20191109T23-08,2786
20191109T22-08,2960
20191109T21-08,3079
20191109T20-08,3156
20191109T19-08,3195
