,Day-ahead demand forecast1
20191103T11-07,5087
20191103T10-07,5126
20191103T09-07,5154
20191103T08-07,5185
20191103T07-07,5185
20191103T06-07,5149
20191103T05-07,5035
20191103T04-07,4876
20191103T03-07,4744
20191103T02-07,4703
20191103T01-06,4834
20191103T00-06,5063
20191102T23-06,5364
20191102T22-06,5586
20191102T21-06,5780
20191102T20-06,5835
20191102T19-06,5805
20191102T18-06,5535
20191102T17-06,5282
20191102T16-06,5114
20191102T15-06,5042
20191102T14-06,5159
20191102T13-06,5258
20191102T12-06,5342
20191102T11-06,5444
20191102T10-06,5524
20191102T09-06,5585
20191102T08-06,5526
20191102T07-06,5367
20191102T06-06,5160
20191102T05-06,5034
20191102T04-06,4999
20191102T03-06,4996
20191102T02-06,5065
20191102T01-06,5154
20191102T00-06,5319
20191101T23-06,5604
20191101T22-06,5845
20191101T21-06,6068
20191101T20-06,6149
20191101T19-06,6096
20191101T18-06,5951
20191101T17-06,5798
20191101T16-06,5664
20191101T15-06,5591
20191101T14-06,5600
20191101T13-06,5660
20191101T12-06,5760
20191101T11-06,5882
20191101T10-06,6004
20191101T09-06,6117
20191101T08-06,6024
20191101T07-06,5688
20191101T06-06,5272
20191101T05-06,5028
20191101T04-06,4950
20191101T03-06,4875
20191101T02-06,4930
20191101T01-06,5045
20191101T00-06,5218
20191031T23-06,5570
20191031T22-06,5901
20191031T21-06,6098
20191031T20-06,6169
20191031T19-06,6073
20191031T18-06,5910
20191031T17-06,5761
20191031T16-06,5692
20191031T15-06,5693
20191031T14-06,5817
20191031T13-06,5887
20191031T12-06,6023
20191031T11-06,6169
20191031T10-06,6406
20191031T09-06,6723
20191031T08-06,6793
20191031T07-06,6335
20191031T06-06,5895
20191031T05-06,5649
20191031T04-06,5569
20191031T03-06,5456
20191031T02-06,5487
20191031T01-06,5539
20191031T00-06,5648
20191030T23-06,5952
20191030T22-06,6325
20191030T21-06,6673
20191030T20-06,6801
20191030T19-06,6736
20191030T18-06,6552
20191030T17-06,6233
20191030T16-06,6039
20191030T15-06,6000
20191030T14-06,6024
20191030T13-06,6133
20191030T12-06,6246
20191030T11-06,6354
20191030T10-06,6448
20191030T09-06,6531
20191030T08-06,6435
20191030T07-06,6118
20191030T06-06,5727
20191030T05-06,5435
20191030T04-06,5311
20191030T03-06,5240
20191030T02-06,5251
20191030T01-06,5340
20191030T00-06,5527
20191029T23-06,5836
20191029T22-06,6240
20191029T21-06,6637
20191029T20-06,6861
20191029T19-06,6855
20191029T18-06,6799
20191029T17-06,6583
20191029T16-06,6435
20191029T15-06,6303
20191029T14-06,6351
20191029T13-06,6357
20191029T12-06,6360
20191029T11-06,6400
20191029T10-06,6345
20191029T09-06,6348
20191029T08-06,6354
20191029T07-06,5998
20191029T06-06,5568
20191029T05-06,5256
20191029T04-06,5120
20191029T03-06,4947
20191029T02-06,5002
20191029T01-06,5107
20191029T00-06,5383
20191028T23-06,5742
20191028T22-06,6141
20191028T21-06,6490
20191028T20-06,6677
20191028T19-06,6784
20191028T18-06,6660
20191028T17-06,6266
20191028T16-06,6098
20191028T15-06,6033
20191028T14-06,6027
20191028T13-06,6086
20191028T12-06,6174
20191028T11-06,6206
20191028T10-06,6212
20191028T09-06,6249
20191028T08-06,6111
20191028T07-06,5797
20191028T06-06,5360
20191028T05-06,5089
20191028T04-06,4919
20191028T03-06,4796
20191028T02-06,4849
20191028T01-06,4946
20191028T00-06,5197
20191027T23-06,5506
20191027T22-06,5808
20191027T21-06,6062
20191027T20-06,6186
20191027T19-06,6193
20191027T18-06,5976
20191027T17-06,5827
20191027T16-06,5725
20191027T15-06,5728
20191027T14-06,5700
20191027T13-06,5620
20191027T12-06,5588
20191027T11-06,5511
20191027T10-06,5333
20191027T09-06,5099
20191027T08-06,4902
20191027T07-06,4692
20191027T06-06,4486
20191027T05-06,4371
20191027T04-06,4311
20191027T03-06,4318
20191027T02-06,4384
20191027T01-06,4470
20191027T00-06,4607
20191026T23-06,4870
20191026T22-06,5064
20191026T21-06,5179
20191026T20-06,5274
20191026T19-06,5211
20191026T18-06,4942
20191026T17-06,4845
20191026T16-06,4807
20191026T15-06,4782
20191026T14-06,4772
20191026T13-06,4767
20191026T12-06,4871
20191026T11-06,4909
20191026T10-06,4931
20191026T09-06,4947
20191026T08-06,4886
20191026T07-06,4726
20191026T06-06,4516
20191026T05-06,4397
20191026T04-06,4369
20191026T03-06,4386
20191026T02-06,4431
20191026T01-06,4562
20191026T00-06,4663
20191025T23-06,4942
20191025T22-06,5211
20191025T21-06,5430
20191025T20-06,5546
20191025T19-06,5467
20191025T18-06,5344
20191025T17-06,5253
20191025T16-06,5186
20191025T15-06,5171
20191025T14-06,5186
20191025T13-06,5250
20191025T12-06,5324
20191025T11-06,5437
20191025T10-06,5516
20191025T09-06,5786
20191025T08-06,5803
20191025T07-06,5539
20191025T06-06,5121
20191025T05-06,4869
20191025T04-06,4773
20191025T03-06,4666
20191025T02-06,4710
20191025T01-06,4837
20191025T00-06,4970
20191024T23-06,5259
20191024T22-06,5645
20191024T21-06,5949
20191024T20-06,6109
20191024T19-06,6160
20191024T18-06,5995
20191024T17-06,5681
20191024T16-06,5535
20191024T15-06,5473
20191024T14-06,5460
20191024T13-06,5503
20191024T12-06,5564
20191024T11-06,5667
20191024T10-06,5769
20191024T09-06,5859
20191024T08-06,5905
20191024T07-06,5546
20191024T06-06,5053
20191024T05-06,4783
20191024T04-06,4646
20191024T03-06,4581
20191024T02-06,4609
20191024T01-06,4709
20191024T00-06,4739
20191023T23-06,5042
20191023T22-06,5423
20191023T21-06,5809
20191023T20-06,6006
20191023T19-06,6016
20191023T18-06,5804
20191023T17-06,5625
20191023T16-06,5511
20191023T15-06,5438
20191023T14-06,5377
20191023T13-06,5366
20191023T12-06,5400
20191023T11-06,5461
20191023T10-06,5513
20191023T09-06,5582
20191023T08-06,5614
20191023T07-06,5351
20191023T06-06,4777
20191023T05-06,4493
20191023T04-06,4357
20191023T03-06,4327
20191023T02-06,4366
20191023T01-06,4436
20191023T00-06,4549
20191022T23-06,4867
20191022T22-06,5235
20191022T21-06,5541
20191022T20-06,5710
20191022T19-06,5710
20191022T18-06,5492
20191022T17-06,5344
20191022T16-06,5256
20191022T15-06,5220
20191022T14-06,5186
20191022T13-06,5192
20191022T12-06,5214
20191022T11-06,5271
20191022T10-06,5395
20191022T09-06,5530
20191022T08-06,5647
20191022T07-06,5470
20191022T06-06,4917
20191022T05-06,4562
20191022T04-06,4411
20191022T03-06,4389
20191022T02-06,4431
20191022T01-06,4510
20191022T00-06,4674
20191021T23-06,4995
20191021T22-06,5406
20191021T21-06,5681
20191021T20-06,5888
20191021T19-06,5883
20191021T18-06,5622
20191021T17-06,5455
20191021T16-06,5337
20191021T15-06,5298
20191021T14-06,5322
20191021T13-06,5407
20191021T12-06,5452
20191021T11-06,5509
20191021T10-06,5585
20191021T09-06,5674
20191021T08-06,5715
20191021T07-06,5492
20191021T06-06,4958
20191021T05-06,4664
20191021T04-06,4492
20191021T03-06,4471
20191021T02-06,4403
20191021T01-06,4329
20191021T00-06,4520
20191020T23-06,4774
20191020T22-06,5131
20191020T21-06,5378
20191020T20-06,5561
20191020T19-06,5502
20191020T18-06,5299
20191020T17-06,5068
20191020T16-06,4948
