,Day-ahead demand forecast
20191014T16Z,25184
20191014T15Z,24370
20191014T14Z,23640
20191014T13Z,23162
20191014T12Z,22862
20191014T11Z,21365
20191014T10Z,19320
20191014T09Z,18359
20191014T08Z,18110
20191014T07Z,18295
20191014T06Z,18840
20191014T05Z,19598
20191014T04Z,20951
20191014T03Z,22711
20191014T02Z,24139
20191014T01Z,24917
20191014T00Z,25039
20191013T23Z,25091
20191013T22Z,25226
20191013T21Z,25045
20191013T20Z,24564
20191013T19Z,24122
20191013T18Z,23578
20191013T17Z,22892
20191013T16Z,22281
20191013T15Z,21564
20191013T14Z,20670
20191013T13Z,19317
20191013T12Z,18245
20191013T11Z,17718
20191013T10Z,17420
20191013T09Z,17384
20191013T08Z,17560
20191013T07Z,18003
20191013T06Z,18653
20191013T05Z,20180
20191013T04Z,21501
20191013T03Z,22902
20191013T02Z,24164
20191013T01Z,24980
20191013T00Z,25326
20191012T23Z,25718
20191012T22Z,26331
20191012T21Z,26336
20191012T20Z,25999
20191012T19Z,25447
20191012T18Z,24909
20191012T17Z,24306
20191012T16Z,23760
20191012T15Z,22951
20191012T14Z,21864
20191012T13Z,20639
20191012T12Z,19780
20191012T11Z,19150
20191012T10Z,18784
20191012T09Z,18763
20191012T08Z,19018
20191012T07Z,19568
20191012T06Z,20432
20191012T05Z,21976
20191012T04Z,23560
20191012T03Z,25257
20191012T02Z,26866
20191012T01Z,28124
20191012T00Z,28970
20191011T23Z,29880
20191011T22Z,30915
20191011T21Z,31121
20191011T20Z,30732
20191011T19Z,29896
20191011T18Z,28839
20191011T17Z,27609
20191011T16Z,26566
20191011T15Z,25418
20191011T14Z,24299
20191011T13Z,23441
20191011T12Z,23025
20191011T11Z,21651
20191011T10Z,20049
20191011T09Z,19376
20191011T08Z,19372
20191011T07Z,19843
20191011T06Z,20654
20191011T05Z,22381
20191011T04Z,24175
20191011T03Z,26351
20191011T02Z,28380
20191011T01Z,29796
20191011T00Z,30475
20191010T23Z,31093
20191010T22Z,31915
20191010T21Z,31970
20191010T20Z,31412
20191010T19Z,30493
20191010T18Z,29331
20191010T17Z,28036
20191010T16Z,26876
20191010T15Z,25826
20191010T14Z,24865
20191010T13Z,24091
20191010T12Z,23772
20191010T11Z,22363
20191010T10Z,20638
20191010T09Z,19854
20191010T08Z,19868
20191010T07Z,20379
20191010T06Z,21130
20191010T05Z,22646
20191010T04Z,24512
20191010T03Z,26732
20191010T02Z,28840
20191010T01Z,30183
20191010T00Z,30715
20191009T23Z,31076
20191009T22Z,31757
20191009T21Z,31748
20191009T20Z,31162
20191009T19Z,30441
20191009T18Z,29442
20191009T17Z,28171
20191009T16Z,27059
20191009T15Z,25998
20191009T14Z,25083
20191009T13Z,24515
20191009T12Z,24271
20191009T11Z,22849
20191009T10Z,21080
20191009T09Z,20378
20191009T08Z,20410
20191009T07Z,20960
20191009T06Z,21852
20191009T05Z,22985
20191009T04Z,24914
20191009T03Z,27284
20191009T02Z,29480
20191009T01Z,31088
20191009T00Z,31782
20191008T23Z,32468
20191008T22Z,33292
20191008T21Z,33217
20191008T20Z,32598
20191008T19Z,31758
20191008T18Z,30702
20191008T17Z,29371
20191008T16Z,27983
20191008T15Z,26666
20191008T14Z,25458
20191008T13Z,24714
20191008T12Z,24443
20191008T11Z,23089
20191008T10Z,21335
20191008T09Z,20571
20191008T08Z,20588
20191008T07Z,21059
20191008T06Z,21871
20191008T05Z,23691
20191008T04Z,25660
20191008T03Z,28039
20191008T02Z,30390
20191008T01Z,32020
20191008T00Z,32656
20191007T23Z,33330
20191007T22Z,34319
20191007T21Z,34714
20191007T20Z,34310
20191007T19Z,33633
20191007T18Z,32471
20191007T17Z,30939
20191007T16Z,29322
20191007T15Z,27768
20191007T14Z,26405
20191007T13Z,25417
20191007T12Z,25019
20191007T11Z,23579
20191007T10Z,21620
20191007T09Z,20716
20191007T08Z,20670
20191007T07Z,21116
20191007T06Z,21896
20191007T05Z,23088
20191007T04Z,24918
20191007T03Z,26942
20191007T02Z,28849
20191007T01Z,30183
20191007T00Z,30851
20191006T23Z,31471
20191006T22Z,31972
20191006T21Z,31762
20191006T20Z,31013
20191006T19Z,29875
20191006T18Z,28357
20191006T17Z,26936
20191006T16Z,25565
20191006T15Z,24257
20191006T14Z,22814
20191006T13Z,21343
20191006T12Z,20578
20191006T11Z,20127
20191006T10Z,19801
20191006T09Z,19881
20191006T08Z,20246
20191006T07Z,20937
20191006T06Z,22029
20191006T05Z,24043
20191006T04Z,25968
20191006T03Z,27993
20191006T02Z,30025
