,Day-ahead demand forecast1
20190930T05-07,873
20190930T04-07,816
20190930T03-07,813
20190930T02-07,821
20190930T01-07,854
20190930T00-07,900
20190929T23-07,942
20190929T22-07,1043
20190929T21-07,1139
20190929T20-07,1231
20190929T19-07,1294
20190929T18-07,1296
20190929T17-07,1334
20190929T16-07,1332
20190929T15-07,1305
20190929T14-07,1237
20190929T13-07,1193
20190929T12-07,1119
20190929T11-07,1033
20190929T10-07,956
20190929T09-07,859
20190929T08-07,779
20190929T07-07,740
20190929T06-07,754
20190929T05-07,739
20190929T04-07,741
20190929T03-07,762
20190929T02-07,798
20190929T01-07,827
20190929T00-07,880
20190928T23-07,954
20190928T22-07,1040
20190928T21-07,1124
20190928T20-07,1206
20190928T19-07,1280
20190928T18-07,1312
20190928T17-07,1368
20190928T16-07,1374
20190928T15-07,1345
20190928T14-07,1292
20190928T13-07,1234
20190928T12-07,1148
20190928T11-07,1079
20190928T10-07,994
20190928T09-07,921
20190928T08-07,854
20190928T07-07,801
20190928T06-07,806
20190928T05-07,781
20190928T04-07,779
20190928T03-07,797
20190928T02-07,819
20190928T01-07,869
20190928T00-07,893
20190927T23-07,956
20190927T22-07,1040
20190927T21-07,1135
20190927T20-07,1213
20190927T19-07,1300
20190927T18-07,1318
20190927T17-07,1379
20190927T16-07,1402
20190927T15-07,1382
20190927T14-07,1346
20190927T13-07,1294
20190927T12-07,1235
20190927T11-07,1181
20190927T10-07,1121
20190927T09-07,1049
20190927T08-07,990
20190927T07-07,942
20190927T06-07,931
20190927T05-07,856
20190927T04-07,812
20190927T03-07,816
20190927T02-07,833
20190927T01-07,869
20190927T00-07,914
20190926T23-07,1002
20190926T22-07,1121
20190926T21-07,1245
20190926T20-07,1331
20190926T19-07,1404
20190926T18-07,1433
20190926T17-07,1514
20190926T16-07,1549
20190926T15-07,1523
20190926T14-07,1469
20190926T13-07,1422
20190926T12-07,1335
20190926T11-07,1263
20190926T10-07,1199
20190926T09-07,1103
20190926T08-07,1040
20190926T07-07,992
20190926T06-07,977
20190926T05-07,890
20190926T04-07,841
20190926T03-07,835
20190926T02-07,855
20190926T01-07,897
20190926T00-07,945
20190925T23-07,1030
20190925T22-07,1157
20190925T21-07,1282
20190925T20-07,1374
20190925T19-07,1437
20190925T18-07,1458
20190925T17-07,1527
20190925T16-07,1564
20190925T15-07,1530
20190925T14-07,1482
20190925T13-07,1420
20190925T12-07,1345
20190925T11-07,1273
20190925T10-07,1207
20190925T09-07,1121
20190925T08-07,1053
20190925T07-07,1009
20190925T06-07,983
20190925T05-07,895
20190925T04-07,852
20190925T03-07,849
20190925T02-07,865
20190925T01-07,898
20190925T00-07,943
20190924T23-07,1021
20190924T22-07,1139
20190924T21-07,1255
20190924T20-07,1354
20190924T19-07,1412
20190924T18-07,1411
20190924T17-07,1486
20190924T16-07,1524
20190924T15-07,1489
20190924T14-07,1455
20190924T13-07,1392
20190924T12-07,1320
20190924T11-07,1261
20190924T10-07,1191
20190924T09-07,1115
20190924T08-07,1067
20190924T07-07,1024
20190924T06-07,990
20190924T05-07,902
20190924T04-07,853
20190924T03-07,848
20190924T02-07,861
20190924T01-07,893
20190924T00-07,947
20190923T23-07,1030
20190923T22-07,1144
20190923T21-07,1274
20190923T20-07,1367
20190923T19-07,1427
20190923T18-07,1430
20190923T17-07,1493
20190923T16-07,1539
20190923T15-07,1519
20190923T14-07,1479
20190923T13-07,1417
20190923T12-07,1327
20190923T11-07,1248
20190923T10-07,1186
20190923T09-07,1101
20190923T08-07,1042
20190923T07-07,990
20190923T06-07,953
20190923T05-07,865
20190923T04-07,817
20190923T03-07,811
20190923T02-07,824
20190923T01-07,856
20190923T00-07,896
20190922T23-07,958
20190922T22-07,1048
20190922T21-07,1167
20190922T20-07,1237
20190922T19-07,1291
20190922T18-07,1288
20190922T17-07,1318
20190922T16-07,1319
20190922T15-07,1296
20190922T14-07,1244
20190922T13-07,1182
20190922T12-07,1127
20190922T11-07,1052
20190922T10-07,966
20190922T09-07,879
20190922T08-07,810
20190922T07-07,776
20190922T06-07,787
20190922T05-07,775
20190922T04-07,771
20190922T03-07,778
20190922T02-07,818
20190922T01-07,856
20190922T00-07,899
20190921T23-07,942
20190921T22-07,1015
20190921T21-07,1093
20190921T20-07,1159
20190921T19-07,1215
20190921T18-07,1210
20190921T17-07,1249
20190921T16-07,1268
20190921T15-07,1276
20190921T14-07,1267
20190921T13-07,1235
20190921T12-07,1174
20190921T11-07,1141
20190921T10-07,1067
20190921T09-07,1010
20190921T08-07,940
20190921T07-07,879
20190921T06-07,873
20190921T05-07,863
20190921T04-07,852
20190921T03-07,853
20190921T02-07,877
20190921T01-07,937
20190921T00-07,973
20190920T23-07,1057
20190920T22-07,1154
20190920T21-07,1260
20190920T20-07,1355
20190920T19-07,1435
20190920T18-07,1491
20190920T17-07,1557
20190920T16-07,1590
20190920T15-07,1573
20190920T14-07,1527
20190920T13-07,1465
20190920T12-07,1381
20190920T11-07,1307
20190920T10-07,1236
20190920T09-07,1149
20190920T08-07,1078
20190920T07-07,1016
20190920T06-07,993
20190920T05-07,908
20190920T04-07,872
20190920T03-07,876
20190920T02-07,896
20190920T01-07,934
20190920T00-07,978
20190919T23-07,1053
20190919T22-07,1174
20190919T21-07,1299
20190919T20-07,1391
20190919T19-07,1450
20190919T18-07,1462
20190919T17-07,1544
20190919T16-07,1573
20190919T15-07,1551
20190919T14-07,1508
20190919T13-07,1448
20190919T12-07,1359
20190919T11-07,1290
