,Day-ahead demand forecast1
20191010T10-07,1341
20191010T09-07,1279
20191010T08-07,1239
20191010T07-07,1220
20191010T06-07,1156
20191010T05-07,1095
20191010T04-07,1078
20191010T03-07,1099
20191010T02-07,1135
20191010T01-07,1199
20191010T00-07,1233
20191009T23-07,1356
20191009T22-07,1537
20191009T21-07,1669
20191009T20-07,1773
20191009T19-07,1899
20191009T18-07,1947
20191009T17-07,1972
20191009T16-07,1944
20191009T15-07,1868
20191009T14-07,1771
20191009T13-07,1661
20191009T12-07,1565
20191009T11-07,1462
20191009T10-07,1341
20191009T09-07,1279
20191009T08-07,1239
20191009T07-07,1220
20191009T06-07,1156
20191009T05-07,1095
20191009T04-07,1078
20191009T03-07,1099
20191009T02-07,1135
20191009T01-07,1199
20191009T00-07,1233
20191008T23-07,1356
20191008T22-07,1537
20191008T21-07,1669
20191008T20-07,1773
20191008T19-07,1899
20191008T18-07,1947
20191008T17-07,1972
20191008T16-07,1944
20191008T15-07,1868
20191008T14-07,1771
20191008T13-07,1661
20191008T12-07,1565
20191008T11-07,1462
20191008T10-07,1341
20191008T09-07,1279
20191008T08-07,1239
20191008T07-07,1220
20191008T06-07,1156
20191008T05-07,1095
20191008T04-07,1078
20191008T03-07,1099
20191008T02-07,1135
20191008T01-07,1199
20191008T00-07,1246
20191007T23-07,1346
20191007T22-07,1466
20191007T21-07,1590
20191007T20-07,1694
20191007T19-07,1767
20191007T18-07,1787
20191007T17-07,1812
20191007T16-07,1746
20191007T15-07,1678
20191007T14-07,1564
20191007T13-07,1487
20191007T12-07,1370
20191007T11-07,1273
20191007T10-07,1191
20191007T09-07,1130
20191007T08-07,1119
20191007T07-07,1113
20191007T06-07,1086
20191007T05-07,1050
20191007T04-07,1046
20191007T03-07,1056
20191007T02-07,1094
20191007T01-07,1183
20191007T00-07,1246
20191006T23-07,1346
20191006T22-07,1466
20191006T21-07,1590
20191006T20-07,1694
20191006T19-07,1767
20191006T18-07,1787
20191006T17-07,1812
20191006T16-07,1746
20191006T15-07,1678
20191006T14-07,1564
