,Day-ahead demand forecast1
20191006T16-04,1903
20191006T15-04,1888
20191006T14-04,1853
20191006T13-04,1791
20191006T12-04,1720
20191006T11-04,1627
20191006T10-04,1524
20191006T09-04,1386
20191006T08-04,1256
20191006T07-04,1204
20191006T06-04,1175
20191006T05-04,1195
20191006T04-04,1213
20191006T03-04,1266
20191006T02-04,1334
20191006T01-04,1424
20191006T00-04,1525
20191005T23-04,1658
20191005T22-04,1761
20191005T21-04,1848
20191005T20-04,1862
20191005T19-04,1948
20191005T18-04,2016
20191005T17-04,2044
20191005T16-04,2069
20191005T15-04,2051
20191005T14-04,1977
20191005T13-04,1884
20191005T12-04,1803
20191005T11-04,1689
20191005T10-04,1547
20191005T09-04,1411
20191005T08-04,1286
20191005T07-04,1236
20191005T06-04,1199
20191005T05-04,1185
20191005T04-04,1195
20191005T03-04,1259
20191005T02-04,1341
20191005T01-04,1441
20191005T00-04,1577
20191004T23-04,1737
20191004T22-04,1884
20191004T21-04,1999
20191004T20-04,2056
20191004T19-04,2195
20191004T18-04,2273
20191004T17-04,2318
20191004T16-04,2320
20191004T15-04,2246
20191004T14-04,2150
20191004T13-04,2034
20191004T12-04,1893
20191004T11-04,1744
20191004T10-04,1604
20191004T09-04,1482
20191004T08-04,1409
20191004T07-04,1386
20191004T06-04,1273
20191004T05-04,1178
20191004T04-04,1167
20191004T03-04,1231
20191004T02-04,1316
20191004T01-04,1415
20191004T00-04,1581
20191003T23-04,1754
20191003T22-04,1923
20191003T21-04,2036
20191003T20-04,2084
20191003T19-04,2181
20191003T18-04,2259
20191003T17-04,2289
20191003T16-04,2262
20191003T15-04,2221
20191003T14-04,2149
20191003T13-04,2035
20191003T12-04,1907
20191003T11-04,1767
20191003T10-04,1625
20191003T09-04,1538
20191003T08-04,1464
20191003T07-04,1435
20191003T06-04,1322
20191003T05-04,1218
20191003T04-04,1211
20191003T03-04,1259
20191003T02-04,1333
20191003T01-04,1437
20191003T00-04,1598
20191002T23-04,1766
20191002T22-04,1922
20191002T21-04,2045
20191002T20-04,2087
20191002T19-04,2183
20191002T18-04,2261
20191002T17-04,2284
20191002T16-04,2267
20191002T15-04,2223
20191002T14-04,2169
20191002T13-04,2071
20191002T12-04,1947
20191002T11-04,1816
20191002T10-04,1692
20191002T09-04,1583
20191002T08-04,1543
20191002T07-04,1519
20191002T06-04,1399
20191002T05-04,1292
20191002T04-04,1273
20191002T03-04,1324
20191002T02-04,1389
20191002T01-04,1475
20191002T00-04,1611
20191001T23-04,1785
20191001T22-04,1930
20191001T21-04,2050
20191001T20-04,2063
20191001T19-04,2141
20191001T18-04,2199
20191001T17-04,2224
20191001T16-04,2211
20191001T15-04,2186
20191001T14-04,2142
20191001T13-04,2062
20191001T12-04,1954
20191001T11-04,1849
20191001T10-04,1742
20191001T09-04,1625
20191001T08-04,1578
20191001T07-04,1558
20191001T06-04,1436
20191001T05-04,1325
20191001T04-04,1316
20191001T03-04,1361
20191001T02-04,1427
20191001T01-04,1532
20191001T00-04,1642
20190930T23-04,1830
20190930T22-04,1996
20190930T21-04,2115
20190930T20-04,2147
20190930T19-04,2237
20190930T18-04,2292
20190930T17-04,2297
20190930T16-04,2264
20190930T15-04,2220
20190930T14-04,2162
20190930T13-04,2056
