,Day-ahead demand forecast1
20191109T19-05,431705
20191109T18-05,420880
20191109T17-05,409597
20191109T16-05,404150
20191109T15-05,404982
20191109T14-05,409678
20191109T13-05,417299
20191109T12-05,425443
20191109T11-05,431961
20191109T10-05,435881
20191109T09-05,434132
20191109T08-05,424368
20191109T07-05,411019
20191109T06-05,399388
20191109T05-05,392588
20191109T04-05,390698
20191109T03-05,393022
20191109T02-05,400051
20191109T01-05,411918
20191109T00-05,426517
20191108T23-05,443968
20191108T22-05,459053
20191108T21-05,469183
20191108T20-05,471958
20191108T19-05,470521
20191108T18-05,461363
20191108T17-05,450760
20191108T16-05,445823
20191108T15-05,446741
20191108T14-05,450285
20191108T13-05,454409
20191108T12-05,459412
20191108T11-05,462883
20191108T10-05,462535
20191108T09-05,457342
20191108T08-05,447134
20191108T07-05,425411
20191108T06-05,398873
20191108T05-05,380253
20191108T04-05,372731
20191108T03-05,373894
20191108T02-05,381133
20191108T01-05,394209
20191108T00-05,410640
20191107T23-05,431354
20191107T22-05,451452
20191107T21-05,466294
20191107T20-05,471476
20191107T19-05,470437
20191107T18-05,462698
20191107T17-05,455081
20191107T16-05,450136
20191107T15-05,449358
20191107T14-05,448715
20191107T13-05,448118
20191107T12-05,447937
20191107T11-05,446087
20191107T10-05,440901
20191107T09-05,432374
20191107T08-05,421386
20191107T07-05,401018
20191107T06-05,375878
20191107T05-05,359119
20191107T04-05,353253
20191107T03-05,355747
20191107T02-05,363389
20191107T01-05,375300
20191107T00-05,395550
20191106T23-05,417898
20191106T22-05,437853
20191106T21-05,452925
20191106T20-05,457768
20191106T19-05,457834
20191106T18-05,450185
20191106T17-05,440518
20191106T16-05,434643
20191106T15-05,432806
20191106T14-05,432792
20191106T13-05,433877
20191106T12-05,435405
20191106T11-05,436324
20191106T10-05,434741
20191106T09-05,429983
20191106T08-05,421517
20191106T07-05,402887
20191106T06-05,377561
20191106T05-05,360272
20191106T04-05,354386
20191106T03-05,355072
20191106T02-05,363103
20191106T01-05,376297
20191106T00-05,395937
20191105T23-05,417829
20191105T22-05,437876
20191105T21-05,453251
20191105T20-05,458161
20191105T19-05,457768
20191105T18-05,450779
20191105T17-05,441777
20191105T16-05,437175
20191105T15-05,436685
20191105T14-05,437357
20191105T13-05,438224
20191105T12-05,440038
20191105T11-05,440448
20191105T10-05,437974
20191105T09-05,431115
20191105T08-05,420062
20191105T07-05,400469
20191105T06-05,374945
20191105T05-05,357438
20191105T04-05,352974
20191105T03-05,352258
20191105T02-05,358710
20191105T01-05,371921
20191105T00-05,389980
20191104T23-05,412281
20191104T22-05,432741
20191104T21-05,447839
20191104T20-05,452971
20191104T19-05,451447
20191104T18-05,443913
20191104T17-05,435699
20191104T16-05,430556
20191104T15-05,429624
20191104T14-05,431070
20191104T13-05,433172
20191104T12-05,435869
20191104T11-05,438008
20191104T10-05,437350
20191104T09-05,434151
20191104T08-05,425287
20191104T07-05,404781
20191104T06-05,377835
20191104T05-05,358314
20191104T04-05,351893
20191104T03-05,324813
20191104T02-05,334131
20191104T01-05,309922
20191104T00-05,238981
20191103T23-05,272130
20191103T22-05,282059
20191103T21-05,289055
20191103T20-05,290158
20191103T19-05,285461
20191103T18-05,277610
20191103T17-05,269921
20191103T16-05,265495
20191103T15-05,265369
20191103T14-05,267156
20191103T13-05,269536
20191103T12-05,271762
20191103T11-05,273738
20191103T10-05,271918
20191103T09-05,268599
20191103T08-05,260858
20191103T07-05,253179
20191103T06-05,246914
20191103T05-05,243340
20191103T04-05,246433
20191103T03-05,243618
20191103T02-05,272735
20191103T01-05,279029
20191103T01-04,306769
20191103T00-04,393542
20191102T23-04,407376
20191102T22-04,418310
20191102T21-04,420974
20191102T20-04,416791
20191102T19-04,409164
20191102T18-04,402055
20191102T17-04,397707
20191102T16-04,396320
20191102T15-04,398410
20191102T14-04,403933
20191102T13-04,412105
20191102T12-04,420537
20191102T11-04,426057
20191102T10-04,426553
20191102T09-04,422386
20191102T08-04,409681
20191102T07-04,394242
20191102T06-04,381367
20191102T05-04,373986
20191102T04-04,372676
20191102T03-04,376437
20191102T02-04,384766
20191102T01-04,398383
20191102T00-04,412511
20191101T23-04,428630
20191101T22-04,442059
20191101T21-04,446712
20191101T20-04,444809
20191101T19-04,439350
20191101T18-04,433649
20191101T17-04,430743
20191101T16-04,430723
20191101T15-04,434771
20191101T14-04,441779
20191101T13-04,450633
20191101T12-04,461053
20191101T11-04,469981
20191101T10-04,473203
20191101T09-04,469234
20191101T08-04,456290
20191101T07-04,432271
20191101T06-04,406817
20191101T05-04,389961
20191101T04-04,383993
20191101T03-04,383161
20191101T02-04,391354
20191101T01-04,402510
20191101T00-04,419942
20191031T23-04,440913
20191031T22-04,457974
20191031T21-04,465815
20191031T20-04,465897
20191031T19-04,462297
20191031T18-04,459400
20191031T17-04,457786
20191031T16-04,458509
20191031T15-04,461277
20191031T14-04,464855
20191031T13-04,466735
20191031T12-04,470067
20191031T11-04,468835
20191031T10-04,461945
20191031T09-04,450949
20191031T08-04,433981
20191031T07-04,409432
20191031T06-04,383605
20191031T05-04,367126
20191031T04-04,361955
20191031T03-04,364330
20191031T02-04,374011
20191031T01-04,386153
20191031T00-04,405943
20191030T23-04,427768
20191030T22-04,447308
20191030T21-04,457635
20191030T20-04,461390
20191030T19-04,457365
20191030T18-04,453223
20191030T17-04,450827
20191030T16-04,450116
20191030T15-04,450808
20191030T14-04,451364
20191030T13-04,451684
20191030T12-04,451583
20191030T11-04,449964
20191030T10-04,442169
20191030T09-04,432146
20191030T08-04,417831
20191030T07-04,395423
20191030T06-04,371581
20191030T05-04,355845
20191030T04-04,351269
20191030T03-04,355164
20191030T02-04,365056
20191030T01-04,378151
20191030T00-04,399322
20191029T23-04,422139
20191029T22-04,442574
20191029T21-04,453974
20191029T20-04,457182
20191029T19-04,453808
20191029T18-04,449945
20191029T17-04,447921
20191029T16-04,446440
20191029T15-04,446191
20191029T14-04,445800
20191029T13-04,445450
20191029T12-04,444373
20191029T11-04,442449
20191029T10-04,435701
20191029T09-04,425640
20191029T08-04,411877
20191029T07-04,389311
20191029T06-04,364709
20191029T05-04,348074
20191029T04-04,343429
20191029T03-04,349969
20191029T02-04,360032
20191029T01-04,376109
20191029T00-04,397233
20191028T23-04,420767
20191028T22-04,441485
20191028T21-04,453687
20191028T20-04,458095
20191028T19-04,456145
20191028T18-04,452480
20191028T17-04,450549
20191028T16-04,448568
20191028T15-04,447435
20191028T14-04,446117
20191028T13-04,444204
20191028T12-04,442644
20191028T11-04,439516
20191028T10-04,432100
20191028T09-04,421499
20191028T08-04,407267
20191028T07-04,383554
20191028T06-04,358231
20191028T05-04,340751
20191028T04-04,334825
20191028T03-04,337683
20191028T02-04,346135
20191028T01-04,360068
