,Day-ahead demand forecast1
20191011T16-04,12269
20191011T15-04,11901
20191011T14-04,11567
20191011T13-04,11206
20191011T12-04,10931
20191011T11-04,10695
20191011T10-04,10460
20191011T09-04,10333
20191011T08-04,10287
20191011T07-04,9776
20191011T06-04,8687
20191011T05-04,8143
20191011T04-04,8012
20191011T03-04,8062
20191011T02-04,8360
20191011T01-04,8842
20191011T00-04,9503
20191010T23-04,10377
20191010T22-04,11387
20191010T21-04,12186
20191010T20-04,12481
20191010T19-04,12410
20191010T18-04,12467
20191010T17-04,12447
20191010T16-04,12151
20191010T15-04,11876
20191010T14-04,11575
20191010T13-04,11232
20191010T12-04,10978
20191010T11-04,10757
20191010T10-04,10545
20191010T09-04,10466
20191010T08-04,10474
20191010T07-04,9931
20191010T06-04,8788
20191010T05-04,8166
20191010T04-04,8010
20191010T03-04,8061
20191010T02-04,8306
20191010T01-04,8774
20191010T00-04,9453
20191009T23-04,10323
20191009T22-04,11210
20191009T21-04,11912
20191009T20-04,12144
20191009T19-04,11951
20191009T18-04,12048
20191009T17-04,12077
20191009T16-04,11903
20191009T15-04,11769
20191009T14-04,11477
20191009T13-04,11085
20191009T12-04,10934
20191009T11-04,10835
20191009T10-04,10611
20191009T09-04,10515
20191009T08-04,10626
20191009T07-04,10090
20191009T06-04,8874
20191009T05-04,8295
20191009T04-04,8212
20191009T03-04,8285
20191009T02-04,8514
20191009T01-04,8890
20191009T00-04,9634
20191008T23-04,10461
20191008T22-04,11289
20191008T21-04,12014
20191008T20-04,12122
20191008T19-04,11794
20191008T18-04,11878
20191008T17-04,11976
20191008T16-04,12021
20191008T15-04,12105
20191008T14-04,12082
20191008T13-04,11885
20191008T12-04,11808
20191008T11-04,11660
20191008T10-04,11472
20191008T09-04,11273
20191008T08-04,11267
20191008T07-04,10738
20191008T06-04,9507
20191008T05-04,8948
20191008T04-04,8864
20191008T03-04,9069
20191008T02-04,9414
20191008T01-04,9947
20191008T00-04,10325
20191007T23-04,11245
20191007T22-04,12255
20191007T21-04,13139
20191007T20-04,13553
20191007T19-04,13455
20191007T18-04,13787
20191007T17-04,13961
20191007T16-04,13774
20191007T15-04,13456
20191007T14-04,12935
20191007T13-04,12393
20191007T12-04,11928
20191007T11-04,11544
20191007T10-04,11086
20191007T09-04,10727
20191007T08-04,10622
20191007T07-04,9969
20191007T06-04,8678
20191007T05-04,8028
20191007T04-04,7824
20191007T03-04,7898
20191007T02-04,8040
20191007T01-04,8419
20191007T00-04,9229
20191006T23-04,9952
20191006T22-04,10638
20191006T21-04,11343
20191006T20-04,11467
20191006T19-04,11046
20191006T18-04,10849
20191006T17-04,10873
20191006T16-04,10360
20191006T15-04,10081
20191006T14-04,9686
20191006T13-04,9368
20191006T12-04,9208
20191006T11-04,9126
20191006T10-04,9025
20191006T09-04,8630
20191006T08-04,8195
20191006T07-04,7886
20191006T06-04,7620
20191006T05-04,7560
20191006T04-04,7561
20191006T03-04,7687
20191006T02-04,7903
20191006T01-04,8256
20191006T00-04,8747
20191005T23-04,9332
20191005T22-04,9926
20191005T21-04,10311
20191005T20-04,10444
20191005T19-04,10256
20191005T18-04,10701
20191005T17-04,10741
20191005T16-04,10864
20191005T15-04,10865
20191005T14-04,10816
20191005T13-04,10789
20191005T12-04,10593
20191005T11-04,10504
20191005T10-04,10337
20191005T09-04,9942
20191005T08-04,9431
20191005T07-04,9069
20191005T06-04,8898
20191005T05-04,8915
20191005T04-04,9124
20191005T03-04,9599
20191005T02-04,10178
20191005T01-04,10973
20191005T00-04,11861
20191004T23-04,13082
20191004T22-04,14406
20191004T21-04,15658
20191004T20-04,16742
20191004T19-04,17497
20191004T18-04,18108
20191004T17-04,18296
20191004T16-04,18369
20191004T15-04,18001
20191004T14-04,17421
20191004T13-04,16577
20191004T12-04,15494
20191004T11-04,14349
20191004T10-04,13298
20191004T09-04,12586
20191004T08-04,12268
20191004T07-04,11680
20191004T06-04,10647
20191004T05-04,10274
20191004T04-04,10333
20191004T03-04,10721
20191004T02-04,11282
20191004T01-04,12108
20191004T00-04,14342
20191003T23-04,15784
20191003T22-04,17386
20191003T21-04,18645
20191003T20-04,19392
20191003T19-04,19631
20191003T18-04,20010
20191003T17-04,20164
20191003T16-04,20109
20191003T15-04,19800
20191003T14-04,19241
20191003T13-04,18263
20191003T12-04,17154
20191003T11-04,15753
20191003T10-04,14202
20191003T09-04,13178
