,Day-ahead demand forecast
20190926T23Z,2922
20190926T22Z,2893
20190926T21Z,2820
20190926T20Z,2741
20190926T19Z,2652
20190926T18Z,2523
20190926T17Z,2411
20190926T16Z,2301
20190926T15Z,2209
20190926T14Z,2171
20190926T13Z,2163
20190926T12Z,2125
20190926T11Z,1941
20190926T10Z,1843
20190926T09Z,1835
20190926T08Z,1877
20190926T07Z,1947
20190926T06Z,2035
20190926T05Z,2196
20190926T04Z,2437
20190926T03Z,2695
20190926T02Z,2859
20190926T01Z,2905
20190926T00Z,2999
20190925T23Z,3057
20190925T22Z,3052
20190925T21Z,2979
20190925T20Z,2894
20190925T19Z,2825
20190925T18Z,2692
20190925T17Z,2568
20190925T16Z,2424
20190925T15Z,2311
20190925T14Z,2208
20190925T13Z,2192
20190925T12Z,2144
20190925T11Z,1936
20190925T10Z,1823
20190925T09Z,1812
20190925T08Z,1838
20190925T07Z,1887
20190925T06Z,1974
20190925T05Z,2113
20190925T04Z,2343
20190925T03Z,2565
20190925T02Z,2714
20190925T01Z,2749
20190925T00Z,2799
20190924T23Z,2846
20190924T22Z,2807
20190924T21Z,2729
20190924T20Z,2630
20190924T19Z,2577
20190924T18Z,2469
20190924T17Z,2356
20190924T16Z,2240
20190924T15Z,2139
20190924T14Z,2093
20190924T13Z,2089
20190924T12Z,2063
20190924T11Z,1878
20190924T10Z,1760
20190924T09Z,1759
20190924T08Z,1786
20190924T07Z,1841
20190924T06Z,1931
20190924T05Z,2073
20190924T04Z,2310
20190924T03Z,2560
20190924T02Z,2725
20190924T01Z,2786
20190924T00Z,2886
20190923T23Z,2956
20190923T22Z,2941
20190923T21Z,2880
20190923T20Z,2778
20190923T19Z,2664
20190923T18Z,2553
20190923T17Z,2424
20190923T16Z,2286
20190923T15Z,2174
20190923T14Z,2116
20190923T13Z,2137
20190923T12Z,2095
20190923T11Z,1908
20190923T10Z,1804
20190923T09Z,1798
20190923T08Z,1839
20190923T07Z,1899
20190923T06Z,1978
20190923T05Z,2142
20190923T04Z,2414
20190923T03Z,2655
20190923T02Z,2784
20190923T01Z,2851
20190923T00Z,2916
20190922T23Z,3024
20190922T22Z,3037
20190922T21Z,3021
20190922T20Z,2983
20190922T19Z,2958
20190922T18Z,2846
20190922T17Z,2726
20190922T16Z,2615
20190922T15Z,2485
20190922T14Z,2315
20190922T13Z,2137
20190922T12Z,2064
