,Day-ahead demand forecast1
20191106T17-08,1768
20191106T16-08,1687
20191106T15-08,1666
20191106T14-08,1672
20191106T13-08,1698
20191106T12-08,1724
20191106T11-08,1766
20191106T10-08,1808
20191106T09-08,1873
20191106T08-08,1951
20191106T07-08,1998
20191106T06-08,1882
20191106T05-08,1694
20191106T04-08,1580
20191106T03-08,1528
20191106T02-08,1516
20191106T01-08,1523
20191106T00-08,1546
20191105T23-08,1498
20191105T22-08,1588
20191105T21-08,1692
20191105T20-08,1770
20191105T19-08,1815
20191105T18-08,1794
20191105T17-08,1713
20191105T16-08,1653
20191105T15-08,1634
20191105T14-08,1634
20191105T13-08,1660
20191105T12-08,1685
20191105T11-08,1727
20191105T10-08,1770
20191105T09-08,1849
20191105T08-08,1932
20191105T07-08,1971
20191105T06-08,1854
20191105T05-08,1677
20191105T04-08,1573
20191105T03-08,1528
20191105T02-08,1522
20191105T01-08,1573
20191105T00-08,1415
20191104T23-08,1492
20191104T22-08,1595
20191104T21-08,1696
20191104T20-08,1747
20191104T19-08,1766
20191104T18-08,1740
20191104T17-08,1712
20191104T16-08,1698
20191104T15-08,1697
20191104T14-08,1711
20191104T13-08,1724
20191104T12-08,1745
20191104T11-08,1781
20191104T10-08,1812
20191104T09-08,1842
20191104T08-08,1859
20191104T07-08,1843
20191104T06-08,1711
20191104T05-08,1530
20191104T04-08,1430
20191104T03-08,1393
20191104T02-08,1387
20191104T01-08,1398
20191104T00-08,1530
20191103T23-08,1565
20191103T22-08,1651
20191103T21-08,1650
20191103T20-08,1738
20191103T19-08,1839
20191103T18-08,1900
20191103T17-08,1921
20191103T16-08,1866
20191103T15-08,1774
20191103T14-08,1717
20191103T13-08,1697
20191103T12-08,1699
20191103T11-08,1730
20191103T10-08,1761
20191103T09-08,1821
20191103T08-08,1859
20191103T07-08,1913
20191103T06-08,1928
20191103T05-08,1856
20191103T04-08,1767
20191103T03-08,1685
20191103T02-08,1629
20191103T01-08,1617
20191103T01-07,1633
20191103T00-07,1648
20191102T23-07,1642
20191102T22-07,1697
20191102T21-07,1750
20191102T20-07,1791
20191102T19-07,1813
20191102T18-07,1765
20191102T17-07,1697
20191102T16-07,1664
20191102T15-07,1657
20191102T14-07,1673
20191102T13-07,1715
20191102T12-07,1770
20191102T11-07,1850
20191102T10-07,1914
20191102T09-07,1983
20191102T08-07,1993
20191102T07-07,1912
20191102T06-07,1825
20191102T05-07,1752
20191102T04-07,1686
20191102T03-07,1661
20191102T02-07,1669
20191102T01-07,1692
20191102T00-07,1710
20191101T23-07,1760
20191101T22-07,1840
20191101T21-07,1913
20191101T20-07,1944
20191101T19-07,1956
20191101T18-07,1905
20191101T17-07,1858
20191101T16-07,1854
20191101T15-07,1848
20191101T14-07,1872
20191101T13-07,1916
20191101T12-07,1951
20191101T11-07,2030
20191101T10-07,2121
20191101T09-07,2215
20191101T08-07,2287
20191101T07-07,2300
20191101T06-07,2162
20191101T05-07,1980
20191101T04-07,1856
20191101T03-07,1805
20191101T02-07,1792
20191101T01-07,1752
20191101T00-07,1737
20191031T23-07,1783
20191031T22-07,1873
20191031T21-07,1991
20191031T20-07,2055
20191031T19-07,2081
20191031T18-07,1984
20191031T17-07,1895
20191031T16-07,1864
20191031T15-07,1868
20191031T14-07,1908
20191031T13-07,1974
20191031T12-07,2053
20191031T11-07,2142
20191031T10-07,2216
20191031T09-07,2282
20191031T08-07,2340
20191031T07-07,2323
20191031T06-07,2171
20191031T05-07,1989
20191031T04-07,1868
20191031T03-07,1822
20191031T02-07,1814
20191031T01-07,1796
20191031T00-07,1778
20191030T23-07,1856
20191030T22-07,1950
20191030T21-07,2081
20191030T20-07,2150
20191030T19-07,2158
20191030T18-07,2058
20191030T17-07,1968
20191030T16-07,1948
20191030T15-07,1954
20191030T14-07,1997
20191030T13-07,2065
20191030T12-07,2132
20191030T11-07,2193
20191030T10-07,2267
20191030T09-07,2317
20191030T08-07,2383
20191030T07-07,2381
20191030T06-07,2226
20191030T05-07,2027
20191030T04-07,1905
20191030T03-07,1865
20191030T02-07,1868
20191030T01-07,1845
20191030T00-07,1823
20191029T23-07,1932
20191029T22-07,2042
20191029T21-07,2178
20191029T20-07,2265
20191029T19-07,2278
20191029T18-07,2172
20191029T17-07,2114
20191029T16-07,2100
20191029T15-07,2112
20191029T14-07,2142
20191029T13-07,2169
20191029T12-07,2208
20191029T11-07,2245
20191029T10-07,2273
20191029T09-07,2277
20191029T08-07,2290
20191029T07-07,2269
20191029T06-07,2107
20191029T05-07,1902
20191029T04-07,1783
20191029T03-07,1731
20191029T02-07,1708
20191029T01-07,1651
20191029T00-07,1607
20191028T23-07,1719
20191028T22-07,1816
20191028T21-07,1948
20191028T20-07,2031
20191028T19-07,2050
20191028T18-07,1963
20191028T17-07,1908
20191028T16-07,1896
20191028T15-07,1909
20191028T14-07,1958
20191028T13-07,2012
20191028T12-07,2072
20191028T11-07,2153
20191028T10-07,2190
20191028T09-07,2210
20191028T08-07,2231
20191028T07-07,2139
20191028T06-07,1969
20191028T05-07,1775
20191028T04-07,1665
20191028T03-07,1622
20191028T02-07,1618
20191028T01-07,1576
20191028T00-07,1606
20191027T23-07,1754
20191027T22-07,1831
20191027T21-07,1908
20191027T20-07,1927
20191027T19-07,1900
20191027T18-07,1809
20191027T17-07,1756
20191027T16-07,1719
20191027T15-07,1719
20191027T14-07,1750
20191027T13-07,1790
20191027T12-07,1833
20191027T11-07,1890
20191027T10-07,1940
20191027T09-07,1985
20191027T08-07,1948
