,Day-ahead demand forecast
20190929T09Z,11401
20190929T08Z,11517
20190929T07Z,12034
20190929T06Z,12488
20190929T05Z,13198
20190929T04Z,14274
20190929T03Z,15545
20190929T02Z,16879
20190929T01Z,17984
20190929T00Z,18948
20190928T23Z,19424
20190928T22Z,20536
20190928T21Z,21216
20190928T20Z,21593
20190928T19Z,21266
20190928T18Z,20835
20190928T17Z,20253
20190928T16Z,19146
20190928T15Z,17613
20190928T14Z,16146
20190928T13Z,14355
20190928T12Z,12530
20190928T11Z,11834
20190928T10Z,11541
20190928T09Z,11373
20190928T08Z,11415
20190928T07Z,11864
20190928T06Z,12181
20190928T05Z,12808
20190928T04Z,13847
20190928T03Z,15128
20190928T02Z,16319
20190928T01Z,17507
20190928T00Z,18559
20190927T23Z,18874
20190927T22Z,20068
20190927T21Z,20764
20190927T20Z,21236
20190927T19Z,21050
20190927T18Z,20585
20190927T17Z,19609
20190927T16Z,18471
20190927T15Z,17077
20190927T14Z,15617
20190927T13Z,14131
20190927T12Z,12839
20190927T11Z,12528
20190927T10Z,11700
20190927T09Z,10866
20190927T08Z,10832
20190927T07Z,11186
20190927T06Z,11467
20190927T05Z,12164
20190927T04Z,13379
20190927T03Z,14839
20190927T02Z,16471
20190927T01Z,17968
20190927T00Z,18929
20190926T23Z,19367
20190926T22Z,20380
20190926T21Z,20933
20190926T20Z,20949
20190926T19Z,20533
20190926T18Z,19802
20190926T17Z,18896
20190926T16Z,17711
20190926T15Z,16456
20190926T14Z,15035
20190926T13Z,13580
20190926T12Z,12362
20190926T11Z,12185
20190926T10Z,11203
20190926T09Z,10328
20190926T08Z,10391
20190926T07Z,10530
20190926T06Z,10995
20190926T05Z,11637
20190926T04Z,13033
20190926T03Z,14449
20190926T02Z,16068
20190926T01Z,17537
20190926T00Z,18659
20190925T23Z,19153
20190925T22Z,20222
20190925T21Z,20581
20190925T20Z,20680
20190925T19Z,20174
20190925T18Z,19378
20190925T17Z,18613
20190925T16Z,17266
20190925T15Z,15973
20190925T14Z,14618
20190925T13Z,13001
20190925T12Z,11821
20190925T11Z,11629
20190925T10Z,10523
20190925T09Z,9773
20190925T08Z,9647
20190925T07Z,10259
20190925T06Z,10711
20190925T05Z,11410
20190925T04Z,12796
20190925T03Z,14224
20190925T02Z,15808
20190925T01Z,17029
20190925T00Z,18201
20190924T23Z,18620
20190924T22Z,19531
20190924T21Z,20121
20190924T20Z,19946
20190924T19Z,19582
20190924T18Z,19027
20190924T17Z,18343
20190924T16Z,17141
20190924T15Z,15875
20190924T14Z,14223
20190924T13Z,12696
20190924T12Z,11587
20190924T11Z,11400
20190924T10Z,10719
20190924T09Z,10052
20190924T08Z,10035
20190924T07Z,10264
20190924T06Z,10918
20190924T05Z,11814
20190924T04Z,13000
20190924T03Z,14317
20190924T02Z,15805
20190924T01Z,17025
20190924T00Z,17909
20190923T23Z,18146
20190923T22Z,18865
20190923T21Z,19551
20190923T20Z,19405
20190923T19Z,19251
20190923T18Z,18825
20190923T17Z,18224
20190923T16Z,17273
20190923T15Z,16324
20190923T14Z,14898
20190923T13Z,13387
20190923T12Z,12289
20190923T11Z,12014
20190923T10Z,11351
20190923T09Z,10622
20190923T08Z,10512
20190923T07Z,10765
20190923T06Z,11336
20190923T05Z,12072
20190923T04Z,13363
20190923T03Z,14607
20190923T02Z,15816
20190923T01Z,16737
20190923T00Z,17561
20190922T23Z,17807
20190922T22Z,18665
20190922T21Z,19084
20190922T20Z,19296
20190922T19Z,18944
20190922T18Z,18496
20190922T17Z,17874
20190922T16Z,17109
20190922T15Z,16141
20190922T14Z,14858
20190922T13Z,13289
