,Day-ahead demand forecast1
20191213T12-06,81387
20191213T11-06,82439
20191213T10-06,83388
20191213T09-06,84176
20191213T08-06,84902
20191213T07-06,83525
20191213T06-06,78113
20191213T05-06,73264
20191213T04-06,70917
20191213T03-06,70309
20191213T02-06,70672
20191213T01-06,71830
20191213T00-06,73989
20191212T23-06,76533
20191212T22-06,80500
20191212T21-06,83599
20191212T20-06,85331
20191212T19-06,86059
20191212T18-06,85940
20191212T17-06,82599
20191212T16-06,79721
20191212T15-06,79388
20191212T14-06,80150
20191212T13-06,81095
20191212T12-06,82369
20191212T11-06,84057
20191212T10-06,85674
20191212T09-06,87085
20191212T08-06,88222
20191212T07-06,87062
20191212T06-06,81408
20191212T05-06,76366
20191212T04-06,74233
20191212T03-06,73986
20191212T02-06,74586
20191212T01-06,75705
20191212T00-06,77832
20191211T23-06,82030
20191211T22-06,85217
20191211T21-06,87929
20191211T20-06,89286
20191211T19-06,89851
20191211T18-06,89288
20191211T17-06,84849
20191211T16-06,81427
20191211T15-06,80999
20191211T14-06,81650
20191211T13-06,82490
20191211T12-06,83804
20191211T11-06,85401
20191211T10-06,86868
20191211T09-06,88200
20191211T08-06,89279
20191211T07-06,87989
20191211T06-06,82177
20191211T05-06,77026
20191211T04-06,74517
20191211T03-06,74214
20191211T02-06,74496
20191211T01-06,75599
20191211T00-06,77802
20191210T23-06,80342
20191210T22-06,83973
20191210T21-06,86469
20191210T20-06,87974
20191210T19-06,88745
20191210T18-06,88691
20191210T17-06,85003
20191210T16-06,81868
20191210T15-06,81320
20191210T14-06,81658
20191210T13-06,81979
20191210T12-06,82420
20191210T11-06,82899
20191210T10-06,83148
20191210T09-06,83125
20191210T08-06,82846
20191210T07-06,80695
20191210T06-06,74825
20191210T05-06,70374
20191210T04-06,68137
20191210T03-06,67664
20191210T02-06,67989
20191210T01-06,69071
20191210T00-06,70922
20191209T23-06,73169
20191209T22-06,76712
20191209T21-06,79936
20191209T20-06,81936
20191209T19-06,83172
20191209T18-06,83661
20191209T17-06,81122
20191209T16-06,78456
20191209T15-06,77892
20191209T14-06,78039
20191209T13-06,78126
20191209T12-06,78250
20191209T11-06,78265
20191209T10-06,78064
20191209T09-06,77701
20191209T08-06,77227
20191209T07-06,74902
20191209T06-06,68933
20191209T05-06,64169
20191209T04-06,62097
20191209T03-06,61666
20191209T02-06,61955
20191209T01-06,62989
20191209T00-06,64738
20191208T23-06,67652
20191208T22-06,71063
20191208T21-06,73831
20191208T20-06,75622
20191208T19-06,76547
20191208T18-06,76680
20191208T17-06,73572
20191208T16-06,70180
20191208T15-06,69237
20191208T14-06,69324
20191208T13-06,69643
20191208T12-06,69884
20191208T11-06,70211
20191208T10-06,70373
20191208T09-06,69952
20191208T08-06,68995
20191208T07-06,67887
20191208T06-06,65296
20191208T05-06,63376
20191208T04-06,63029
20191208T03-06,63087
20191208T02-06,63685
20191208T01-06,64512
20191208T00-06,66202
20191207T23-06,69087
20191207T22-06,72279
20191207T21-06,74529
20191207T20-06,75851
20191207T19-06,76732
20191207T18-06,77093
20191207T17-06,73711
20191207T16-06,70538
20191207T15-06,69895
20191207T14-06,70410
20191207T13-06,71384
20191207T12-06,72554
20191207T11-06,73706
20191207T10-06,74303
20191207T09-06,74131
20191207T08-06,73266
20191207T07-06,71671
20191207T06-06,68482
20191207T05-06,66485
20191207T04-06,65439
20191207T03-06,65365
20191207T02-06,65962
20191207T01-06,67249
20191207T00-06,69475
20191206T23-06,72681
20191206T22-06,76033
20191206T21-06,78409
20191206T20-06,79780
20191206T19-06,80997
20191206T18-06,81756
20191206T17-06,79387
20191206T16-06,76750
20191206T15-06,76485
20191206T14-06,76940
20191206T13-06,77369
20191206T12-06,77900
20191206T11-06,78424
20191206T10-06,78730
20191206T09-06,78785
20191206T08-06,78674
20191206T07-06,76754
20191206T06-06,71115
20191206T05-06,66619
20191206T04-06,64593
20191206T03-06,64167
20191206T02-06,64665
20191206T01-06,65955
20191206T00-06,68213
20191205T23-06,72976
20191205T22-06,76909
20191205T21-06,79926
20191205T20-06,81666
20191205T19-06,82680
20191205T18-06,82907
20191205T17-06,80128
20191205T16-06,77390
20191205T15-06,76940
20191205T14-06,77383
20191205T13-06,77934
20191205T12-06,78742
20191205T11-06,79850
20191205T10-06,80891
20191205T09-06,81817
20191205T08-06,82792
20191205T07-06,81759
20191205T06-06,75626
20191205T05-06,70416
20191205T04-06,68041
20191205T03-06,67402
20191205T02-06,67706
20191205T01-06,68809
20191205T00-06,70853
20191204T23-06,74435
20191204T22-06,78465
20191204T21-06,81565
20191204T20-06,83334
20191204T19-06,84276
20191204T18-06,84259
20191204T17-06,80961
20191204T16-06,78030
20191204T15-06,77530
20191204T14-06,77952
20191204T13-06,78518
20191204T12-06,79373
20191204T11-06,80420
20191204T10-06,81480
20191204T09-06,82552
20191204T08-06,83708
20191204T07-06,82667
20191204T06-06,76374
20191204T05-06,71062
20191204T04-06,69073
20191204T03-06,68826
20191204T02-06,69167
20191204T01-06,70207
20191204T00-06,71974
20191203T23-06,75550
20191203T22-06,79104
20191203T21-06,82105
20191203T20-06,83801
20191203T19-06,84704
20191203T18-06,84446
20191203T17-06,81171
20191203T16-06,78232
20191203T15-06,77847
20191203T14-06,78472
20191203T13-06,79337
20191203T12-06,80687
20191203T11-06,82370
20191203T10-06,83940
20191203T09-06,85201
20191203T08-06,86071
20191203T07-06,84773
20191203T06-06,78775
20191203T05-06,73698
20191203T04-06,72106
20191203T03-06,71473
20191203T02-06,71880
20191203T01-06,72977
20191203T00-06,74889
20191202T23-06,77209
20191202T22-06,80786
20191202T21-06,83713
20191202T20-06,85327
20191202T19-06,86166
20191202T18-06,85562
20191202T17-06,81563
20191202T16-06,78396
20191202T15-06,77867
20191202T14-06,78378
20191202T13-06,79049
20191202T12-06,80102
20191202T11-06,81300
20191202T10-06,82148
20191202T09-06,82495
20191202T08-06,82460
20191202T07-06,80591
20191202T06-06,74379
20191202T05-06,69048
20191202T04-06,66328
20191202T03-06,65335
20191202T02-06,65275
20191202T01-06,65933
20191202T00-06,67462
20191201T23-06,69193
20191201T22-06,72442
20191201T21-06,74772
20191201T20-06,75988
20191201T19-06,76431
20191201T18-06,75905
20191201T17-06,72354
20191201T16-06,68607
20191201T15-06,67391
20191201T14-06,67220
20191201T13-06,67282
20191201T12-06,67299
20191201T11-06,67297
20191201T10-06,66995
20191201T09-06,65925
20191201T08-06,64192
20191201T07-06,62223
20191201T06-06,59415
20191201T05-06,57449
20191201T04-06,56626
20191201T03-06,56955
20191201T02-06,57443
20191201T01-06,58677
20191201T00-06,60864
20191130T23-06,63342
20191130T22-06,65896
20191130T21-06,68024
20191130T20-06,69401
20191130T19-06,70648
20191130T18-06,71395
20191130T17-06,69236
20191130T16-06,66916
20191130T15-06,66490
20191130T14-06,66959
20191130T13-06,67135
20191130T12-06,67405
20191130T11-06,67622
20191130T10-06,67252
20191130T09-06,65855
20191130T08-06,63667
20191130T07-06,61422
20191130T06-06,59594
20191130T05-06,58246
20191130T04-06,57808
20191130T03-06,58031
20191130T02-06,59091
20191130T01-06,60349
20191130T00-06,62415
20191129T23-06,64829
20191129T22-06,67159
20191129T21-06,69157
20191129T20-06,70423
