,Day-ahead demand forecast
20191006T15Z,535
20191006T14Z,528
20191006T13Z,521
20191006T12Z,511
20191006T11Z,508
20191006T10Z,506
20191006T09Z,503
20191006T08Z,519
20191006T07Z,498
20191006T06Z,503
20191006T05Z,511
20191006T04Z,515
20191006T03Z,515
20191006T02Z,510
20191006T01Z,509
20191006T00Z,508
20191005T23Z,509
20191005T22Z,511
20191005T21Z,516
20191005T20Z,520
20191005T19Z,524
20191005T18Z,531
20191005T17Z,535
20191005T16Z,540
20191005T15Z,537
20191005T14Z,530
20191005T13Z,523
20191005T12Z,512
20191005T11Z,508
20191005T10Z,507
20191005T09Z,505
20191005T08Z,532
20191005T07Z,515
20191005T06Z,525
20191005T05Z,534
20191005T04Z,539
20191005T03Z,542
20191005T02Z,536
20191005T01Z,535
20191005T00Z,534
20191004T23Z,534
20191004T22Z,536
20191004T21Z,540
20191004T20Z,543
20191004T19Z,548
20191004T18Z,555
20191004T17Z,560
20191004T16Z,569
20191004T15Z,577
20191004T14Z,570
20191004T13Z,553
20191004T12Z,535
20191004T11Z,527
20191004T10Z,523
20191004T09Z,519
20191004T08Z,535
20191004T07Z,517
20191004T06Z,525
20191004T05Z,539
20191004T04Z,545
20191004T03Z,546
20191004T02Z,539
20191004T01Z,535
20191004T00Z,535
20191003T23Z,537
20191003T22Z,536
20191003T21Z,541
20191003T20Z,544
20191003T19Z,548
20191003T18Z,555
20191003T17Z,557
20191003T16Z,569
20191003T15Z,579
20191003T14Z,574
20191003T13Z,554
20191003T12Z,534
20191003T11Z,528
20191003T10Z,523
20191003T09Z,520
20191003T08Z,543
20191003T07Z,506
20191003T06Z,514
20191003T05Z,527
20191003T04Z,534
20191003T03Z,533
20191003T02Z,522
20191003T01Z,520
20191003T00Z,518
20191002T23Z,518
20191002T22Z,517
20191002T21Z,522
20191002T20Z,525
20191002T19Z,533
20191002T18Z,543
20191002T17Z,553
20191002T16Z,571
20191002T15Z,591
20191002T14Z,589
20191002T13Z,567
20191002T12Z,546
20191002T11Z,537
20191002T10Z,530
20191002T09Z,523
20191002T08Z,550
20191002T07Z,522
20191002T06Z,531
20191002T05Z,544
20191002T04Z,551
20191002T03Z,550
20191002T02Z,542
20191002T01Z,538
20191002T00Z,534
20191001T23Z,533
20191001T22Z,533
20191001T21Z,534
20191001T20Z,540
20191001T19Z,550
20191001T18Z,562
20191001T17Z,576
20191001T16Z,592
20191001T15Z,607
20191001T14Z,606
20191001T13Z,587
20191001T12Z,566
20191001T11Z,557
20191001T10Z,551
20191001T09Z,533
20191001T08Z,534
20191001T07Z,523
20191001T06Z,532
20191001T05Z,544
20191001T04Z,551
20191001T03Z,549
20191001T02Z,543
20191001T01Z,538
20191001T00Z,536
20190930T23Z,533
20190930T22Z,534
20190930T21Z,539
20190930T20Z,543
20190930T19Z,547
20190930T18Z,553
20190930T17Z,560
20190930T16Z,572
20190930T15Z,579
20190930T14Z,571
20190930T13Z,549
20190930T12Z,530
20190930T11Z,520
20190930T10Z,516
20190930T09Z,514
20190930T08Z,522
20190930T07Z,512
20190930T06Z,519
20190930T05Z,531
20190930T04Z,534
20190930T03Z,528
20190930T02Z,519
20190930T01Z,513
20190930T00Z,507
20190929T23Z,504
20190929T22Z,507
20190929T21Z,514
20190929T20Z,519
20190929T19Z,525
20190929T18Z,531
20190929T17Z,536
20190929T16Z,537
20190929T15Z,533
20190929T14Z,528
20190929T13Z,521
20190929T12Z,515
20190929T11Z,509
20190929T10Z,509
20190929T09Z,508
20190929T08Z,490
20190929T07Z,504
20190929T06Z,513
20190929T05Z,520
20190929T04Z,521
20190929T03Z,519
20190929T02Z,512
20190929T01Z,511
20190929T00Z,509
20190928T23Z,507
20190928T22Z,510
20190928T21Z,516
20190928T20Z,520
20190928T19Z,526
20190928T18Z,531
20190928T17Z,530
20190928T16Z,527
20190928T15Z,519
20190928T14Z,509
20190928T13Z,504
20190928T12Z,496
20190928T11Z,494
20190928T10Z,492
20190928T09Z,488
20190928T08Z,495
20190928T07Z,517
20190928T06Z,528
20190928T05Z,538
20190928T04Z,545
20190928T03Z,548
20190928T02Z,546
20190928T01Z,547
20190928T00Z,547
20190927T23Z,543
20190927T22Z,543
20190927T21Z,547
20190927T20Z,547
20190927T19Z,548
20190927T18Z,550
20190927T17Z,551
20190927T16Z,552
20190927T15Z,551
20190927T14Z,539
20190927T13Z,524
20190927T12Z,509
20190927T11Z,505
20190927T10Z,504
20190927T09Z,502
20190927T08Z,478
20190927T07Z,517
20190927T06Z,531
20190927T05Z,548
20190927T04Z,559
20190927T03Z,564
20190927T02Z,562
