,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191219T19-08,1800,15057,1487.0,91.0,750,5,915,309
20191219T18-08,1797,17693,1486.0,91.0,749,5,1006,529
20191219T17-08,1692,17214,1486.0,92.0,737,32,353,391
20191219T16-08,1252,11078,1487.0,92.0,726,5879,317,196
20191219T15-08,783,10830,1489.0,92.0,709,6341,282,196
20191219T14-08,660,9856,1493.0,91.0,706,8282,238,228
20191219T13-08,663,9857,1493.0,89.0,702,8621,239,261
20191219T12-08,664,10003,1494.0,88.0,704,8555,250,284
20191219T11-08,712,10576,1497.0,88.0,713,8766,240,306
20191219T10-08,924,10392,1493.0,88.0,721,8599,322,297
20191219T09-08,1330,10749,1497.0,88.0,746,7851,338,281
20191219T08-08,1743,12994,1488.0,88.0,792,4139,358,254
20191219T07-08,1800,13927,1496.0,88.0,794,299,351,220
20191219T06-08,1779,13193,1516.0,89.0,779,4,205,353
20191219T05-08,1713,12027,1514.0,89.0,745,3,174,537
20191219T04-08,1626,12115,1507.0,88.0,746,3,178,466
20191219T03-08,1628,11703,1486.0,88.0,747,3,184,901
20191219T02-08,1711,11918,1338.0,88.0,777,3,191,782
20191219T01-08,1751,12404,1300.0,89.0,764,3,187,640
20191219T00-08,1773,13132,1300.0,47.0,757,3,152,898
20191218T23-08,1800,13584,1301.0,90.0,786,5,179,894
20191218T22-08,1778,14832,1303.0,90.0,788,5,303,804
20191218T21-08,1778,15715,1304.0,91.0,793,5,519,949
20191218T20-08,1776,16543,1300.0,91.0,770,5,604,1170
20191218T19-08,1775,16682,1302.0,83.0,793,6,720,659
20191218T18-08,1774,17801,1306.0,91.0,801,5,878,532
20191218T17-08,1766,17263,1302.0,92.0,798,927,378,398
20191218T16-08,1708,15377,1300.0,65.0,742,1094,354,462
20191218T15-08,1436,14731,1301.0,56.0,743,3565,351,443
20191218T14-08,1247,14592,1287.0,57.0,744,3866,352,260
20191218T13-08,1121,14038,1299.0,58.0,702,4658,348,239
20191218T12-08,1217,13446,1294.0,91.0,718,4847,364,225
