,coal,natural gas,other,solar,hydro,wind
20191212T18-07,3784,1426,109,0.0,67,1490
20191212T17-07,3657,1342,108,53.0,67,1481
20191212T16-07,3612,1277,110,213.0,71,1504
20191212T15-07,3534,1120,110,393.0,69,1494
20191212T14-07,3446,1093,113,494.0,70,1467
20191212T13-07,3481,1110,115,519.0,69,1461
20191212T12-07,3494,1096,111,422.0,68,1384
20191212T11-07,3532,1119,113,314.0,70,1330
20191212T10-07,3577,1145,110,376.0,71,1334
20191212T09-07,3614,1188,108,178.0,71,1378
20191212T08-07,3849,1210,110,1.0,73,1461
20191212T07-07,3931,1047,108,0.0,70,1567
20191212T06-07,3734,950,110,0.0,70,1412
20191212T05-07,3638,926,110,0.0,73,1307
20191212T04-07,3664,926,111,0.0,73,1322
20191212T03-07,3830,968,110,0.0,72,1349
20191212T02-07,3843,1041,111,0.0,72,1256
20191212T01-07,3750,1029,112,0.0,72,1240
20191212T00-07,3798,1199,111,0.0,74,1193
20191211T23-07,3768,1295,111,0.0,69,1097
20191211T22-07,3823,1444,113,0.0,73,1184
20191211T21-07,3839,1526,112,0.0,71,1211
20191211T20-07,3868,1567,112,0.0,70,1185
20191211T19-07,3917,1598,114,0.0,71,1274
20191211T18-07,3941,1525,111,0.0,72,1282
20191211T17-07,3735,1474,112,62.0,72,1287
20191211T16-07,3632,1346,116,190.0,71,1344
20191211T15-07,3468,1105,114,540.0,71,1329
20191211T14-07,3478,1079,113,551.0,70,1170
20191211T13-07,3493,1117,115,507.0,73,1052
20191211T12-07,3532,1178,114,489.0,72,1022
20191211T11-07,3541,1147,114,347.0,72,1012
20191211T10-07,3544,1188,115,158.0,72,983
20191211T09-07,3580,1356,111,58.0,72,963
20191211T08-07,3762,1343,112,1.0,73,836
20191211T07-07,3957,1166,110,0.0,74,779
20191211T06-07,3943,1062,111,0.0,72,863
20191211T05-07,3942,1033,112,0.0,75,895
20191211T04-07,3928,1034,112,0.0,71,971
20191211T03-07,3928,1030,113,0.0,75,1046
20191211T02-07,3878,1100,112,0.0,73,1184
20191211T01-07,3821,1105,113,0.0,72,1191
20191211T00-07,3836,1260,116,0.0,73,1201
20191210T23-07,3828,1492,115,0.0,72,1186
20191210T22-07,3857,1605,112,1.0,75,1163
20191210T21-07,3784,1679,114,0.0,74,1130
20191210T20-07,3786,1698,114,0.0,74,1142
20191210T19-07,3826,1724,111,0.0,72,1101
20191210T18-07,3826,1688,113,1.0,75,995
20191210T17-07,3648,1479,113,104.0,73,973
20191210T16-07,3483,1402,110,288.0,78,1028
20191210T15-07,3447,2065,112,468.0,192,1127
20191210T14-07,3490,758,111,537.0,15,1035
20191210T13-07,3448,735,109,542.0,16,1040
20191210T12-07,3481,1144,110,543.0,73,1054
20191210T11-07,3518,1186,109,599.0,72,1028
20191210T10-07,3595,1142,110,589.0,72,972
20191210T09-07,3721,1208,111,259.0,73,785
20191210T08-07,3858,1391,109,3.0,79,703
20191210T07-07,3998,1257,110,0.0,78,687
20191210T06-07,4000,1044,110,0.0,77,691
20191210T05-07,4003,988,111,0.0,80,713
20191210T04-07,3993,966,112,0.0,77,722
20191210T03-07,3999,987,112,0.0,78,803
20191210T02-07,3960,987,111,0.0,81,960
20191210T01-07,3978,936,111,0.0,76,964
20191210T00-07,3961,1178,113,0.0,78,1057
20191209T23-07,3934,1325,113,0.0,76,1257
20191209T22-07,3954,1427,113,0.0,79,1219
20191209T21-07,3865,1486,112,0.0,80,1257
20191209T20-07,3871,1517,112,0.0,76,1195
20191209T19-07,3950,1546,112,0.0,80,1150
20191209T18-07,3974,1559,112,1.0,78,1122
20191209T17-07,3697,1358,115,119.0,79,1051
20191209T16-07,3667,1135,112,427.0,79,931
20191209T15-07,3705,910,113,408.0,77,950
20191209T14-07,3831,957,113,422.0,75,833
20191209T13-07,4029,1004,112,419.0,77,656
20191209T12-07,3992,1065,113,483.0,79,577
20191209T11-07,4116,1057,111,455.0,79,521
20191209T10-07,4032,1100,108,266.0,80,495
20191209T09-07,4083,1182,111,76.0,81,571
20191209T08-07,3934,1227,109,2.0,79,714
20191209T07-07,3910,1112,107,0.0,80,626
20191209T06-07,3899,1053,110,0.0,82,552
20191209T05-07,3845,956,215,0.0,79,453
20191209T04-07,3838,972,3,0.0,79,361
20191209T03-07,3778,911,111,0.0,79,384
20191209T02-07,3830,939,111,0.0,80,373
20191209T01-07,3795,992,112,0.0,79,396
20191209T00-07,3819,1118,109,0.0,82,427
20191208T23-07,3773,1342,111,0.0,77,573
20191208T22-07,3714,1403,110,0.0,78,836
20191208T21-07,3605,1437,110,0.0,81,1035
20191208T20-07,3474,1426,112,0.0,77,1351
20191208T19-07,3448,1519,110,0.0,78,1364
20191208T18-07,3612,1464,111,0.0,78,1439
20191208T17-07,3489,1382,110,44.0,78,1407
20191208T16-07,3473,1228,113,143.0,78,1490
20191208T15-07,3424,1017,111,238.0,76,1447
20191208T14-07,3427,989,111,235.0,74,1464
20191208T13-07,3418,989,111,202.0,78,1438
20191208T12-07,3493,1051,112,266.0,75,1405
20191208T11-07,3504,1067,118,232.0,80,1419
20191208T10-07,3527,1049,117,221.0,79,1428
20191208T09-07,3505,1023,116,37.0,76,1419
20191208T08-07,3388,922,116,0.0,78,1420
20191208T07-07,3417,845,117,0.0,77,1427
20191208T06-07,3488,779,114,0.0,79,1429
20191208T05-07,3586,807,117,0.0,76,1243
20191208T04-07,3580,832,117,0.0,80,1128
20191208T03-07,3531,844,117,0.0,79,1126
20191208T02-07,3683,872,116,0.0,78,1203
20191208T01-07,3742,931,116,0.0,77,1185
20191208T00-07,3755,1067,116,0.0,81,1172
20191207T23-07,3608,1322,116,0.0,79,1261
20191207T22-07,3577,1353,115,0.0,79,1303
20191207T21-07,3494,1425,116,0.0,77,1227
20191207T20-07,3492,1458,116,0.0,77,1200
20191207T19-07,3586,1442,116,0.0,82,1254
20191207T18-07,3624,1458,113,0.0,80,1149
20191207T17-07,3657,1396,113,26.0,81,1100
20191207T16-07,3690,1313,114,119.0,81,1126
20191207T15-07,3710,1271,114,192.0,80,1025
20191207T14-07,3557,1095,113,376.0,81,859
20191207T13-07,3487,1025,113,393.0,78,844
20191207T12-07,3514,1058,114,423.0,78,1109
20191207T11-07,3519,1061,113,403.0,78,1216
20191207T10-07,3505,1077,116,311.0,79,1173
20191207T09-07,3480,1129,115,103.0,76,1241
20191207T08-07,3598,1053,114,1.0,79,1307
20191207T07-07,3706,923,115,0.0,76,1181
20191207T06-07,3726,875,114,0.0,75,1121
20191207T05-07,3757,876,117,0.0,76,1102
20191207T04-07,3774,876,115,0.0,76,1107
20191207T03-07,3759,918,116,0.0,75,1088
20191207T02-07,3764,929,116,0.0,79,1075
20191207T01-07,3728,925,116,0.0,75,1013
20191207T00-07,3646,1127,117,0.0,76,1072
20191206T23-07,3761,1263,116,0.0,79,986
20191206T22-07,3759,1306,118,0.0,77,975
20191206T21-07,3778,1342,116,0.0,77,955
20191206T20-07,3756,1384,115,0.0,73,940
20191206T19-07,3768,1392,117,0.0,74,869
20191206T18-07,3731,1406,115,1.0,70,830
20191206T17-07,3613,1381,112,87.0,64,863
20191206T16-07,3511,1095,112,474.0,66,871
20191206T15-07,3334,823,112,656.0,67,971
20191206T14-07,3467,884,111,607.0,66,937
20191206T13-07,3545,913,113,549.0,64,918
20191206T12-07,3570,966,113,530.0,67,907
20191206T11-07,3570,1000,111,535.0,66,985
20191206T10-07,3541,1085,112,459.0,66,996
20191206T09-07,3595,1082,113,133.0,67,1032
20191206T08-07,3725,1095,112,1.0,67,952
20191206T07-07,3733,1058,113,0.0,64,937
20191206T06-07,3719,989,112,0.0,67,951
20191206T05-07,3643,913,112,0.0,65,785
20191206T04-07,3619,899,115,0.0,66,521
20191206T03-07,3685,969,117,0.0,66,351
20191206T02-07,3704,973,116,0.0,64,307
20191206T01-07,3873,1033,115,0.0,68,217
20191206T00-07,4043,1172,113,0.0,64,154
20191205T23-07,3989,1340,112,0.0,65,240
20191205T22-07,3965,1396,111,0.0,66,200
20191205T21-07,4091,1413,112,0.0,65,124
20191205T20-07,4102,1514,110,0.0,65,81
20191205T19-07,3942,1614,112,0.0,66,80
20191205T18-07,3967,1622,112,1.0,66,79
20191205T17-07,3876,1493,110,97.0,65,92
20191205T16-07,3843,1162,109,323.0,66,169
20191205T15-07,3849,1087,111,338.0,65,212
20191205T14-07,3776,945,110,394.0,66,216
20191205T13-07,3811,933,110,481.0,64,275
20191205T12-07,3933,971,109,486.0,66,307
20191205T11-07,4026,918,108,476.0,64,296
20191205T10-07,3999,919,105,350.0,66,251
20191205T09-07,4100,1216,107,83.0,63,182
20191205T08-07,4071,1307,104,2.0,66,100
20191205T07-07,4031,1217,106,0.0,62,34
20191205T06-07,4060,1053,105,0.0,64,6
20191205T05-07,4073,1056,107,0.0,65,60
20191205T04-07,4113,1057,109,0.0,63,129
20191205T03-07,4111,1050,109,0.0,64,285
20191205T02-07,4105,1053,109,0.0,63,398
20191205T01-07,4092,1023,115,0.0,62,531
20191205T00-07,4054,1032,113,0.0,64,625
20191204T23-07,4086,1228,115,0.0,63,698
20191204T22-07,4077,1388,114,0.0,64,716
20191204T21-07,4025,1475,114,0.0,62,773
20191204T20-07,3946,1500,115,0.0,63,829
20191204T19-07,3928,1518,112,0.0,64,894
20191204T18-07,3893,1524,112,0.0,63,874
20191204T17-07,3933,1360,113,15.0,64,833
20191204T16-07,3918,1298,113,87.0,66,792
20191204T15-07,3905,1180,113,216.0,60,769
20191204T14-07,3838,1096,111,275.0,67,741
20191204T13-07,3585,1059,112,360.0,65,707
20191204T12-07,3543,1058,113,410.0,65,716
20191204T11-07,3636,1050,113,356.0,57,683
20191204T10-07,3954,1137,115,275.0,59,577
20191204T09-07,3877,1254,114,120.0,57,640
20191204T08-07,3974,1196,115,5.0,60,776
20191204T07-07,3988,1178,114,0.0,56,797
20191204T06-07,3914,1072,117,0.0,58,858
20191204T05-07,3932,1021,117,0.0,61,827
20191204T04-07,3825,1002,115,0.0,57,831
20191204T03-07,3780,1043,115,0.0,59,825
20191204T02-07,3887,1054,114,0.0,58,813
20191204T01-07,3782,1039,114,0.0,59,789
20191204T00-07,3787,1083,113,0.0,52,869
20191203T23-07,3813,1114,112,0.0,53,829
20191203T22-07,3790,1166,115,0.0,52,847
20191203T21-07,3800,1320,114,0.0,53,880
20191203T20-07,3738,1439,113,0.0,53,894
20191203T19-07,3687,1476,112,0.0,52,967
20191203T18-07,3660,1449,112,1.0,54,1029
20191203T17-07,3639,1339,110,60.0,53,1032
20191203T16-07,3615,1208,111,274.0,54,960
20191203T15-07,3695,1186,111,529.0,52,963
20191203T14-07,3713,1162,112,568.0,50,1006
20191203T13-07,3692,1170,115,526.0,54,1041
20191203T12-07,3748,1128,113,514.0,53,1007
20191203T11-07,3784,1118,114,534.0,51,1015
20191203T10-07,3836,1136,111,468.0,53,1048
20191203T09-07,3883,1272,108,149.0,50,1034
20191203T08-07,3942,1217,109,4.0,53,989
20191203T07-07,3948,1086,107,0.0,52,1029
20191203T06-07,3861,1075,111,0.0,51,1070
20191203T05-07,3831,1063,109,0.0,51,1084
20191203T04-07,3860,1047,111,0.0,50,1129
20191203T03-07,3824,1034,109,0.0,53,1104
20191203T02-07,3789,1051,110,0.0,50,1026
20191203T01-07,3805,934,109,0.0,53,1161
20191203T00-07,3860,964,110,0.0,51,1111
20191202T23-07,3912,1001,112,0.0,52,1148
20191202T22-07,3882,1123,111,0.0,51,1150
20191202T21-07,3894,1261,105,0.0,54,1108
20191202T20-07,3929,1357,79,0.0,52,1102
20191202T19-07,3957,1505,75,0.0,53,1095
20191202T18-07,3996,1459,76,0.0,54,1052
20191202T17-07,3945,1300,75,156.0,51,1008
20191202T16-07,3996,1174,73,498.0,54,967
20191202T15-07,4076,1142,56,582.0,54,870
20191202T14-07,4054,1140,56,508.0,53,848
20191202T13-07,3989,1095,55,529.0,53,830
20191202T12-07,3983,1011,55,528.0,55,832
20191202T11-07,4024,1002,55,381.0,55,814
20191202T10-07,4033,1155,57,247.0,52,904
20191202T09-07,4033,1223,55,121.0,61,987
20191202T08-07,4086,1158,55,5.0,65,928
20191202T07-07,4081,1104,56,0.0,63,877
20191202T06-07,4090,1089,54,0.0,60,875
20191202T05-07,4089,981,55,0.0,64,804
20191202T04-07,4089,907,58,0.0,62,827
20191202T03-07,4093,985,55,0.0,62,714
20191202T02-07,4042,1038,57,0.0,62,693
20191202T01-07,4135,997,56,0.0,61,676
20191202T00-07,4141,988,58,0.0,62,668
20191201T23-07,4121,1031,57,0.0,62,717
20191201T22-07,4133,1183,57,0.0,61,824
20191201T21-07,4132,1281,58,0.0,60,859
20191201T20-07,4148,1328,55,0.0,63,860
20191201T19-07,4177,1325,57,0.0,62,816
20191201T18-07,4171,1446,58,1.0,61,756
20191201T17-07,4176,1400,57,98.0,64,644
20191201T16-07,4178,1309,59,351.0,61,671
20191201T15-07,4159,1196,73,450.0,63,724
20191201T14-07,4187,1124,58,467.0,62,686
20191201T13-07,4178,1084,52,482.0,59,814
20191201T12-07,4073,1115,57,440.0,63,852
20191201T11-07,4097,1137,58,431.0,63,837
20191201T10-07,4174,1143,52,405.0,62,831
20191201T09-07,4190,1169,24,156.0,63,875
20191201T08-07,4153,1150,70,5.0,63,801
20191201T07-07,4129,1038,88,0.0,61,829
20191201T06-07,4138,968,89,0.0,64,817
20191201T05-07,4135,962,86,0.0,63,791
20191201T04-07,4142,930,88,0.0,63,816
20191201T03-07,4134,959,87,0.0,62,845
20191201T02-07,4146,1053,87,0.0,62,839
20191201T01-07,4110,1019,86,0.0,64,824
20191201T00-07,4104,1058,85,0.0,60,838
20191130T23-07,4114,1194,88,0.0,64,820
20191130T22-07,4106,1270,89,0.0,63,799
20191130T21-07,4107,1295,89,0.0,62,768
20191130T20-07,4141,1335,88,0.0,62,739
20191130T19-07,4102,1419,87,0.0,63,747
20191130T18-07,4116,1368,89,1.0,62,774
20191130T17-07,4127,1329,88,104.0,63,759
20191130T16-07,4134,1259,88,508.0,63,796
20191130T15-07,4139,1248,88,658.0,63,840
20191130T14-07,4125,1251,89,621.0,64,899
20191130T13-07,4139,1143,92,588.0,63,955
20191130T12-07,4131,1103,93,615.0,63,946
20191130T11-07,4135,1109,90,605.0,63,949
20191130T10-07,4124,1074,90,488.0,66,992
20191130T09-07,4110,1133,85,181.0,63,996
20191130T08-07,3933,1058,84,6.0,64,988
20191130T07-07,4027,1008,84,0.0,64,975
20191130T06-07,3976,1020,84,0.0,61,995
20191130T05-07,3919,974,83,0.0,63,968
20191130T04-07,4023,1010,85,0.0,65,903
20191130T03-07,4050,995,87,0.0,60,858
20191130T02-07,4050,1011,87,0.0,63,804
20191130T01-07,3991,1001,87,0.0,62,880
20191130T00-07,3983,1116,87,0.0,64,946
20191129T23-07,3960,1197,86,0.0,62,878
20191129T22-07,3976,1230,86,0.0,62,720
20191129T21-07,3995,1236,86,0.0,64,627
20191129T20-07,4035,1348,85,0.0,62,635
20191129T19-07,4066,1457,83,0.0,62,641
20191129T18-07,4113,1301,82,0.0,64,656
20191129T17-07,4117,1236,84,27.0,64,716
20191129T16-07,4049,1120,85,106.0,62,773
20191129T15-07,4053,1055,86,177.0,67,569
20191129T14-07,4006,1037,85,280.0,64,479
20191129T13-07,4025,1059,84,287.0,63,361
20191129T12-07,3938,944,85,186.0,65,314
20191129T11-07,4029,924,84,108.0,64,298
20191129T10-07,4052,1038,85,53.0,64,270
20191129T09-07,4052,1210,84,19.0,65,268
20191129T08-07,4050,1162,82,1.0,64,323
20191129T07-07,4072,994,85,0.0,63,353
20191129T06-07,4073,1009,85,0.0,64,278
20191129T05-07,4058,898,86,0.0,64,324
20191129T04-07,4053,995,86,0.0,61,229
20191129T03-07,4006,1006,82,0.0,59,213
20191129T02-07,3908,988,86,0.0,65,244
20191129T01-07,3969,989,86,0.0,64,245
20191129T00-07,4049,1145,86,0.0,65,263
20191128T23-07,4061,1196,85,0.0,66,229
20191128T22-07,4052,1295,85,0.0,66,209
20191128T21-07,4061,1278,86,0.0,66,185
20191128T20-07,4093,1257,87,0.0,66,213
20191128T19-07,4155,1285,86,0.0,66,358
20191128T18-07,4154,1183,88,1.0,65,395
20191128T17-07,4155,1157,88,24.0,65,436
20191128T16-07,4162,1301,90,74.0,66,442
20191128T15-07,4164,1323,90,121.0,65,460
20191128T14-07,4169,1316,90,219.0,63,533
20191128T13-07,4167,1242,89,219.0,67,500
20191128T12-07,4167,1171,90,196.0,64,434
20191128T11-07,4173,1181,89,165.0,65,457
20191128T10-07,4164,1215,87,100.0,64,572
20191128T09-07,4142,1147,87,41.0,68,696
20191128T08-07,4095,1062,87,1.0,64,749
20191128T07-07,4087,857,84,0.0,63,744
20191128T06-07,4096,881,87,0.0,65,731
20191128T05-07,4045,874,86,0.0,65,781
20191128T04-07,4063,838,86,0.0,63,763
20191128T03-07,4101,886,87,0.0,62,745
20191128T02-07,4076,881,89,0.0,64,784
20191128T01-07,4072,874,90,0.0,63,773
20191128T00-07,4038,1056,90,0.0,63,753
20191127T23-07,3934,1196,90,0.0,63,731
20191127T22-07,3830,1260,90,0.0,63,741
20191127T21-07,3881,1308,88,0.0,62,738
20191127T20-07,3800,1328,90,0.0,65,866
20191127T19-07,3818,1452,89,0.0,62,940
20191127T18-07,3774,1310,87,0.0,63,866
20191127T17-07,3742,1240,86,63.0,64,852
20191127T16-07,3705,1218,88,373.0,64,930
20191127T15-07,3667,1226,88,555.0,63,983
20191127T14-07,3681,1147,88,604.0,63,1079
20191127T13-07,3683,970,88,597.0,64,1071
20191127T12-07,3714,1041,87,678.0,65,1010
20191127T11-07,3687,1055,89,598.0,66,1055
20191127T10-07,3560,1087,87,566.0,67,1137
20191127T09-07,3582,1128,86,221.0,64,955
20191127T08-07,3644,1088,86,5.0,68,875
20191127T07-07,3656,913,87,0.0,66,764
20191127T06-07,3677,869,86,0.0,65,595
20191127T05-07,3672,824,87,0.0,65,533
20191127T04-07,3660,836,88,0.0,69,475
20191127T03-07,3650,853,89,0.0,64,471
20191127T02-07,3657,890,89,0.0,66,348
20191127T01-07,3719,906,88,0.0,67,235
20191127T00-07,3713,1150,91,0.0,66,249
20191126T23-07,3615,1204,92,0.0,65,298
20191126T22-07,3572,1271,91,0.0,66,224
20191126T21-07,3537,1413,92,0.0,64,170
20191126T20-07,3620,1454,88,0.0,64,96
20191126T19-07,3632,1561,89,0.0,67,38
20191126T18-07,3647,1527,88,3.0,64,63
20191126T17-07,3731,1463,88,158.0,65,178
20191126T16-07,3601,1143,89,509.0,65,232
20191126T15-07,3479,1021,86,614.0,65,317
20191126T14-07,3401,1053,90,572.0,65,442
20191126T13-07,3416,1043,89,555.0,66,452
20191126T12-07,3501,1007,89,528.0,68,488
20191126T11-07,3493,859,89,491.0,67,526
20191126T10-07,3448,1084,85,256.0,62,554
20191126T09-07,3458,1221,83,52.0,67,599
20191126T08-07,3455,1145,82,0.0,67,641
20191126T07-07,3506,982,82,0.0,62,790
20191126T06-07,3463,893,84,0.0,64,788
20191126T05-07,3421,765,83,0.0,64,811
20191126T04-07,3375,753,85,0.0,63,904
20191126T03-07,3409,761,86,0.0,63,895
20191126T02-07,3489,755,86,0.0,62,967
20191126T01-07,3406,717,86,0.0,67,975
20191126T00-07,3332,882,85,,66,966
20191125T23-07,3281,1116,85,,66,792
20191125T22-07,3372,1164,87,,66,672
20191125T21-07,3383,1198,86,,69,599
20191125T20-07,3393,1273,87,,65,620
20191125T19-07,3439,1403,85,,66,637
20191125T18-07,3445,1159,86,,67,634
20191125T17-07,3419,1135,88,,64,548
20191125T16-07,3404,1079,88,,63,697
20191125T15-07,3178,1032,89,,62,762
20191125T14-07,3225,1016,85,,62,604
20191125T13-07,3170,820,85,,63,545
20191125T12-07,3261,732,84,,63,344
20191125T11-07,3401,707,85,,65,191
20191125T10-07,3415,781,84,,63,140
20191125T09-07,3430,928,86,,60,196
20191125T08-07,3426,923,86,,64,283
20191125T07-07,3412,788,87,,65,384
20191125T06-07,3342,644,89,,61,530
20191125T05-07,3270,592,89,,63,534
20191125T04-07,3157,608,90,,62,580
20191125T03-07,3115,613,89,,62,688
20191125T02-07,3071,593,90,,62,907
20191125T01-07,3175,631,91,,62,1203
20191125T00-07,3193,723,91,,62,1303
20191124T23-07,3052,951,91,,63,1387
20191124T22-07,3090,1023,91,,61,1462
20191124T21-07,2940,1164,90,,63,1607
20191124T20-07,3018,1167,92,,62,1593
20191124T19-07,2986,1151,92,,62,1565
20191124T18-07,3008,1005,91,,63,1589
20191124T17-07,2730,963,93,,65,1612
20191124T16-07,2346,922,95,,63,1608
20191124T15-07,2258,929,95,,61,1517
20191124T14-07,2570,912,92,,63,1470
20191124T13-07,2582,788,92,,63,1378
20191124T12-07,2729,666,90,,63,1387
20191124T11-07,2673,619,92,,61,1310
20191124T10-07,2661,685,90,,63,1389
20191124T09-07,2836,819,92,,64,1441
20191124T08-07,2910,814,89,,63,1458
20191124T07-07,2907,674,88,,63,1469
20191124T06-07,2927,596,90,,63,1425
20191124T05-07,2933,603,89,,63,1290
20191124T04-07,2970,620,90,,60,1266
20191124T03-07,2960,604,91,,64,1213
20191124T02-07,2887,627,89,,62,1162
20191124T01-07,2843,774,90,,63,1133
20191124T00-07,2768,922,90,,62,1234
20191123T23-07,2775,1206,90,,61,1211
20191123T22-07,2777,1240,90,,62,1205
20191123T21-07,2706,1251,89,,62,1202
20191123T20-07,2714,1327,89,,63,1126
20191123T19-07,2751,1328,90,,63,1123
20191123T18-07,2768,1198,91,,62,1115
20191123T17-07,2758,1015,92,,63,1133
20191123T16-07,2727,918,91,,65,1133
20191123T15-07,2731,937,94,,62,1144
20191123T14-07,2692,958,93,,63,1079
20191123T13-07,2764,761,93,,64,1099
20191123T12-07,2783,718,93,,61,1014
20191123T11-07,2773,684,91,,64,1018
20191123T10-07,2773,691,90,,62,1023
20191123T09-07,2777,1003,89,,64,1053
20191123T08-07,2781,914,90,,61,1121
20191123T07-07,2760,794,91,,57,1054
20191123T06-07,2674,778,92,,60,1071
20191123T05-07,2676,709,91,,60,1076
20191123T04-07,2708,755,92,,59,1061
20191123T03-07,2687,767,93,,59,1118
20191123T02-07,2663,870,91,,58,1108
20191123T01-07,2733,944,92,,58,1135
20191123T00-07,2864,1007,92,,60,1126
20191122T23-07,2968,1178,91,,58,1093
20191122T22-07,2982,1306,92,,57,973
20191122T21-07,2968,1371,93,,60,972
20191122T20-07,2988,1402,91,,57,897
20191122T19-07,2988,1483,87,,58,874
20191122T18-07,2959,1448,82,,62,924
20191122T17-07,2931,1141,77,,63,946
20191122T16-07,2943,1088,79,,62,900
20191122T15-07,2959,1048,81,,61,922
20191122T14-07,3014,1075,81,,58,886
20191122T13-07,2998,1057,71,,58,830
20191122T12-07,2988,928,56,,57,766
20191122T11-07,2920,794,49,,59,735
20191122T10-07,2918,866,49,,59,689
20191122T09-07,2947,1102,45,,56,656
20191122T08-07,3120,1104,46,,56,601
20191122T07-07,3285,880,45,,59,440
20191122T06-07,3285,825,46,,58,339
20191122T05-07,3238,814,46,,60,268
20191122T04-07,3232,766,46,,60,184
20191122T03-07,3228,787,48,,58,146
20191122T02-07,3232,844,48,,58,75
20191122T01-07,3180,881,48,,58,60
20191122T00-07,3193,1034,48,,60,63
20191121T23-07,3191,1274,49,,56,82
20191121T22-07,3190,1349,49,,60,72
20191121T21-07,3150,1483,49,,58,55
20191121T20-07,2978,1500,50,,60,40
20191121T19-07,2956,1481,50,,60,75
20191121T18-07,2940,1456,51,,62,128
20191121T17-07,2894,1285,52,,63,146
20191121T16-07,2872,1216,52,,65,145
20191121T15-07,2769,1158,51,,61,108
20191121T14-07,2650,1226,51,,63,128
20191121T13-07,2584,1249,49,,65,138
20191121T12-07,2717,1080,49,,65,157
20191121T11-07,2741,935,48,,67,187
20191121T10-07,2808,998,47,,68,154
20191121T09-07,2815,1199,44,,70,120
20191121T08-07,2816,1143,43,,64,186
20191121T07-07,2818,981,45,,61,183
20191121T06-07,2817,813,46,,62,152
20191121T05-07,2815,755,48,,63,180
20191121T04-07,2827,750,49,,63,189
20191121T03-07,2824,709,46,,65,187
20191121T02-07,2814,735,49,,63,220
20191121T01-07,2779,843,49,,62,247
20191121T00-07,2780,1082,49,,63,309
20191120T23-07,2833,1273,49,,61,335
20191120T22-07,2852,1355,48,,60,381
20191120T21-07,2844,1436,49,,62,465
20191120T20-07,2871,1484,50,,61,536
20191120T19-07,2865,1526,49,,61,641
20191120T18-07,2874,1413,50,,62,734
20191120T17-07,2820,1375,50,,61,807
20191120T16-07,2790,1242,49,,62,832
20191120T15-07,2897,1059,50,,60,987
20191120T14-07,2741,889,49,,57,1002
20191120T13-07,2642,939,50,,63,988
20191120T12-07,2735,1052,49,,57,872
20191120T11-07,2760,1007,48,,50,821
20191120T10-07,2736,999,50,,51,805
20191120T09-07,2755,1027,50,,48,781
20191120T08-07,2769,985,49,,47,810
20191120T07-07,2806,873,48,,47,698
20191120T06-07,2806,749,49,,47,657
20191120T05-07,2748,637,50,,47,682
20191120T04-07,2773,621,50,,48,577
20191120T03-07,2802,642,50,,46,537
20191120T02-07,2860,690,51,,49,337
20191120T01-07,2960,829,50,,47,331
20191120T00-07,2997,952,51,,50,495
20191119T23-07,3000,1161,49,,50,584
20191119T22-07,2986,1266,51,,48,487
