,natural gas,nuclear,petroleum,other,solar
20190225T22Z,11238.0,3675.0,0,534.0,402.0
20190225T21Z,11302.0,3652.0,0,509.0,580.0
20190225T20Z,11214.0,3664.0,0,485.0,736.0
20190225T19Z,11105.0,3676.0,0,458.0,849.0
20190225T18Z,10884.0,3680.0,0,449.0,907.0
20190225T17Z,10515.0,3676.0,0,434.0,798.0
20190225T16Z,10070.0,3681.0,0,436.0,652.0
20190225T15Z,9460.0,3681.0,0,443.0,532.0
20190225T14Z,8647.0,3681.0,0,441.0,268.0
20190225T13Z,8167.0,3680.0,0,443.0,61.0
20190225T12Z,7424.0,3679.0,0,498.0,0.0
20190225T11Z,6267.0,3679.0,0,492.0,0.0
20190225T10Z,5554.0,3679.0,0,416.0,-1.0
20190225T09Z,5591.0,3674.0,0,406.0,0.0
20190225T08Z,5829.0,3672.0,0,409.0,0.0
20190225T07Z,6384.0,3661.0,0,404.0,0.0
20190225T06Z,7272.0,3667.0,0,396.0,0.0
20190225T05Z,8438.0,3671.0,0,401.0,0.0
20190225T04Z,9809.0,3671.0,0,501.0,0.0
20190225T03Z,11076.0,3670.0,0,553.0,0.0
20190225T02Z,12271.0,3668.0,0,548.0,0.0
20190225T01Z,13293.0,3669.0,0,631.0,0.0
20190225T00Z,13410.0,3666.0,0,651.0,5.0
20190224T23Z,13454.0,3668.0,0,610.0,143.0
20190224T22Z,13558.0,3668.0,0,586.0,413.0
20190224T21Z,13613.0,3668.0,0,628.0,594.0
20190224T20Z,13525.0,3668.0,0,628.0,739.0
20190224T19Z,13270.0,3672.0,0,633.0,728.0
20190224T18Z,12718.0,3673.0,0,621.0,775.0
20190224T17Z,11942.0,3672.0,0,617.0,897.0
20190224T16Z,11097.0,3673.0,0,641.0,824.0
20190224T15Z,10008.0,3674.0,0,640.0,588.0
20190224T14Z,8367.0,3673.0,0,555.0,303.0
20190224T13Z,6639.0,3676.0,0,459.0,67.0
20190224T12Z,5971.0,3675.0,0,411.0,0.0
20190224T11Z,5712.0,3675.0,0,406.0,0.0
20190224T10Z,5636.0,3677.0,0,401.0,0.0
20190224T09Z,5816.0,3674.0,0,403.0,0.0
20190224T08Z,6202.0,3675.0,0,404.0,-1.0
20190224T07Z,6832.0,3673.0,0,391.0,0.0
20190224T06Z,7722.0,3672.0,0,400.0,0.0
20190224T05Z,8843.0,3671.0,0,613.0,0.0
20190224T04Z,10045.0,3669.0,0,446.0,0.0
20190224T03Z,10971.0,3667.0,0,455.0,0.0
20190224T02Z,11910.0,3662.0,0,504.0,0.0
20190224T01Z,12689.0,3668.0,0,583.0,0.0
20190224T00Z,13166.0,3673.0,0,677.0,5.0
20190223T23Z,13418.0,3670.0,0,695.0,159.0
20190223T22Z,13426.0,3672.0,0,715.0,495.0
20190223T21Z,13414.0,3672.0,0,712.0,691.0
20190223T20Z,13372.0,3675.0,0,718.0,813.0
20190223T19Z,13203.0,3674.0,0,712.0,826.0
20190223T18Z,12925.0,3673.0,0,712.0,778.0
20190223T17Z,12460.0,3672.0,0,679.0,771.0
20190223T16Z,11806.0,3678.0,0,596.0,686.0
20190223T15Z,10688.0,3677.0,0,621.0,536.0
20190223T14Z,9283.0,3675.0,0,672.0,316.0
20190223T13Z,7569.0,3677.0,0,590.0,67.0
20190223T12Z,6747.0,3672.0,0,611.0,0.0
20190223T11Z,6291.0,3671.0,0,564.0,0.0
20190223T10Z,6113.0,3676.0,0,508.0,0.0
20190223T09Z,6219.0,3671.0,0,504.0,0.0
20190223T08Z,6541.0,3665.0,0,527.0,0.0
20190223T07Z,7099.0,3668.0,0,522.0,-1.0
20190223T06Z,7999.0,3665.0,0,558.0,0.0
20190223T05Z,9057.0,3669.0,0,566.0,-1.0
20190223T04Z,10014.0,3669.0,0,652.0,0.0
20190223T03Z,10856.0,3669.0,0,663.0,0.0
20190223T02Z,11847.0,3674.0,0,668.0,0.0
20190223T01Z,12777.0,3669.0,0,642.0,0.0
20190223T00Z,13304.0,3670.0,0,584.0,2.0
20190222T23Z,13763.0,3669.0,0,597.0,154.0
20190222T22Z,13950.0,3666.0,0,626.0,548.0
20190222T21Z,13906.0,3669.0,0,643.0,812.0
20190222T20Z,13735.0,3673.0,0,639.0,839.0
20190222T19Z,13461.0,3685.0,0,681.0,855.0
20190222T18Z,12976.0,3682.0,0,683.0,923.0
20190222T17Z,12344.0,3693.0,0,682.0,956.0
20190222T16Z,11353.0,3690.0,0,661.0,851.0
20190222T15Z,10275.0,3698.0,0,661.0,687.0
20190222T14Z,9229.0,3694.0,0,666.0,338.0
20190222T13Z,8207.0,3691.0,0,675.0,67.0
20190222T12Z,7454.0,3697.0,0,671.0,0.0
20190222T11Z,6245.0,3692.0,0,619.0,0.0
20190222T10Z,5757.0,3696.0,0,541.0,0.0
20190222T09Z,5749.0,3696.0,0,487.0,0.0
20190222T08Z,6033.0,3695.0,0,486.0,0.0
20190222T07Z,6511.0,3692.0,0,492.0,0.0
20190222T06Z,7343.0,3693.0,0,520.0,0.0
20190222T05Z,8573.0,3689.0,0,574.0,-1.0
20190222T04Z,10083.0,3692.0,0,644.0,0.0
20190222T03Z,11364.0,3691.0,0,682.0,0.0
20190222T02Z,12443.0,3690.0,0,679.0,0.0
20190222T01Z,13381.0,3689.0,0,668.0,0.0
20190222T00Z,13736.0,3689.0,0,641.0,3.0
20190221T23Z,13982.0,3690.0,0,639.0,137.0
20190221T22Z,14009.0,3688.0,0,594.0,507.0
20190221T21Z,13946.0,3691.0,0,569.0,599.0
20190221T20Z,13806.0,3691.0,0,451.0,664.0
20190221T19Z,13280.0,3690.0,0,531.0,803.0
20190221T18Z,12619.0,3695.0,0,669.0,853.0
20190221T17Z,12020.0,3697.0,0,685.0,781.0
20190221T16Z,11241.0,3698.0,0,681.0,703.0
20190221T15Z,10209.0,3698.0,0,684.0,626.0
20190221T14Z,9261.0,3697.0,0,679.0,336.0
20190221T13Z,8574.0,3697.0,0,664.0,66.0
20190221T12Z,7889.0,3695.0,0,668.0,0.0
20190221T11Z,6523.0,3696.0,0,607.0,0.0
20190221T10Z,5910.0,3695.0,0,536.0,0.0
20190221T09Z,5833.0,3695.0,0,496.0,0.0
20190221T08Z,6039.0,3697.0,0,487.0,0.0
20190221T07Z,6492.0,3696.0,0,498.0,0.0
20190221T06Z,7186.0,3694.0,0,524.0,0.0
20190221T05Z,8524.0,3695.0,0,530.0,0.0
20190221T04Z,10128.0,3691.0,0,617.0,0.0
20190221T03Z,11314.0,3694.0,0,681.0,-1.0
20190221T02Z,12701.0,3691.0,0,665.0,0.0
20190221T01Z,13688.0,3688.0,0,675.0,0.0
20190221T00Z,13878.0,3689.0,0,677.0,2.0
20190220T23Z,13874.0,3690.0,0,655.0,126.0
20190220T22Z,13865.0,3689.0,0,650.0,450.0
20190220T21Z,13706.0,3688.0,0,655.0,635.0
20190220T20Z,13546.0,3695.0,0,634.0,712.0
20190220T19Z,13532.0,3693.0,0,603.0,779.0
20190220T18Z,13219.0,3695.0,0,623.0,739.0
20190220T17Z,12512.0,3702.0,0,637.0,673.0
20190220T16Z,11447.0,3702.0,0,1103.0,532.0
20190220T15Z,10423.0,3699.0,0,1189.0,403.0
20190220T14Z,9664.0,3703.0,0,1033.0,235.0
20190220T13Z,9148.0,3702.0,0,830.0,43.0
20190220T12Z,8302.0,3701.0,0,681.0,0.0
20190220T11Z,6857.0,3701.0,0,629.0,0.0
20190220T10Z,6254.0,3704.0,0,530.0,0.0
20190220T09Z,6219.0,3705.0,0,470.0,0.0
20190220T08Z,6544.0,3706.0,0,453.0,0.0
20190220T07Z,7015.0,3704.0,0,467.0,0.0
20190220T06Z,7605.0,3706.0,0,488.0,0.0
20190220T05Z,8886.0,3702.0,0,546.0,0.0
20190220T04Z,10371.0,3702.0,0,628.0,0.0
20190220T03Z,11736.0,3701.0,0,677.0,0.0
20190220T02Z,12793.0,3704.0,0,750.0,0.0
20190220T01Z,13540.0,3706.0,0,1131.0,-2.0
20190220T00Z,13661.0,3705.0,0,1378.0,2.0
20190219T23Z,13510.0,3701.0,0,1419.0,122.0
20190219T22Z,13784.0,3706.0,0,1392.0,445.0
20190219T21Z,13669.0,3705.0,0,1390.0,655.0
20190219T20Z,13581.0,3708.0,0,1377.0,780.0
20190219T19Z,13184.0,3708.0,0,1353.0,818.0
20190219T18Z,12595.0,3709.0,0,1410.0,820.0
20190219T17Z,11700.0,3715.0,0,1408.0,797.0
20190219T16Z,10893.0,3714.0,0,1407.0,669.0
20190219T15Z,9954.0,3714.0,0,1399.0,430.0
20190219T14Z,9440.0,3715.0,0,994.0,196.0
20190219T13Z,8723.0,3713.0,0,742.0,38.0
20190219T12Z,7899.0,3711.0,0,725.0,0.0
20190219T11Z,6612.0,3709.0,0,658.0,0.0
20190219T10Z,6120.0,3711.0,0,501.0,0.0
20190219T09Z,6134.0,3710.0,0,461.0,0.0
20190219T08Z,6353.0,3707.0,0,446.0,0.0
20190219T07Z,6851.0,3706.0,0,464.0,0.0
20190219T06Z,7566.0,3708.0,0,487.0,0.0
20190219T05Z,8641.0,3703.0,0,539.0,0.0
20190219T04Z,10120.0,3704.0,0,589.0,0.0
20190219T03Z,11474.0,3696.0,0,631.0,0.0
20190219T02Z,12625.0,3701.0,0,799.0,0.0
20190219T01Z,13655.0,3702.0,0,1055.0,0.0
20190219T00Z,13977.0,3699.0,0,1145.0,1.0
20190218T23Z,13829.0,3702.0,0,1261.0,137.0
20190218T22Z,13765.0,3704.0,0,1399.0,480.0
20190218T21Z,13547.0,3702.0,0,1431.0,731.0
20190218T20Z,13146.0,3707.0,0,1497.0,871.0
20190218T19Z,12908.0,3709.0,0,1410.0,810.0
20190218T18Z,12800.0,3711.0,0,1268.0,746.0
20190218T17Z,12106.0,3712.0,0,1197.0,737.0
20190218T16Z,11137.0,3716.0,0,1234.0,669.0
20190218T15Z,9834.0,3715.0,0,1208.0,518.0
20190218T14Z,8626.0,3714.0,0,1149.0,267.0
20190218T13Z,7610.0,3712.0,0,742.0,49.0
20190218T12Z,6724.0,3716.0,0,710.0,0.0
20190218T11Z,6061.0,3716.0,0,636.0,0.0
20190218T10Z,5645.0,3715.0,0,492.0,0.0
20190218T09Z,5532.0,3714.0,0,462.0,0.0
20190218T08Z,5761.0,3713.0,0,447.0,0.0
20190218T07Z,6218.0,3714.0,0,463.0,0.0
20190218T06Z,6956.0,3710.0,0,492.0,0.0
20190218T05Z,7833.0,3714.0,0,414.0,0.0
20190218T04Z,8872.0,3712.0,0,547.0,0.0
20190218T03Z,9737.0,3714.0,0,566.0,0.0
20190218T02Z,10649.0,3712.0,0,653.0,0.0
20190218T01Z,10964.0,3708.0,0,1123.0,0.0
20190218T00Z,10890.0,3705.0,0,1470.0,3.0
20190217T23Z,11025.0,3712.0,0,1447.0,160.0
20190217T22Z,10999.0,3709.0,0,1403.0,562.0
20190217T21Z,10658.0,3713.0,0,1623.0,681.0
20190217T20Z,10252.0,3708.0,0,1785.0,762.0
20190217T19Z,9935.0,3719.0,0,1767.0,797.0
20190217T18Z,9474.0,3711.0,0,1760.0,790.0
20190217T17Z,8707.0,3720.0,0,1728.0,864.0
20190217T16Z,7846.0,3721.0,0,1734.0,865.0
20190217T15Z,6897.0,3718.0,0,1696.0,673.0
20190217T14Z,6280.0,3724.0,0,969.0,342.0
20190217T13Z,5239.0,3721.0,0,599.0,57.0
20190217T12Z,4586.0,3724.0,0,529.0,0.0
20190217T11Z,4280.0,3722.0,0,459.0,-1.0
20190217T10Z,4206.0,3725.0,0,421.0,0.0
20190217T09Z,4283.0,3722.0,0,418.0,0.0
20190217T08Z,4528.0,3721.0,0,419.0,0.0
20190217T07Z,4867.0,3722.0,0,422.0,0.0
20190217T06Z,5604.0,3718.0,0,422.0,0.0
20190217T05Z,6613.0,3722.0,0,426.0,0.0
20190217T04Z,7614.0,3720.0,0,472.0,0.0
20190217T03Z,8458.0,3721.0,0,535.0,0.0
20190217T02Z,9127.0,3718.0,0,589.0,0.0
20190217T01Z,9314.0,3721.0,0,918.0,0.0
20190217T00Z,9645.0,3709.0,0,1167.0,6.0
20190216T23Z,9235.0,3720.0,0,1425.0,144.0
20190216T22Z,9171.0,3719.0,0,1503.0,428.0
20190216T21Z,9010.0,3719.0,0,1506.0,693.0
20190216T20Z,8685.0,3714.0,0,1504.0,817.0
20190216T19Z,8546.0,3722.0,0,1365.0,835.0
20190216T18Z,8296.0,3721.0,0,1278.0,871.0
20190216T17Z,7768.0,3725.0,0,1221.0,946.0
20190216T16Z,7378.0,3725.0,0,1153.0,855.0
20190216T15Z,7127.0,3725.0,0,787.0,664.0
20190216T14Z,6500.0,3728.0,0,697.0,337.0
20190216T13Z,5556.0,3727.0,0,671.0,55.0
20190216T12Z,4780.0,3726.0,0,616.0,0.0
20190216T11Z,4316.0,3728.0,0,534.0,-1.0
20190216T10Z,4288.0,3729.0,0,446.0,0.0
20190216T09Z,4284.0,3726.0,0,431.0,0.0
20190216T08Z,4516.0,3729.0,0,431.0,-1.0
20190216T07Z,4787.0,3725.0,0,423.0,0.0
20190216T06Z,5365.0,3728.0,0,422.0,0.0
20190216T05Z,6454.0,3723.0,0,351.0,0.0
20190216T04Z,7565.0,3726.0,0,453.0,0.0
20190216T03Z,8555.0,3723.0,0,418.0,0.0
20190216T02Z,9338.0,3724.0,0,422.0,0.0
20190216T01Z,10080.0,3726.0,0,448.0,0.0
20190216T00Z,10197.0,3725.0,0,510.0,3.0
20190215T23Z,9858.0,3736.0,0,522.0,142.0
20190215T22Z,9908.0,3737.0,0,493.0,384.0
20190215T21Z,9825.0,3728.0,0,484.0,703.0
20190215T20Z,9644.0,3730.0,0,470.0,853.0
20190215T19Z,9393.0,3735.0,0,459.0,904.0
20190215T18Z,8940.0,3731.0,0,431.0,998.0
20190215T17Z,8630.0,3731.0,0,451.0,997.0
20190215T16Z,8242.0,3734.0,0,411.0,945.0
20190215T15Z,7884.0,3732.0,0,473.0,724.0
20190215T14Z,7572.0,3732.0,0,535.0,387.0
20190215T13Z,7382.0,3734.0,0,602.0,60.0
20190215T12Z,6599.0,3734.0,0,616.0,0.0
20190215T11Z,5301.0,3732.0,0,572.0,0.0
20190215T10Z,4402.0,3733.0,0,431.0,0.0
20190215T09Z,4235.0,3731.0,0,401.0,0.0
20190215T08Z,4308.0,3733.0,0,401.0,0.0
20190215T07Z,4616.0,3732.0,0,386.0,0.0
20190215T06Z,5233.0,3734.0,0,332.0,0.0
20190215T05Z,6777.0,3730.0,0,321.0,-1.0
20190215T04Z,7982.0,3729.0,0,263.0,0.0
20190215T03Z,9005.0,3729.0,0,275.0,0.0
20190215T02Z,9883.0,3728.0,0,331.0,0.0
20190215T01Z,10331.0,3729.0,0,521.0,2.0
20190215T00Z,10285.0,3729.0,0,594.0,4.0
20190214T23Z,9673.0,3730.0,0,546.0,123.0
20190214T22Z,9246.0,3727.0,0,529.0,460.0
20190214T21Z,8717.0,3727.0,0,562.0,779.0
20190214T20Z,8429.0,3729.0,0,486.0,909.0
20190214T19Z,8295.0,3729.0,0,504.0,911.0
20190214T18Z,8190.0,3735.0,0,553.0,952.0
20190214T17Z,8230.0,3735.0,0,598.0,1006.0
20190214T16Z,8418.0,3735.0,0,604.0,972.0
20190214T15Z,8657.0,3737.0,0,689.0,719.0
20190214T14Z,9308.0,3730.0,0,455.0,387.0
20190214T13Z,9746.0,3733.0,0,457.0,61.0
20190214T12Z,8728.0,3733.0,0,450.0,0.0
20190214T11Z,7191.0,3734.0,0,399.0,0.0
20190214T10Z,6112.0,3732.0,0,324.0,0.0
20190214T09Z,5781.0,3732.0,0,364.0,0.0
20190214T08Z,5762.0,3728.0,0,357.0,0.0
20190214T07Z,5631.0,3731.0,0,325.0,0.0
20190214T06Z,6155.0,3724.0,0,319.0,0.0
20190214T05Z,6629.0,3727.0,0,243.0,0.0
20190214T04Z,7861.0,3726.0,0,412.0,0.0
20190214T03Z,8157.0,3725.0,0,988.0,0.0
20190214T02Z,8618.0,3720.0,0,1390.0,-1.0
20190214T01Z,9065.0,3722.0,0,1460.0,0.0
20190214T00Z,8675.0,3716.0,0,1672.0,1.0
20190213T23Z,7748.0,3717.0,0,1753.0,50.0
20190213T22Z,7364.0,3716.0,0,1758.0,112.0
20190213T21Z,7344.0,3714.0,0,1734.0,181.0
20190213T20Z,7401.0,3712.0,0,1750.0,227.0
20190213T19Z,7630.0,3711.0,0,1766.0,273.0
20190213T18Z,7855.0,3711.0,0,1737.0,257.0
20190213T17Z,8051.0,3712.0,0,1701.0,245.0
20190213T16Z,8126.0,3710.0,0,1663.0,139.0
20190213T15Z,8081.0,3716.0,0,1427.0,110.0
20190213T14Z,8139.0,3713.0,0,1078.0,51.0
20190213T13Z,7952.0,3718.0,0,880.0,11.0
20190213T12Z,6945.0,3713.0,0,837.0,-1.0
20190213T11Z,5669.0,3715.0,0,578.0,0.0
20190213T10Z,5163.0,3717.0,0,352.0,0.0
20190213T09Z,5165.0,3715.0,0,328.0,0.0
20190213T08Z,5421.0,3711.0,0,323.0,0.0
20190213T07Z,5708.0,3715.0,0,373.0,0.0
20190213T06Z,6389.0,3713.0,0,490.0,0.0
20190213T05Z,7262.0,3711.0,0,906.0,0.0
20190213T04Z,8910.0,3714.0,0,930.0,0.0
20190213T03Z,10195.0,3713.0,0,1091.0,0.0
20190213T02Z,11197.0,3716.0,0,1479.0,0.0
20190213T01Z,12112.0,3715.0,0,1587.0,-1.0
20190213T00Z,12232.0,3711.0,0,1695.0,1.0
20190212T23Z,11948.0,3721.0,0,1707.0,98.0
20190212T22Z,12104.0,3719.0,0,1699.0,457.0
20190212T21Z,11956.0,3721.0,0,1701.0,657.0
20190212T20Z,11800.0,3724.0,0,1694.0,689.0
20190212T19Z,11469.0,3726.0,0,1620.0,754.0
20190212T18Z,11010.0,3731.0,0,1538.0,747.0
20190212T17Z,10434.0,3729.0,0,1507.0,700.0
20190212T16Z,9800.0,3733.0,0,1510.0,573.0
20190212T15Z,8897.0,3736.0,0,1493.0,478.0
20190212T14Z,8042.0,3732.0,0,1451.0,248.0
20190212T13Z,7897.0,3733.0,0,867.0,42.0
20190212T12Z,6985.0,3733.0,0,754.0,0.0
20190212T11Z,5824.0,3730.0,0,559.0,0.0
20190212T10Z,5137.0,3733.0,0,411.0,0.0
20190212T09Z,5025.0,3730.0,0,396.0,0.0
20190212T08Z,5202.0,3733.0,0,394.0,0.0
20190212T07Z,5575.0,3731.0,0,409.0,0.0
20190212T06Z,6143.0,3731.0,0,501.0,0.0
20190212T05Z,7432.0,3731.0,0,589.0,0.0
20190212T04Z,8899.0,3731.0,0,589.0,0.0
20190212T03Z,10104.0,3729.0,0,739.0,0.0
20190212T02Z,11164.0,3728.0,0,775.0,0.0
20190212T01Z,11933.0,3731.0,0,837.0,0.0
20190212T00Z,12147.0,3727.0,0,595.0,0.0
20190211T23Z,11613.0,3730.0,0,728.0,75.0
20190211T22Z,11384.0,3731.0,0,847.0,292.0
20190211T21Z,11214.0,3731.0,0,813.0,500.0
20190211T20Z,10969.0,3735.0,0,792.0,693.0
20190211T19Z,10755.0,3733.0,0,773.0,753.0
20190211T18Z,10299.0,3737.0,0,810.0,709.0
20190211T17Z,9819.0,3733.0,0,817.0,759.0
20190211T16Z,9487.0,3734.0,0,814.0,630.0
20190211T15Z,8903.0,3734.0,0,827.0,440.0
20190211T14Z,8318.0,3736.0,0,829.0,239.0
20190211T13Z,7835.0,3734.0,0,669.0,50.0
20190211T12Z,7129.0,3733.0,0,401.0,0.0
20190211T11Z,5859.0,3734.0,0,372.0,0.0
20190211T10Z,5152.0,3730.0,0,297.0,0.0
20190211T09Z,5015.0,3733.0,0,278.0,0.0
20190211T08Z,5158.0,3733.0,0,277.0,0.0
20190211T07Z,5508.0,3732.0,0,280.0,0.0
20190211T06Z,6110.0,3730.0,0,356.0,0.0
20190211T05Z,6937.0,3732.0,0,708.0,0.0
20190211T04Z,8175.0,3731.0,0,709.0,0.0
20190211T03Z,9228.0,3733.0,0,812.0,0.0
20190211T02Z,10046.0,3730.0,0,875.0,0.0
20190211T01Z,10437.0,3728.0,0,1223.0,0.0
20190211T00Z,10280.0,3727.0,0,1512.0,1.0
20190210T23Z,9942.0,3726.0,0,1497.0,87.0
20190210T22Z,9897.0,3727.0,0,1501.0,353.0
20190210T21Z,9828.0,3729.0,0,1479.0,557.0
20190210T20Z,9760.0,3726.0,0,1489.0,639.0
20190210T19Z,9530.0,3728.0,0,1489.0,713.0
20190210T18Z,9323.0,3731.0,0,1480.0,701.0
20190210T17Z,8906.0,3730.0,0,1487.0,711.0
20190210T16Z,8389.0,3731.0,0,1500.0,608.0
20190210T15Z,7577.0,3732.0,0,1497.0,478.0
20190210T14Z,6542.0,3730.0,0,1287.0,273.0
20190210T13Z,5671.0,3731.0,0,744.0,45.0
20190210T12Z,5023.0,3729.0,0,737.0,0.0
20190210T11Z,4839.0,3731.0,0,472.0,-1.0
20190210T10Z,4883.0,3730.0,0,277.0,-1.0
20190210T09Z,4914.0,3733.0,0,258.0,0.0
20190210T08Z,5119.0,3731.0,0,256.0,0.0
20190210T07Z,5449.0,3729.0,0,264.0,0.0
20190210T06Z,6101.0,3730.0,0,262.0,0.0
20190210T05Z,6499.0,3727.0,0,585.0,0.0
20190210T04Z,7481.0,3726.0,0,716.0,0.0
20190210T03Z,8441.0,3725.0,0,723.0,0.0
20190210T02Z,9080.0,3723.0,0,739.0,0.0
20190210T01Z,9707.0,3724.0,0,740.0,0.0
20190210T00Z,9899.0,3722.0,0,747.0,0.0
20190209T23Z,9629.0,3721.0,0,729.0,104.0
20190209T22Z,9353.0,3720.0,0,919.0,289.0
20190209T21Z,9209.0,3721.0,0,997.0,549.0
20190209T20Z,9270.0,3721.0,0,989.0,619.0
20190209T19Z,9184.0,3715.0,0,1023.0,655.0
20190209T18Z,9009.0,3723.0,0,997.0,728.0
20190209T17Z,8594.0,3723.0,0,992.0,763.0
20190209T16Z,8271.0,3724.0,0,1015.0,727.0
20190209T15Z,7796.0,3724.0,0,1022.0,530.0
20190209T14Z,6772.0,3724.0,0,1031.0,293.0
20190209T13Z,5588.0,3724.0,0,998.0,46.0
20190209T12Z,4977.0,3724.0,0,740.0,0.0
20190209T11Z,4710.0,3725.0,0,403.0,0.0
20190209T10Z,4622.0,3723.0,0,275.0,0.0
20190209T09Z,4719.0,3725.0,0,263.0,-1.0
20190209T08Z,4968.0,3723.0,0,260.0,0.0
20190209T07Z,5374.0,3723.0,0,263.0,0.0
20190209T06Z,6045.0,3723.0,0,259.0,0.0
20190209T05Z,6829.0,3723.0,0,379.0,0.0
20190209T04Z,8009.0,3721.0,0,471.0,0.0
20190209T03Z,8984.0,3723.0,0,496.0,0.0
20190209T02Z,9951.0,3721.0,0,436.0,0.0
20190209T01Z,10389.0,3720.0,0,728.0,0.0
20190209T00Z,10448.0,3722.0,0,1032.0,0.0
20190208T23Z,10259.0,3723.0,0,1154.0,95.0
20190208T22Z,9951.0,3724.0,0,1471.0,389.0
20190208T21Z,9874.0,3725.0,0,1490.0,581.0
20190208T20Z,9653.0,3727.0,0,1462.0,703.0
20190208T19Z,9428.0,3726.0,0,1426.0,720.0
20190208T18Z,9090.0,3729.0,0,1437.0,733.0
20190208T17Z,8627.0,3728.0,0,1438.0,805.0
20190208T16Z,8140.0,3729.0,0,1400.0,821.0
20190208T15Z,7852.0,3729.0,0,1240.0,613.0
20190208T14Z,7379.0,3729.0,0,1215.0,300.0
20190208T13Z,6827.0,3731.0,0,1246.0,48.0
20190208T12Z,6301.0,3730.0,0,704.0,0.0
20190208T11Z,5093.0,3730.0,0,403.0,0.0
20190208T10Z,4504.0,3724.0,0,321.0,0.0
20190208T09Z,4390.0,3731.0,0,264.0,0.0
20190208T08Z,4644.0,3730.0,0,259.0,0.0
20190208T07Z,4956.0,3725.0,0,257.0,-1.0
20190208T06Z,5486.0,3727.0,0,268.0,0.0
20190208T05Z,6175.0,3727.0,0,569.0,0.0
20190208T04Z,7459.0,3727.0,0,603.0,0.0
20190208T03Z,8667.0,3726.0,0,704.0,0.0
20190208T02Z,9342.0,3725.0,0,1097.0,0.0
20190208T01Z,9830.0,3725.0,0,1389.0,1.0
20190208T00Z,9751.0,3723.0,0,1757.0,1.0
20190207T23Z,9490.0,3725.0,0,1759.0,134.0
20190207T22Z,9319.0,3724.0,0,1713.0,520.0
20190207T21Z,9218.0,3727.0,0,1610.0,784.0
20190207T20Z,8906.0,3726.0,0,1510.0,889.0
20190207T19Z,8604.0,3725.0,0,1430.0,911.0
20190207T18Z,8284.0,3725.0,0,1343.0,914.0
20190207T17Z,7794.0,3727.0,0,1360.0,902.0
20190207T16Z,7413.0,3726.0,0,1371.0,827.0
20190207T15Z,6869.0,3727.0,0,1521.0,647.0
20190207T14Z,6676.0,3731.0,0,1394.0,345.0
20190207T13Z,6644.0,3731.0,0,1094.0,49.0
20190207T12Z,5956.0,3727.0,0,876.0,0.0
20190207T11Z,4582.0,3730.0,0,864.0,0.0
20190207T10Z,4043.0,3730.0,0,610.0,-1.0
20190207T09Z,4039.0,3729.0,0,464.0,0.0
20190207T08Z,4136.0,3729.0,0,469.0,0.0
20190207T07Z,4454.0,3729.0,0,481.0,0.0
20190207T06Z,5081.0,3728.0,0,480.0,0.0
20190207T05Z,6030.0,3726.0,0,479.0,-1.0
20190207T04Z,7320.0,3725.0,0,545.0,0.0
20190207T03Z,8478.0,3725.0,0,564.0,0.0
20190207T02Z,9467.0,3724.0,0,597.0,0.0
20190207T01Z,9885.0,3726.0,0,985.0,0.0
20190207T00Z,9941.0,3721.0,0,1239.0,1.0
20190206T23Z,9472.0,3725.0,0,1341.0,121.0
20190206T22Z,9140.0,3760.0,0,1426.0,494.0
20190206T21Z,8774.0,3726.0,0,1463.0,786.0
20190206T20Z,8607.0,3727.0,0,1223.0,910.0
20190206T19Z,8084.0,3727.0,0,1362.0,944.0
20190206T18Z,7651.0,3729.0,0,1493.0,936.0
20190206T17Z,7438.0,3727.0,0,1309.0,932.0
20190206T16Z,7199.0,3733.0,0,1278.0,857.0
20190206T15Z,6969.0,3729.0,0,1255.0,645.0
20190206T14Z,7094.0,3727.0,0,818.0,360.0
20190206T13Z,7222.0,3731.0,0,606.0,52.0
20190206T12Z,6406.0,3731.0,0,622.0,0.0
20190206T11Z,4935.0,3731.0,0,538.0,0.0
20190206T10Z,4230.0,3732.0,0,492.0,0.0
20190206T09Z,3987.0,3728.0,0,509.0,0.0
20190206T08Z,4126.0,3731.0,0,473.0,0.0
20190206T07Z,4383.0,3728.0,0,486.0,0.0
20190206T06Z,5032.0,3730.0,0,538.0,0.0
20190206T05Z,5830.0,3726.0,0,812.0,0.0
20190206T04Z,6916.0,3726.0,0,868.0,0.0
20190206T03Z,8282.0,3726.0,0,647.0,-1.0
20190206T02Z,9579.0,3724.0,0,676.0,0.0
20190206T01Z,10242.0,3722.0,0,775.0,1.0
20190206T00Z,10287.0,3722.0,0,910.0,2.0
20190205T23Z,9647.0,3726.0,0,1065.0,120.0
20190205T22Z,8754.0,3725.0,0,1570.0,483.0
20190205T21Z,8268.0,3724.0,0,1697.0,818.0
20190205T20Z,7978.0,3727.0,0,1683.0,913.0
20190205T19Z,7688.0,3727.0,0,1669.0,891.0
20190205T18Z,7486.0,3729.0,0,1655.0,826.0
20190205T17Z,7433.0,3728.0,0,1489.0,894.0
20190205T16Z,7576.0,3735.0,0,1494.0,915.0
20190205T15Z,6795.0,3731.0,0,1530.0,712.0
20190205T14Z,6967.0,3728.0,0,1461.0,320.0
20190205T13Z,7114.0,3731.0,0,1149.0,46.0
20190205T12Z,6509.0,3730.0,0,816.0,0.0
20190205T11Z,5012.0,3731.0,0,717.0,0.0
20190205T10Z,4379.0,3728.0,0,598.0,0.0
