,natural gas
20190122T21-08,596
20190122T20-08,597
20190122T19-08,600
20190122T18-08,600
20190122T17-08,601
20190122T16-08,599
20190122T15-08,595
20190122T14-08,593
20190122T13-08,544
20190122T12-08,532
20190122T11-08,595
20190122T10-08,581
20190122T09-08,603
20190122T08-08,610
20190122T07-08,599
20190122T06-08,592
20190122T05-08,591
20190122T04-08,591
20190122T03-08,591
20190122T02-08,591
20190122T01-08,592
20190122T00-08,592
20190121T23-08,592
20190121T22-08,596
20190121T21-08,596
20190121T20-08,595
20190121T19-08,597
20190121T18-08,596
20190121T17-08,598
20190121T16-08,593
20190121T15-08,592
20190121T14-08,594
20190121T13-08,594
20190121T12-08,594
20190121T11-08,593
20190121T10-08,593
20190121T09-08,595
20190121T08-08,598
20190121T07-08,597
20190121T06-08,591
20190121T05-08,592
20190121T04-08,590
20190121T03-08,545
20190121T02-08,545
20190121T01-08,591
20190121T00-08,589
20190120T23-08,591
20190120T22-08,599
20190120T21-08,598
20190120T20-08,598
20190120T19-08,596
20190120T18-08,598
20190120T17-08,598
20190120T16-08,597
20190120T15-08,598
20190120T14-08,597
20190120T13-08,589
20190120T12-08,540
20190120T11-08,511
20190120T10-08,542
20190120T09-08,597
20190120T08-08,598
20190120T07-08,597
20190120T06-08,594
20190120T05-08,591
20190120T04-08,593
20190120T03-08,594
20190120T02-08,594
20190120T01-08,595
20190120T00-08,605
20190119T23-08,605
20190119T22-08,601
20190119T21-08,602
20190119T20-08,605
20190119T19-08,596
20190119T18-08,601
20190119T17-08,604
20190119T16-08,596
20190119T15-08,500
20190119T14-08,446
20190119T13-08,446
20190119T12-08,480
20190119T11-08,546
20190119T10-08,550
20190119T09-08,604
20190119T08-08,601
20190119T07-08,600
20190119T06-08,602
20190119T05-08,602
20190119T04-08,601
20190119T03-08,602
20190119T02-08,601
20190119T01-08,601
20190119T00-08,599
20190118T23-08,595
20190118T22-08,586
20190118T21-08,578
20190118T20-08,586
20190118T19-08,586
20190118T18-08,587
20190118T17-08,587
20190118T16-08,580
20190118T15-08,535
20190118T14-08,531
20190118T13-08,531
20190118T12-08,530
20190118T11-08,488
20190118T10-08,534
20190118T09-08,582
20190118T08-08,587
20190118T07-08,589
20190118T06-08,576
20190118T05-08,526
20190118T04-08,480
20190118T03-08,478
20190118T02-08,481
20190118T01-08,527
20190118T00-08,574
20190117T23-08,578
20190117T22-08,585
20190117T21-08,587
20190117T20-08,611
20190117T19-08,611
20190117T18-08,612
20190117T17-08,610
20190117T16-08,610
20190117T15-08,581
20190117T14-08,581
20190117T13-08,579
20190117T12-08,606
20190117T11-08,607
20190117T10-08,587
20190117T09-08,604
20190117T08-08,610
20190117T07-08,587
20190117T06-08,578
20190117T05-08,577
20190117T04-08,578
20190117T03-08,576
20190117T02-08,577
20190117T01-08,579
20190117T00-08,598
20190116T23-08,577
20190116T22-08,574
20190116T21-08,565
20190116T20-08,570
20190116T19-08,614
20190116T18-08,546
20190116T17-08,531
20190116T16-08,573
20190116T15-08,595
20190116T14-08,593
20190116T13-08,532
20190116T12-08,591
20190116T11-08,592
20190116T10-08,590
20190116T09-08,593
20190116T08-08,586
20190116T07-08,592
20190116T06-08,620
20190116T05-08,620
20190116T04-08,619
20190116T03-08,623
20190116T02-08,636
20190116T01-08,620
20190116T00-08,615
20190115T23-08,603
20190115T22-08,546
20190115T21-08,559
20190115T20-08,601
20190115T19-08,618
20190115T18-08,595
20190115T17-08,596
20190115T16-08,613
20190115T15-08,600
20190115T14-08,609
20190115T13-08,608
20190115T12-08,595
20190115T11-08,593
20190115T10-08,593
20190115T09-08,592
20190115T08-08,615
20190115T07-08,620
20190115T06-08,620
20190115T05-08,609
20190115T04-08,601
20190115T03-08,615
20190115T02-08,614
20190115T01-08,614
20190115T00-08,613
20190114T23-08,613
20190114T22-08,610
20190114T21-08,594
20190114T20-08,614
20190114T19-08,615
20190114T18-08,610
20190114T17-08,608
20190114T16-08,610
20190114T15-08,611
20190114T14-08,609
20190114T13-08,600
20190114T12-08,611
20190114T11-08,610
20190114T10-08,610
20190114T09-08,611
20190114T08-08,612
20190114T07-08,614
20190114T06-08,563
20190114T05-08,606
20190114T04-08,608
20190114T03-08,607
20190114T02-08,606
20190114T01-08,605
20190114T00-08,560
20190113T23-08,562
20190113T22-08,612
20190113T21-08,615
20190113T20-08,608
20190113T19-08,607
20190113T18-08,608
20190113T17-08,607
20190113T16-08,608
20190113T15-08,606
20190113T14-08,604
20190113T13-08,528
20190113T12-08,542
20190113T11-08,596
20190113T10-08,596
20190113T09-08,596
20190113T08-08,598
20190113T07-08,597
20190113T06-08,597
20190113T05-08,598
20190113T04-08,598
20190113T03-08,598
20190113T02-08,597
20190113T01-08,597
20190113T00-08,611
20190112T23-08,612
20190112T22-08,610
20190112T21-08,611
20190112T20-08,607
20190112T19-08,606
20190112T18-08,606
20190112T17-08,604
20190112T16-08,608
20190112T15-08,610
20190112T14-08,617
20190112T13-08,608
20190112T12-08,607
20190112T11-08,606
20190112T10-08,608
20190112T09-08,612
20190112T08-08,611
20190112T07-08,611
20190112T06-08,593
20190112T05-08,592
20190112T04-08,592
20190112T03-08,592
20190112T02-08,594
20190112T01-08,592
20190112T00-08,592
20190111T23-08,593
20190111T22-08,592
20190111T21-08,606
20190111T20-08,615
20190111T19-08,616
20190111T18-08,604
20190111T17-08,606
20190111T16-08,588
20190111T15-08,602
20190111T14-08,591
20190111T13-08,606
20190111T12-08,606
20190111T11-08,599
20190111T10-08,607
20190111T09-08,607
20190111T08-08,610
20190111T07-08,608
20190111T06-08,614
20190111T05-08,593
20190111T04-08,592
20190111T03-08,592
20190111T02-08,592
20190111T01-08,592
20190111T00-08,593
20190110T23-08,592
20190110T22-08,599
20190110T21-08,599
20190110T20-08,599
20190110T19-08,598
20190110T18-08,600
20190110T17-08,600
20190110T16-08,597
20190110T15-08,577
20190110T14-08,518
20190110T13-08,406
20190110T12-08,514
20190110T11-08,522
20190110T10-08,596
20190110T09-08,600
20190110T08-08,598
20190110T07-08,599
20190110T06-08,593
20190110T05-08,593
20190110T04-08,594
20190110T03-08,592
20190110T02-08,593
20190110T01-08,590
20190110T00-08,558
20190109T23-08,568
20190109T22-08,598
20190109T21-08,600
20190109T20-08,600
20190109T19-08,600
20190109T18-08,603
20190109T17-08,600
20190109T16-08,601
20190109T15-08,604
20190109T14-08,606
20190109T13-08,605
20190109T12-08,605
20190109T11-08,605
20190109T10-08,610
20190109T09-08,610
20190109T08-08,610
20190109T07-08,607
20190109T06-08,577
20190109T05-08,586
20190109T04-08,600
20190109T03-08,601
20190109T02-08,600
20190109T01-08,600
20190109T00-08,612
20190108T23-08,609
20190108T22-08,588
20190108T21-08,590
20190108T20-08,608
20190108T19-08,608
20190108T18-08,608
20190108T17-08,624
20190108T16-08,614
20190108T15-08,610
20190108T14-08,608
20190108T13-08,609
20190108T12-08,609
20190108T11-08,608
20190108T10-08,608
20190108T09-08,608
20190108T08-08,610
20190108T07-08,611
20190108T06-08,614
20190108T05-08,614
20190108T04-08,614
20190108T03-08,615
20190108T02-08,613
20190108T01-08,614
20190108T00-08,612
20190107T23-08,610
20190107T22-08,572
20190107T21-08,589
20190107T20-08,606
20190107T19-08,572
20190107T18-08,604
20190107T17-08,608
20190107T16-08,571
20190107T15-08,568
20190107T14-08,536
20190107T13-08,534
20190107T12-08,534
20190107T11-08,535
20190107T10-08,534
20190107T09-08,568
20190107T08-08,569
20190107T07-08,571
20190107T06-08,586
20190107T05-08,586
20190107T04-08,587
20190107T03-08,586
20190107T02-08,586
20190107T01-08,588
20190107T00-08,587
20190106T23-08,585
20190106T22-08,586
20190106T21-08,585
20190106T20-08,587
20190106T19-08,598
20190106T18-08,587
20190106T17-08,586
20190106T16-08,588
20190106T15-08,586
20190106T14-08,587
20190106T13-08,586
20190106T12-08,587
20190106T11-08,586
20190106T10-08,586
20190106T09-08,587
20190106T08-08,586
20190106T07-08,586
20190106T06-08,587
20190106T05-08,586
20190106T04-08,587
20190106T03-08,584
20190106T02-08,582
20190106T01-08,579
20190106T00-08,585
20190105T23-08,587
20190105T22-08,591
20190105T21-08,593
20190105T20-08,607
20190105T19-08,602
20190105T18-08,606
20190105T17-08,606
20190105T16-08,607
20190105T15-08,607
20190105T14-08,584
20190105T13-08,606
20190105T12-08,606
20190105T11-08,592
20190105T10-08,593
20190105T09-08,594
20190105T08-08,608
20190105T07-08,606
20190105T06-08,588
20190105T05-08,587
20190105T04-08,587
20190105T03-08,586
20190105T02-08,588
20190105T01-08,587
20190105T00-08,587
20190104T23-08,586
20190104T22-08,589
20190104T21-08,590
20190104T20-08,589
20190104T19-08,590
20190104T18-08,590
20190104T17-08,597
20190104T16-08,593
20190104T15-08,591
20190104T14-08,590
20190104T13-08,591
20190104T12-08,593
20190104T11-08,591
20190104T10-08,590
20190104T09-08,591
20190104T08-08,590
20190104T07-08,592
20190104T06-08,588
20190104T05-08,587
20190104T04-08,587
20190104T03-08,587
20190104T02-08,586
20190104T01-08,587
20190104T00-08,587
20190103T23-08,586
20190103T22-08,595
20190103T21-08,596
20190103T20-08,593
20190103T19-08,592
20190103T18-08,593
20190103T17-08,594
20190103T16-08,600
20190103T15-08,591
20190103T14-08,591
20190103T13-08,590
20190103T12-08,591
20190103T11-08,594
20190103T10-08,597
20190103T09-08,610
20190103T08-08,596
20190103T07-08,596
20190103T06-08,589
20190103T05-08,611
20190103T04-08,612
20190103T03-08,610
20190103T02-08,589
20190103T01-08,609
20190103T00-08,588
20190102T23-08,586
20190102T22-08,599
20190102T21-08,599
20190102T20-08,598
20190102T19-08,599
20190102T18-08,599
20190102T17-08,601
20190102T16-08,599
20190102T15-08,600
20190102T14-08,595
20190102T13-08,598
20190102T12-08,598
20190102T11-08,600
20190102T10-08,618
20190102T09-08,619
20190102T08-08,618
20190102T07-08,620
20190102T06-08,616
20190102T05-08,616
20190102T04-08,615
20190102T03-08,587
20190102T02-08,586
20190102T01-08,589
20190102T00-08,586
20190101T23-08,588
20190101T22-08,611
20190101T21-08,610
20190101T20-08,589
20190101T19-08,595
20190101T18-08,597
20190101T17-08,602
20190101T16-08,603
20190101T15-08,588
20190101T14-08,596
20190101T13-08,594
20190101T12-08,594
20190101T11-08,595
20190101T10-08,595
20190101T09-08,588
20190101T08-08,609
20190101T07-08,588
20190101T06-08,586
20190101T05-08,587
20190101T04-08,586
20190101T03-08,587
20190101T02-08,611
20190101T01-08,611
20190101T00-08,599
20181231T23-08,601
20181231T22-08,599
20181231T21-08,600
20181231T20-08,599
20181231T19-08,599
20181231T18-08,598
20181231T17-08,600
20181231T16-08,601
20181231T15-08,600
20181231T14-08,600
20181231T13-08,599
20181231T12-08,610
20181231T11-08,598
20181231T10-08,600
20181231T09-08,599
20181231T08-08,600
20181231T07-08,599
20181231T06-08,601
20181231T05-08,599
20181231T04-08,601
20181231T03-08,600
20181231T02-08,600
20181231T01-08,600
20181231T00-08,600
20181230T23-08,600
20181230T22-08,600
20181230T21-08,601
20181230T20-08,600
20181230T19-08,600
20181230T18-08,600
20181230T17-08,601
20181230T16-08,599
20181230T15-08,600
20181230T14-08,598
20181230T13-08,600
20181230T12-08,599
20181230T11-08,599
20181230T10-08,599
20181230T09-08,598
20181230T08-08,598
20181230T07-08,599
20181230T06-08,599
20181230T05-08,599
20181230T04-08,599
20181230T03-08,601
20181230T02-08,597
20181230T01-08,589
20181230T00-08,592
20181229T23-08,591
20181229T22-08,587
20181229T21-08,587
20181229T20-08,587
20181229T19-08,587
20181229T18-08,587
20181229T17-08,587
20181229T16-08,587
20181229T15-08,578
20181229T14-08,582
20181229T13-08,577
20181229T12-08,578
20181229T11-08,597
20181229T10-08,597
20181229T09-08,598
20181229T08-08,597
20181229T07-08,597
20181229T06-08,602
20181229T05-08,602
20181229T04-08,602
20181229T03-08,603
20181229T02-08,602
20181229T01-08,602
20181229T00-08,601
20181228T23-08,601
20181228T22-08,596
20181228T21-08,597
20181228T20-08,596
20181228T19-08,598
20181228T18-08,597
20181228T17-08,597
20181228T16-08,597
20181228T15-08,597
20181228T14-08,598
20181228T13-08,597
20181228T12-08,597
20181228T11-08,597
20181228T10-08,596
20181228T09-08,596
20181228T08-08,597
20181228T07-08,597
20181228T06-08,603
20181228T05-08,603
20181228T04-08,602
20181228T03-08,603
20181228T02-08,603
20181228T01-08,603
20181228T00-08,601
20181227T23-08,601
20181227T22-08,573
20181227T21-08,574
20181227T20-08,606
20181227T19-08,607
20181227T18-08,607
20181227T17-08,607
20181227T16-08,607
20181227T15-08,598
20181227T14-08,596
20181227T13-08,599
20181227T12-08,598
20181227T11-08,607
20181227T10-08,608
20181227T09-08,607
20181227T08-08,608
20181227T07-08,614
20181227T06-08,615
20181227T05-08,616
20181227T04-08,614
20181227T03-08,614
20181227T02-08,613
20181227T01-08,614
20181227T00-08,612
20181226T23-08,614
20181226T22-08,613
20181226T21-08,613
20181226T20-08,611
20181226T19-08,612
20181226T18-08,614
20181226T17-08,613
20181226T16-08,613
20181226T15-08,610
20181226T14-08,609
20181226T13-08,608
20181226T12-08,611
20181226T11-08,612
20181226T10-08,615
20181226T09-08,617
20181226T08-08,618
20181226T07-08,619
20181226T06-08,608
20181226T05-08,612
20181226T04-08,613
20181226T03-08,612
20181226T02-08,611
20181226T01-08,612
20181226T00-08,605
20181225T23-08,605
20181225T22-08,613
20181225T21-08,615
20181225T20-08,615
20181225T19-08,610
20181225T18-08,612
20181225T17-08,611
20181225T16-08,614
20181225T15-08,612
20181225T14-08,613
20181225T13-08,614
20181225T12-08,611
20181225T11-08,613
20181225T10-08,611
20181225T09-08,611
20181225T08-08,612
20181225T07-08,615
20181225T06-08,612
20181225T05-08,612
20181225T04-08,611
20181225T03-08,610
20181225T02-08,612
20181225T01-08,610
20181225T00-08,608
20181224T23-08,611
20181224T22-08,607
20181224T21-08,607
20181224T20-08,596
20181224T19-08,592
20181224T18-08,592
20181224T17-08,594
20181224T16-08,594
20181224T15-08,594
20181224T14-08,593
20181224T13-08,593
20181224T12-08,592
20181224T11-08,592
20181224T10-08,593
20181224T09-08,593
20181224T08-08,594
20181224T07-08,612
20181224T06-08,606
20181224T05-08,607
20181224T04-08,606
20181224T03-08,602
20181224T02-08,603
20181224T01-08,603
20181224T00-08,600
20181223T23-08,602
20181223T22-08,601
20181223T21-08,601
20181223T20-08,601
20181223T19-08,599
20181223T18-08,604
20181223T17-08,604
20181223T16-08,602
20181223T15-08,601
20181223T14-08,603
20181223T13-08,602
20181223T12-08,603
20181223T11-08,606
20181223T10-08,608
20181223T09-08,608
20181223T08-08,609
20181223T07-08,557
20181223T06-08,611
20181223T05-08,612
20181223T04-08,611
20181223T03-08,613
20181223T02-08,612
20181223T01-08,611
20181223T00-08,608
20181222T23-08,606
20181222T22-08,609
20181222T21-08,608
20181222T20-08,608
20181222T19-08,597
20181222T18-08,607
20181222T17-08,610
20181222T16-08,607
20181222T15-08,608
20181222T14-08,606
20181222T13-08,607
20181222T12-08,610
20181222T11-08,611
20181222T10-08,616
20181222T09-08,615
20181222T08-08,597
20181222T07-08,596
20181222T06-08,602
20181222T05-08,602
20181222T04-08,605
20181222T03-08,605
20181222T02-08,605
20181222T01-08,606
20181222T00-08,606
20181221T23-08,605
20181221T22-08,596
20181221T21-08,595
20181221T20-08,596
20181221T19-08,596
20181221T18-08,597
20181221T17-08,606
20181221T16-08,598
20181221T15-08,599
20181221T14-08,598
20181221T13-08,600
20181221T12-08,599
20181221T11-08,598
20181221T10-08,601
20181221T09-08,600
20181221T08-08,600
20181221T07-08,598
20181221T06-08,557
20181221T05-08,532
20181221T04-08,527
20181221T03-08,526
20181221T02-08,525
20181221T01-08,526
20181221T00-08,529
20181220T23-08,577
20181220T22-08,595
20181220T21-08,595
20181220T20-08,595
20181220T19-08,597
20181220T18-08,595
20181220T17-08,596
20181220T16-08,597
20181220T15-08,596
20181220T14-08,596
20181220T13-08,595
20181220T12-08,599
20181220T11-08,603
20181220T10-08,596
20181220T09-08,595
20181220T08-08,610
20181220T07-08,610
20181220T06-08,604
20181220T05-08,602
20181220T04-08,603
20181220T03-08,602
20181220T02-08,602
20181220T01-08,603
20181220T00-08,602
20181219T23-08,601
20181219T22-08,596
20181219T21-08,597
20181219T20-08,597
20181219T19-08,592
20181219T18-08,592
20181219T17-08,590
20181219T16-08,525
20181219T15-08,523
20181219T14-08,546
20181219T13-08,553
20181219T12-08,585
20181219T11-08,570
20181219T10-08,526
20181219T09-08,586
20181219T08-08,526
20181219T07-08,594
20181219T06-08,602
20181219T05-08,603
20181219T04-08,600
20181219T03-08,577
20181219T02-08,603
20181219T01-08,594
20181219T00-08,513
20181218T23-08,497
20181218T22-08,596
20181218T21-08,603
20181218T20-08,599
20181218T19-08,529
20181218T18-08,525
20181218T17-08,526
20181218T16-08,525
20181218T15-08,518
20181218T14-08,472
20181218T13-08,476
20181218T12-08,519
20181218T11-08,483
20181218T10-08,522
20181218T09-08,563
20181218T08-08,553
20181218T07-08,596
20181218T06-08,559
20181218T05-08,557
20181218T04-08,555
20181218T03-08,557
20181218T02-08,556
20181218T01-08,559
20181218T00-08,597
20181217T23-08,600
20181217T22-08,599
20181217T21-08,599
20181217T20-08,598
20181217T19-08,597
20181217T18-08,574
20181217T17-08,573
20181217T16-08,574
20181217T15-08,574
20181217T14-08,574
20181217T13-08,575
20181217T12-08,574
20181217T11-08,575
20181217T10-08,574
20181217T09-08,573
20181217T08-08,552
20181217T07-08,597
20181217T06-08,601
20181217T05-08,600
20181217T04-08,599
20181217T03-08,600
20181217T02-08,600
20181217T01-08,601
20181217T00-08,604
20181216T23-08,605
20181216T22-08,603
20181216T21-08,602
20181216T20-08,594
20181216T19-08,557
20181216T18-08,554
20181216T17-08,554
20181216T16-08,554
20181216T15-08,555
20181216T14-08,554
20181216T13-08,554
20181216T12-08,553
20181216T11-08,554
20181216T10-08,554
20181216T09-08,555
20181216T08-08,555
20181216T07-08,603
20181216T06-08,605
20181216T05-08,605
20181216T04-08,607
20181216T03-08,608
20181216T02-08,607
20181216T01-08,608
20181216T00-08,600
20181215T23-08,601
20181215T22-08,595
20181215T21-08,595
20181215T20-08,596
20181215T19-08,597
20181215T18-08,597
20181215T17-08,598
20181215T16-08,597
20181215T15-08,591
20181215T14-08,590
20181215T13-08,590
20181215T12-08,591
20181215T11-08,595
20181215T10-08,595
20181215T09-08,597
20181215T08-08,598
20181215T07-08,598
20181215T06-08,600
20181215T05-08,598
20181215T04-08,596
20181215T03-08,594
20181215T02-08,596
20181215T01-08,594
20181215T00-08,596
20181214T23-08,596
20181214T22-08,593
20181214T21-08,594
20181214T20-08,592
20181214T19-08,592
20181214T18-08,593
20181214T17-08,593
20181214T16-08,593
20181214T15-08,593
20181214T14-08,592
20181214T13-08,592
20181214T12-08,593
20181214T11-08,592
20181214T10-08,592
20181214T09-08,594
20181214T08-08,593
20181214T07-08,592
20181214T06-08,596
20181214T05-08,595
20181214T04-08,596
20181214T03-08,595
20181214T02-08,597
20181214T01-08,596
20181214T00-08,597
20181213T23-08,597
20181213T22-08,592
20181213T21-08,592
20181213T20-08,592
20181213T19-08,591
20181213T18-08,582
20181213T17-08,582
20181213T16-08,582
20181213T15-08,582
20181213T14-08,581
20181213T13-08,582
20181213T12-08,582
