,coal,natural gas,petroleum,other,solar,hydro
20190305T09-05,2056,330,0,79,0,155
20190305T08-05,2172,372,0,79,0,136
20190305T07-05,2067,364,0,81,0,84
20190305T06-05,1819,321,0,81,0,84
20190305T05-05,1512,325,0,84,0,84
20190305T04-05,1402,326,-1,80,0,84
20190305T03-05,1417,319,0,80,0,84
20190305T02-05,1366,322,0,76,0,84
20190305T01-05,1163,316,0,78,0,83
20190305T00-05,1253,288,0,81,0,133
20190304T23-05,1255,315,0,76,0,141
20190304T22-05,1303,329,0,79,0,149
20190304T21-05,1265,334,0,77,0,153
20190304T20-05,1303,335,0,77,0,153
20190304T19-05,1300,268,0,79,0,154
20190304T18-05,1131,242,0,81,0,152
20190304T17-05,1154,271,0,81,0,143
20190304T16-05,1073,258,0,82,1,83
20190304T15-05,940,254,0,81,1,80
20190304T14-05,826,264,0,81,0,82
20190304T13-05,952,464,0,77,2,82
20190304T12-05,951,502,0,80,2,83
20190304T11-05,933,504,0,79,1,82
20190304T10-05,939,505,0,76,1,83
20190304T09-05,869,506,0,79,0,83
20190304T08-05,972,505,0,76,0,82
20190304T07-05,991,505,0,76,0,82
20190304T06-05,821,505,0,77,0,82
20190304T05-05,758,505,0,75,0,83
20190304T04-05,703,504,0,75,0,82
20190304T03-05,676,501,-2,76,0,83
20190304T02-05,581,497,0,74,0,83
20190304T01-05,613,491,0,76,0,85
20190304T00-05,632,487,0,78,0,110
20190303T23-05,767,489,0,78,0,149
20190303T22-05,784,489,0,76,0,160
20190303T21-05,832,489,0,77,0,161
20190303T20-05,815,487,0,76,0,161
20190303T19-05,841,487,0,75,0,162
20190303T18-05,766,485,0,77,0,102
20190303T17-05,646,486,0,75,1,90
20190303T16-05,605,485,0,76,1,90
20190303T15-05,596,483,0,76,1,89
20190303T14-05,590,484,0,77,1,90
20190303T13-05,576,481,0,80,1,89
20190303T12-05,565,487,0,80,1,90
20190303T11-05,626,474,0,80,2,90
20190303T10-05,665,438,0,79,0,90
20190303T09-05,578,463,0,82,1,90
20190303T08-05,476,420,0,78,0,90
20190303T07-05,460,426,0,82,0,89
20190303T06-05,458,365,0,82,0,91
20190303T05-05,460,478,0,81,0,91
20190303T04-05,464,499,0,81,0,91
20190303T03-05,462,496,0,83,0,90
20190303T02-05,467,495,0,82,0,91
20190303T01-05,538,496,-1,81,0,91
20190303T00-05,601,490,0,78,0,91
20190302T23-05,739,485,0,81,0,90
20190302T22-05,650,485,0,81,0,107
20190302T21-05,704,483,0,80,0,162
20190302T20-05,777,477,0,80,0,161
20190302T19-05,813,475,0,80,0,123
20190302T18-05,620,474,0,83,0,91
20190302T17-05,604,472,0,79,1,91
20190302T16-05,646,470,0,80,1,90
20190302T15-05,703,473,0,79,2,90
20190302T14-05,704,477,0,81,4,91
20190302T13-05,739,480,-1,81,1,91
20190302T12-05,746,484,0,78,2,90
20190302T11-05,639,490,0,79,0,131
20190302T10-05,550,494,0,80,3,161
20190302T09-05,547,495,0,81,0,162
20190302T08-05,490,497,0,79,0,159
20190302T07-05,467,494,0,82,0,144
20190302T06-05,478,490,0,75,0,91
20190302T05-05,520,486,0,76,0,90
20190302T04-05,522,488,0,74,0,91
20190302T03-05,531,486,0,76,0,91
20190302T02-05,584,488,0,72,0,91
20190302T01-05,583,484,0,76,0,90
20190302T00-05,688,485,0,75,0,90
20190301T23-05,787,484,-1,74,0,147
20190301T22-05,735,484,0,76,0,160
20190301T21-05,641,482,0,75,0,161
20190301T20-05,662,484,0,74,0,161
20190301T19-05,734,480,0,75,0,136
20190301T18-05,734,478,0,76,0,90
20190301T17-05,684,475,0,76,1,91
20190301T16-05,633,475,0,75,0,89
20190301T15-05,649,477,0,74,0,86
20190301T14-05,798,358,0,70,2,85
20190301T13-05,902,221,0,73,2,84
20190301T12-05,934,207,0,74,0,85
20190301T11-05,935,209,0,75,2,89
20190301T10-05,928,233,0,76,1,167
20190301T09-05,678,378,0,73,0,161
20190301T08-05,673,485,0,74,0,160
20190301T07-05,684,485,0,75,0,147
20190301T06-05,637,487,0,74,0,91
20190301T05-05,496,486,0,75,0,90
20190301T04-05,466,484,0,76,0,91
20190301T03-05,462,485,0,76,0,91
20190301T02-05,461,485,0,78,0,89
20190301T01-05,520,488,0,74,0,91
20190301T00-05,608,487,0,75,0,122
20190228T23-05,716,488,0,78,0,161
20190228T22-05,798,489,-2,75,0,161
20190228T21-05,840,487,0,75,0,161
20190228T20-05,841,486,0,77,0,160
20190228T19-05,813,485,0,74,0,161
20190228T18-05,702,484,0,79,0,135
20190228T17-05,619,482,0,76,0,90
20190228T16-05,614,485,0,73,2,91
20190228T15-05,614,483,1,77,0,88
20190228T14-05,593,484,1,83,2,86
20190228T13-05,637,485,0,85,2,86
20190228T12-05,633,486,0,84,2,85
20190228T11-05,631,488,0,81,3,85
20190228T10-05,702,493,0,81,3,86
20190228T09-05,817,496,0,82,1,86
20190228T08-05,828,498,0,80,0,155
20190228T07-05,830,500,0,80,0,150
20190228T06-05,709,500,0,80,0,91
20190228T05-05,634,499,0,80,0,89
20190228T04-05,634,501,0,82,0,91
20190228T03-05,624,499,0,78,0,90
20190228T02-05,504,500,0,80,0,90
20190228T01-05,580,497,0,81,0,91
20190228T00-05,712,494,0,77,0,90
20190227T23-05,783,495,0,77,0,91
20190227T22-05,817,490,-1,82,0,90
20190227T21-05,811,485,0,80,0,145
20190227T20-05,902,482,0,79,0,159
20190227T19-05,788,481,0,80,0,142
20190227T18-05,648,478,0,81,0,91
20190227T17-05,615,478,0,79,1,90
20190227T16-05,611,481,0,80,0,89
20190227T15-05,627,484,0,81,1,87
20190227T14-05,684,486,0,79,1,87
20190227T13-05,611,489,0,76,2,86
20190227T12-05,566,493,0,78,1,86
20190227T11-05,622,499,0,80,2,150
20190227T10-05,623,541,0,78,1,154
20190227T09-05,761,624,0,76,1,155
20190227T08-05,803,665,0,83,0,156
20190227T07-05,734,664,0,78,0,154
20190227T06-05,732,667,0,79,0,130
20190227T05-05,719,665,0,78,0,85
20190227T04-05,633,664,0,79,0,86
20190227T03-05,633,660,0,79,0,86
20190227T02-05,633,663,0,79,0,86
20190227T01-05,634,653,0,79,0,86
20190227T00-05,638,652,-1,80,0,86
20190226T23-05,567,653,0,78,0,140
20190226T22-05,570,652,0,77,0,155
20190226T21-05,602,650,0,80,0,156
20190226T20-05,661,648,0,78,0,155
20190226T19-05,560,595,0,78,0,155
20190226T18-05,465,621,-1,77,0,96
20190226T17-05,464,587,0,78,0,85
20190226T16-05,460,572,0,78,2,85
20190226T15-05,463,576,0,80,1,85
20190226T14-05,479,617,0,76,2,85
20190226T13-05,555,656,0,75,2,85
20190226T12-05,577,664,0,77,3,86
20190226T11-05,656,675,0,78,0,85
20190226T10-05,684,730,0,82,2,147
20190226T09-05,713,845,0,78,0,155
20190226T08-05,815,855,0,77,0,152
20190226T07-05,1019,728,0,82,0,153
20190226T06-05,1000,623,0,81,0,154
20190226T05-05,948,650,0,81,0,99
20190226T04-05,852,649,0,80,0,85
20190226T03-05,833,641,0,82,0,85
20190226T02-05,830,619,0,83,0,85
20190226T01-05,815,627,0,83,0,83
20190226T00-05,833,610,0,82,0,85
20190225T23-05,1009,617,0,83,0,84
20190225T22-05,1012,627,0,82,0,117
20190225T21-05,866,621,0,79,0,154
20190225T20-05,816,619,0,81,0,156
20190225T19-05,635,617,0,80,0,155
20190225T18-05,483,581,0,78,0,155
20190225T17-05,463,515,0,83,3,153
20190225T16-05,464,534,0,76,3,155
20190225T15-05,466,548,-1,80,3,141
20190225T14-05,511,620,0,81,3,85
20190225T13-05,519,640,0,79,4,86
20190225T12-05,673,626,0,79,4,91
20190225T11-05,740,651,0,78,3,156
20190225T10-05,837,673,0,82,2,156
20190225T09-05,940,676,0,353,2,155
20190225T08-05,980,683,0,80,0,153
20190225T07-05,851,679,0,79,0,154
20190225T06-05,713,682,0,77,0,156
20190225T05-05,712,679,0,82,0,150
20190225T04-05,586,679,0,80,0,83
20190225T03-05,486,681,0,84,0,83
20190225T02-05,465,679,0,78,0,79
20190225T01-05,466,676,-1,80,0,74
20190225T00-05,465,666,0,80,0,79
20190224T23-05,486,612,0,79,0,88
20190224T22-05,516,668,0,77,0,89
20190224T21-05,602,664,0,79,0,113
20190224T20-05,613,658,0,84,0,144
20190224T19-05,493,641,0,78,0,148
20190224T18-05,462,612,0,79,1,77
20190224T17-05,462,605,0,80,1,67
20190224T16-05,464,582,0,76,2,66
20190224T15-05,493,590,0,79,1,88
20190224T14-05,534,611,0,75,3,88
20190224T13-05,579,628,0,77,0,139
20190224T12-05,611,633,-1,79,0,138
20190224T11-05,654,635,0,78,2,153
20190224T10-05,630,652,0,78,0,153
20190224T09-05,496,669,0,77,0,156
20190224T08-05,531,661,0,76,0,158
20190224T07-05,576,667,0,73,0,142
20190224T06-05,578,654,0,75,0,92
20190224T05-05,638,634,0,72,0,86
20190224T04-05,679,632,0,74,0,86
20190224T03-05,681,632,0,77,0,88
20190224T02-05,680,641,0,73,0,87
20190224T01-05,679,676,0,74,0,87
20190224T00-05,680,671,0,73,0,88
20190223T23-05,757,647,0,75,0,112
20190223T22-05,800,680,0,77,0,160
20190223T21-05,908,678,0,73,0,158
20190223T20-05,969,679,0,74,0,155
20190223T19-05,974,679,0,76,0,89
20190223T18-05,906,673,0,75,0,92
20190223T17-05,845,672,0,75,0,97
20190223T16-05,796,676,0,77,1,97
20190223T15-05,782,676,0,74,1,98
20190223T14-05,841,676,0,75,1,98
20190223T13-05,805,676,0,74,1,117
20190223T12-05,801,676,0,75,0,168
20190223T11-05,788,677,0,73,2,168
20190223T10-05,722,678,0,76,0,168
20190223T09-05,624,676,0,78,0,168
20190223T08-05,553,677,0,78,0,161
20190223T07-05,695,669,0,77,0,98
20190223T06-05,671,659,0,78,0,100
20190223T05-05,653,664,0,79,0,96
20190223T04-05,615,671,0,78,0,96
20190223T03-05,581,674,0,79,0,97
20190223T02-05,578,669,0,78,0,98
20190223T01-05,580,669,0,75,0,98
20190223T00-05,581,638,-1,77,0,167
20190222T23-05,578,669,0,77,0,168
20190222T22-05,607,671,0,77,0,168
20190222T21-05,661,672,0,75,0,165
20190222T20-05,683,671,0,78,0,168
20190222T19-05,735,669,0,77,0,165
20190222T18-05,664,666,0,73,0,165
20190222T17-05,632,661,0,76,1,165
20190222T16-05,630,662,0,76,2,165
20190222T15-05,663,660,0,76,1,160
20190222T14-05,678,672,0,75,2,96
20190222T13-05,702,657,0,74,2,97
20190222T12-05,781,672,0,73,0,98
20190222T11-05,785,671,0,75,0,97
20190222T10-05,639,670,0,78,1,97
20190222T09-05,542,671,0,76,0,98
20190222T08-05,580,661,0,80,0,108
20190222T07-05,624,648,0,80,0,132
20190222T06-05,547,651,0,77,0,100
20190222T05-05,460,654,-1,80,0,96
20190222T04-05,461,646,0,82,0,95
20190222T03-05,462,633,0,78,0,98
20190222T02-05,462,619,0,75,0,97
20190222T01-05,464,602,0,79,0,97
20190222T00-05,486,639,0,77,0,97
20190221T23-05,601,656,0,82,0,97
20190221T22-05,632,656,0,75,0,113
20190221T21-05,673,657,0,76,0,168
20190221T20-05,781,655,0,80,0,169
20190221T19-05,720,655,0,75,0,167
20190221T18-05,652,655,0,79,1,106
20190221T17-05,653,654,0,79,2,97
20190221T16-05,651,657,0,77,2,97
20190221T15-05,651,661,0,79,2,97
20190221T14-05,649,665,0,79,4,97
20190221T13-05,734,669,0,77,3,100
20190221T12-05,772,672,0,79,3,164
20190221T11-05,905,652,0,79,0,165
20190221T10-05,1015,639,0,80,2,168
20190221T09-05,931,642,0,81,0,220
20190221T08-05,892,661,0,86,0,219
20190221T07-05,775,677,0,80,0,195
20190221T06-05,675,684,0,78,0,172
20190221T05-05,584,682,0,85,0,144
20190221T04-05,578,684,0,79,0,95
20190221T03-05,577,684,0,78,0,97
20190221T02-05,593,686,0,81,0,97
20190221T01-05,651,683,0,83,0,97
20190221T00-05,877,709,-2,81,0,97
20190220T23-05,962,855,0,82,0,97
20190220T22-05,1029,854,0,76,0,131
20190220T21-05,1027,854,0,79,0,151
20190220T20-05,1076,856,0,81,0,95
20190220T19-05,1060,855,0,81,0,97
20190220T18-05,1052,855,0,79,0,97
20190220T17-05,1052,850,0,78,0,97
20190220T16-05,1105,769,0,79,1,109
20190220T15-05,1121,688,0,79,0,163
20190220T14-05,1025,684,0,80,1,163
20190220T13-05,929,686,0,82,1,164
20190220T12-05,1002,690,0,80,0,162
20190220T11-05,1130,646,0,79,0,180
20190220T10-05,1151,445,0,77,1,219
20190220T09-05,1151,465,0,74,1,220
20190220T08-05,1136,619,0,74,0,217
20190220T07-05,1010,689,0,74,0,191
20190220T06-05,849,653,0,81,0,168
20190220T05-05,831,689,0,81,0,160
20190220T04-05,829,689,0,79,0,139
20190220T03-05,829,683,0,81,0,94
20190220T02-05,829,688,0,80,0,93
20190220T01-05,787,693,0,78,0,93
20190220T00-05,891,683,0,78,0,160
20190219T23-05,1072,813,0,81,0,163
20190219T22-05,1073,823,-1,79,0,164
20190219T21-05,1111,784,0,82,0,163
20190219T20-05,1152,787,0,78,0,164
20190219T19-05,1148,855,0,79,0,165
20190219T18-05,1146,842,0,80,0,134
20190219T17-05,1144,753,0,76,0,93
20190219T16-05,1114,674,0,75,0,93
20190219T15-05,1107,675,0,58,0,93
20190219T14-05,1106,677,0,54,0,93
20190219T13-05,1047,677,0,47,0,92
20190219T12-05,1012,678,0,46,0,92
20190219T11-05,966,677,0,46,2,150
20190219T10-05,832,677,0,49,0,157
20190219T09-05,662,682,0,49,0,159
20190219T08-05,600,686,0,50,0,135
20190219T07-05,529,686,0,66,0,118
20190219T06-05,507,683,0,72,0,45
20190219T05-05,473,669,0,78,0,6
20190219T04-05,458,580,0,79,0,8
20190219T03-05,458,519,0,79,0,10
20190219T02-05,457,533,0,81,0,10
20190219T01-05,548,669,0,75,0,10
20190219T00-05,649,660,-1,81,0,164
20190218T23-05,587,656,0,77,0,95
20190218T22-05,581,648,0,78,0,94
20190218T21-05,649,644,0,79,3,94
20190218T20-05,730,644,0,80,3,93
20190218T19-05,732,642,0,79,3,93
20190218T18-05,749,652,0,76,2,91
20190218T17-05,885,642,0,81,0,92
20190218T16-05,952,634,0,78,0,90
20190218T15-05,789,625,0,78,2,161
20190218T14-05,688,639,0,80,0,161
20190218T13-05,618,637,0,81,0,159
20190218T12-05,561,665,0,77,0,89
20190218T11-05,522,676,0,79,0,65
20190218T10-05,461,679,0,81,0,5
20190218T09-05,460,680,0,81,0,6
20190218T08-05,460,680,0,79,0,6
20190218T07-05,457,680,0,80,0,6
20190218T06-05,456,682,0,80,0,6
20190218T05-05,539,682,0,77,0,70
20190218T04-05,654,682,0,79,0,95
20190218T03-05,682,681,0,82,0,149
20190218T02-05,805,682,0,79,0,131
20190218T01-05,832,683,0,80,0,147
20190218T00-05,845,681,0,82,0,155
20190217T23-05,798,681,0,78,0,84
20190217T22-05,718,681,0,77,0,84
20190217T21-05,683,680,0,83,1,82
20190217T20-05,727,679,-1,79,0,80
20190217T19-05,766,676,0,79,1,81
20190217T18-05,849,673,0,80,0,84
20190217T17-05,893,677,0,81,0,149
20190217T16-05,1012,677,0,79,2,155
20190217T15-05,1008,679,0,81,0,162
20190217T14-05,916,676,0,82,0,163
20190217T13-05,752,677,0,82,0,159
20190217T12-05,649,673,0,81,0,88
20190217T11-05,609,673,0,83,0,13
20190217T10-05,550,673,0,81,0,9
20190217T09-05,548,674,0,81,0,5
20190217T08-05,611,671,0,78,0,7
20190217T07-05,660,670,0,83,0,8
20190217T06-05,657,670,0,84,0,8
20190217T05-05,578,668,0,81,0,120
20190217T04-05,579,666,0,78,0,161
20190217T03-05,614,665,-1,81,0,161
20190217T02-05,625,662,0,83,0,163
20190217T01-05,580,656,0,82,0,160
20190217T00-05,627,655,0,82,0,162
20190216T23-05,664,646,0,81,0,155
20190216T22-05,604,637,0,84,1,156
20190216T21-05,656,635,0,80,1,85
20190216T20-05,733,637,0,79,1,81
20190216T19-05,731,634,0,85,2,81
20190216T18-05,727,629,0,77,1,82
20190216T17-05,804,631,0,78,1,83
20190216T16-05,779,632,0,76,1,91
20190216T15-05,617,637,-1,80,0,90
20190216T14-05,538,640,0,75,1,90
20190216T13-05,523,643,0,75,0,90
20190216T12-05,461,627,0,78,0,68
20190216T11-05,460,599,0,74,0,6
20190216T10-05,463,579,0,74,0,5
20190216T09-05,459,578,0,77,0,6
20190216T08-05,462,579,0,74,0,5
20190216T07-05,462,580,0,76,0,6
20190216T06-05,458,585,0,76,0,6
20190216T05-05,498,623,0,73,0,6
20190216T04-05,522,652,0,76,0,79
20190216T03-05,520,654,0,76,0,109
20190216T02-05,516,649,0,75,0,153
20190216T01-05,537,646,0,75,0,154
20190216T00-05,498,623,0,73,0,6
20190215T23-05,522,652,0,76,0,79
20190215T22-05,520,654,0,76,0,109
20190215T21-05,516,649,0,75,0,153
20190215T20-05,537,646,0,75,0,154
20190215T19-05,583,647,0,79,0,126
20190215T18-05,581,645,0,75,0,82
20190215T17-05,581,646,0,75,0,81
20190215T16-05,547,645,0,74,1,79
20190215T15-05,531,647,0,78,2,82
20190215T14-05,555,646,0,81,2,82
20190215T13-05,579,652,0,80,2,81
20190215T12-05,578,657,0,83,2,83
20190215T11-05,576,662,0,81,1,101
20190215T10-05,525,663,0,79,1,157
20190215T09-05,534,669,0,84,2,159
20190215T08-05,589,668,0,81,0,162
20190215T07-05,578,670,-1,80,0,161
20190215T06-05,461,667,0,80,0,77
20190215T05-05,460,647,0,78,0,6
20190215T04-05,457,632,0,80,0,6
20190215T03-05,459,657,0,77,0,6
20190215T02-05,459,669,0,46,0,6
20190215T01-05,457,660,0,45,0,4
20190215T00-05,470,666,0,44,0,64
20190214T23-05,576,661,0,44,0,82
20190214T22-05,579,664,0,44,0,83
20190214T21-05,580,661,-1,43,0,83
20190214T20-05,581,661,0,73,0,82
20190214T19-05,611,656,0,82,0,82
20190214T18-05,549,656,0,81,0,82
20190214T17-05,460,649,0,81,0,84
20190214T16-05,459,628,0,80,2,79
20190214T15-05,458,634,0,83,3,82
20190214T14-05,470,636,0,80,4,80
20190214T13-05,598,641,0,78,3,80
20190214T12-05,723,640,0,84,4,70
20190214T11-05,784,668,0,82,3,186
20190214T10-05,967,678,0,81,1,209
20190214T09-05,1148,850,0,82,2,217
20190214T08-05,1149,930,0,83,0,218
20190214T07-05,1151,847,0,83,0,193
20190214T06-05,1150,684,0,82,0,22
20190214T05-05,1024,687,-1,83,0,11
20190214T04-05,885,685,0,78,0,10
20190214T03-05,797,683,0,77,0,11
20190214T02-05,796,682,0,80,0,11
20190214T01-05,866,680,0,81,0,12
20190214T00-05,966,674,0,84,0,84
20190213T23-05,1067,673,0,81,0,107
20190213T22-05,1059,671,0,83,0,157
20190213T21-05,946,669,0,81,0,160
20190213T20-05,842,666,0,83,0,160
20190213T19-05,771,661,0,81,0,127
20190213T18-05,646,659,0,82,0,89
20190213T17-05,527,654,0,87,1,89
20190213T16-05,496,655,0,83,2,86
20190213T15-05,560,657,0,83,2,85
20190213T14-05,585,653,0,86,2,85
20190213T13-05,630,658,0,84,3,86
20190213T12-05,619,663,0,83,3,94
20190213T11-05,652,671,0,85,2,96
20190213T10-05,665,668,0,81,1,95
20190213T09-05,696,673,0,83,0,101
20190213T08-05,652,670,0,84,0,133
20190213T07-05,735,669,0,77,0,131
20190213T06-05,614,669,0,62,0,21
20190213T05-05,496,646,0,66,0,5
20190213T04-05,459,642,0,63,0,5
20190213T03-05,462,647,-1,61,0,7
20190213T02-05,461,645,0,68,0,7
20190213T01-05,496,642,0,77,0,7
20190213T00-05,530,627,0,74,0,69
20190212T23-05,675,628,0,76,0,79
20190212T22-05,782,637,0,72,0,94
20190212T21-05,792,630,-1,70,0,161
20190212T20-05,855,631,0,73,0,160
20190212T19-05,794,643,0,71,0,155
20190212T18-05,666,635,0,71,0,108
20190212T17-05,631,647,0,65,1,84
20190212T16-05,678,646,0,66,2,80
20190212T15-05,679,627,0,68,2,79
20190212T14-05,678,644,0,64,3,81
20190212T13-05,680,653,0,68,2,83
20190212T12-05,727,642,0,68,1,81
20190212T11-05,741,645,0,70,1,80
20190212T10-05,675,656,0,69,1,141
20190212T09-05,591,660,0,71,0,158
20190212T08-05,710,654,0,70,0,158
20190212T07-05,689,657,0,70,0,154
20190212T06-05,623,649,0,71,0,10
20190212T05-05,547,655,0,82,0,11
20190212T04-05,519,661,0,83,0,7
20190212T03-05,519,656,0,81,0,10
20190212T02-05,514,665,0,84,0,9
20190212T01-05,518,628,0,85,0,9
20190212T00-05,523,613,0,82,0,71
20190211T23-05,588,654,0,82,0,82
20190211T22-05,631,663,-1,80,0,83
20190211T21-05,785,673,0,80,0,143
20190211T20-05,789,673,0,82,0,160
20190211T19-05,767,673,0,80,0,145
20190211T18-05,595,673,0,82,0,83
20190211T17-05,547,671,0,82,0,86
20190211T16-05,562,672,0,79,1,83
20190211T15-05,634,673,0,80,1,83
20190211T14-05,650,675,0,83,0,85
20190211T13-05,667,675,0,82,1,85
20190211T12-05,770,681,0,81,0,81
20190211T11-05,729,686,0,78,2,137
20190211T10-05,675,688,0,78,0,156
20190211T09-05,671,690,0,76,0,154
20190211T08-05,758,688,0,78,0,152
20190211T07-05,755,691,0,78,0,152
20190211T06-05,599,691,0,78,0,34
20190211T05-05,579,692,0,77,0,4
20190211T04-05,578,688,0,82,0,4
20190211T03-05,501,693,0,81,0,6
20190211T02-05,456,692,0,78,0,6
20190211T01-05,458,693,0,79,0,6
20190211T00-05,605,693,0,80,0,77
20190210T23-05,675,693,0,77,0,85
20190210T22-05,681,697,0,76,0,86
20190210T21-05,824,700,-1,80,0,84
20190210T20-05,882,683,0,79,0,86
20190210T19-05,818,681,0,80,0,87
20190210T18-05,719,688,-1,78,0,87
20190210T17-05,580,689,0,79,0,88
20190210T16-05,614,673,0,76,2,81
20190210T15-05,607,690,0,63,1,83
20190210T14-05,693,692,0,61,3,83
20190210T13-05,833,692,0,79,2,92
20190210T12-05,973,674,0,78,3,144
20190210T11-05,1092,672,0,80,1,171
20190210T10-05,1087,670,0,81,2,213
20190210T09-05,1049,671,0,82,0,211
20190210T08-05,978,678,0,80,0,181
20190210T07-05,904,682,0,78,0,155
20190210T06-05,848,684,0,82,0,31
20190210T05-05,828,686,0,82,0,4
20190210T04-05,793,683,0,79,0,3
20190210T03-05,780,685,0,81,0,6
20190210T02-05,779,684,0,82,0,6
20190210T01-05,766,685,0,82,0,19
20190210T00-05,678,685,0,80,0,150
20190209T23-05,599,685,0,78,0,150
20190209T22-05,697,684,0,76,0,151
20190209T21-05,702,686,0,77,0,149
20190209T20-05,714,681,0,78,0,139
20190209T19-05,659,679,0,82,0,92
20190209T18-05,500,678,-1,77,0,80
20190209T17-05,502,675,0,78,1,81
20190209T16-05,500,677,0,82,1,76
20190209T15-05,500,677,0,79,3,77
20190209T14-05,479,679,0,77,3,81
20190209T13-05,509,681,0,83,2,79
20190209T12-05,620,686,0,82,3,81
20190209T11-05,580,687,0,77,3,140
20190209T10-05,557,690,0,77,2,150
20190209T09-05,557,675,0,80,0,112
20190209T08-05,564,673,0,82,1,80
20190209T07-05,502,651,0,85,0,38
20190209T06-05,474,651,0,82,0,6
20190209T05-05,477,604,0,102,0,8
20190209T04-05,459,467,0,64,0,4
20190209T03-05,457,558,0,83,0,6
20190209T02-05,456,437,0,83,0,6
20190209T01-05,473,587,0,77,0,6
20190209T00-05,591,669,0,80,0,129
20190208T23-05,601,672,0,83,0,148
20190208T22-05,580,667,0,82,0,154
20190208T21-05,612,666,-1,79,0,151
20190208T20-05,641,662,0,78,0,152
20190208T19-05,710,658,0,81,0,153
20190208T18-05,572,650,0,79,1,152
20190208T17-05,533,648,0,80,0,152
20190208T16-05,524,646,0,77,3,112
20190208T15-05,515,646,0,76,2,81
20190208T14-05,521,648,0,80,2,78
20190208T13-05,533,647,-1,78,3,78
20190208T12-05,569,646,0,80,2,77
20190208T11-05,532,648,0,80,3,83
20190208T10-05,514,608,0,77,1,78
20190208T09-05,470,615,0,81,1,81
20190208T08-05,518,602,0,81,0,79
20190208T07-05,465,634,0,81,0,82
20190208T06-05,458,602,0,76,0,14
20190208T05-05,459,630,0,78,0,8
20190208T04-05,460,613,0,77,0,7
20190208T03-05,457,623,0,77,0,9
20190208T02-05,457,605,0,80,0,9
20190208T01-05,460,602,0,80,0,10
20190208T00-05,876,615,0,78,0,156
20190207T23-05,760,606,0,79,1,157
20190207T22-05,600,602,0,76,0,157
20190207T21-05,579,607,0,76,3,128
20190207T20-05,580,611,0,75,2,80
20190207T19-05,532,617,0,78,4,83
20190207T18-05,474,623,0,77,3,84
20190207T17-05,477,631,0,77,3,87
20190207T16-05,470,635,0,79,2,86
20190207T15-05,549,637,0,78,3,80
20190207T14-05,635,632,0,78,0,78
20190207T13-05,656,624,-1,79,0,79
20190207T12-05,576,631,0,81,0,80
20190207T11-05,510,637,0,79,0,82
20190207T10-05,456,634,0,78,0,84
20190207T09-05,462,636,0,78,0,80
20190207T08-05,462,629,0,80,0,81
20190207T07-05,455,635,0,77,0,82
20190207T06-05,458,629,0,80,0,81
20190207T05-05,509,622,0,81,0,80
20190207T04-05,578,621,0,81,0,128
20190207T03-05,633,627,-1,81,0,146
20190207T02-05,704,608,0,82,0,140
20190207T01-05,765,603,0,80,0,141
20190207T00-05,698,621,0,80,0,150
20190206T23-05,670,607,0,79,0,130
20190206T22-05,700,599,0,81,1,78
20190206T21-05,701,599,0,138,1,79
20190206T20-05,647,616,0,59,3,80
20190206T19-05,595,623,0,62,2,83
20190206T18-05,527,622,0,61,2,84
20190206T17-05,573,614,0,79,3,83
20190206T16-05,577,614,0,81,3,87
20190206T15-05,573,653,0,83,2,90
20190206T14-05,484,653,0,85,1,102
20190206T13-05,569,627,0,86,0,163
20190206T12-05,518,647,0,88,0,162
20190206T11-05,459,629,0,87,0,122
20190206T10-05,465,589,-1,84,0,90
20190206T09-05,465,583,0,85,0,90
20190206T08-05,460,592,0,82,0,91
20190206T07-05,465,584,0,82,0,91
20190206T06-05,463,550,0,83,0,91
20190206T05-05,484,603,0,84,0,91
20190206T04-05,510,599,0,83,0,91
