,coal,natural gas,petroleum,other,solar
20181022T03Z,255,406,0,7,0
20181022T02Z,275,533,0,7,0
20181022T01Z,370,551,0,7,0
20181022T00Z,393,548,0,7,0
20181021T23Z,370,544,0,7,1
20181021T22Z,404,539,0,7,11
20181021T21Z,415,537,0,7,20
20181021T20Z,414,536,0,7,22
20181021T19Z,393,536,0,7,27
20181021T18Z,370,539,0,7,28
20181021T17Z,354,508,0,7,29
20181021T16Z,274,503,0,6,29
20181021T15Z,237,504,0,2,26
20181021T14Z,220,506,0,0,19
20181021T13Z,201,505,0,0,6
20181021T12Z,204,504,0,5,0
20181021T11Z,232,497,0,6,0
20181021T10Z,272,492,0,6,0
20181021T09Z,333,494,0,6,0
20181021T08Z,370,491,0,6,0
20181021T07Z,405,489,0,6,0
20181021T06Z,433,496,0,6,0
20181021T05Z,490,528,0,6,0
20181021T04Z,537,525,0,6,0
20181021T03Z,675,520,0,6,0
20181021T02Z,668,637,0,6,0
20181021T01Z,641,720,0,6,0
20181021T00Z,673,828,0,6,0
20181020T23Z,607,951,0,6,1
20181020T22Z,671,964,31,6,8
20181020T21Z,693,954,47,6,19
20181020T20Z,729,813,47,6,23
20181020T19Z,721,812,47,6,25
20181020T18Z,780,697,23,6,26
20181020T17Z,799,523,0,6,27
20181020T16Z,746,516,0,6,26
20181020T15Z,616,522,0,6,23
20181020T14Z,483,531,0,6,17
20181020T13Z,364,500,0,6,5
20181020T12Z,269,495,0,6,0
20181020T11Z,257,493,0,6,0
20181020T10Z,322,488,0,6,0
20181020T09Z,319,494,0,6,0
20181020T08Z,308,488,0,6,0
20181020T07Z,353,426,0,6,0
20181020T06Z,332,471,0,6,0
20181020T05Z,395,445,0,6,0
20181020T04Z,534,523,0,6,0
20181020T03Z,596,527,0,6,0
20181020T02Z,725,526,2,7,0
20181020T01Z,731,547,0,7,0
20181020T00Z,769,631,0,7,0
20181019T23Z,673,739,0,7,1
20181019T22Z,639,813,0,6,9
20181019T21Z,668,812,0,7,16
20181019T20Z,695,810,0,7,18
20181019T19Z,710,811,0,7,22
20181019T18Z,750,754,0,5,20
20181019T17Z,722,662,0,7,20
20181019T16Z,769,545,0,7,23
20181019T15Z,720,525,0,7,22
20181019T14Z,671,521,0,7,17
20181019T13Z,594,494,0,7,5
20181019T12Z,582,494,0,6,0
20181019T11Z,579,496,0,6,0
20181019T10Z,416,496,0,6,0
20181019T09Z,388,495,0,6,0
20181019T08Z,436,493,0,6,0
20181019T07Z,459,496,0,6,0
20181019T06Z,511,496,0,6,0
20181019T05Z,524,494,0,6,0
20181019T04Z,550,508,0,6,0
20181019T03Z,674,532,0,6,0
20181019T02Z,769,532,0,7,0
20181019T01Z,776,643,0,7,0
20181019T00Z,732,741,0,7,0
20181018T23Z,665,798,0,7,0
20181018T22Z,660,830,0,7,3
20181018T21Z,697,828,0,7,10
20181018T20Z,720,826,0,7,11
20181018T19Z,725,816,0,7,16
20181018T18Z,741,794,0,7,11
20181018T17Z,781,676,0,7,13
20181018T16Z,770,615,0,7,13
20181018T15Z,720,524,36,3,21
20181018T14Z,614,532,0,6,16
20181018T13Z,541,534,0,6,4
20181018T12Z,562,533,0,6,0
20181018T11Z,529,530,0,6,0
20181018T10Z,364,528,0,6,0
20181018T09Z,283,526,0,6,0
20181018T08Z,285,526,0,6,0
20181018T07Z,323,525,0,6,0
20181018T06Z,404,525,0,6,0
20181018T05Z,569,523,0,6,0
20181018T04Z,609,572,0,6,0
20181018T03Z,652,686,0,6,0
20181018T02Z,688,745,0,6,0
20181018T01Z,702,1046,0,6,0
20181018T00Z,626,1132,0,6,0
20181017T23Z,612,1077,0,6,1
20181017T22Z,668,1108,0,6,7
20181017T21Z,702,1107,0,6,17
20181017T20Z,661,1053,0,6,15
20181017T19Z,769,997,0,6,20
20181017T18Z,728,939,0,6,21
20181017T17Z,766,812,0,6,21
20181017T16Z,750,814,0,6,26
20181017T15Z,734,682,0,6,21
20181017T14Z,656,552,25,6,17
20181017T13Z,604,528,10,6,6
20181017T12Z,629,530,0,6,0
20181017T11Z,541,526,0,6,0
20181017T10Z,466,526,0,6,0
20181017T09Z,401,525,0,6,0
20181017T08Z,386,524,0,6,0
20181017T07Z,368,523,0,6,0
20181017T06Z,422,522,0,6,0
20181017T05Z,406,665,0,6,0
20181017T04Z,380,759,0,6,0
20181017T03Z,371,894,0,6,0
20181017T02Z,343,1066,0,6,0
20181017T01Z,317,1137,0,6,0
20181017T00Z,370,1135,0,6,0
20181016T23Z,365,1127,0,6,1
20181016T22Z,494,1119,24,6,8
20181016T21Z,491,1113,62,6,15
20181016T20Z,587,1031,69,6,17
20181016T19Z,714,1111,24,6,22
20181016T18Z,735,1034,0,7,25
20181016T17Z,713,932,0,7,26
20181016T16Z,766,677,21,6,25
20181016T15Z,673,654,0,6,23
20181016T14Z,667,525,0,6,17
20181016T13Z,550,530,0,5,6
20181016T12Z,516,531,35,5,0
20181016T11Z,540,528,0,5,0
20181016T10Z,388,528,0,5,0
20181016T09Z,275,526,0,6,0
20181016T08Z,260,526,0,6,0
20181016T07Z,315,527,0,6,0
20181016T06Z,384,527,0,6,0
20181016T05Z,457,526,0,6,0
20181016T04Z,629,525,0,6,0
20181016T03Z,700,579,0,6,0
20181016T02Z,724,723,0,6,0
20181016T01Z,700,887,0,6,0
20181016T00Z,705,991,0,6,0
20181015T23Z,739,983,0,6,1
20181015T22Z,795,974,0,6,10
20181015T21Z,773,967,3,6,15
20181015T20Z,783,964,19,6,21
20181015T19Z,760,967,0,6,22
20181015T18Z,707,943,0,5,21
20181015T17Z,683,821,0,6,25
20181015T16Z,695,679,0,6,20
20181015T15Z,704,514,0,6,21
20181015T14Z,570,502,0,6,18
20181015T13Z,451,511,0,6,6
20181015T12Z,427,514,0,6,0
20181015T11Z,419,508,0,6,0
20181015T10Z,289,498,0,6,0
20181015T09Z,245,496,0,6,0
20181015T08Z,240,495,0,6,0
20181015T07Z,243,493,0,6,0
20181015T06Z,254,492,0,6,0
20181015T05Z,277,481,0,6,0
20181015T04Z,402,490,0,6,0
20181015T03Z,479,469,0,6,0
20181015T02Z,553,581,0,6,0
20181015T01Z,542,714,0,6,0
20181015T00Z,620,760,0,6,0
20181014T23Z,613,795,0,6,1
20181014T22Z,642,789,0,6,12
20181014T21Z,705,739,0,6,21
20181014T20Z,775,640,0,6,26
20181014T19Z,721,624,0,6,27
20181014T18Z,679,488,0,6,27
20181014T17Z,566,491,0,6,28
20181014T16Z,426,495,0,6,27
20181014T15Z,312,500,0,6,25
20181014T14Z,238,504,0,6,19
20181014T13Z,202,501,0,6,7
20181014T12Z,180,469,0,6,0
20181014T11Z,181,475,0,6,0
20181014T10Z,181,436,0,6,0
20181014T09Z,182,419,0,6,0
20181014T08Z,180,413,0,6,0
20181014T07Z,189,446,0,6,0
20181014T06Z,198,478,0,6,0
20181014T05Z,203,511,0,6,0
20181014T04Z,250,520,0,6,0
20181014T03Z,265,517,0,6,0
20181014T02Z,376,512,0,6,0
20181014T01Z,471,509,0,6,0
20181014T00Z,575,504,0,6,0
20181013T23Z,596,496,0,6,2
20181013T22Z,620,493,0,6,12
20181013T21Z,689,492,0,6,21
20181013T20Z,649,491,1,6,26
20181013T19Z,579,474,0,6,28
20181013T18Z,478,476,0,6,29
20181013T17Z,395,481,0,6,29
20181013T16Z,307,489,0,6,28
20181013T15Z,260,494,0,6,26
20181013T14Z,236,501,0,6,20
20181013T13Z,235,500,0,6,7
20181013T12Z,196,473,0,6,0
20181013T11Z,184,469,0,6,0
20181013T10Z,186,472,0,6,0
20181013T09Z,187,432,0,6,0
20181013T08Z,188,440,0,6,0
20181013T07Z,184,460,0,6,0
20181013T06Z,190,485,0,6,0
20181013T05Z,289,376,0,6,0
20181013T04Z,475,306,0,6,0
20181013T03Z,524,430,0,6,0
20181013T02Z,552,490,0,6,0
20181013T01Z,614,523,0,6,0
20181013T00Z,672,524,0,6,0
20181012T23Z,648,598,0,6,2
20181012T22Z,776,652,0,6,13
20181012T21Z,792,664,0,6,22
20181012T20Z,737,662,0,6,26
20181012T19Z,709,660,7,6,28
20181012T18Z,658,643,0,6,29
20181012T17Z,675,523,0,6,28
20181012T16Z,578,529,0,6,27
20181012T15Z,492,532,0,6,25
20181012T14Z,413,535,0,6,19
20181012T13Z,394,538,0,6,7
20181012T12Z,449,539,0,6,0
20181012T11Z,428,536,0,6,0
20181012T10Z,282,532,0,6,0
20181012T09Z,259,529,0,6,0
20181012T08Z,261,526,0,6,0
20181012T07Z,330,523,0,6,0
20181012T06Z,450,522,0,6,0
20181012T05Z,522,521,0,7,0
20181012T04Z,562,722,0,7,0
20181012T03Z,522,914,0,7,0
20181012T02Z,695,931,0,7,0
20181012T01Z,736,816,0,7,0
20181012T00Z,716,906,0,7,0
20181011T23Z,660,923,0,7,2
20181011T22Z,712,956,0,6,10
20181011T21Z,728,955,0,4,18
20181011T20Z,720,956,0,6,20
20181011T19Z,723,958,0,7,21
20181011T18Z,767,884,0,5,25
20181011T17Z,749,789,0,3,22
20181011T16Z,748,647,0,6,22
20181011T15Z,785,522,0,6,15
20181011T14Z,698,515,0,6,7
20181011T13Z,630,515,0,6,3
20181011T12Z,679,514,0,6,0
20181011T11Z,720,512,0,6,0
20181011T10Z,572,511,0,6,0
20181011T09Z,497,510,0,6,0
20181011T08Z,475,509,0,6,0
20181011T07Z,486,510,0,6,0
20181011T06Z,524,510,0,6,0
20181011T05Z,583,510,0,6,0
20181011T04Z,665,511,0,6,0
20181011T03Z,633,603,0,6,0
20181011T02Z,662,684,0,6,0
20181011T01Z,653,781,0,7,0
20181011T00Z,639,807,0,7,0
20181010T23Z,638,806,0,7,0
20181010T22Z,668,930,0,7,1
20181010T21Z,703,962,0,7,3
20181010T20Z,716,959,0,6,4
20181010T19Z,740,805,0,1,10
20181010T18Z,646,799,0,6,9
20181010T17Z,785,678,0,6,9
20181010T16Z,802,619,0,6,10
20181010T15Z,772,513,0,6,7
20181010T14Z,681,513,0,6,4
20181010T13Z,650,515,0,6,2
20181010T12Z,666,516,0,6,0
20181010T11Z,609,516,0,6,0
20181010T10Z,442,516,0,6,0
20181010T09Z,346,516,0,6,0
20181010T08Z,331,516,0,6,0
20181010T07Z,371,516,0,6,0
20181010T06Z,441,516,0,6,0
20181010T05Z,503,516,0,6,0
20181010T04Z,592,516,0,6,0
20181010T03Z,693,541,0,6,0
20181010T02Z,711,681,0,6,0
20181010T01Z,654,823,0,6,0
20181010T00Z,745,826,0,6,0
20181009T23Z,713,825,0,6,2
20181009T22Z,708,823,0,6,6
20181009T21Z,648,825,0,6,9
20181009T20Z,613,828,0,6,8
20181009T19Z,609,829,0,6,5
20181009T18Z,588,828,0,6,13
20181009T17Z,544,832,0,6,9
20181009T16Z,526,832,0,6,9
20181009T15Z,533,768,0,6,2
20181009T14Z,658,613,0,6,7
20181009T13Z,753,518,0,6,2
20181009T12Z,770,518,7,6,0
20181009T11Z,709,519,0,6,0
20181009T10Z,542,520,0,6,0
20181009T09Z,462,521,0,6,0
20181009T08Z,434,521,0,6,0
20181009T07Z,440,522,0,6,0
20181009T06Z,472,521,0,6,0
20181009T05Z,556,520,0,6,0
20181009T04Z,639,523,0,6,0
20181009T03Z,667,656,0,6,0
20181009T02Z,673,808,0,6,0
20181009T01Z,745,841,0,6,0
20181009T00Z,765,837,24,6,0
20181008T23Z,760,835,0,6,0
20181008T22Z,766,833,0,6,3
20181008T21Z,772,830,0,6,7
20181008T20Z,770,830,0,6,13
20181008T19Z,708,832,0,6,14
20181008T18Z,744,827,0,6,21
20181008T17Z,773,722,0,6,16
20181008T16Z,744,673,0,6,13
20181008T15Z,762,539,0,6,14
20181008T14Z,718,491,0,6,10
20181008T13Z,667,486,0,6,4
20181008T12Z,634,486,0,6,0
20181008T11Z,530,487,0,6,0
20181008T10Z,390,486,0,6,0
20181008T09Z,316,485,0,6,0
20181008T08Z,280,486,0,6,0
20181008T07Z,349,487,0,6,0
20181008T06Z,381,486,0,6,0
20181008T05Z,322,509,0,6,0
20181008T04Z,443,523,0,6,0
20181008T03Z,657,556,0,6,0
20181008T02Z,670,692,0,6,0
20181008T01Z,672,816,0,6,0
20181008T00Z,750,840,0,6,0
20181007T23Z,736,834,0,6,1
20181007T22Z,800,828,0,6,9
20181007T21Z,803,825,0,6,17
20181007T20Z,784,825,0,6,22
20181007T19Z,724,828,0,6,23
20181007T18Z,663,824,0,6,21
20181007T17Z,722,682,0,6,21
20181007T16Z,627,655,0,6,18
20181007T15Z,665,518,0,6,12
20181007T14Z,482,524,0,6,14
20181007T13Z,334,495,0,6,6
20181007T12Z,239,493,0,6,0
20181007T11Z,240,491,0,6,0
20181007T10Z,256,493,0,6,0
20181007T09Z,337,494,0,6,0
20181007T08Z,380,494,0,6,0
20181007T07Z,358,494,0,6,0
20181007T06Z,399,492,0,6,0
20181007T05Z,440,487,0,6,0
20181007T04Z,456,517,0,6,0
20181007T03Z,550,553,0,6,0
20181007T02Z,609,708,0,6,0
20181007T01Z,719,722,0,6,0
20181007T00Z,658,817,0,6,0
20181006T23Z,659,857,0,6,2
20181006T22Z,659,955,0,6,12
20181006T21Z,667,964,0,6,19
20181006T20Z,726,931,0,6,23
20181006T19Z,795,816,0,6,26
20181006T18Z,770,754,0,6,19
20181006T17Z,706,661,0,6,23
20181006T16Z,778,548,0,6,21
20181006T15Z,612,518,0,6,22
20181006T14Z,488,491,0,6,18
20181006T13Z,290,496,0,6,7
20181006T12Z,240,489,0,6,0
20181006T11Z,204,485,0,6,0
20181006T10Z,184,496,0,6,0
20181006T09Z,181,496,0,6,0
20181006T08Z,186,496,0,6,0
20181006T07Z,204,495,0,6,0
20181006T06Z,243,520,2,6,0
20181006T05Z,307,533,0,6,0
20181006T04Z,483,531,0,6,0
20181006T03Z,609,560,0,6,0
20181006T02Z,656,672,0,6,0
20181006T01Z,642,800,0,6,0
20181006T00Z,672,878,0,6,0
20181005T23Z,623,995,0,7,2
20181005T22Z,612,1128,0,7,11
20181005T21Z,654,1120,0,7,17
20181005T20Z,790,981,0,7,22
20181005T19Z,744,971,0,7,24
20181005T18Z,718,964,0,6,23
20181005T17Z,710,842,0,6,23
20181005T16Z,674,747,0,7,22
20181005T15Z,644,638,0,7,22
20181005T14Z,599,529,0,7,18
20181005T13Z,533,537,0,6,6
20181005T12Z,504,539,0,6,0
20181005T11Z,425,537,0,6,0
20181005T10Z,311,516,0,6,0
20181005T09Z,250,496,0,6,0
20181005T08Z,248,494,0,6,0
20181005T07Z,274,494,0,6,0
20181005T06Z,309,493,0,6,0
20181005T05Z,365,488,0,6,0
20181005T04Z,559,521,0,7,0
20181005T03Z,647,603,0,6,0
20181005T02Z,643,785,0,6,0
20181005T01Z,671,909,0,6,0
20181005T00Z,674,995,0,6,0
20181004T23Z,719,986,0,7,2
20181004T22Z,804,978,0,7,13
20181004T21Z,806,973,0,7,21
20181004T20Z,810,973,0,7,24
20181004T19Z,766,971,0,7,25
20181004T18Z,778,903,0,6,21
20181004T17Z,718,765,0,7,23
20181004T16Z,690,664,0,7,22
20181004T15Z,716,556,9,7,21
20181004T14Z,610,510,2,6,18
20181004T13Z,575,495,0,6,7
20181004T12Z,504,486,0,6,0
20181004T11Z,545,494,0,6,0
20181004T10Z,354,495,0,6,0
20181004T09Z,274,493,0,6,0
20181004T08Z,248,450,0,6,0
20181004T07Z,249,487,0,6,0
20181004T06Z,289,500,0,6,0
20181004T05Z,424,528,0,6,0
20181004T04Z,550,527,0,6,0
20181004T03Z,628,571,0,6,0
20181004T02Z,535,770,0,6,0
20181004T01Z,741,826,0,6,0
20181004T00Z,762,849,0,6,0
20181003T23Z,674,970,0,6,2
20181003T22Z,748,979,0,7,10
20181003T21Z,717,976,0,7,17
20181003T20Z,714,974,0,7,21
20181003T19Z,716,944,0,7,23
20181003T18Z,773,834,0,7,22
20181003T17Z,746,754,0,7,21
20181003T16Z,692,674,0,7,21
20181003T15Z,709,556,0,7,22
20181003T14Z,690,513,0,7,15
20181003T13Z,586,492,0,7,4
20181003T12Z,582,493,0,6,0
20181003T11Z,647,492,0,6,0
20181003T10Z,486,493,0,6,0
20181003T09Z,431,494,0,6,0
20181003T08Z,444,522,0,6,0
20181003T07Z,447,533,0,6,0
20181003T06Z,503,531,0,6,0
20181003T05Z,632,530,0,6,0
20181003T04Z,703,531,0,7,0
20181003T03Z,798,622,0,7,0
20181003T02Z,968,669,0,7,0
20181003T01Z,1044,737,0,7,0
20181003T00Z,1039,815,0,7,0
20181002T23Z,1044,846,0,7,2
20181002T22Z,1035,911,0,7,9
20181002T21Z,993,937,0,7,11
20181002T20Z,974,833,0,7,8
20181002T19Z,1003,812,0,7,14
20181002T18Z,1066,651,0,7,18
20181002T17Z,986,623,0,7,19
20181002T16Z,1035,489,0,7,14
20181002T15Z,987,482,0,7,13
20181002T14Z,857,490,0,6,10
20181002T13Z,782,491,0,6,2
20181002T12Z,786,490,0,6,0
20181002T11Z,713,491,0,6,0
20181002T10Z,591,492,0,6,0
20181002T09Z,530,491,0,6,0
20181002T08Z,496,491,0,6,0
20181002T07Z,575,451,0,6,0
20181002T06Z,648,480,0,6,0
20181002T05Z,686,511,0,6,0
20181002T04Z,737,529,0,6,0
20181002T03Z,858,528,0,6,0
20181002T02Z,1029,529,0,6,0
20181002T01Z,1048,527,0,7,0
20181002T00Z,964,527,0,7,0
20181001T23Z,917,525,0,7,0
20181001T22Z,785,623,0,7,4
20181001T21Z,749,676,0,7,7
20181001T20Z,767,631,0,7,8
20181001T19Z,830,624,0,7,9
20181001T18Z,978,617,0,7,15
20181001T17Z,987,520,8,7,20
20181001T16Z,910,520,0,6,15
20181001T15Z,876,519,0,7,16
20181001T14Z,783,493,0,6,12
20181001T13Z,740,484,0,5,3
20181001T12Z,725,490,0,6,0
20181001T11Z,637,490,0,6,0
20181001T10Z,478,490,0,6,0
20181001T09Z,413,483,0,6,0
20181001T08Z,417,482,0,6,0
20181001T07Z,427,487,0,6,0
20181001T06Z,475,488,0,6,0
20181001T05Z,507,487,0,6,0
20181001T04Z,555,502,0,6,0
20181001T03Z,705,524,0,6,0
20181001T02Z,837,522,0,6,0
20181001T01Z,973,521,0,6,0
20181001T00Z,1040,519,0,6,0
20180930T23Z,1025,518,0,6,1
20180930T22Z,1043,584,0,6,3
20180930T21Z,954,677,0,6,10
20180930T20Z,983,672,0,6,11
20180930T19Z,929,649,0,6,16
20180930T18Z,917,623,0,6,23
20180930T17Z,921,480,0,7,14
20180930T16Z,820,475,0,7,22
20180930T15Z,729,476,0,7,19
20180930T14Z,572,482,0,7,17
20180930T13Z,428,489,0,7,6
20180930T12Z,415,490,0,7,0
20180930T11Z,421,487,0,7,0
20180930T10Z,446,490,0,7,0
20180930T09Z,489,489,0,7,0
20180930T08Z,515,487,0,7,0
20180930T07Z,506,490,0,7,0
20180930T06Z,542,525,0,7,0
20180930T05Z,625,526,0,7,0
20180930T04Z,676,525,0,7,0
20180930T03Z,808,522,0,6,0
20180930T02Z,863,586,0,7,0
20180930T01Z,875,680,0,7,0
20180930T00Z,956,676,0,7,0
20180929T23Z,1010,671,0,5,2
20180929T22Z,1076,639,0,3,6
20180929T21Z,1112,636,0,0,13
20180929T20Z,1088,655,0,0,17
20180929T19Z,1107,656,0,0,22
20180929T18Z,1062,652,0,0,21
20180929T17Z,928,642,0,0,24
20180929T16Z,903,521,0,0,23
20180929T15Z,780,522,0,0,22
20180929T14Z,705,507,0,0,18
20180929T13Z,488,487,0,0,8
20180929T12Z,452,450,0,0,0
20180929T11Z,391,492,0,0,0
20180929T10Z,361,492,0,0,0
20180929T09Z,359,490,0,0,0
20180929T08Z,361,491,0,0,0
20180929T07Z,387,495,0,0,0
20180929T06Z,456,530,0,0,0
20180929T05Z,543,531,0,0,0
20180929T04Z,740,532,0,0,0
20180929T03Z,897,530,0,0,0
20180929T02Z,1028,544,0,0,0
20180929T01Z,1021,661,0,0,0
20180929T00Z,1001,790,0,4,0
20180928T23Z,883,918,0,6,0
20180928T22Z,1011,925,0,7,4
20180928T21Z,951,967,0,7,12
20180928T20Z,966,956,0,6,13
20180928T19Z,920,935,0,7,19
20180928T18Z,985,868,0,7,26
20180928T17Z,986,818,0,6,25
20180928T16Z,1033,660,0,7,25
20180928T15Z,1013,515,0,7,23
20180928T14Z,821,514,0,7,17
20180928T13Z,708,527,0,7,7
20180928T12Z,713,530,0,6,0
20180928T11Z,630,528,0,6,0
20180928T10Z,494,527,0,6,0
20180928T09Z,441,525,0,6,0
20180928T08Z,459,514,0,6,0
20180928T07Z,493,519,0,7,0
20180928T06Z,560,523,0,7,0
20180928T05Z,649,521,0,7,0
20180928T04Z,809,519,0,7,0
20180928T03Z,859,518,0,7,0
20180928T02Z,987,516,0,7,0
20180928T01Z,1092,612,0,7,0
20180928T00Z,1024,801,0,7,0
20180927T23Z,984,819,0,6,2
20180927T22Z,1072,812,0,7,12
20180927T21Z,1039,810,0,6,17
20180927T20Z,1034,808,0,6,22
20180927T19Z,1038,809,0,6,23
20180927T18Z,956,815,0,4,27
20180927T17Z,845,811,0,6,25
20180927T16Z,916,683,0,7,25
20180927T15Z,833,610,0,7,23
20180927T14Z,702,523,0,7,17
20180927T13Z,672,527,0,7,7
20180927T12Z,644,529,0,6,0
20180927T11Z,604,501,0,6,0
20180927T10Z,427,488,0,6,0
20180927T09Z,427,441,0,6,0
20180927T08Z,422,485,0,6,0
20180927T07Z,424,487,0,6,0
20180927T06Z,513,482,0,6,0
20180927T05Z,626,487,0,6,0
20180927T04Z,737,489,0,6,0
20180927T03Z,898,525,0,6,0
20180927T02Z,968,555,0,6,0
20180927T01Z,1025,661,0,7,0
20180927T00Z,1079,750,0,7,0
20180926T23Z,1081,723,0,7,1
20180926T22Z,1082,810,0,7,13
20180926T21Z,1087,802,0,7,22
20180926T20Z,1078,813,0,7,23
20180926T19Z,1050,813,0,7,22
20180926T18Z,1033,817,0,7,27
20180926T17Z,902,820,0,7,28
20180926T16Z,880,679,0,6,26
20180926T15Z,869,531,0,7,23
20180926T14Z,710,525,0,7,18
20180926T13Z,609,531,0,7,8
20180926T12Z,553,534,0,6,0
20180926T11Z,524,532,0,6,0
20180926T10Z,390,531,0,6,0
20180926T09Z,373,530,0,6,0
20180926T08Z,373,529,0,6,0
20180926T07Z,382,530,0,6,0
20180926T06Z,456,529,0,6,0
20180926T05Z,548,526,0,6,0
20180926T04Z,636,526,0,6,0
20180926T03Z,733,607,0,6,0
20180926T02Z,888,673,0,6,0
20180926T01Z,931,754,0,6,0
20180926T00Z,920,824,0,6,0
20180925T23Z,994,819,0,6,3
20180925T22Z,1076,817,0,6,13
20180925T21Z,1070,817,0,7,18
20180925T20Z,978,818,0,7,18
20180925T19Z,812,819,0,6,25
20180925T18Z,693,631,0,5,14
20180925T17Z,926,669,0,6,17
20180925T16Z,863,667,0,6,20
20180925T15Z,799,614,0,6,16
20180925T14Z,680,498,0,6,16
20180925T13Z,656,528,0,6,7
20180925T12Z,551,531,0,6,0
20180925T11Z,514,530,0,6,0
20180925T10Z,479,525,0,6,0
20180925T09Z,390,486,0,6,0
20180925T08Z,370,488,0,6,0
20180925T07Z,381,486,0,6,0
20180925T06Z,411,501,0,6,0
20180925T05Z,567,523,0,6,0
20180925T04Z,678,523,0,6,0
20180925T03Z,709,522,0,6,0
20180925T02Z,769,650,0,6,0
20180925T01Z,904,675,0,6,0
20180925T00Z,998,672,0,6,0
20180924T23Z,980,671,0,6,1
20180924T22Z,1046,669,0,6,7
20180924T21Z,1094,665,0,6,18
20180924T20Z,1030,667,0,6,15
20180924T19Z,999,657,0,6,13
20180924T18Z,1015,671,0,6,18
20180924T17Z,935,672,0,6,13
20180924T16Z,925,576,0,6,17
20180924T15Z,852,515,0,6,17
20180924T14Z,723,517,0,6,16
20180924T13Z,568,488,0,6,7
20180924T12Z,546,491,0,6,0
20180924T11Z,462,491,0,6,0
20180924T10Z,374,489,0,6,0
20180924T09Z,378,485,0,6,0
20180924T08Z,370,465,0,6,0
20180924T07Z,405,412,0,6,0
20180924T06Z,435,439,0,6,0
20180924T05Z,509,452,0,6,0
20180924T04Z,607,463,0,6,0
20180924T03Z,666,493,0,6,0
20180924T02Z,807,521,0,6,0
20180924T01Z,913,593,0,6,0
20180924T00Z,958,664,0,6,0
20180923T23Z,1018,660,0,6,4
20180923T22Z,1026,651,0,6,14
20180923T21Z,1058,625,0,6,21
20180923T20Z,1039,625,0,6,24
20180923T19Z,1056,559,0,6,27
20180923T18Z,1036,511,0,6,21
20180923T17Z,974,512,0,6,24
20180923T16Z,830,514,0,6,20
20180923T15Z,723,483,0,6,20
20180923T14Z,550,483,0,6,18
20180923T13Z,415,490,0,6,8
20180923T12Z,378,491,0,6,0
20180923T11Z,388,471,0,6,0
20180923T10Z,432,400,0,6,0
20180923T09Z,437,424,0,6,0
20180923T08Z,470,414,0,6,0
20180923T07Z,520,384,0,6,0
20180923T06Z,546,455,0,6,0
20180923T05Z,526,488,0,6,0
20180923T04Z,671,486,0,6,0
20180923T03Z,725,484,0,6,0
20180923T02Z,851,483,0,6,0
20180923T01Z,956,482,0,7,0
20180923T00Z,920,479,0,7,0
20180922T23Z,1001,475,0,7,3
20180922T22Z,1055,471,0,7,13
20180922T21Z,1057,473,0,7,15
20180922T20Z,1020,473,0,7,13
20180922T19Z,970,473,0,7,14
20180922T18Z,932,473,0,7,15
20180922T17Z,940,472,0,7,18
20180922T16Z,950,475,0,7,17
20180922T15Z,824,477,0,7,23
20180922T14Z,585,480,0,7,18
20180922T13Z,413,478,0,7,7
20180922T12Z,393,465,0,7,0
20180922T11Z,388,474,0,7,0
20180922T10Z,386,447,0,7,0
20180922T09Z,391,412,0,7,0
20180922T08Z,385,413,0,7,0
20180922T07Z,387,450,0,7,0
20180922T06Z,422,471,0,7,0
20180922T05Z,513,469,0,7,0
20180922T04Z,608,483,0,7,0
20180922T03Z,705,525,0,7,0
20180922T02Z,813,655,0,7,0
20180922T01Z,801,709,0,7,0
20180922T00Z,857,759,0,7,0
20180921T23Z,874,811,0,7,5
20180921T22Z,968,809,0,7,10
20180921T21Z,1021,806,0,7,17
20180921T20Z,995,808,0,7,20
20180921T19Z,1007,698,0,7,23
20180921T18Z,954,671,0,7,21
20180921T17Z,940,648,0,7,21
20180921T16Z,983,529,0,7,16
20180921T15Z,902,517,0,7,18
20180921T14Z,778,525,0,7,13
20180921T13Z,706,498,0,7,7
20180921T12Z,691,487,0,7,0
20180921T11Z,624,489,0,7,0
20180921T10Z,480,481,0,7,0
20180921T09Z,560,405,0,7,0
20180921T08Z,543,434,0,7,0
20180921T07Z,495,485,0,7,0
20180921T06Z,513,508,0,7,0
20180921T05Z,502,629,0,7,0
20180921T04Z,501,782,0,7,0
20180921T03Z,495,941,0,7,0
20180921T02Z,542,1032,0,6,0
20180921T01Z,579,1099,0,6,0
20180921T00Z,553,1047,0,7,0
20180920T23Z,570,1000,0,7,4
20180920T22Z,558,1035,0,7,13
20180920T21Z,564,1037,0,7,19
20180920T20Z,588,1008,0,7,20
20180920T19Z,562,993,0,7,18
20180920T18Z,494,1004,0,6,23
20180920T17Z,491,978,0,6,22
20180920T16Z,493,943,0,3,24
20180920T15Z,495,931,0,7,23
20180920T14Z,497,825,0,7,17
20180920T13Z,495,667,0,7,7
20180920T12Z,501,626,0,7,0
20180920T11Z,490,592,0,7,0
20180920T10Z,438,527,0,7,0
20180920T09Z,366,527,0,7,0
20180920T08Z,361,526,0,7,0
20180920T07Z,366,525,0,7,0
20180920T06Z,369,590,0,7,0
20180920T05Z,383,659,0,7,0
20180920T04Z,447,732,0,7,0
20180920T03Z,448,863,0,7,0
20180920T02Z,453,1000,0,7,0
20180920T01Z,448,989,0,7,0
20180920T00Z,409,925,0,7,0
