,coal,natural gas,other,solar,hydro,wind
20180912T17-07,878,737,1,119,8,235
20180912T16-07,853,762,1,161,8,293
20180912T15-07,855,789,1,177,8,309
20180912T14-07,890,733,1,187,8,238
20180912T13-07,842,669,1,186,8,229
20180912T12-07,933,556,1,191,8,226
20180912T11-07,829,466,1,188,8,258
20180912T10-07,909,382,1,180,8,198
20180912T09-07,851,356,2,156,8,150
20180912T08-07,825,349,2,125,8,180
20180912T07-07,820,364,2,33,9,278
20180912T06-07,752,432,2,0,9,409
20180912T05-07,729,379,2,0,9,439
20180912T04-07,748,346,2,0,9,441
20180912T03-07,624,372,2,0,9,485
20180912T02-07,599,378,2,0,9,475
20180912T01-07,633,381,2,0,9,397
20180912T00-07,657,581,2,0,9,392
20180911T23-07,654,684,2,0,9,372
20180911T22-07,914,581,2,0,9,346
20180911T21-07,976,585,2,0,9,372
20180911T20-07,920,720,1,0,9,383
20180911T19-07,891,770,1,0,9,246
20180911T18-07,922,742,1,22,9,193
20180911T17-07,848,729,1,91,9,209
20180911T16-07,834,740,1,121,9,176
20180911T15-07,839,786,0,167,9,150
20180911T14-07,875,717,0,176,9,128
20180911T13-07,921,595,0,185,9,120
20180911T12-07,913,511,0,193,9,133
20180911T11-07,922,503,2,194,9,139
20180911T10-07,872,496,2,187,9,181
20180911T09-07,847,494,2,168,9,164
20180911T08-07,814,497,2,127,9,163
20180911T07-07,843,536,2,33,9,249
20180911T06-07,847,573,2,0,9,231
20180911T05-07,847,529,2,0,9,115
20180911T04-07,867,528,2,0,9,96
20180911T03-07,918,513,2,0,9,62
20180911T02-07,931,529,2,0,9,58
20180911T01-07,935,564,2,0,9,61
20180911T00-07,982,542,2,0,9,139
20180910T23-07,933,555,2,0,9,196
20180910T22-07,931,589,2,0,9,204
20180910T21-07,936,707,2,0,9,235
20180910T20-07,950,764,2,0,9,304
20180910T19-07,946,799,1,0,9,180
20180910T18-07,954,870,1,33,9,83
20180910T17-07,941,873,1,113,9,47
20180910T16-07,939,850,1,153,9,34
20180910T15-07,932,777,1,172,9,40
20180910T14-07,927,737,1,188,9,39
20180910T13-07,933,678,1,195,9,23
20180910T12-07,926,607,0,195,9,14
20180910T11-07,924,539,0,194,9,11
20180910T10-07,874,495,0,189,9,30
20180910T09-07,813,482,1,169,9,50
20180910T08-07,820,499,2,127,9,84
20180910T07-07,839,538,2,33,9,87
20180910T06-07,818,603,2,0,9,29
20180910T05-07,888,513,2,0,9,28
20180910T04-07,932,502,2,0,9,15
20180910T03-07,945,504,2,0,9,18
20180910T02-07,915,501,2,0,9,22
20180910T01-07,905,509,2,0,9,19
20180910T00-07,885,569,2,0,9,33
20180909T23-07,853,541,2,0,9,165
20180909T22-07,853,586,2,0,9,370
20180909T21-07,852,710,2,0,9,288
20180909T20-07,861,778,1,0,9,232
20180909T19-07,774,794,1,0,9,225
20180909T18-07,727,829,1,11,9,233
20180909T17-07,651,891,1,76,9,172
20180909T16-07,624,909,1,132,9,121
20180909T15-07,650,875,1,135,9,96
20180909T14-07,629,812,1,169,9,70
20180909T13-07,632,629,1,162,9,50
20180909T12-07,600,571,2,193,9,62
20180909T11-07,601,573,2,194,9,86
20180909T10-07,611,534,2,190,9,129
20180909T09-07,581,502,2,169,9,154
20180909T08-07,589,499,2,125,9,165
20180909T07-07,590,533,2,33,9,187
20180909T06-07,597,581,2,0,9,178
20180909T05-07,593,575,2,0,9,177
20180909T04-07,597,565,2,0,9,151
20180909T03-07,595,551,2,0,9,93
20180909T02-07,592,563,2,0,9,97
20180909T01-07,593,596,2,0,9,143
20180909T00-07,597,667,2,0,9,165
20180908T23-07,601,691,2,0,9,199
20180908T22-07,596,669,2,0,9,212
20180908T21-07,602,706,2,0,9,221
20180908T20-07,624,731,2,0,10,254
20180908T19-07,643,761,1,0,8,176
20180908T18-07,635,772,1,40,8,84
20180908T17-07,616,689,1,125,8,35
20180908T16-07,609,645,1,155,8,11
20180908T15-07,599,645,1,174,8,1
20180908T14-07,614,656,1,178,9,1
20180908T13-07,609,582,1,185,8,4
20180908T12-07,604,545,2,183,8,4
20180908T11-07,602,562,2,188,8,4
20180908T10-07,603,560,2,180,8,1
20180908T09-07,600,547,2,159,8,0
20180908T08-07,547,523,2,121,8,2
20180908T07-07,540,543,2,33,8,5
20180908T06-07,599,568,2,0,8,4
20180908T05-07,592,572,2,0,8,0
20180908T04-07,593,570,2,0,8,2
20180908T03-07,594,568,2,0,8,4
20180908T02-07,595,567,2,0,8,1
20180908T01-07,598,566,2,0,8,5
20180908T00-07,593,564,2,0,8,13
20180907T23-07,598,636,2,0,8,29
20180907T22-07,611,760,2,0,8,138
20180907T21-07,650,747,2,0,8,215
20180907T20-07,658,764,2,0,8,317
20180907T19-07,651,716,2,1,8,160
20180907T18-07,635,685,1,33,8,99
20180907T17-07,615,741,1,94,8,127
20180907T16-07,566,751,1,133,8,140
20180907T15-07,545,842,1,135,8,37
20180907T14-07,431,713,1,159,8,16
20180907T13-07,376,638,2,167,8,17
20180907T12-07,361,608,2,174,8,12
20180907T11-07,332,546,2,172,8,10
20180907T10-07,272,552,2,168,8,19
20180907T09-07,231,521,2,154,8,25
20180907T08-07,187,521,2,114,8,37
20180907T07-07,179,597,2,30,8,54
20180907T06-07,140,615,2,0,8,67
20180907T05-07,125,572,2,0,8,65
20180907T04-07,120,516,2,0,8,70
20180907T03-07,122,525,2,0,8,53
20180907T02-07,127,562,2,0,8,14
20180907T01-07,128,612,2,0,8,0
20180907T00-07,140,657,2,0,8,1
20180906T23-07,140,663,2,0,8,12
20180906T22-07,148,733,2,0,8,19
20180906T21-07,153,825,2,0,8,15
20180906T20-07,153,866,2,0,8,34
20180906T19-07,149,844,2,0,8,52
20180906T18-07,152,871,1,22,8,80
20180906T17-07,152,918,1,78,8,69
20180906T16-07,149,891,1,88,8,55
20180906T15-07,131,875,1,137,8,27
20180906T14-07,115,828,1,151,8,13
20180906T13-07,121,765,2,151,8,10
20180906T12-07,116,704,2,145,8,20
20180906T11-07,115,647,2,132,8,47
20180906T10-07,113,606,2,96,8,64
20180906T09-07,124,588,2,71,9,75
20180906T08-07,158,552,2,51,9,80
20180906T07-07,149,575,2,15,9,65
20180906T06-07,160,604,2,0,9,71
20180906T05-07,149,572,2,0,9,53
20180906T04-07,132,574,2,0,9,58
20180906T03-07,132,575,2,0,9,180
20180906T02-07,135,598,2,0,9,110
20180906T01-07,138,571,2,0,9,124
20180906T00-07,117,631,2,0,9,119
20180905T23-07,113,723,2,0,9,124
20180905T22-07,141,719,2,0,9,128
20180905T21-07,153,781,2,0,9,250
20180905T20-07,150,828,2,0,9,403
20180905T19-07,146,841,2,0,9,450
20180905T18-07,143,934,1,13,9,428
20180905T17-07,152,876,2,76,9,457
20180905T16-07,142,820,2,128,9,313
20180905T15-07,138,842,1,134,9,175
20180905T14-07,130,817,1,138,9,141
20180905T13-07,120,753,1,153,9,129
20180905T12-07,106,721,1,180,9,117
20180905T11-07,106,663,2,189,9,70
20180905T10-07,107,569,2,183,9,26
20180905T09-07,117,575,2,166,9,51
20180905T08-07,140,553,2,125,9,74
20180905T07-07,152,547,2,37,9,61
20180905T06-07,144,576,2,0,9,20
20180905T05-07,116,549,2,0,9,4
20180905T04-07,111,545,2,0,9,16
20180905T03-07,110,576,2,0,9,59
20180905T02-07,113,589,2,0,9,61
20180905T01-07,112,643,2,0,9,61
20180905T00-07,108,778,2,0,9,114
20180904T23-07,106,762,2,0,9,182
20180904T22-07,110,758,2,0,9,216
20180904T21-07,132,761,2,0,9,229
20180904T20-07,143,803,2,0,9,281
20180904T19-07,135,815,1,0,9,120
20180904T18-07,125,825,1,32,9,110
20180904T17-07,123,779,1,91,9,100
20180904T16-07,120,764,1,116,9,78
20180904T15-07,127,860,1,118,9,56
20180904T14-07,128,797,1,159,9,89
20180904T13-07,106,786,1,176,9,40
20180904T12-07,106,742,2,136,9,47
20180904T11-07,100,650,2,193,8,56
20180904T10-07,99,669,2,173,8,29
20180904T09-07,100,673,2,123,8,13
20180904T08-07,110,621,2,104,8,5
20180904T07-07,117,553,2,36,8,17
20180904T06-07,128,563,2,0,8,20
20180904T05-07,117,551,2,0,8,21
20180904T04-07,111,565,2,0,8,29
20180904T03-07,159,558,2,0,8,20
20180904T02-07,337,540,2,0,8,6
20180904T01-07,466,564,2,0,8,4
20180904T00-07,819,454,2,0,8,14
20180903T23-07,978,379,2,0,8,134
20180903T22-07,988,564,2,0,8,201
20180903T21-07,996,626,2,0,8,188
20180903T20-07,994,620,2,0,7,177
20180903T19-07,975,597,2,0,7,119
20180903T18-07,944,595,1,39,8,71
20180903T17-07,945,577,1,78,8,96
20180903T16-07,943,556,1,93,8,254
20180903T15-07,947,626,1,140,7,166
20180903T14-07,962,637,1,141,7,33
20180903T13-07,948,577,1,177,7,38
20180903T12-07,963,533,1,173,7,16
20180903T11-07,971,384,1,167,7,1
20180903T10-07,930,358,0,144,7,0
20180903T09-07,957,349,0,100,7,0
20180903T08-07,953,396,0,58,8,1
20180903T07-07,960,342,0,11,8,0
20180903T06-07,936,351,0,0,8,5
20180903T05-07,855,358,0,0,8,31
20180903T04-07,825,375,0,0,8,48
20180903T03-07,869,380,0,0,8,44
20180903T02-07,948,426,1,0,8,29
20180903T01-07,953,453,2,0,8,63
20180903T00-07,938,419,2,0,7,183
20180902T23-07,938,494,2,0,7,295
20180902T22-07,917,602,2,0,8,301
20180902T21-07,842,664,2,0,8,241
20180902T20-07,843,608,2,0,8,140
20180902T19-07,880,593,2,0,8,61
20180902T18-07,892,508,2,24,8,145
20180902T17-07,910,550,2,76,8,141
20180902T16-07,864,558,2,124,8,112
20180902T15-07,873,570,2,127,8,121
20180902T14-07,922,527,1,135,8,184
20180902T13-07,953,420,1,144,9,181
20180902T12-07,955,382,0,144,9,191
20180902T11-07,892,360,0,151,9,241
20180902T10-07,919,358,0,144,9,175
20180902T09-07,896,398,0,136,9,154
20180902T08-07,916,387,0,95,9,168
20180902T07-07,945,380,1,30,9,228
20180902T06-07,955,383,2,0,9,238
20180902T05-07,919,362,2,0,9,245
20180902T04-07,902,359,2,0,9,256
20180902T03-07,920,358,2,0,9,217
20180902T02-07,936,369,2,0,9,181
20180902T01-07,932,369,2,0,8,163
20180902T00-07,904,368,2,0,8,160
20180901T23-07,940,394,2,0,9,146
20180901T22-07,830,480,2,0,9,98
20180901T21-07,841,564,2,0,9,75
20180901T20-07,866,642,2,0,9,34
20180901T19-07,842,630,2,0,9,80
20180901T18-07,853,625,2,21,9,97
20180901T17-07,931,544,2,79,9,148
20180901T16-07,905,562,1,91,9,185
20180901T15-07,861,615,1,97,9,154
20180901T14-07,852,510,1,130,9,225
20180901T13-07,821,513,1,122,9,267
20180901T12-07,807,403,1,98,9,347
20180901T11-07,821,381,1,70,9,350
20180901T10-07,927,375,1,45,9,201
20180901T09-07,924,368,2,41,9,228
20180901T08-07,893,351,2,33,9,277
20180901T07-07,894,345,2,6,9,205
20180901T06-07,939,385,2,0,9,276
20180901T05-07,948,414,2,0,9,233
20180901T04-07,949,385,2,0,9,170
20180901T03-07,953,391,2,0,9,145
20180901T02-07,953,371,2,0,9,138
20180901T01-07,946,358,2,0,9,199
20180901T00-07,931,470,2,0,9,178
20180831T23-07,895,611,2,0,9,105
20180831T22-07,846,669,2,0,9,112
20180831T21-07,882,786,1,0,9,174
20180831T20-07,899,823,1,0,9,225
20180831T19-07,889,841,1,0,9,217
20180831T18-07,889,817,1,19,9,267
20180831T17-07,850,772,1,62,9,309
20180831T16-07,786,782,1,109,9,186
20180831T15-07,792,855,1,127,9,182
20180831T14-07,898,730,1,152,9,197
20180831T13-07,959,599,1,179,9,91
20180831T12-07,955,539,1,184,9,75
20180831T11-07,912,512,1,195,9,93
20180831T10-07,928,400,1,180,9,91
20180831T09-07,899,342,2,156,9,127
20180831T08-07,902,331,2,121,9,122
20180831T07-07,870,356,2,40,9,133
20180831T06-07,889,358,2,0,9,136
20180831T05-07,899,351,2,0,9,110
20180831T04-07,860,382,2,0,9,73
20180831T03-07,863,388,2,0,9,100
20180831T02-07,866,470,2,0,9,107
20180831T01-07,903,482,2,0,9,173
20180831T00-07,941,564,2,0,9,267
20180830T23-07,938,520,2,0,9,286
20180830T22-07,914,581,2,0,9,267
20180830T21-07,911,751,1,0,9,248
20180830T20-07,918,829,1,0,9,215
20180830T19-07,920,827,1,0,9,157
20180830T18-07,923,812,1,39,11,231
20180830T17-07,985,792,1,115,11,114
20180830T16-07,1003,746,1,145,11,83
20180830T15-07,1010,760,1,154,11,85
20180830T14-07,995,717,1,167,11,99
20180830T13-07,939,585,1,172,11,56
20180830T12-07,918,558,1,184,11,72
20180830T11-07,892,531,1,181,11,110
20180830T10-07,840,434,1,160,11,193
20180830T09-07,820,400,2,150,11,179
20180830T08-07,855,393,2,106,11,167
20180830T07-07,873,401,2,24,11,198
20180830T06-07,857,435,2,0,12,257
20180830T05-07,934,372,2,0,11,250
20180830T04-07,944,362,2,0,11,240
20180830T03-07,935,371,2,0,11,288
20180830T02-07,949,417,2,0,12,256
20180830T01-07,940,382,2,0,12,278
20180830T00-07,877,482,2,0,12,342
20180829T23-07,905,574,2,0,11,388
20180829T22-07,937,549,2,0,11,395
20180829T21-07,1014,606,1,0,11,382
20180829T20-07,1029,671,1,0,12,351
20180829T19-07,1029,689,1,1,12,344
20180829T18-07,1016,651,1,60,12,256
20180829T17-07,992,672,1,142,13,121
20180829T16-07,996,701,1,163,13,75
20180829T15-07,984,706,1,181,13,53
20180829T14-07,948,674,1,189,10,24
20180829T13-07,942,597,1,196,10,17
20180829T12-07,943,543,1,196,9,13
20180829T11-07,911,412,1,191,10,25
20180829T10-07,846,393,1,187,10,43
20180829T09-07,828,384,2,161,10,83
20180829T08-07,880,386,2,127,9,143
20180829T07-07,933,373,2,40,10,244
20180829T06-07,945,367,2,0,10,324
20180829T05-07,932,358,2,0,10,363
20180829T04-07,924,354,2,0,10,351
20180829T03-07,925,354,2,0,10,278
20180829T02-07,919,354,2,0,10,186
20180829T01-07,918,379,2,0,10,126
20180829T00-07,932,552,2,0,10,53
20180828T23-07,942,534,2,0,10,66
20180828T22-07,933,577,2,0,10,132
20180828T21-07,956,627,2,0,10,165
20180828T20-07,987,695,1,0,10,136
20180828T19-07,1001,723,1,2,10,169
20180828T18-07,993,735,1,61,10,283
20180828T17-07,979,668,1,145,10,333
20180828T16-07,947,651,1,178,10,403
20180828T15-07,941,592,1,193,10,389
20180828T14-07,939,550,1,201,10,367
20180828T13-07,932,539,1,202,10,346
20180828T12-07,945,554,1,200,10,252
20180828T11-07,946,568,1,193,10,216
20180828T10-07,923,527,1,184,10,265
20180828T09-07,855,520,2,170,10,237
20180828T08-07,883,517,2,129,10,252
20180828T07-07,896,522,2,43,10,252
20180828T06-07,938,527,2,0,10,249
20180828T05-07,911,513,2,0,10,273
20180828T04-07,896,509,2,0,10,294
20180828T03-07,902,510,2,0,10,339
20180828T02-07,880,506,2,0,10,314
20180828T01-07,879,505,2,0,10,265
20180828T00-07,906,507,2,0,10,208
20180827T23-07,926,559,2,0,10,182
20180827T22-07,892,607,2,0,10,172
20180827T21-07,922,700,1,0,10,213
20180827T20-07,943,694,1,0,10,294
20180827T19-07,968,713,1,2,10,321
20180827T18-07,985,666,1,62,10,409
20180827T17-07,962,677,1,144,10,426
20180827T16-07,951,677,1,168,10,378
20180827T15-07,946,656,1,176,10,378
20180827T14-07,945,617,1,189,10,395
20180827T13-07,946,575,1,177,10,371
20180827T12-07,946,547,1,188,10,279
20180827T11-07,945,523,1,190,10,217
20180827T10-07,955,515,2,190,10,216
20180827T09-07,913,493,2,170,10,145
20180827T08-07,928,497,2,130,10,111
20180827T07-07,924,498,2,41,10,173
20180827T06-07,923,504,2,0,10,241
20180827T05-07,962,488,2,0,10,220
20180827T04-07,858,530,2,0,10,204
20180827T03-07,836,577,2,0,10,129
20180827T02-07,878,559,2,0,10,238
20180827T01-07,951,483,2,0,10,405
20180827T00-07,909,479,2,0,10,311
20180826T23-07,932,559,2,0,9,341
20180826T22-07,905,700,2,0,9,321
20180826T21-07,972,763,2,0,9,257
20180826T20-07,1001,873,1,0,9,229
20180826T19-07,991,830,1,1,9,278
20180826T18-07,974,836,1,42,8,306
20180826T17-07,973,826,1,109,8,401
20180826T16-07,977,818,1,145,8,397
20180826T15-07,976,763,1,165,8,403
20180826T14-07,978,727,1,188,8,369
20180826T13-07,949,682,1,195,8,347
20180826T12-07,927,646,1,203,8,332
20180826T11-07,871,617,1,199,8,301
20180826T10-07,925,528,2,192,8,246
20180826T09-07,936,528,2,153,8,128
20180826T08-07,944,526,2,120,8,66
20180826T07-07,931,508,2,33,8,82
20180826T06-07,922,524,2,0,8,82
20180826T05-07,933,528,2,0,8,47
20180826T04-07,928,521,2,0,8,44
20180826T03-07,904,525,2,0,8,57
20180826T02-07,873,538,2,0,8,52
20180826T01-07,931,535,2,0,8,52
20180826T00-07,942,556,2,0,8,58
20180825T23-07,927,629,2,0,8,68
20180825T22-07,924,723,2,0,8,79
20180825T21-07,943,790,2,0,8,138
20180825T20-07,921,780,2,0,8,328
20180825T19-07,912,835,1,0,8,363
20180825T18-07,914,813,1,27,8,307
20180825T17-07,971,819,1,59,8,321
20180825T16-07,1011,880,1,69,8,397
20180825T15-07,1006,779,1,117,8,491
20180825T14-07,978,767,1,140,8,435
20180825T13-07,944,745,1,182,8,335
20180825T12-07,952,694,2,187,8,313
20180825T11-07,954,615,2,179,8,247
20180825T10-07,957,580,2,160,8,167
20180825T09-07,955,569,1,138,8,62
20180825T08-07,951,539,1,109,8,10
20180825T07-07,874,503,2,43,8,0
20180825T06-07,865,519,1,0,8,2
20180825T05-07,809,634,1,0,8,9
20180825T04-07,853,589,1,0,8,35
20180825T03-07,876,564,1,0,8,38
20180825T02-07,907,514,1,0,8,32
20180825T01-07,911,529,2,0,8,4
20180825T00-07,918,596,2,0,8,16
20180824T23-07,884,690,2,0,8,19
20180824T22-07,872,808,2,0,8,26
20180824T21-07,930,858,2,0,8,30
20180824T20-07,920,853,2,0,8,113
20180824T19-07,919,803,2,0,8,63
20180824T18-07,901,811,2,19,8,78
20180824T17-07,870,914,2,53,8,137
20180824T16-07,978,880,1,80,8,107
20180824T15-07,958,839,1,136,8,35
20180824T14-07,944,781,1,163,8,23
20180824T13-07,906,818,2,164,8,32
20180824T12-07,867,815,2,175,9,76
20180824T11-07,872,804,2,174,8,118
20180824T10-07,939,721,2,154,8,136
20180824T09-07,946,624,2,140,8,143
20180824T08-07,949,582,2,113,8,147
20180824T07-07,962,536,2,40,8,181
20180824T06-07,951,532,2,0,8,203
20180824T05-07,905,522,2,0,8,224
20180824T04-07,895,520,2,0,8,197
20180824T03-07,902,523,2,0,8,165
20180824T02-07,942,523,2,0,8,160
20180824T01-07,956,529,2,0,8,197
20180824T00-07,957,622,2,0,8,225
20180823T23-07,946,725,2,0,8,274
20180823T22-07,940,872,2,0,8,325
20180823T21-07,1008,949,2,0,8,342
20180823T20-07,1030,944,2,0,8,333
20180823T19-07,988,909,2,0,8,261
20180823T18-07,992,816,2,24,8,123
20180823T17-07,979,855,2,63,8,90
20180823T16-07,969,872,1,97,8,135
20180823T15-07,930,889,1,158,8,171
20180823T14-07,924,807,1,182,8,255
20180823T13-07,922,756,0,186,8,315
20180823T12-07,926,723,0,189,8,313
20180823T11-07,924,658,0,185,8,266
20180823T10-07,920,619,0,151,8,177
20180823T09-07,928,612,0,129,8,117
20180823T08-07,928,580,0,116,8,108
20180823T07-07,958,564,0,39,8,139
20180823T06-07,948,551,0,0,8,156
20180823T05-07,926,521,0,0,8,141
20180823T04-07,890,511,0,0,8,155
20180823T03-07,871,512,0,0,8,243
20180823T02-07,856,517,0,0,8,283
20180823T01-07,868,528,0,0,8,247
20180823T00-07,867,571,0,0,8,239
20180822T23-07,944,608,1,0,8,220
20180822T22-07,955,675,2,0,8,265
20180822T21-07,973,746,2,0,8,300
20180822T20-07,991,749,2,0,8,328
20180822T19-07,954,757,2,0,8,196
20180822T18-07,958,790,2,6,8,54
20180822T17-07,942,868,2,31,8,122
20180822T16-07,935,834,1,81,8,176
20180822T15-07,950,830,1,134,8,152
20180822T14-07,920,766,1,149,8,93
20180822T13-07,904,709,1,156,8,70
20180822T12-07,918,709,1,137,8,39
20180822T11-07,929,648,1,117,9,23
20180822T10-07,928,613,1,113,10,33
20180822T09-07,925,608,1,107,10,14
20180822T08-07,939,630,1,43,10,57
20180822T07-07,938,635,1,6,10,93
20180822T06-07,951,595,1,0,10,159
20180822T05-07,934,540,1,0,10,164
20180822T04-07,842,513,1,0,10,144
20180822T03-07,834,515,1,0,10,147
20180822T02-07,919,512,1,0,10,53
20180822T01-07,947,516,1,0,10,35
20180822T00-07,940,576,1,0,10,79
20180821T23-07,943,667,1,0,10,43
20180821T22-07,929,802,1,0,10,117
20180821T21-07,982,869,0,0,10,223
20180821T20-07,982,873,0,0,10,321
20180821T19-07,976,814,2,0,10,330
20180821T18-07,925,734,1,25,10,348
20180821T17-07,900,719,1,67,10,319
20180821T16-07,927,733,1,73,10,336
20180821T15-07,965,819,1,89,10,320
20180821T14-07,945,787,1,103,10,227
20180821T13-07,922,660,1,165,10,163
20180821T12-07,917,614,1,192,10,150
20180821T11-07,918,570,1,189,10,172
20180821T10-07,915,543,2,181,10,277
20180821T09-07,928,562,2,147,10,261
20180821T08-07,931,540,2,96,10,154
20180821T07-07,900,529,2,33,10,194
20180821T06-07,933,526,2,0,10,230
20180821T05-07,894,525,2,0,10,235
20180821T04-07,908,525,2,0,10,146
20180821T03-07,920,522,2,0,10,140
20180821T02-07,892,524,2,0,10,189
20180821T01-07,917,517,2,0,10,293
20180821T00-07,927,482,2,0,10,368
20180820T23-07,928,545,2,0,10,361
20180820T22-07,911,630,1,0,10,331
20180820T21-07,928,711,1,0,10,365
20180820T20-07,934,676,1,0,10,367
20180820T19-07,958,737,1,1,10,294
20180820T18-07,971,868,1,49,10,136
20180820T17-07,975,923,1,112,10,23
20180820T16-07,954,880,1,139,10,17
20180820T15-07,926,853,1,180,10,18
20180820T14-07,924,796,1,187,10,21
20180820T13-07,909,731,1,195,10,31
20180820T12-07,915,661,1,197,10,69
20180820T11-07,919,553,1,196,10,168
20180820T10-07,875,540,1,180,10,250
20180820T09-07,859,525,2,165,10,216
20180820T08-07,850,523,2,115,10,240
20180820T07-07,852,523,2,41,10,227
20180820T06-07,923,528,2,0,10,287
20180820T05-07,920,497,2,0,10,298
20180820T04-07,913,497,2,0,10,331
20180820T03-07,912,514,2,0,10,408
20180820T02-07,914,544,2,0,10,406
20180820T01-07,916,555,2,0,10,458
20180820T00-07,923,540,2,0,10,466
20180819T23-07,915,576,1,0,10,450
20180819T22-07,863,628,1,0,10,453
20180819T21-07,960,718,1,0,10,468
20180819T20-07,960,797,1,0,10,271
20180819T19-07,942,866,1,1,10,207
20180819T18-07,942,832,1,60,10,218
20180819T17-07,942,845,1,125,10,209
20180819T16-07,945,819,1,162,10,210
20180819T15-07,930,756,1,172,10,195
20180819T14-07,823,714,1,188,10,126
20180819T13-07,798,694,1,204,10,79
20180819T12-07,816,575,1,206,10,53
20180819T11-07,881,517,1,200,10,65
20180819T10-07,899,513,0,195,11,70
20180819T09-07,864,508,0,171,10,88
20180819T08-07,862,508,0,128,11,81
20180819T07-07,881,511,2,44,10,29
20180819T06-07,878,534,2,0,10,39
20180819T05-07,916,529,2,0,10,57
20180819T04-07,914,529,2,0,10,44
20180819T03-07,915,544,2,0,10,49
20180819T02-07,906,514,2,0,10,52
20180819T01-07,919,533,2,0,10,42
20180819T00-07,941,573,2,0,10,52
20180818T23-07,936,591,1,0,10,64
20180818T22-07,928,700,1,0,10,81
20180818T21-07,939,754,1,0,10,183
20180818T20-07,945,832,1,0,10,213
20180818T19-07,927,818,1,4,10,283
20180818T18-07,925,823,1,49,10,374
20180818T17-07,928,831,1,74,10,293
20180818T16-07,928,834,1,77,10,256
20180818T15-07,932,808,1,107,10,203
20180818T14-07,941,718,1,133,10,203
20180818T13-07,920,644,1,184,10,161
20180818T12-07,920,559,1,199,10,111
20180818T11-07,922,532,1,197,10,93
20180818T10-07,914,525,1,176,10,39
20180818T09-07,920,528,2,127,10,10
20180818T08-07,934,555,2,77,10,3
20180818T07-07,932,560,2,14,10,1
20180818T06-07,941,592,2,0,10,4
20180818T05-07,946,556,2,0,10,30
20180818T04-07,947,526,2,0,10,64
20180818T03-07,943,561,2,0,10,78
20180818T02-07,945,527,2,0,10,128
20180818T01-07,941,523,2,0,10,212
20180818T00-07,952,522,2,0,10,187
20180817T23-07,954,614,1,0,10,159
20180817T22-07,954,650,1,0,10,138
20180817T21-07,980,836,1,0,10,101
20180817T20-07,1011,994,1,0,10,40
20180817T19-07,1015,856,1,0,10,60
20180817T18-07,1002,778,1,21,10,78
20180817T17-07,999,883,1,43,10,119
20180817T16-07,1013,947,1,55,10,161
20180817T15-07,1023,910,1,94,10,89
20180817T14-07,995,874,1,166,10,111
20180817T13-07,942,812,1,189,10,38
20180817T12-07,947,797,1,199,10,1
20180817T11-07,946,701,1,194,11,3
20180817T10-07,934,640,2,181,11,46
20180817T09-07,938,618,2,163,11,82
20180817T08-07,912,597,2,120,11,52
20180817T07-07,938,605,2,40,11,75
20180817T06-07,976,612,2,0,11,86
20180817T05-07,969,546,2,0,11,107
20180817T04-07,972,523,2,0,11,141
20180817T03-07,969,529,2,0,11,147
20180817T02-07,970,527,2,0,11,119
20180817T01-07,949,541,2,0,11,44
20180817T00-07,919,593,2,0,11,100
20180816T23-07,876,673,2,0,11,220
20180816T22-07,852,783,2,0,11,312
20180816T21-07,897,855,2,0,11,144
20180816T20-07,884,895,1,0,10,135
20180816T19-07,861,881,1,1,11,207
20180816T18-07,856,969,1,43,11,180
20180816T17-07,872,985,1,89,11,98
20180816T16-07,872,955,1,128,11,162
20180816T15-07,838,961,1,141,11,117
20180816T14-07,856,955,1,158,11,70
20180816T13-07,865,944,1,166,11,52
20180816T12-07,852,824,1,189,11,40
20180816T11-07,790,676,2,182,11,48
20180816T10-07,750,664,2,176,11,58
20180816T09-07,685,704,2,151,11,59
20180816T08-07,671,665,2,106,10,32
20180816T07-07,698,727,2,35,11,22
20180816T06-07,817,746,2,0,11,16
20180816T05-07,822,702,2,0,11,22
20180816T04-07,821,680,2,0,11,44
20180816T03-07,821,630,2,0,11,102
20180816T02-07,820,595,2,0,11,121
20180816T01-07,812,602,2,0,11,127
20180816T00-07,796,612,2,0,11,122
20180815T23-07,805,775,2,0,11,100
20180815T22-07,815,887,2,0,11,97
20180815T21-07,822,975,2,0,11,184
20180815T20-07,822,949,2,0,11,182
20180815T19-07,792,898,2,1,11,76
20180815T18-07,771,831,2,44,11,198
20180815T17-07,780,912,1,83,11,221
20180815T16-07,788,979,0,99,11,121
20180815T15-07,784,934,0,126,11,97
20180815T14-07,799,913,0,167,10,16
20180815T13-07,794,821,0,183,10,9
20180815T12-07,788,789,1,178,10,15
20180815T11-07,795,685,2,167,10,23
20180815T10-07,797,634,2,155,10,47
20180815T09-07,797,629,2,134,10,120
20180815T08-07,797,603,2,81,10,200
20180815T07-07,797,546,2,28,10,256
20180815T06-07,805,545,2,0,10,238
20180815T05-07,793,517,2,0,10,243
20180815T04-07,773,515,2,0,10,270
20180815T03-07,788,515,2,0,10,331
20180815T02-07,803,530,2,0,10,261
20180815T01-07,803,544,2,0,10,220
20180815T00-07,805,554,2,0,10,151
20180814T23-07,802,596,2,0,10,181
20180814T22-07,795,656,2,0,10,190
20180814T21-07,804,866,2,0,10,206
20180814T20-07,805,930,2,0,10,140
20180814T19-07,804,945,1,4,10,89
20180814T18-07,813,939,1,43,10,117
20180814T17-07,802,973,1,97,5,76
20180814T16-07,793,971,1,135,10,48
