,coal,natural gas,nuclear,other,solar,hydro
20181031T23-04,801,1318,0,54,0,46
20181031T22-04,867,1317,0,55,0,109
20181031T21-04,888,1317,0,53,0,150
20181031T20-04,896,1322,0,53,0,145
20181031T19-04,886,1306,0,54,2,155
20181031T18-04,818,1350,0,54,83,143
20181031T17-04,778,1357,0,52,196,147
20181031T16-04,785,1328,0,52,209,52
20181031T15-04,782,1311,0,54,218,25
20181031T14-04,784,1274,0,53,211,22
20181031T13-04,783,1279,0,54,215,22
20181031T12-04,781,1261,0,52,214,23
20181031T11-04,836,1256,0,54,207,22
20181031T10-04,883,1273,0,56,180,46
20181031T09-04,882,1376,0,55,59,141
20181031T08-04,882,1412,0,50,2,175
20181031T07-04,833,1388,0,51,0,94
20181031T06-04,771,1386,0,52,0,44
20181031T05-04,714,1380,0,53,0,43
20181031T04-04,673,1349,0,53,0,44
20181031T03-04,680,1335,0,54,0,43
20181031T02-04,683,1351,0,55,0,45
20181031T01-04,682,1312,0,57,0,45
20181031T00-04,689,1285,0,57,0,48
20181030T23-04,769,1242,0,56,0,118
20181030T22-04,853,1278,0,55,0,165
20181030T21-04,855,1309,0,56,0,219
20181030T20-04,805,1368,0,58,0,245
20181030T19-04,738,1398,0,57,4,150
20181030T18-04,723,1368,0,58,83,65
20181030T17-04,723,1351,0,59,201,44
20181030T16-04,727,1322,0,58,198,45
20181030T15-04,729,1310,0,54,222,44
20181030T14-04,733,1323,0,53,218,43
20181030T13-04,762,1285,0,54,218,43
20181030T12-04,767,1330,0,53,230,45
20181030T11-04,763,1328,0,54,219,44
20181030T10-04,843,1294,0,58,204,44
20181030T09-04,865,1362,0,55,67,124
20181030T08-04,869,1423,0,54,1,172
20181030T07-04,853,1413,0,53,0,81
20181030T06-04,771,1358,0,51,0,45
20181030T05-04,716,1333,0,49,0,44
20181030T04-04,667,1317,0,51,0,46
20181030T03-04,668,1316,0,53,0,46
20181030T02-04,671,1337,0,53,0,45
20181030T01-04,670,1343,0,54,0,44
20181030T00-04,678,1272,0,53,0,46
20181029T23-04,787,1317,0,53,0,47
20181029T22-04,789,1343,0,52,0,166
20181029T21-04,784,1391,0,52,0,227
20181029T20-04,782,1412,0,50,0,242
20181029T19-04,786,1378,0,51,4,137
20181029T18-04,783,1268,0,54,99,110
20181029T17-04,785,1246,0,56,210,85
20181029T16-04,789,1247,0,59,231,45
20181029T15-04,783,1232,0,53,226,45
20181029T14-04,779,1253,0,52,224,48
20181029T13-04,761,1253,0,49,226,49
20181029T12-04,705,1279,0,53,234,48
20181029T11-04,721,1259,0,51,222,45
20181029T10-04,781,1216,0,49,203,46
20181029T09-04,878,1313,0,49,63,49
20181029T08-04,882,1340,0,52,2,98
20181029T07-04,799,1358,0,49,0,69
20181029T06-04,681,1390,0,46,0,31
20181029T05-04,676,1370,0,49,0,32
20181029T04-04,674,1376,0,48,0,31
20181029T03-04,667,1312,0,53,0,33
20181029T02-04,679,1347,0,50,0,30
20181029T01-04,676,1367,0,50,0,31
20181029T00-04,670,1350,0,47,0,31
20181028T23-04,721,1383,0,49,0,29
20181028T22-04,866,1329,0,47,0,32
20181028T21-04,879,1362,0,50,0,65
20181028T20-04,880,1389,0,50,0,51
20181028T19-04,866,1247,0,52,5,27
20181028T18-04,745,1248,0,50,93,27
20181028T17-04,671,1166,0,51,211,25
20181028T16-04,716,1085,0,52,218,25
20181028T15-04,773,1028,0,51,221,28
20181028T14-04,820,981,0,53,223,27
20181028T13-04,824,1004,0,54,220,26
20181028T12-04,833,1020,0,55,221,26
20181028T11-04,875,1039,0,54,232,27
20181028T10-04,874,1156,0,53,200,26
20181028T09-04,876,1294,0,53,64,28
20181028T08-04,878,1249,0,55,3,28
20181028T07-04,876,1160,0,53,0,26
20181028T06-04,878,1164,0,52,0,29
20181028T05-04,878,1215,0,51,0,27
20181028T04-04,879,1207,0,51,0,27
20181028T03-04,872,1194,0,53,0,26
20181028T02-04,873,1139,0,51,0,27
20181028T01-04,845,1138,0,50,0,27
20181028T00-04,818,1181,0,51,0,28
20181027T23-04,820,1230,0,51,0,61
20181027T22-04,817,1275,0,52,0,106
20181027T21-04,782,1302,0,51,0,143
20181027T20-04,772,1293,0,54,0,88
20181027T19-04,739,1266,0,53,2,38
20181027T18-04,736,1160,0,53,50,27
20181027T17-04,802,1005,0,53,132,25
20181027T16-04,876,998,0,55,83,29
20181027T15-04,839,1086,0,53,69,29
20181027T14-04,794,1102,0,54,102,48
20181027T13-04,794,1106,0,53,142,84
20181027T12-04,796,1215,0,55,118,132
20181027T11-04,792,1259,0,54,102,144
20181027T10-04,795,1319,0,55,64,114
20181027T09-04,787,1392,0,56,15,37
20181027T08-04,783,1391,0,50,0,28
20181027T07-04,744,1350,0,45,0,27
20181027T06-04,746,1370,0,44,0,28
20181027T05-04,760,1337,0,44,0,27
20181027T04-04,761,1336,0,44,0,27
20181027T03-04,756,1325,0,43,0,29
20181027T02-04,763,1353,0,45,0,29
20181027T01-04,763,1398,0,44,0,29
20181027T00-04,764,1400,0,52,0,30
20181026T23-04,837,1417,0,54,0,28
20181026T22-04,858,1377,0,52,0,29
20181026T21-04,868,1446,0,41,0,58
20181026T20-04,863,1458,0,47,0,110
20181026T19-04,861,1475,0,49,3,24
20181026T18-04,855,1466,0,52,20,25
20181026T17-04,869,1443,0,51,18,26
20181026T16-04,869,1442,0,51,30,24
20181026T15-04,868,1437,0,52,38,25
20181026T14-04,871,1439,0,42,37,34
20181026T13-04,866,1354,0,45,50,83
20181026T12-04,872,1375,0,46,44,80
20181026T11-04,870,1398,0,49,47,91
20181026T10-04,867,1394,0,53,22,219
20181026T09-04,873,1331,0,55,1,257
20181026T08-04,878,1334,0,52,0,234
20181026T07-04,892,1366,0,51,0,26
20181026T06-04,872,1304,0,51,0,24
20181026T05-04,872,1276,0,52,0,24
20181026T04-04,875,1215,0,53,0,25
20181026T03-04,823,1210,0,59,0,26
20181026T02-04,824,1224,0,64,0,24
20181026T01-04,823,1198,0,68,0,26
20181026T00-04,837,1211,0,68,0,66
20181025T23-04,891,1343,0,68,0,90
20181025T22-04,887,1388,0,63,0,147
20181025T21-04,888,1428,0,55,0,210
20181025T20-04,888,1459,0,51,0,212
20181025T19-04,893,1451,0,51,0,114
20181025T18-04,898,1410,0,53,17,93
20181025T17-04,901,1393,0,51,27,87
20181025T16-04,849,1401,0,56,49,83
20181025T15-04,800,1388,0,61,74,85
20181025T14-04,793,1350,0,61,120,86
20181025T13-04,803,1327,0,61,131,91
20181025T12-04,898,1303,0,64,128,74
20181025T11-04,893,1363,0,59,109,89
20181025T10-04,887,1380,0,58,89,128
20181025T09-04,900,1403,0,61,22,157
20181025T08-04,896,1386,0,62,0,207
20181025T07-04,898,1373,0,59,0,74
20181025T06-04,867,1255,0,47,0,16
20181025T05-04,830,1257,0,50,0,15
20181025T04-04,827,1239,0,51,0,15
20181025T03-04,820,1233,0,50,0,17
20181025T02-04,824,1243,0,50,0,16
20181025T01-04,824,1293,0,50,0,15
20181025T00-04,821,1301,0,48,0,15
20181024T23-04,833,1309,0,48,0,110
20181024T22-04,895,1370,0,47,0,133
20181024T21-04,903,1430,0,48,0,178
20181024T20-04,903,1447,0,47,0,218
20181024T19-04,900,1443,0,51,8,106
20181024T18-04,900,1426,0,50,92,26
20181024T17-04,890,1312,0,51,193,49
20181024T16-04,889,1300,0,52,212,16
20181024T15-04,897,1281,0,48,211,14
20181024T14-04,898,1262,0,50,210,14
20181024T13-04,903,1229,0,50,207,16
20181024T12-04,899,1211,0,53,220,16
20181024T11-04,901,1201,0,54,215,15
20181024T10-04,900,1283,0,50,193,17
20181024T09-04,890,1373,0,52,72,81
20181024T08-04,876,1433,0,48,1,132
20181024T07-04,894,1442,0,47,0,21
20181024T06-04,856,1318,0,45,0,13
20181024T05-04,745,1273,0,49,0,17
20181024T04-04,736,1222,0,48,0,14
20181024T03-04,735,1256,0,49,0,15
20181024T02-04,743,1267,0,48,0,14
20181024T01-04,742,1262,0,50,0,17
20181024T00-04,788,1254,0,50,0,15
20181023T23-04,852,1362,0,49,0,53
20181023T22-04,903,1405,0,49,0,106
20181023T21-04,895,1406,0,50,0,228
20181023T20-04,894,1441,0,49,0,272
20181023T19-04,896,1431,0,46,1,179
20181023T18-04,892,1424,0,46,36,85
20181023T17-04,896,1424,0,46,80,19
20181023T16-04,895,1401,0,44,112,14
20181023T15-04,891,1386,0,44,129,12
20181023T14-04,898,1344,0,46,138,14
20181023T13-04,897,1303,0,44,154,12
20181023T12-04,897,1328,0,37,139,12
20181023T11-04,899,1346,0,37,106,45
20181023T10-04,899,1371,0,37,51,104
20181023T09-04,900,1381,0,38,19,148
20181023T08-04,898,1423,0,44,1,162
20181023T07-04,837,1430,0,42,0,106
20181023T06-04,837,1296,0,61,0,13
20181023T05-04,834,1306,0,62,0,14
20181023T04-04,831,1321,0,62,0,12
20181023T03-04,831,1325,0,62,0,14
20181023T02-04,838,1321,0,58,0,13
20181023T01-04,832,1324,0,58,0,15
20181023T00-04,883,1350,0,60,0,14
20181022T23-04,900,1384,0,60,0,14
20181022T22-04,897,1442,0,59,0,62
20181022T21-04,898,1436,0,58,0,165
20181022T20-04,895,1444,0,59,0,232
20181022T19-04,884,1459,0,60,7,126
20181022T18-04,793,1416,0,60,97,80
20181022T17-04,786,1331,0,61,189,79
20181022T16-04,789,1300,0,61,202,76
20181022T15-04,785,1296,0,61,204,80
20181022T14-04,784,1315,0,64,203,75
20181022T13-04,785,1324,0,67,202,76
20181022T12-04,788,1364,0,70,213,74
20181022T11-04,879,1295,0,67,210,77
20181022T10-04,894,1371,0,68,194,107
20181022T09-04,890,1415,0,70,76,219
20181022T08-04,893,1456,0,65,1,252
20181022T07-04,887,1460,0,63,0,39
20181022T06-04,838,1286,0,61,0,14
20181022T05-04,749,1209,0,62,0,12
20181022T04-04,734,1159,0,61,0,13
20181022T03-04,736,1159,0,62,0,14
20181022T02-04,742,1150,0,62,0,13
20181022T01-04,738,1183,0,63,0,13
20181022T00-04,744,1225,0,63,0,11
20181021T23-04,836,1299,0,63,0,15
20181021T22-04,837,1370,0,65,0,12
20181021T21-04,838,1380,0,64,0,51
20181021T20-04,792,1391,0,63,0,121
20181021T19-04,776,1316,0,69,5,72
20181021T18-04,779,1148,0,68,120,52
20181021T17-04,783,1069,0,67,211,13
20181021T16-04,781,1027,0,70,212,10
20181021T15-04,787,995,0,67,218,12
20181021T14-04,783,988,0,72,215,11
20181021T13-04,781,1027,0,68,216,10
20181021T12-04,781,1061,0,73,225,12
20181021T11-04,780,1100,0,72,214,11
20181021T10-04,784,1206,0,73,202,11
20181021T09-04,781,1266,0,74,74,10
20181021T08-04,782,1256,0,75,1,13
20181021T07-04,781,1237,0,71,0,10
20181021T06-04,784,1243,0,69,0,10
20181021T05-04,776,1202,0,71,0,11
20181021T04-04,723,1186,0,68,0,11
20181021T03-04,673,1163,0,73,0,11
20181021T02-04,672,1127,0,66,0,11
20181021T01-04,674,1129,0,68,0,13
20181021T00-04,705,1188,0,67,0,71
20181020T23-04,789,1274,0,67,0,164
20181020T22-04,787,1317,0,67,0,259
20181020T21-04,830,1272,0,68,0,267
20181020T20-04,899,1269,0,68,0,266
20181020T19-04,903,1257,0,72,5,207
20181020T18-04,905,1298,0,70,22,179
20181020T17-04,903,1333,0,73,40,179
20181020T16-04,905,1359,0,73,55,224
20181020T15-04,906,1335,0,71,87,199
20181020T14-04,905,1343,0,70,114,185
20181020T13-04,903,1360,0,72,109,214
20181020T12-04,908,1344,0,69,117,119
20181020T11-04,899,1291,0,70,101,82
20181020T10-04,883,1266,0,70,97,69
20181020T09-04,758,1252,0,69,41,79
20181020T08-04,722,1249,0,69,2,62
20181020T07-04,677,1254,0,70,0,14
20181020T06-04,676,1236,0,71,0,12
20181020T05-04,676,1199,0,71,0,13
20181020T04-04,671,1200,0,68,0,12
20181020T03-04,639,1167,0,73,0,14
20181020T02-04,726,1128,0,71,0,13
20181020T01-04,799,1056,0,72,0,13
20181020T00-04,919,1086,0,71,0,12
20181019T23-04,1033,1278,0,74,0,14
20181019T22-04,1169,1284,0,71,0,12
20181019T21-04,1174,1314,0,73,0,62
20181019T20-04,1179,1335,0,72,0,119
20181019T19-04,1168,1324,0,73,2,75
20181019T18-04,1169,1351,0,74,20,12
20181019T17-04,1167,1303,0,74,56,13
20181019T16-04,1171,1225,0,72,101,12
20181019T15-04,1145,1217,0,76,108,13
20181019T14-04,1027,1282,0,74,136,13
20181019T13-04,1019,1195,0,71,162,12
20181019T12-04,1023,1150,0,70,164,10
20181019T11-04,1023,1114,0,70,153,13
20181019T10-04,1038,1082,0,73,123,13
20181019T09-04,1123,1097,0,71,49,13
20181019T08-04,1051,1235,0,67,2,11
20181019T07-04,889,1204,0,67,0,13
20181019T06-04,805,1181,0,69,0,13
20181019T05-04,806,1096,0,67,0,13
20181019T04-04,803,1035,0,70,0,15
20181019T03-04,804,1039,0,68,0,13
20181019T02-04,802,1038,0,69,0,14
20181019T01-04,823,958,0,66,0,13
20181019T00-04,1014,856,0,74,0,15
20181018T23-04,1186,976,0,69,0,14
20181018T22-04,1208,1156,0,70,0,14
20181018T21-04,1200,1267,0,68,0,25
20181018T20-04,1059,1360,0,70,0,133
20181018T19-04,1001,1354,0,72,5,82
20181018T18-04,1001,1310,0,70,40,82
20181018T17-04,1000,1275,0,70,80,72
20181018T16-04,1005,1259,0,68,138,24
20181018T15-04,1003,1210,0,68,155,11
20181018T14-04,1003,1236,0,64,139,14
20181018T13-04,1009,1169,0,71,155,14
20181018T12-04,973,1150,0,70,183,12
20181018T11-04,1007,1132,0,69,144,12
20181018T10-04,1014,1174,0,72,71,15
20181018T09-04,1007,1211,0,68,20,13
20181018T08-04,1009,1259,0,68,1,12
20181018T07-04,1009,1145,0,69,0,12
20181018T06-04,1005,1165,0,66,0,13
20181018T05-04,1008,1148,0,65,0,14
20181018T04-04,1004,1183,0,63,0,12
20181018T03-04,995,1203,0,66,0,14
20181018T02-04,1005,1172,0,67,0,15
20181018T01-04,1002,1123,0,63,0,14
20181018T00-04,999,1239,0,69,0,14
20181017T23-04,1010,1409,0,73,0,15
20181017T22-04,1121,1414,0,66,0,107
20181017T21-04,1226,1403,0,61,0,231
20181017T20-04,1227,1475,0,63,0,225
20181017T19-04,1223,1530,0,66,10,155
20181017T18-04,1203,1635,0,66,74,77
20181017T17-04,1222,1602,0,64,153,81
20181017T16-04,1232,1585,0,59,165,81
20181017T15-04,1233,1513,0,40,148,163
20181017T14-04,1229,1541,0,38,156,181
20181017T13-04,1221,1474,0,39,149,78
20181017T12-04,1221,1405,0,37,120,70
20181017T11-04,1213,1437,0,37,113,49
20181017T10-04,1124,1517,0,38,75,13
20181017T09-04,1077,1545,0,36,27,11
20181017T08-04,1056,1493,0,43,1,69
20181017T07-04,1122,1362,0,46,0,43
20181017T06-04,1197,1242,0,43,0,17
20181017T05-04,1164,1169,0,43,0,15
20181017T04-04,1154,1171,0,47,0,16
20181017T03-04,1162,1144,0,52,0,17
20181017T02-04,1169,1172,0,50,0,17
20181017T01-04,1165,1232,0,54,0,16
20181017T00-04,1179,1241,0,50,0,108
20181016T23-04,1215,1237,0,50,0,17
20181016T22-04,1230,1454,0,54,0,16
20181016T21-04,1217,1625,0,51,0,114
20181016T20-04,1222,1716,0,52,0,152
20181016T19-04,1224,1708,0,56,6,174
20181016T18-04,1227,1669,0,53,71,250
20181016T17-04,1219,1670,0,56,130,280
20181016T16-04,1224,1662,0,55,141,210
20181016T15-04,1228,1630,0,58,151,174
20181016T14-04,1209,1506,0,57,149,166
20181016T13-04,1162,1457,0,53,166,49
20181016T12-04,1109,1380,0,52,170,17
20181016T11-04,1114,1331,0,54,157,12
20181016T10-04,1088,1334,0,54,95,13
20181016T09-04,1068,1352,0,52,21,16
20181016T08-04,1063,1365,0,61,0,15
20181016T07-04,1057,1372,0,57,0,17
20181016T06-04,1163,1255,0,55,0,16
20181016T05-04,1234,1216,0,54,0,16
20181016T04-04,1230,1186,0,54,0,15
20181016T03-04,1223,1204,0,58,0,17
20181016T02-04,1237,1131,0,58,0,19
20181016T01-04,1233,1108,0,59,0,15
20181016T00-04,1238,1189,0,62,0,17
20181015T23-04,1240,1250,0,64,0,17
20181015T22-04,1240,1355,0,67,0,107
20181015T21-04,1243,1420,0,67,0,245
20181015T20-04,1243,1429,0,62,0,396
20181015T19-04,1245,1436,0,64,12,364
20181015T18-04,1241,1457,0,66,73,358
20181015T17-04,1243,1461,0,64,110,361
20181015T16-04,1240,1452,0,66,127,344
20181015T15-04,1251,1434,0,69,116,300
20181015T14-04,1251,1396,0,66,126,214
20181015T13-04,1247,1357,0,64,133,105
20181015T12-04,1178,1321,0,61,132,52
20181015T11-04,1128,1234,0,61,161,15
20181015T10-04,1135,1081,0,65,143,13
20181015T09-04,1129,1044,0,64,58,14
20181015T08-04,1082,1095,0,64,3,16
20181015T07-04,1029,1057,0,64,0,16
20181015T06-04,1032,958,0,64,0,17
20181015T05-04,1025,946,0,64,0,14
20181015T04-04,1014,976,0,67,0,16
20181015T03-04,1105,1023,0,67,0,16
20181015T02-04,1161,1066,0,66,0,17
20181015T01-04,1159,1060,0,67,0,17
20181015T00-04,1233,1107,0,68,0,16
20181014T23-04,1237,1213,0,65,0,17
20181014T22-04,1243,1398,0,63,0,23
20181014T21-04,1246,1468,0,63,0,120
20181014T20-04,1242,1438,0,63,0,203
20181014T19-04,1245,1378,0,64,10,208
20181014T18-04,1236,1347,0,63,100,179
20181014T17-04,1245,1319,0,68,169,135
20181014T16-04,1250,1264,0,67,166,67
20181014T15-04,1255,1219,0,64,178,15
20181014T14-04,1201,1174,0,65,174,17
20181014T13-04,1095,1138,0,59,180,15
20181014T12-04,949,1162,0,59,180,15
20181014T11-04,786,1193,0,60,183,13
20181014T10-04,785,1112,0,62,163,13
20181014T09-04,847,1159,0,63,68,16
20181014T08-04,892,1264,0,62,2,17
20181014T07-04,889,1250,0,62,0,19
20181014T06-04,835,1258,0,64,0,15
20181014T05-04,794,1264,0,67,0,18
20181014T04-04,789,1252,0,67,0,18
20181014T03-04,787,1244,0,65,0,16
20181014T02-04,789,1231,0,66,0,18
20181014T01-04,807,1202,0,69,0,14
20181014T00-04,884,1120,0,67,0,17
20181013T23-04,1059,1102,0,67,0,16
20181013T22-04,1234,1075,0,68,0,17
20181013T21-04,1242,1189,0,67,0,16
20181013T20-04,1245,1256,0,67,0,15
20181013T19-04,1242,1235,0,67,14,16
20181013T18-04,1245,1219,0,68,116,14
20181013T17-04,1243,1140,0,67,190,17
20181013T16-04,1205,1129,0,68,201,14
20181013T15-04,1118,1140,0,71,188,15
20181013T14-04,1111,1092,0,70,175,15
20181013T13-04,1027,1097,0,68,165,16
20181013T12-04,969,1112,0,68,158,15
20181013T11-04,890,1107,0,67,159,14
20181013T10-04,875,1084,0,72,148,13
20181013T09-04,800,1151,0,67,54,14
20181013T08-04,793,1122,0,68,2,14
20181013T07-04,798,1053,0,68,0,14
20181013T06-04,794,1001,0,67,0,13
20181013T05-04,793,977,0,69,0,15
20181013T04-04,786,972,0,67,0,15
20181013T03-04,790,1014,0,71,0,14
20181013T02-04,800,1072,0,72,0,13
20181013T01-04,806,1135,0,70,0,16
20181013T00-04,1010,991,0,73,0,14
20181012T23-04,1140,1166,0,73,0,14
20181012T22-04,1213,1236,0,69,0,13
20181012T21-04,1235,1284,0,71,0,15
20181012T20-04,1215,1381,0,74,0,13
20181012T19-04,1190,1327,0,70,13,14
20181012T18-04,1185,1372,0,68,82,15
20181012T17-04,1200,1411,0,70,149,48
20181012T16-04,1194,1382,0,71,146,87
20181012T15-04,1204,1314,0,70,137,87
20181012T14-04,1200,1260,0,73,127,83
20181012T13-04,1202,1218,0,74,114,63
20181012T12-04,1197,1193,0,73,108,29
20181012T11-04,1230,1207,0,69,109,18
20181012T10-04,1229,1217,0,73,100,17
20181012T09-04,1210,1211,0,72,50,15
20181012T08-04,1017,1309,0,71,1,29
20181012T07-04,830,1312,0,69,0,41
20181012T06-04,823,1211,0,71,0,40
20181012T05-04,825,1087,0,75,0,42
20181012T04-04,859,1050,0,70,0,41
20181012T03-04,919,1067,0,67,0,47
20181012T02-04,921,1106,0,71,0,51
20181012T01-04,916,1183,0,65,0,50
20181012T00-04,926,1197,0,65,0,50
20181011T23-04,1086,1477,0,64,0,50
20181011T22-04,1125,1646,0,54,0,146
20181011T21-04,1119,1647,0,55,0,239
20181011T20-04,1195,1636,0,55,0,386
20181011T19-04,1213,1611,0,63,7,385
20181011T18-04,1216,1581,0,67,75,352
20181011T17-04,1212,1502,0,67,126,391
20181011T16-04,1222,1461,0,67,116,373
20181011T15-04,1211,1434,0,67,107,391
20181011T14-04,1218,1372,0,67,89,345
20181011T13-04,1215,1402,0,68,32,389
20181011T12-04,1219,1403,0,68,16,340
20181011T11-04,1215,1404,0,68,6,288
20181011T10-04,1214,1381,0,68,1,197
20181011T09-04,1216,1323,0,65,0,174
20181011T08-04,1214,1315,0,64,0,174
20181011T07-04,1213,1117,0,65,0,111
20181011T06-04,1221,1038,0,65,0,110
20181011T05-04,1216,1065,0,68,0,109
20181011T04-04,1211,1166,0,72,0,113
20181011T03-04,1161,1306,0,71,0,113
20181011T02-04,1188,1306,0,66,0,113
20181011T01-04,1205,1307,0,59,0,114
20181011T00-04,1205,1240,0,60,0,114
20181010T23-04,1210,1465,0,60,0,114
20181010T22-04,1221,1804,0,59,0,113
20181010T21-04,1228,1947,0,59,0,174
20181010T20-04,1223,1963,0,59,0,250
20181010T19-04,1224,1964,0,61,6,244
20181010T18-04,1219,1959,0,61,26,259
20181010T17-04,1219,1961,0,62,73,270
20181010T16-04,1209,1961,0,61,87,279
20181010T15-04,1223,1878,0,61,83,248
20181010T14-04,1232,1745,0,60,87,247
20181010T13-04,1219,1748,0,68,97,230
20181010T12-04,1215,1755,0,60,90,204
20181010T11-04,1225,1713,0,60,67,125
20181010T10-04,1232,1633,0,58,47,112
20181010T09-04,1231,1584,0,56,10,112
20181010T08-04,1229,1646,0,58,0,44
20181010T07-04,1102,1624,0,61,0,11
20181010T06-04,1041,1683,0,59,0,12
20181010T05-04,1032,1646,0,63,0,13
20181010T04-04,1033,1624,0,62,0,14
20181010T03-04,1089,1585,0,63,0,14
20181010T02-04,1190,1565,0,63,0,15
20181010T01-04,1232,1549,0,60,0,14
20181010T00-04,1236,1727,0,62,0,15
20181009T23-04,1241,1809,0,62,0,13
20181009T22-04,1241,1869,0,59,0,105
20181009T21-04,1238,1897,0,59,0,246
20181009T20-04,1241,1935,0,57,0,318
20181009T19-04,1237,1922,0,60,1,293
20181009T18-04,1241,1919,0,58,29,275
20181009T17-04,1238,1912,0,58,50,295
20181009T16-04,1237,1871,0,64,60,332
20181009T15-04,1231,1907,0,65,82,273
20181009T14-04,1239,1905,0,63,83,240
20181009T13-04,1239,1884,0,64,108,151
20181009T12-04,1239,1795,0,61,117,101
20181009T11-04,1241,1689,0,61,94,9
20181009T10-04,1240,1565,0,62,83,10
20181009T09-04,1242,1572,0,62,35,9
20181009T08-04,1255,1651,0,61,1,9
20181009T07-04,1256,1684,0,62,0,9
20181009T06-04,1261,1652,0,64,0,10
20181009T05-04,1181,1632,0,64,0,10
20181009T04-04,1151,1633,0,64,0,9
20181009T03-04,1141,1612,0,62,0,11
20181009T02-04,1230,1549,0,64,0,10
20181009T01-04,1249,1572,0,62,0,10
20181009T00-04,1244,1575,0,69,0,10
20181008T23-04,1246,1682,0,68,0,20
20181008T22-04,1246,1808,0,67,0,133
20181008T21-04,1245,1801,0,67,0,168
20181008T20-04,1244,1814,0,67,0,216
20181008T19-04,1239,1796,0,68,8,216
20181008T18-04,1229,1831,0,70,59,231
20181008T17-04,1235,1862,0,65,100,280
20181008T16-04,1166,1871,0,66,124,265
20181008T15-04,1096,1871,0,66,131,280
20181008T14-04,1082,1858,0,62,142,262
20181008T13-04,1139,1776,0,61,141,369
20181008T12-04,1231,1565,0,62,137,181
20181008T11-04,1229,1367,0,60,106,118
20181008T10-04,1234,1280,0,66,57,174
20181008T09-04,1237,1569,0,66,13,9
20181008T08-04,1237,1537,0,61,1,10
20181008T07-04,1230,1409,0,68,0,8
20181008T06-04,1235,1370,0,66,0,10
20181008T05-04,1236,1414,0,65,0,11
20181008T04-04,1231,1463,0,63,0,11
20181008T03-04,1236,1525,0,62,0,11
20181008T02-04,1231,1577,0,62,0,10
20181008T01-04,1239,1596,0,66,0,12
20181008T00-04,1242,1637,0,68,0,11
20181007T23-04,1236,1751,0,66,0,12
20181007T22-04,1240,1936,0,66,0,12
20181007T21-04,1238,1976,0,68,0,166
20181007T20-04,1236,1949,0,66,0,281
20181007T19-04,1241,1919,0,65,20,296
20181007T18-04,1240,1916,0,68,105,319
20181007T17-04,1236,1917,0,72,139,321
20181007T16-04,1240,1916,0,72,154,312
20181007T15-04,1241,1871,0,69,160,270
20181007T14-04,1240,1812,0,70,169,182
20181007T13-04,1234,1713,0,70,180,87
20181007T12-04,1163,1600,0,69,178,78
20181007T11-04,1059,1556,0,66,175,40
20181007T10-04,955,1629,0,66,148,12
20181007T09-04,958,1646,0,71,57,12
20181007T08-04,952,1567,0,67,4,10
20181007T07-04,945,1583,0,69,0,12
20181007T06-04,916,1610,0,68,0,12
20181007T05-04,889,1638,0,71,0,12
20181007T04-04,888,1646,0,70,0,11
20181007T03-04,883,1630,0,68,0,13
20181007T02-04,900,1554,0,70,0,11
20181007T01-04,817,1539,0,71,0,32
20181007T00-04,914,1520,0,70,0,78
20181006T23-04,1107,1644,0,71,0,79
20181006T22-04,1224,1743,0,72,0,72
20181006T21-04,1222,1870,0,68,0,138
20181006T20-04,1222,1892,0,70,0,220
20181006T19-04,1238,1868,0,67,13,278
20181006T18-04,1245,1825,0,69,78,412
20181006T17-04,1241,1860,0,68,135,365
20181006T16-04,1242,1945,0,67,171,291
20181006T15-04,1243,1964,0,67,152,290
20181006T14-04,1235,1946,0,69,150,211
20181006T13-04,1230,1859,0,70,162,109
20181006T12-04,1138,1771,0,65,158,75
20181006T11-04,974,1712,0,69,165,74
20181006T10-04,883,1613,0,70,128,75
20181006T09-04,887,1661,0,68,64,12
20181006T08-04,882,1713,0,69,3,12
20181006T07-04,883,1624,0,68,0,13
20181006T06-04,883,1548,0,66,0,13
20181006T05-04,877,1541,0,66,0,13
20181006T04-04,796,1637,0,62,0,14
20181006T03-04,780,1617,0,66,0,13
20181006T02-04,790,1620,0,66,0,15
20181006T01-04,958,1536,0,65,0,14
20181006T00-04,1135,1694,101,65,0,14
20181005T23-04,1134,1722,402,67,0,17
