,wind
20181219T08-07,55
20181219T07-07,51
20181219T06-07,49
20181219T05-07,48
20181219T04-07,49
20181219T03-07,128
20181219T02-07,149
20181219T01-07,145
20181218T23-07,102
20181218T22-07,94
20181218T21-07,118
20181218T20-07,143
20181218T19-07,104
20181218T18-07,169
20181218T17-07,176
20181218T16-07,151
20181218T15-07,174
20181218T14-07,180
20181218T13-07,177
20181218T12-07,179
20181218T11-07,167
20181218T10-07,158
20181218T09-07,146
20181218T08-07,169
20181218T07-07,165
20181218T06-07,171
20181218T05-07,163
20181218T04-07,140
20181218T03-07,136
20181218T02-07,170
20181218T01-07,175
20181217T23-07,181
20181217T22-07,182
20181217T21-07,177
20181217T20-07,179
20181217T19-07,178
20181217T18-07,178
20181217T17-07,152
20181217T16-07,155
20181217T15-07,131
20181217T14-07,105
20181217T13-07,85
20181217T12-07,97
20181217T11-07,112
20181217T10-07,174
20181217T09-07,174
20181217T08-07,181
20181217T07-07,179
20181217T06-07,172
20181217T05-07,151
20181217T04-07,153
20181217T03-07,169
20181217T02-07,177
20181217T01-07,154
20181216T23-07,118
20181216T22-07,101
20181216T21-07,94
20181216T20-07,118
20181216T19-07,77
20181216T18-07,61
20181216T17-07,72
20181216T16-07,73
20181216T15-07,78
20181216T14-07,106
20181216T13-07,98
20181216T12-07,114
20181216T11-07,105
20181216T10-07,96
20181216T09-07,97
20181216T08-07,105
20181216T07-07,92
20181216T06-07,81
20181216T05-07,78
20181216T04-07,49
20181216T03-07,26
20181216T02-07,22
20181216T01-07,34
20181215T23-07,80
20181215T22-07,37
20181215T21-07,15
20181215T20-07,45
20181215T19-07,138
20181215T18-07,182
20181215T17-07,177
20181215T16-07,182
20181215T15-07,177
20181215T14-07,178
20181215T13-07,183
20181215T12-07,179
20181215T11-07,169
20181215T10-07,183
20181215T09-07,183
20181215T08-07,164
20181215T07-07,165
20181215T06-07,141
20181215T05-07,182
20181215T04-07,183
20181215T03-07,173
20181215T02-07,175
20181215T01-07,152
20181214T23-07,128
20181214T22-07,63
20181214T21-07,110
20181214T20-07,95
20181214T19-07,101
20181214T18-07,65
20181214T17-07,79
20181214T16-07,86
20181214T15-07,143
20181214T14-07,160
20181214T13-07,156
20181214T12-07,137
20181214T11-07,135
20181214T10-07,162
20181214T09-07,148
20181214T08-07,131
20181214T07-07,170
20181214T06-07,180
20181214T05-07,157
20181214T04-07,167
20181214T03-07,176
20181214T02-07,179
20181214T01-07,176
20181213T23-07,183
20181213T22-07,169
20181213T21-07,180
20181213T20-07,183
20181213T19-07,180
20181213T18-07,180
20181213T17-07,141
20181213T16-07,148
20181213T15-07,135
20181213T14-07,88
20181213T13-07,108
20181213T12-07,112
20181213T11-07,171
20181213T10-07,175
20181213T09-07,180
20181213T08-07,180
20181213T07-07,153
20181213T06-07,152
20181213T05-07,143
20181213T04-07,181
20181213T03-07,182
20181213T02-07,183
20181213T01-07,183
20181212T23-07,183
20181212T22-07,183
20181212T21-07,181
20181212T20-07,183
20181212T19-07,183
20181212T18-07,182
20181212T17-07,184
20181212T16-07,183
20181212T15-07,162
20181212T14-07,81
20181212T13-07,29
20181212T12-07,86
20181212T11-07,171
20181212T10-07,181
20181212T09-07,182
20181212T08-07,173
20181212T07-07,148
20181212T06-07,150
20181212T05-07,82
20181212T04-07,50
20181212T03-07,58
20181212T02-07,136
20181212T01-07,184
20181211T23-07,180
20181211T22-07,185
20181211T21-07,178
20181211T20-07,179
20181211T19-07,180
20181211T18-07,177
20181211T17-07,183
20181211T16-07,171
20181211T15-07,154
20181211T14-07,154
20181211T13-07,163
20181211T12-07,177
20181211T11-07,184
20181211T10-07,183
20181211T09-07,184
20181211T08-07,183
20181211T07-07,162
20181211T06-07,155
20181211T05-07,145
20181211T04-07,145
20181211T03-07,154
20181211T02-07,147
20181211T01-07,137
20181210T23-07,165
20181210T22-07,143
20181210T21-07,149
20181210T20-07,163
20181210T19-07,156
20181210T18-07,164
20181210T17-07,173
20181210T16-07,177
20181210T15-07,160
20181210T14-07,158
20181210T13-07,160
20181210T12-07,142
20181210T11-07,150
20181210T10-07,152
20181208T20-07,152
20181208T19-07,163
20181208T18-07,176
20181208T17-07,167
20181208T16-07,161
20181208T15-07,160
20181208T14-07,157
20181208T13-07,160
20181208T03-07,183
20181208T02-07,180
20181208T01-07,179
20181207T23-07,176
20181207T22-07,162
20181207T21-07,179
20181207T20-07,181
20181207T19-07,184
20181207T18-07,179
20181207T17-07,173
20181207T16-07,179
20181207T15-07,170
20181207T14-07,156
20181207T13-07,125
20181207T12-07,93
20181207T11-07,68
20181207T10-07,47
20181207T09-07,43
20181207T08-07,17
20181207T07-07,31
20181207T06-07,49
20181207T05-07,62
20181207T04-07,65
20181207T03-07,74
20181207T02-07,85
20181207T01-07,102
20181206T23-07,14
20181206T22-07,14
20181206T21-07,17
20181206T20-07,8
20181206T19-07,3
20181206T18-07,19
20181206T17-07,40
20181206T16-07,53
20181206T15-07,53
20181206T14-07,54
20181206T13-07,52
20181206T12-07,21
20181206T11-07,12
20181206T10-07,27
20181206T09-07,11
20181206T08-07,29
20181206T07-07,27
20181206T06-07,42
20181206T05-07,74
20181206T04-07,80
20181206T03-07,68
20181206T02-07,62
20181206T01-07,66
20181205T23-07,52
20181205T22-07,45
20181205T21-07,27
20181205T20-07,4
20181205T19-07,1
20181205T18-07,7
20181205T17-07,4
20181205T16-07,2
20181205T15-07,19
20181205T14-07,39
20181205T13-07,83
20181205T12-07,128
20181205T11-07,157
20181205T10-07,173
20181205T09-07,174
20181205T08-07,179
20181205T07-07,174
20181205T06-07,153
20181205T05-07,143
20181205T04-07,131
20181205T03-07,112
20181205T02-07,110
20181205T01-07,124
20181204T23-07,146
20181204T22-07,151
20181204T21-07,142
20181204T20-07,170
20181204T19-07,151
20181204T18-07,141
20181204T17-07,162
20181204T16-07,180
20181204T15-07,171
20181204T14-07,167
20181204T13-07,143
20181204T12-07,140
20181204T11-07,167
20181204T10-07,179
20181204T09-07,170
20181204T08-07,128
20181204T07-07,123
20181204T06-07,126
20181204T05-07,115
20181204T04-07,153
20181204T03-07,177
20181204T02-07,176
20181204T01-07,174
20181203T23-07,142
20181203T22-07,88
20181203T21-07,72
20181203T20-07,28
20181203T19-07,4
20181203T17-07,2
20181203T15-07,8
20181203T14-07,10
20181203T13-07,17
20181203T12-07,40
20181203T11-07,32
20181203T10-07,20
20181203T09-07,27
20181203T08-07,37
20181203T07-07,43
20181203T06-07,26
20181203T05-07,31
20181203T04-07,26
20181203T03-07,9
20181203T02-07,0
20181203T01-07,1
20181202T23-07,6
20181202T22-07,0
20181202T21-07,0
20181202T20-07,0
20181202T19-07,0
20181202T18-07,0
20181202T17-07,0
20181202T16-07,1
20181202T15-07,0
20181202T14-07,5
20181202T13-07,19
20181202T12-07,27
20181202T11-07,29
20181202T10-07,20
20181202T09-07,29
20181202T08-07,38
20181202T07-07,30
20181202T06-07,36
20181202T05-07,99
20181202T04-07,102
20181202T03-07,90
20181202T02-07,95
20181202T01-07,82
20181201T23-07,64
20181201T22-07,59
20181201T21-07,64
20181201T20-07,59
20181201T19-07,65
20181201T18-07,77
20181201T17-07,81
20181201T16-07,75
20181201T15-07,67
20181201T14-07,50
20181201T13-07,49
20181201T12-07,41
20181201T11-07,30
20181201T10-07,30
20181201T09-07,27
20181201T08-07,21
20181201T07-07,10
20181201T06-07,1
20181201T05-07,0
20181201T04-07,0
20181201T03-07,0
20181201T02-07,0
20181201T01-07,0
20181130T23-07,0
20181130T22-07,0
20181130T21-07,0
20181130T20-07,0
20181130T19-07,0
20181130T18-07,3
20181130T17-07,1
20181130T16-07,0
20181130T15-07,0
20181130T14-07,0
20181130T13-07,0
20181130T12-07,0
20181130T11-07,0
20181130T10-07,0
20181130T09-07,3
20181130T08-07,2
20181130T07-07,0
20181130T06-07,0
20181130T05-07,1
20181130T04-07,3
20181130T03-07,2
20181130T02-07,14
20181130T01-07,29
20181129T23-07,97
20181129T22-07,62
20181129T21-07,13
20181129T20-07,0
20181129T19-07,0
20181129T18-07,0
20181129T17-07,0
20181129T16-07,0
20181129T15-07,11
20181129T14-07,17
20181129T13-07,24
20181129T12-07,56
20181129T11-07,41
20181129T10-07,25
20181129T09-07,92
20181129T08-07,129
20181129T07-07,154
20181129T06-07,179
20181129T05-07,179
20181129T04-07,151
20181129T03-07,145
20181129T02-07,137
20181129T01-07,133
20181128T23-07,160
20181128T22-07,129
20181128T21-07,152
20181128T20-07,128
20181128T19-07,128
20181128T18-07,146
20181128T17-07,71
20181128T16-07,39
20181128T15-07,40
20181128T14-07,87
20181128T13-07,115
20181128T12-07,103
20181128T11-07,129
20181128T10-07,171
20181128T09-07,174
20181128T08-07,179
20181128T07-07,177
20181128T06-07,181
20181128T05-07,173
20181128T04-07,169
20181128T03-07,164
20181128T02-07,167
20181128T01-07,159
20181127T23-07,78
20181127T22-07,136
20181127T21-07,169
20181127T20-07,162
20181127T19-07,151
20181127T18-07,181
20181127T17-07,166
20181127T16-07,151
20181127T15-07,147
20181127T14-07,167
20181127T13-07,174
20181127T12-07,178
20181127T11-07,174
20181127T10-07,125
20181127T09-07,131
20181127T08-07,169
20181127T07-07,179
20181127T06-07,179
20181127T05-07,176
20181127T04-07,163
20181127T03-07,153
20181127T02-07,157
20181127T01-07,171
20181126T23-07,182
20181126T22-07,182
20181126T21-07,181
20181126T20-07,183
20181126T19-07,179
20181126T18-07,180
20181126T17-07,153
20181126T16-07,154
20181126T15-07,165
20181126T14-07,172
20181126T13-07,178
20181126T12-07,178
20181126T11-07,178
20181126T10-07,153
20181126T09-07,136
20181126T08-07,161
20181126T07-07,133
20181126T06-07,114
20181126T05-07,151
20181126T04-07,138
20181126T03-07,99
20181126T02-07,89
20181126T01-07,69
20181125T23-07,25
20181125T22-07,27
20181125T21-07,21
20181125T20-07,11
20181125T19-07,21
20181125T18-07,7
20181125T17-07,0
20181125T16-07,9
20181125T15-07,21
20181125T14-07,18
20181125T13-07,17
20181125T12-07,25
20181125T11-07,43
20181125T10-07,61
20181125T09-07,68
20181125T08-07,76
20181125T07-07,117
20181125T06-07,129
20181125T05-07,133
20181125T04-07,145
20181125T03-07,143
20181125T02-07,114
20181125T01-07,96
20181124T23-07,25
20181124T22-07,36
20181124T21-07,40
20181124T20-07,22
20181124T19-07,1
20181124T18-07,0
20181124T17-07,0
20181124T16-07,0
20181124T15-07,3
20181124T14-07,20
20181124T13-07,41
20181124T12-07,59
20181124T11-07,81
20181124T10-07,93
20181124T09-07,86
20181124T08-07,93
20181124T07-07,125
20181124T06-07,133
20181124T05-07,137
20181124T04-07,125
20181124T03-07,91
20181124T02-07,99
20181124T01-07,44
20181123T23-07,10
20181123T22-07,15
20181123T21-07,14
20181123T20-07,19
20181123T19-07,32
20181123T18-07,6
20181123T17-07,6
20181123T16-07,28
20181123T15-07,30
20181123T14-07,76
20181123T13-07,98
20181123T12-07,119
20181123T11-07,155
20181123T10-07,178
20181123T09-07,174
20181123T08-07,173
20181123T07-07,175
20181123T06-07,170
20181123T05-07,147
20181123T04-07,162
20181123T03-07,136
20181123T02-07,150
20181123T01-07,181
20181122T23-07,174
20181122T22-07,170
20181122T21-07,180
20181122T20-07,168
20181122T19-07,180
20181122T18-07,167
20181122T17-07,165
20181122T16-07,143
20181122T15-07,88
20181122T14-07,68
20181122T13-07,44
20181122T12-07,47
20181122T11-07,65
20181122T10-07,115
20181122T09-07,103
20181122T08-07,82
20181122T07-07,104
20181122T06-07,141
20181122T05-07,160
20181122T04-07,149
20181122T03-07,143
20181122T02-07,161
20181122T01-07,138
20181121T23-07,181
20181121T22-07,181
20181121T21-07,179
20181121T20-07,167
20181121T19-07,144
20181121T18-07,125
20181121T17-07,112
20181121T16-07,148
20181121T15-07,161
20181121T14-07,180
20181121T13-07,182
20181121T12-07,173
20181121T11-07,169
20181121T10-07,179
20181121T09-07,180
20181121T08-07,178
20181121T07-07,179
20181121T06-07,183
20181121T05-07,179
20181121T04-07,177
20181121T03-07,167
20181121T02-07,164
20181121T01-07,173
20181120T23-07,157
20181120T22-07,181
20181120T21-07,181
20181120T20-07,179
20181120T19-07,180
20181120T18-07,176
20181120T17-07,156
20181120T16-07,164
20181120T15-07,157
20181120T14-07,167
20181120T13-07,170
20181120T12-07,171
20181120T11-07,173
20181120T10-07,179
20181120T09-07,170
20181120T08-07,163
20181120T07-07,168
20181120T06-07,160
20181120T05-07,154
20181120T04-07,151
20181120T03-07,117
20181120T02-07,98
20181120T01-07,99
20181119T23-07,134
20181119T22-07,131
20181119T21-07,98
20181119T20-07,102
20181119T19-07,67
20181119T18-07,75
20181119T17-07,73
20181119T16-07,42
20181119T15-07,42
20181119T14-07,53
20181119T13-07,60
20181119T12-07,78
20181119T11-07,99
20181119T10-07,80
20181119T09-07,42
20181119T08-07,22
20181119T07-07,8
20181119T06-07,0
20181119T05-07,4
20181119T04-07,40
20181119T03-07,74
20181119T02-07,79
20181119T01-07,74
20181118T23-07,27
20181118T22-07,42
20181118T21-07,54
20181118T20-07,81
20181118T19-07,74
20181118T18-07,57
20181118T17-07,61
20181118T16-07,66
20181118T15-07,30
20181118T14-07,23
20181118T13-07,65
20181118T12-07,93
20181118T11-07,162
20181118T10-07,176
20181118T09-07,180
20181118T08-07,177
20181118T07-07,180
20181118T06-07,178
20181118T05-07,177
20181118T04-07,180
20181118T03-07,181
20181118T02-07,173
20181118T01-07,161
20181117T23-07,130
20181117T22-07,159
20181117T21-07,175
20181117T20-07,127
20181117T19-07,77
20181117T18-07,88
20181117T17-07,86
20181117T16-07,81
20181117T15-07,79
20181117T14-07,91
20181117T13-07,91
20181117T12-07,58
20181117T11-07,81
20181117T10-07,89
20181117T09-07,90
20181117T08-07,97
20181117T07-07,61
20181117T06-07,51
20181117T05-07,20
20181117T04-07,3
20181117T03-07,1
20181117T02-07,0
20181117T01-07,0
20181116T23-07,12
20181116T22-07,19
20181116T21-07,21
20181116T20-07,24
20181116T19-07,44
20181116T18-07,97
20181116T17-07,46
20181116T16-07,94
20181116T15-07,148
20181116T14-07,164
20181116T13-07,175
20181116T12-07,178
20181116T11-07,174
20181116T10-07,175
20181116T09-07,146
20181116T08-07,147
20181116T07-07,171
20181116T06-07,175
20181116T05-07,169
20181116T04-07,170
20181116T03-07,169
20181116T02-07,175
20181116T01-07,174
20181115T23-07,101
20181115T22-07,85
20181115T21-07,63
20181115T20-07,121
20181115T19-07,133
20181115T18-07,99
20181115T17-07,142
20181115T16-07,151
20181115T15-07,117
20181115T14-07,66
20181115T13-07,46
20181115T12-07,70
20181115T11-07,133
20181115T10-07,170
20181115T09-07,172
20181115T08-07,181
20181115T07-07,181
20181115T06-07,181
20181115T05-07,179
20181115T04-07,181
20181115T03-07,181
20181115T02-07,180
20181115T01-07,176
20181114T23-07,177
20181114T22-07,170
20181114T21-07,166
20181114T20-07,155
20181114T19-07,148
20181114T18-07,152
20181114T17-07,151
20181114T16-07,165
20181114T15-07,177
20181114T14-07,178
20181114T13-07,178
20181114T12-07,176
20181114T11-07,168
20181114T10-07,182
20181114T09-07,181
20181114T08-07,182
20181114T07-07,166
20181114T06-07,176
20181114T05-07,167
20181114T04-07,175
20181114T03-07,182
20181114T02-07,182
20181114T01-07,168
20181113T23-07,167
20181113T22-07,172
20181113T21-07,174
20181113T20-07,169
20181113T19-07,169
20181113T18-07,181
20181113T17-07,167
20181113T16-07,172
20181113T15-07,182
20181113T14-07,183
20181113T13-07,182
20181113T12-07,183
20181113T11-07,182
20181113T10-07,174
20181113T09-07,171
20181113T08-07,173
20181113T07-07,174
20181113T06-07,166
20181113T05-07,176
20181113T04-07,179
20181113T03-07,179
20181113T02-07,180
20181113T01-07,180
20181112T23-07,129
20181112T22-07,138
20181112T21-07,150
20181112T20-07,157
20181112T19-07,177
20181112T18-07,171
20181112T17-07,147
20181112T16-07,151
20181112T15-07,156
20181112T14-07,158
20181112T13-07,148
20181112T12-07,141
20181112T11-07,109
20181112T10-07,129
20181112T09-07,119
20181112T08-07,158
20181112T07-07,154
20181112T06-07,143
20181112T05-07,140
20181112T04-07,106
20181112T03-07,111
20181112T02-07,81
20181112T01-07,39
20181111T23-07,3
20181111T22-07,6
20181111T21-07,9
20181111T20-07,4
20181111T19-07,11
20181111T18-07,17
20181111T17-07,62
20181111T16-07,77
20181111T15-07,72
20181111T14-07,63
20181111T13-07,65
20181111T12-07,73
20181111T11-07,90
20181111T10-07,69
20181111T09-07,61
20181111T08-07,58
20181111T07-07,50
20181111T06-07,22
20181111T05-07,27
20181111T04-07,30
20181111T03-07,16
20181111T02-07,7
20181111T01-07,5
20181110T23-07,39
20181110T22-07,55
20181110T21-07,50
20181110T20-07,53
20181110T19-07,64
20181110T18-07,89
20181110T17-07,110
20181110T16-07,99
20181110T15-07,138
20181110T14-07,165
20181110T13-07,179
20181110T12-07,172
20181110T11-07,179
20181110T10-07,178
20181110T09-07,177
20181110T08-07,179
20181110T07-07,176
20181110T06-07,175
20181110T05-07,176
20181110T04-07,177
20181110T03-07,171
20181110T02-07,177
20181110T01-07,177
20181109T23-07,177
20181109T22-07,159
20181109T21-07,167
20181109T20-07,164
20181109T19-07,180
20181109T18-07,179
20181109T17-07,181
20181109T16-07,181
20181109T15-07,181
20181109T14-07,182
20181109T13-07,177
20181109T12-07,181
20181109T11-07,180
20181109T10-07,169
20181109T09-07,158
20181109T08-07,156
20181109T07-07,136
20181109T06-07,108
20181109T05-07,86
20181109T04-07,78
20181109T03-07,88
20181109T02-07,94
20181109T01-07,87
20181108T23-07,31
20181108T22-07,4
20181108T21-07,0
20181108T20-07,0
20181108T19-07,0
20181108T18-07,0
20181108T17-07,0
20181108T16-07,1
20181108T15-07,5
20181108T14-07,11
20181108T13-07,14
20181108T12-07,14
20181108T11-07,21
20181108T10-07,34
20181108T09-07,39
20181108T08-07,76
20181108T07-07,114
20181108T06-07,93
20181108T05-07,84
20181108T04-07,106
20181108T03-07,69
20181108T02-07,70
20181108T01-07,49
20181107T23-07,30
20181107T22-07,62
20181107T21-07,50
20181107T20-07,26
20181107T19-07,14
20181107T18-07,2
20181107T17-07,0
20181107T16-07,0
20181107T15-07,1
20181107T14-07,6
20181107T13-07,9
20181107T12-07,9
20181107T11-07,7
20181107T10-07,1
20181107T09-07,0
20181107T08-07,3
20181107T07-07,17
20181107T06-07,27
20181107T05-07,26
20181107T04-07,16
20181107T03-07,13
20181107T02-07,19
20181107T01-07,19
20181106T23-07,6
20181106T22-07,10
20181106T21-07,7
20181106T20-07,4
20181106T19-07,0
20181106T18-07,0
20181106T17-07,0
20181106T16-07,0
20181106T15-07,0
20181106T14-07,1
20181106T13-07,1
20181106T12-07,4
20181106T11-07,0
20181106T10-07,2
20181106T09-07,16
20181106T08-07,27
20181106T07-07,28
20181106T06-07,31
20181106T05-07,36
20181106T04-07,40
20181106T03-07,43
20181106T02-07,43
20181106T01-07,50
20181105T23-07,43
20181105T22-07,29
20181105T21-07,18
20181105T20-07,16
20181105T19-07,13
20181105T18-07,5
20181105T17-07,4
20181105T16-07,9
20181105T15-07,11
20181105T14-07,18
20181105T13-07,23
20181105T12-07,37
20181105T11-07,41
20181105T10-07,25
20181105T09-07,18
20181105T08-07,30
20181105T07-07,33
20181105T06-07,55
20181105T05-07,79
20181105T04-07,83
20181105T03-07,78
20181105T02-07,100
20181105T01-07,87
20181103T23-06,140
20181103T22-06,151
20181103T21-06,161
20181103T20-06,137
20181103T19-06,120
20181103T18-06,87
20181103T17-06,97
20181103T16-06,135
20181103T15-06,133
20181103T14-06,51
20181103T13-06,21
20181103T12-06,24
20181103T11-06,50
20181103T10-06,52
20181103T09-06,17
20181103T08-06,4
20181103T07-06,0
20181103T06-06,2
20181103T05-06,5
20181103T04-06,9
20181103T03-06,73
20181103T02-06,122
20181103T01-06,133
20181102T23-06,166
20181102T22-06,175
20181102T21-06,168
20181102T20-06,175
20181102T19-06,166
20181102T18-06,172
20181102T17-06,181
20181102T16-06,183
20181102T15-06,183
20181102T14-06,183
20181102T13-06,178
20181102T12-06,181
20181102T11-06,165
20181102T10-06,127
20181102T09-06,96
20181102T08-06,88
20181102T07-06,79
20181102T06-06,82
20181102T05-06,89
20181102T04-06,105
20181102T03-06,96
20181102T02-06,101
20181102T01-06,98
20181101T23-06,112
20181101T22-06,63
20181101T21-06,34
20181101T20-06,4
20181101T19-06,0
20181101T18-06,0
20181101T17-06,0
20181101T16-06,1
20181101T15-06,15
20181101T14-06,37
20181101T13-06,84
20181101T12-06,101
20181101T11-06,163
20181101T10-06,161
20181101T09-06,156
20181101T08-06,161
20181101T07-06,166
20181101T06-06,168
20181101T05-06,184
20181101T04-06,182
20181101T03-06,169
20181101T02-06,180
20181101T01-06,162
20181031T23-06,172
20181031T22-06,181
20181031T21-06,180
20181031T20-06,143
20181031T19-06,154
20181031T18-06,126
20181031T17-06,115
20181031T16-06,131
20181031T15-06,153
20181031T14-06,137
20181031T13-06,113
20181031T12-06,88
20181031T11-06,63
20181031T10-06,68
20181031T09-06,82
20181031T08-06,93
20181031T07-06,96
20181031T06-06,154
20181031T05-06,177
20181031T04-06,165
20181031T03-06,167
20181031T02-06,176
20181031T01-06,182
20181030T23-06,170
20181030T22-06,175
20181030T21-06,174
20181030T20-06,178
20181030T19-06,181
20181030T18-06,167
20181030T17-06,174
20181030T16-06,156
20181030T15-06,139
20181030T14-06,124
20181030T13-06,147
20181030T12-06,170
20181030T11-06,145
20181030T10-06,166
20181030T09-06,171
20181030T08-06,160
20181030T07-06,154
20181030T06-06,169
20181030T05-06,169
20181030T04-06,168
20181030T03-06,165
20181030T02-06,162
20181030T01-06,168
20181029T23-06,162
20181029T22-06,123
20181029T21-06,92
20181029T20-06,57
20181029T19-06,59
20181029T18-06,77
20181029T17-06,80
20181029T16-06,90
20181029T15-06,82
20181029T14-06,108
20181029T13-06,93
20181029T12-06,95
20181029T11-06,137
20181029T10-06,144
20181029T09-06,116
20181029T08-06,104
20181029T07-06,161
20181029T06-06,180
20181029T05-06,178
20181029T04-06,170
20181029T03-06,168
20181029T02-06,129
20181029T01-06,114
20181028T23-06,147
20181028T22-06,139
20181028T21-06,158
20181028T20-06,139
20181028T19-06,131
20181028T18-06,147
20181028T17-06,170
20181028T16-06,113
20181028T15-06,69
20181028T14-06,67
20181028T13-06,58
20181028T12-06,78
20181028T11-06,101
20181028T10-06,126
20181028T09-06,120
20181028T08-06,101
20181028T07-06,97
20181028T06-06,40
20181028T05-06,10
20181028T04-06,0
20181028T03-06,0
20181028T02-06,0
20181028T01-06,7
20181027T23-06,56
20181027T22-06,56
20181027T21-06,84
20181027T20-06,124
20181027T19-06,147
20181027T18-06,168
20181027T17-06,178
20181027T16-06,178
20181027T15-06,179
20181027T14-06,167
20181027T13-06,150
20181027T12-06,78
20181027T11-06,41
20181027T10-06,27
20181027T09-06,38
20181027T08-06,42
20181027T07-06,41
20181027T06-06,98
20181027T05-06,159
20181027T04-06,169
20181027T03-06,179
20181027T02-06,176
20181027T01-06,170
20181026T23-06,180
20181026T22-06,176
20181026T21-06,165
20181026T20-06,139
20181026T19-06,121
20181026T18-06,105
20181026T17-06,103
20181026T16-06,124
20181026T15-06,154
20181026T14-06,150
20181026T13-06,116
20181026T12-06,56
20181026T11-06,41
20181026T10-06,61
20181026T09-06,64
20181026T08-06,104
20181026T07-06,123
20181026T06-06,151
20181026T05-06,135
20181026T04-06,117
20181026T03-06,106
20181026T02-06,154
20181026T01-06,143
20181025T23-06,111
20181025T22-06,132
20181025T21-06,145
20181025T20-06,112
20181025T19-06,105
20181025T18-06,120
20181025T17-06,123
20181025T16-06,86
20181025T15-06,96
20181025T14-06,118
20181025T13-06,131
20181025T12-06,153
20181025T11-06,95
20181025T10-06,137
20181025T09-06,156
20181025T08-06,148
20181025T07-06,132
20181025T06-06,165
20181025T05-06,130
20181025T04-06,125
20181025T03-06,151
20181025T02-06,144
20181025T01-06,95
20181024T23-06,137
20181024T22-06,126
20181024T21-06,119
20181024T20-06,96
20181024T19-06,70
20181024T18-06,100
20181024T17-06,105
20181024T16-06,135
20181024T15-06,118
20181024T14-06,126
20181024T13-06,156
20181024T12-06,132
20181024T11-06,124
20181024T10-06,148
20181024T09-06,169
20181024T08-06,159
20181024T07-06,148
20181024T06-06,153
20181024T05-06,164
20181024T04-06,132
20181024T03-06,116
20181024T02-06,103
20181024T01-06,75
20181023T23-06,58
20181023T22-06,73
20181023T21-06,69
20181023T20-06,61
20181023T19-06,46
20181023T18-06,34
20181023T17-06,23
20181023T16-06,27
20181023T15-06,34
20181023T14-06,32
20181023T13-06,40
20181023T12-06,45
20181023T11-06,54
20181023T10-06,68
20181023T09-06,84
20181023T08-06,78
20181023T07-06,76
20181023T06-06,64
20181023T05-06,59
20181023T04-06,59
20181023T03-06,65
20181023T02-06,64
20181023T01-06,88
20181022T23-06,135
20181022T22-06,146
20181022T21-06,150
20181022T20-06,136
20181022T19-06,108
20181022T18-06,87
20181022T17-06,77
20181022T16-06,88
20181022T15-06,80
20181022T14-06,57
20181022T13-06,44
20181022T12-06,37
20181022T11-06,36
20181022T10-06,74
20181022T09-06,101
20181022T08-06,92
20181022T07-06,77
20181022T06-06,51
20181022T05-06,26
20181022T04-06,17
20181022T03-06,6
20181022T02-06,1
20181022T01-06,1
20181021T23-06,48
20181021T22-06,56
20181021T21-06,44
20181021T20-06,37
20181021T19-06,49
20181021T18-06,32
20181021T17-06,21
20181021T16-06,9
20181021T15-06,8
20181021T14-06,0
20181021T13-06,0
20181021T12-06,0
20181021T11-06,0
20181021T10-06,4
20181021T09-06,19
20181021T08-06,45
20181021T07-06,70
20181021T06-06,76
20181021T05-06,77
20181021T04-06,46
20181021T03-06,5
20181021T02-06,20
20181021T01-06,31
20181020T23-06,96
20181020T22-06,122
20181020T21-06,140
20181020T20-06,149
20181020T19-06,152
20181020T18-06,155
20181020T17-06,147
20181020T16-06,125
20181020T15-06,154
20181020T14-06,155
20181020T13-06,114
20181020T12-06,111
20181020T11-06,143
20181020T10-06,166
20181020T09-06,143
20181020T08-06,73
20181020T07-06,73
20181020T06-06,107
20181020T05-06,123
20181020T04-06,113
20181020T03-06,108
20181020T02-06,98
20181020T01-06,75
20181019T23-06,36
20181019T22-06,23
20181019T21-06,12
20181019T20-06,2
20181019T19-06,0
20181019T18-06,0
20181019T17-06,0
20181019T16-06,0
20181019T15-06,7
20181019T14-06,18
20181019T13-06,10
20181019T12-06,3
20181019T11-06,0
20181019T10-06,0
20181019T09-06,0
20181019T08-06,9
20181019T07-06,29
20181019T06-06,55
20181019T05-06,75
20181019T04-06,109
20181019T03-06,87
20181019T02-06,63
20181019T01-06,46
20181018T23-06,10
20181018T22-06,10
20181018T21-06,7
20181018T20-06,26
20181018T19-06,26
20181018T18-06,36
20181018T17-06,51
20181018T16-06,64
20181018T15-06,106
20181018T14-06,97
20181018T13-06,73
20181018T12-06,33
20181018T11-06,78
20181018T10-06,135
20181018T09-06,169
20181018T08-06,174
20181018T07-06,171
20181018T06-06,143
20181018T05-06,128
20181018T04-06,116
20181018T03-06,83
20181018T02-06,57
20181018T01-06,40
20181017T23-06,25
20181017T22-06,40
20181017T21-06,72
20181017T20-06,43
20181017T19-06,31
20181017T18-06,23
20181017T17-06,27
20181017T16-06,25
20181017T15-06,16
20181017T14-06,8
20181017T13-06,14
20181017T12-06,35
20181017T11-06,42
20181017T10-06,57
20181017T09-06,43
20181017T08-06,17
20181017T07-06,26
20181017T06-06,55
20181017T05-06,46
20181017T04-06,40
20181017T03-06,30
20181017T02-06,26
20181017T01-06,33
20181016T23-06,58
20181016T22-06,28
20181016T21-06,9
20181016T20-06,0
20181016T19-06,0
20181016T18-06,3
20181016T17-06,24
20181016T16-06,24
20181016T15-06,18
20181016T14-06,10
20181016T13-06,12
