,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20190124T18Z,0,5744,5376,0,837,0,3361,541
20190124T17Z,0,5861,5393,0,837,0,3081,421
20190124T16Z,0,5655,5380,0,837,0,3182,453
20190124T15Z,0,5797,5380,0,838,0,3222,337
20190124T14Z,0,5740,5361,0,689,0,3353,317
20190124T13Z,0,5917,5368,0,710,0,3110,428
20190124T12Z,0,4778,5347,0,645,0,2962,594
20190124T11Z,0,3933,5032,0,519,0,2658,582
20190124T10Z,0,3135,4953,0,503,0,2537,746
20190124T09Z,0,2903,4959,0,507,0,2576,911
20190124T08Z,0,3017,4960,0,507,0,2518,1027
20190124T07Z,0,3239,4963,0,516,0,2601,1180
20190124T06Z,0,3549,5053,0,576,0,2541,1254
20190124T05Z,0,3543,5176,0,825,0,2506,1176
20190124T04Z,0,3999,5335,0,847,0,2963,1457
20190124T03Z,0,4845,5342,0,894,0,3131,1477
20190124T02Z,0,5705,5361,0,902,0,3463,1523
20190124T01Z,0,6500,5378,0,901,0,3255,1516
20190124T00Z,0,6948,5383,0,900,0,3404,1389
20190123T23Z,0,7144,5389,0,906,0,3439,1286
20190123T22Z,0,6593,5371,0,911,0,3268,1174
20190123T21Z,0,6145,5364,0,841,0,3226,1096
20190123T20Z,0,6147,5365,0,890,0,3219,976
20190123T19Z,0,6263,5376,0,956,0,3204,876
20190123T18Z,0,6572,5386,0,1043,0,3293,837
20190123T17Z,0,6876,5387,0,1211,0,3397,903
20190123T16Z,0,6583,5390,0,1318,0,3537,947
20190123T15Z,0,5785,5448,0,1146,0,3853,1016
20190123T14Z,0,5753,5452,0,1018,0,4153,1119
20190123T13Z,0,5781,5471,0,1058,0,4093,1076
20190123T12Z,0,5145,5492,0,869,0,3139,1011
