,hydro,wind
20190121T19Z,1358,0
20190121T18Z,1295,0
20190121T17Z,1332,0
20190121T16Z,1312,0
20190121T15Z,1325,0
20190121T14Z,860,0
20190121T13Z,713,0
20190121T12Z,664,1
20190121T11Z,480,1
20190121T10Z,540,1
20190121T09Z,461,1
20190121T08Z,621,0
20190121T07Z,682,1
20190121T06Z,968,0
20190121T05Z,1166,0
20190121T04Z,1086,0
20190121T03Z,902,0
20190121T02Z,896,0
20190121T01Z,849,1
20190121T00Z,801,0
20190120T23Z,751,1
20190120T22Z,913,3
20190120T21Z,837,5
20190120T20Z,772,5
20190120T19Z,805,4
20190120T18Z,830,5
20190120T17Z,817,5
20190120T16Z,752,2
20190120T15Z,707,1
20190120T14Z,457,1
20190120T13Z,300,0
20190120T12Z,256,0
20190120T11Z,289,0
20190120T10Z,410,0
20190120T09Z,665,0
20190120T08Z,822,0
20190120T07Z,900,1
20190120T06Z,873,0
20190120T05Z,824,1
20190120T04Z,844,0
20190120T03Z,828,1
20190120T02Z,840,1
20190120T01Z,914,3
20190120T00Z,940,3
20190119T23Z,862,5
20190119T22Z,867,6
20190119T21Z,899,8
20190119T20Z,934,7
20190119T19Z,831,7
20190119T18Z,724,7
20190119T17Z,725,7
20190119T16Z,825,7
20190119T15Z,841,7
20190119T14Z,614,7
20190119T13Z,512,5
20190119T12Z,382,2
20190119T11Z,296,1
20190119T10Z,409,0
20190119T09Z,701,2
20190119T08Z,1067,1
20190119T07Z,1020,2
20190119T06Z,1135,2
20190119T05Z,1037,0
20190119T04Z,1121,0
20190119T03Z,1386,2
20190119T02Z,1476,1
20190119T01Z,1419,1
20190119T00Z,1290,1
20190118T23Z,1067,1
20190118T22Z,879,1
20190118T21Z,820,2
20190118T20Z,977,3
20190118T19Z,986,7
20190118T18Z,1120,7
20190118T17Z,1025,7
20190118T16Z,1220,7
20190118T15Z,896,7
20190118T14Z,420,7
20190118T13Z,318,7
20190118T12Z,237,8
20190118T11Z,177,7
20190118T10Z,174,7
20190118T09Z,436,8
20190118T08Z,677,7
20190118T07Z,850,7
20190118T06Z,1004,7
20190118T05Z,988,7
20190118T04Z,1055,6
20190118T03Z,1097,4
20190118T02Z,1158,0
20190118T01Z,1052,0
20190118T00Z,892,0
20190117T23Z,885,0
20190117T22Z,977,0
20190117T21Z,1148,0
20190117T20Z,1202,0
20190117T19Z,1211,0
20190117T18Z,1136,0
20190117T17Z,1021,0
20190117T16Z,1045,0
20190117T15Z,873,1
20190117T14Z,660,0
20190117T13Z,481,1
20190117T12Z,414,1
20190117T11Z,248,1
20190117T10Z,231,0
20190117T09Z,493,1
20190117T08Z,808,0
20190117T07Z,947,1
20190117T06Z,1144,0
20190117T05Z,1134,0
20190117T04Z,1105,0
20190117T03Z,1188,1
20190117T02Z,1233,0
20190117T01Z,1119,0
20190117T00Z,1100,0
20190116T23Z,1007,0
20190116T22Z,987,0
20190116T21Z,913,0
20190116T20Z,988,0
20190116T19Z,1103,0
20190116T18Z,1251,0
20190116T17Z,1133,0
20190116T16Z,911,0
20190116T15Z,732,0
20190116T14Z,536,0
20190116T13Z,389,0
20190116T12Z,297,0
20190116T11Z,475,0
20190116T10Z,719,0
20190116T09Z,956,0
20190116T08Z,1262,0
20190116T07Z,1275,0
20190116T06Z,1183,0
20190116T05Z,1180,0
20190116T04Z,1251,0
20190116T03Z,1235,0
20190116T02Z,1171,0
20190116T01Z,1033,0
20190116T00Z,1057,0
20190115T23Z,1065,0
20190115T22Z,1080,0
20190115T21Z,1104,0
20190115T20Z,1139,0
20190115T19Z,1151,0
20190115T18Z,1113,0
20190115T17Z,1053,0
20190115T16Z,1113,0
20190115T15Z,1079,0
20190115T14Z,1008,0
20190115T13Z,964,0
20190115T12Z,1026,0
20190115T11Z,1119,0
20190115T10Z,1084,0
20190115T09Z,1183,0
20190115T08Z,1285,0
20190115T07Z,1302,0
20190115T06Z,1354,0
20190115T05Z,1370,0
20190115T04Z,1395,0
20190115T03Z,1391,0
20190115T02Z,1392,0
20190115T01Z,1372,0
20190115T00Z,1306,0
20190114T23Z,1331,0
20190114T22Z,1391,0
20190114T21Z,1406,0
20190114T20Z,1410,0
20190114T19Z,1393,0
20190114T18Z,1320,0
20190114T17Z,1207,0
20190114T16Z,1164,0
20190114T15Z,1028,0
20190114T14Z,754,0
20190114T13Z,693,0
20190114T12Z,672,0
20190114T11Z,707,0
20190114T10Z,695,0
20190114T09Z,961,0
20190114T08Z,1070,0
20190114T07Z,1105,0
20190114T06Z,1249,0
20190114T05Z,1428,0
20190114T04Z,1450,0
20190114T03Z,1499,0
20190114T02Z,1506,0
20190114T01Z,1511,0
20190114T00Z,1451,0
20190113T23Z,1399,0
20190113T22Z,1373,0
20190113T21Z,1329,0
20190113T20Z,1268,0
20190113T19Z,1145,0
20190113T18Z,1430,0
20190113T17Z,1452,0
20190113T16Z,1355,0
20190113T15Z,1460,0
20190113T14Z,1221,0
20190113T13Z,733,0
20190113T12Z,663,0
20190113T11Z,440,0
20190113T10Z,193,0
20190113T09Z,441,0
20190113T08Z,860,0
20190113T07Z,1219,0
20190113T06Z,1128,0
20190113T05Z,1060,1
20190113T04Z,1003,1
20190113T03Z,1034,0
20190113T02Z,1143,1
20190113T01Z,1210,0
20190113T00Z,1069,0
20190112T23Z,1057,0
20190112T22Z,1107,0
20190112T21Z,1109,0
20190112T20Z,1319,0
20190112T19Z,1414,1
20190112T18Z,1422,0
20190112T17Z,1322,0
20190112T16Z,1034,1
20190112T15Z,843,0
20190112T14Z,681,0
20190112T13Z,423,1
20190112T12Z,447,0
20190112T11Z,588,0
20190112T10Z,838,0
20190112T09Z,1017,0
20190112T08Z,1197,1
20190112T07Z,1332,1
20190112T06Z,1274,1
20190112T05Z,1145,1
20190112T04Z,952,2
20190112T03Z,881,2
20190112T02Z,939,1
20190112T01Z,1100,2
20190112T00Z,854,1
20190111T23Z,803,1
20190111T22Z,827,1
20190111T21Z,918,1
20190111T20Z,1055,1
20190111T19Z,1176,1
20190111T18Z,1226,1
20190111T17Z,1209,1
20190111T16Z,1198,1
20190111T15Z,1193,1
20190111T14Z,961,2
20190111T13Z,719,1
20190111T12Z,770,1
20190111T11Z,801,2
20190111T10Z,782,2
20190111T09Z,825,2
20190111T08Z,1203,1
20190111T07Z,1280,2
20190111T06Z,1228,2
20190111T05Z,1213,1
20190111T04Z,1262,1
20190111T03Z,1274,1
20190111T02Z,1288,0
20190111T01Z,1263,0
20190111T00Z,1206,0
20190110T23Z,1135,0
20190110T22Z,1101,0
20190110T21Z,1078,0
20190110T20Z,1070,1
20190110T19Z,1176,3
20190110T18Z,1251,3
20190110T17Z,1207,5
20190110T16Z,1152,8
20190110T15Z,965,7
20190110T14Z,841,7
20190110T13Z,876,6
20190110T12Z,852,4
20190110T11Z,884,4
20190110T10Z,865,5
20190110T09Z,1009,4
20190110T08Z,1153,2
20190110T07Z,1245,2
20190110T06Z,1249,2
20190110T05Z,1241,0
20190110T04Z,1243,1
20190110T03Z,1336,0
20190110T02Z,1371,0
20190110T01Z,1349,0
20190110T00Z,1256,0
20190109T23Z,1219,0
20190109T22Z,1212,0
20190109T21Z,1160,0
20190109T20Z,1168,0
20190109T19Z,1148,0
20190109T18Z,1167,0
20190109T17Z,1283,0
20190109T16Z,1337,0
20190109T15Z,1208,0
20190109T14Z,965,0
20190109T13Z,1047,1
20190109T12Z,1251,0
20190109T11Z,1173,0
20190109T10Z,883,1
20190109T09Z,773,0
20190109T08Z,1016,0
20190109T07Z,1166,1
20190109T06Z,1224,0
20190109T05Z,1250,0
20190109T04Z,1271,1
20190109T03Z,1284,1
20190109T02Z,1260,2
20190109T01Z,1239,1
20190109T00Z,1279,2
20190108T23Z,1261,2
20190108T22Z,1217,2
20190108T21Z,1261,3
20190108T20Z,1275,3
20190108T19Z,1292,2
20190108T18Z,1263,2
20190108T17Z,1305,0
20190108T16Z,1227,1
20190108T15Z,1211,1
20190108T14Z,1030,1
20190108T13Z,735,1
20190108T12Z,565,0
20190108T11Z,581,1
20190108T10Z,657,0
20190108T09Z,790,0
20190108T08Z,983,0
20190108T07Z,1055,0
20190108T06Z,1186,0
20190108T05Z,1248,1
20190108T04Z,1346,1
20190108T03Z,1327,3
20190108T02Z,1270,1
20190108T01Z,1248,2
20190108T00Z,1139,4
20190107T23Z,1043,7
20190107T22Z,1025,7
20190107T21Z,1099,7
20190107T20Z,1215,8
20190107T19Z,1301,8
20190107T18Z,1231,7
20190107T17Z,1305,8
20190107T16Z,1062,8
20190107T15Z,1023,7
20190107T14Z,848,7
20190107T13Z,643,8
20190107T12Z,364,8
20190107T11Z,366,7
20190107T10Z,668,8
20190107T09Z,929,8
20190107T08Z,986,7
20190107T07Z,1055,8
20190107T06Z,1035,8
20190107T05Z,1162,7
20190107T04Z,1170,6
20190107T03Z,1085,5
20190107T02Z,1178,5
20190107T01Z,1266,3
20190107T00Z,1092,2
20190106T23Z,1070,1
20190106T22Z,1069,2
20190106T21Z,1031,4
20190106T20Z,1002,5
20190106T19Z,1008,7
20190106T18Z,914,8
20190106T17Z,933,8
20190106T16Z,1064,7
20190106T15Z,938,8
20190106T14Z,1053,7
20190106T13Z,755,8
20190106T12Z,405,8
20190106T11Z,278,7
20190106T10Z,464,8
20190106T09Z,688,7
20190106T08Z,760,8
20190106T07Z,928,7
20190106T06Z,1047,3
20190106T05Z,1138,1
20190106T04Z,1203,1
20190106T03Z,1206,1
20190106T02Z,1258,0
20190106T01Z,1314,0
20190106T00Z,1395,0
20190105T23Z,1173,0
20190105T22Z,1051,0
20190105T21Z,1098,0
20190105T20Z,1045,1
20190105T19Z,1162,0
20190105T18Z,1134,0
20190105T17Z,1034,0
20190105T16Z,909,0
20190105T15Z,816,0
20190105T14Z,710,0
20190105T13Z,610,0
20190105T12Z,493,0
20190105T11Z,415,0
20190105T10Z,483,1
20190105T09Z,772,0
20190105T08Z,1020,0
20190105T07Z,1113,0
20190105T06Z,1160,0
20190105T05Z,1149,0
20190105T04Z,1207,0
20190105T03Z,1147,0
20190105T02Z,1111,2
20190105T01Z,1082,1
20190105T00Z,1091,1
20190104T23Z,1086,0
20190104T22Z,1045,2
20190104T21Z,1012,1
20190104T20Z,1069,2
20190104T19Z,1147,3
20190104T18Z,1224,4
20190104T17Z,1289,2
20190104T16Z,1189,3
20190104T15Z,938,3
20190104T14Z,525,4
20190104T13Z,330,7
20190104T12Z,359,6
20190104T11Z,422,7
20190104T10Z,531,7
20190104T09Z,741,7
20190104T08Z,999,6
20190104T07Z,1079,7
20190104T06Z,1211,7
20190104T05Z,1204,6
20190104T04Z,1149,4
20190104T03Z,1121,4
20190104T02Z,1182,3
20190104T01Z,1232,4
20190104T00Z,962,5
20190103T23Z,743,7
20190103T22Z,660,8
20190103T21Z,729,7
20190103T20Z,935,8
20190103T19Z,1059,7
20190103T18Z,1153,8
20190103T17Z,1204,7
20190103T16Z,1086,7
20190103T15Z,1004,7
20190103T14Z,910,7
20190103T13Z,746,7
20190103T12Z,800,8
20190103T11Z,817,6
20190103T10Z,747,5
20190103T09Z,719,5
20190103T08Z,810,5
20190103T07Z,1059,4
20190103T06Z,1260,3
20190103T05Z,1263,2
20190103T04Z,1313,1
20190103T03Z,1284,2
20190103T02Z,1218,1
20190103T01Z,1185,1
20190103T00Z,1203,2
20190102T23Z,1183,1
20190102T22Z,1202,0
20190102T21Z,1214,0
20190102T20Z,1254,0
20190102T19Z,1280,0
20190102T18Z,1323,0
20190102T17Z,1279,0
20190102T16Z,1181,0
20190102T15Z,1243,0
20190102T14Z,1312,0
20190102T13Z,1099,0
20190102T12Z,990,0
20190102T11Z,969,0
20190102T10Z,1030,0
20190102T09Z,1115,0
20190102T08Z,1062,0
20190102T07Z,998,0
20190102T06Z,1082,0
20190102T05Z,1160,0
20190102T04Z,1124,1
20190102T03Z,1027,0
20190102T02Z,951,0
20190102T01Z,960,0
20190102T00Z,958,0
20190101T23Z,948,0
20190101T22Z,1005,0
20190101T21Z,1058,2
20190101T20Z,1016,3
20190101T19Z,943,4
20190101T18Z,914,7
20190101T17Z,913,7
20190101T16Z,966,6
20190101T15Z,912,5
20190101T14Z,722,6
20190101T13Z,647,5
20190101T12Z,618,3
20190101T11Z,539,1
20190101T10Z,544,1
20190101T09Z,740,1
20190101T08Z,969,1
20190101T07Z,1076,0
20190101T06Z,984,0
20190101T05Z,1059,0
20190101T04Z,1088,0
20190101T03Z,1046,0
20190101T02Z,900,0
20190101T01Z,879,0
20190101T00Z,976,0
20181231T23Z,1034,1
20181231T22Z,1191,0
20181231T21Z,1189,1
20181231T20Z,1215,0
20181231T19Z,1208,1
20181231T18Z,1201,1
20181231T17Z,1210,1
20181231T16Z,1259,0
20181231T15Z,1189,1
20181231T14Z,877,1
20181231T13Z,539,1
20181231T12Z,527,1
20181231T11Z,661,2
20181231T10Z,653,2
20181231T09Z,778,1
20181231T08Z,822,2
20181231T07Z,898,2
20181231T06Z,965,3
20181231T05Z,854,3
20181231T04Z,745,1
20181231T03Z,676,1
20181231T02Z,765,1
20181231T01Z,605,0
20181231T00Z,619,1
20181230T23Z,789,2
20181230T22Z,743,3
20181230T21Z,662,2
20181230T20Z,703,3
20181230T19Z,665,3
20181230T18Z,472,4
20181230T17Z,765,4
20181230T16Z,705,4
20181230T15Z,710,6
20181230T14Z,720,8
20181230T13Z,712,4
20181230T12Z,744,2
20181230T11Z,699,5
20181230T10Z,674,7
20181230T09Z,715,8
20181230T08Z,712,7
20181230T07Z,820,8
20181230T06Z,932,8
20181230T05Z,789,8
20181230T04Z,716,8
20181230T03Z,719,7
20181230T02Z,606,7
20181230T01Z,518,7
20181230T00Z,396,7
20181229T23Z,275,7
20181229T22Z,329,8
20181229T21Z,526,7
20181229T20Z,759,8
20181229T19Z,921,8
20181229T18Z,954,6
20181229T17Z,789,6
20181229T16Z,866,6
20181229T15Z,774,7
20181229T14Z,445,7
20181229T13Z,539,8
20181229T12Z,506,7
20181229T11Z,340,8
20181229T10Z,449,8
20181229T09Z,841,7
20181229T08Z,843,8
20181229T07Z,788,8
20181229T06Z,684,8
20181229T05Z,770,8
20181229T04Z,918,8
20181229T03Z,1117,7
20181229T02Z,1161,8
20181229T01Z,1259,5
20181229T00Z,1156,3
20181228T23Z,963,1
20181228T22Z,884,0
20181228T21Z,915,1
20181228T20Z,1026,0
20181228T19Z,1096,0
20181228T18Z,1144,0
20181228T17Z,1174,0
20181228T16Z,1095,0
20181228T15Z,1032,0
20181228T14Z,931,0
20181228T13Z,733,0
20181228T12Z,509,0
20181228T11Z,531,0
20181228T10Z,675,0
20181228T09Z,887,0
20181228T08Z,984,0
20181228T07Z,1102,0
20181228T06Z,1310,0
20181228T05Z,1371,0
20181228T04Z,1362,0
20181228T03Z,1301,0
20181228T02Z,1179,0
20181228T01Z,1038,0
20181228T00Z,1017,0
20181227T23Z,1018,0
20181227T22Z,1097,0
20181227T21Z,1294,0
20181227T20Z,1262,0
20181227T19Z,1280,0
20181227T18Z,1087,0
20181227T17Z,912,0
20181227T16Z,965,0
20181227T15Z,863,0
20181227T14Z,672,0
20181227T13Z,647,0
20181227T12Z,601,0
20181227T11Z,543,0
20181227T10Z,577,0
20181227T09Z,889,0
20181227T08Z,1237,0
20181227T07Z,1247,0
20181227T06Z,1368,0
20181227T05Z,1309,0
20181227T04Z,1346,0
20181227T03Z,1163,0
20181227T02Z,1111,1
20181227T01Z,1134,3
20181227T00Z,1242,5
20181226T23Z,1184,5
20181226T22Z,1310,1
20181226T21Z,1315,0
20181226T20Z,1350,0
20181226T19Z,1275,0
20181226T18Z,1290,0
20181226T17Z,1206,0
20181226T16Z,840,1
20181226T15Z,754,0
20181226T14Z,856,0
20181226T13Z,775,1
20181226T12Z,672,0
20181226T11Z,550,1
20181226T10Z,513,0
20181226T09Z,611,1
20181226T08Z,612,0
20181226T07Z,759,0
20181226T06Z,1032,1
20181226T05Z,976,0
20181226T04Z,736,0
20181226T03Z,470,1
20181226T02Z,605,0
20181226T01Z,807,0
20181226T00Z,791,0
20181225T23Z,713,0
20181225T22Z,636,0
20181225T21Z,577,0
20181225T20Z,541,0
20181225T19Z,630,0
20181225T18Z,585,0
20181225T17Z,870,0
20181225T16Z,925,0
20181225T15Z,816,1
20181225T14Z,456,0
20181225T13Z,424,0
20181225T12Z,424,1
20181225T11Z,400,0
20181225T10Z,276,1
20181225T09Z,228,0
20181225T08Z,248,1
20181225T07Z,542,1
20181225T06Z,966,1
20181225T05Z,1187,1
20181225T04Z,1162,1
20181225T03Z,1040,1
20181225T02Z,1025,1
20181225T01Z,1122,1
20181225T00Z,1029,1
20181224T23Z,971,1
20181224T22Z,1062,0
20181224T21Z,1052,1
20181224T20Z,1160,0
20181224T19Z,1223,0
20181224T18Z,1112,0
20181224T17Z,872,0
20181224T16Z,765,0
20181224T15Z,794,0
20181224T14Z,555,0
20181224T13Z,411,0
20181224T12Z,388,0
20181224T11Z,351,0
20181224T10Z,268,1
20181224T09Z,501,0
20181224T08Z,783,2
20181224T07Z,927,3
20181224T06Z,1046,2
20181224T05Z,1158,6
20181224T04Z,1099,5
20181224T03Z,1027,4
20181224T02Z,966,6
20181224T01Z,1028,5
20181224T00Z,944,6
20181223T23Z,867,8
20181223T22Z,863,7
20181223T21Z,770,7
20181223T20Z,818,7
20181223T19Z,855,5
20181223T18Z,964,5
20181223T17Z,1142,7
20181223T16Z,1084,6
20181223T15Z,800,4
20181223T14Z,587,2
20181223T13Z,464,2
20181223T12Z,505,2
20181223T11Z,589,3
20181223T10Z,611,3
20181223T09Z,575,0
20181223T08Z,526,0
20181223T07Z,641,0
20181223T06Z,861,1
20181223T05Z,1079,2
20181223T04Z,1178,2
20181223T03Z,1208,1
20181223T02Z,1240,0
20181223T01Z,1181,0
20181223T00Z,1061,1
20181222T23Z,1083,0
20181222T22Z,1113,0
20181222T21Z,1089,0
20181222T20Z,1005,0
20181222T19Z,982,0
20181222T18Z,1109,1
20181222T17Z,1197,1
20181222T16Z,954,2
20181222T15Z,655,2
20181222T14Z,503,1
20181222T13Z,562,2
20181222T12Z,628,3
20181222T11Z,526,2
20181222T10Z,461,1
20181222T09Z,475,1
20181222T08Z,744,1
20181222T07Z,851,1
20181222T06Z,902,1
20181222T05Z,804,1
20181222T04Z,934,3
20181222T03Z,1038,3
20181222T02Z,1037,4
20181222T01Z,1116,5
20181222T00Z,928,5
20181221T23Z,992,6
20181221T22Z,1078,5
20181221T21Z,1127,4
20181221T20Z,916,6
20181221T19Z,1057,4
20181221T18Z,1109,6
20181221T17Z,1275,7
20181221T16Z,896,8
20181221T15Z,540,8
20181221T14Z,242,7
20181221T13Z,184,8
20181221T12Z,157,8
20181221T11Z,151,8
20181221T10Z,264,8
20181221T09Z,508,8
20181221T08Z,530,8
20181221T07Z,519,7
20181221T06Z,669,8
20181221T05Z,814,7
20181221T04Z,785,8
20181221T03Z,755,8
20181221T02Z,816,8
20181221T01Z,800,7
20181221T00Z,726,8
20181220T23Z,509,7
20181220T22Z,676,7
20181220T21Z,573,7
20181220T20Z,522,7
20181220T19Z,763,7
20181220T18Z,958,3
20181220T17Z,1004,2
20181220T16Z,891,3
20181220T15Z,819,2
20181220T14Z,519,2
20181220T13Z,434,2
20181220T12Z,564,0
20181220T11Z,518,2
20181220T10Z,347,0
20181220T09Z,386,0
20181220T08Z,676,0
20181220T07Z,979,0
20181220T06Z,1170,0
20181220T05Z,1229,0
20181220T04Z,1235,0
20181220T03Z,1093,0
20181220T02Z,1073,1
20181220T01Z,1051,1
20181220T00Z,968,4
20181219T23Z,882,3
20181219T22Z,810,5
20181219T21Z,690,8
20181219T20Z,720,7
20181219T19Z,842,7
20181219T18Z,1007,7
20181219T17Z,1099,8
20181219T16Z,847,7
20181219T15Z,594,7
20181219T14Z,547,7
20181219T13Z,359,6
20181219T12Z,307,8
20181219T11Z,231,8
20181219T10Z,241,7
20181219T09Z,618,8
20181219T08Z,1157,7
20181219T07Z,1025,8
20181219T06Z,1196,7
20181219T05Z,1311,8
20181219T04Z,1318,7
20181219T03Z,1126,8
20181219T02Z,930,7
20181219T01Z,788,8
20181219T00Z,852,8
20181218T23Z,957,8
20181218T22Z,1104,8
20181218T21Z,1006,7
20181218T20Z,983,8
20181218T19Z,875,8
20181218T18Z,968,8
20181218T17Z,967,6
20181218T16Z,769,7
20181218T15Z,728,7
20181218T14Z,583,7
20181218T13Z,448,8
20181218T12Z,379,6
20181218T11Z,309,8
20181218T10Z,472,8
20181218T09Z,721,8
20181218T08Z,801,7
20181218T07Z,966,8
20181218T06Z,1027,6
20181218T05Z,1025,6
20181218T04Z,968,3
20181218T03Z,1022,1
20181218T02Z,1114,1
20181218T01Z,1153,1
20181218T00Z,1166,0
20181217T23Z,1086,1
20181217T22Z,1129,1
20181217T21Z,1130,1
20181217T20Z,1087,3
20181217T19Z,1078,2
20181217T18Z,921,2
20181217T17Z,777,5
20181217T16Z,873,4
20181217T15Z,1071,6
20181217T14Z,830,6
20181217T13Z,638,6
20181217T12Z,379,4
20181217T11Z,326,2
20181217T10Z,372,3
20181217T09Z,582,2
20181217T08Z,1081,3
20181217T07Z,1176,3
20181217T06Z,1258,1
20181217T05Z,1164,1
20181217T04Z,1051,0
20181217T03Z,997,0
20181217T02Z,1014,2
20181217T01Z,956,3
20181217T00Z,914,2
20181216T23Z,939,1
20181216T22Z,878,1
20181216T21Z,812,1
20181216T20Z,750,0
20181216T19Z,766,1
20181216T18Z,807,0
20181216T17Z,723,0
20181216T16Z,671,1
20181216T15Z,777,0
20181216T14Z,703,0
20181216T13Z,595,0
20181216T12Z,483,1
20181216T11Z,396,0
20181216T10Z,466,1
20181216T09Z,798,2
20181216T08Z,962,2
20181216T07Z,1064,1
20181216T06Z,1182,0
20181216T05Z,1167,0
20181216T04Z,1222,0
20181216T03Z,1342,0
20181216T02Z,1338,1
20181216T01Z,1160,1
20181216T00Z,1007,0
20181215T23Z,917,0
20181215T22Z,1025,0
20181215T21Z,1018,0
20181215T20Z,985,0
20181215T19Z,955,1
20181215T18Z,1041,4
20181215T17Z,1112,3
20181215T16Z,706,5
20181215T15Z,413,6
20181215T14Z,229,7
20181215T13Z,201,8
20181215T12Z,150,7
20181215T11Z,163,7
20181215T10Z,244,8
20181215T09Z,328,7
20181215T08Z,677,8
20181215T07Z,794,8
20181215T06Z,1000,8
20181215T05Z,989,7
20181215T04Z,1281,8
20181215T03Z,1356,7
20181215T02Z,1230,8
20181215T01Z,1297,5
20181215T00Z,1288,4
20181214T23Z,1262,3
20181214T22Z,1134,1
20181214T21Z,1074,1
20181214T20Z,1021,3
20181214T19Z,939,5
20181214T18Z,960,4
20181214T17Z,952,6
20181214T16Z,908,8
20181214T15Z,931,7
20181214T14Z,674,7
20181214T13Z,473,8
20181214T12Z,210,7
20181214T11Z,192,8
20181214T10Z,368,8
20181214T09Z,759,7
20181214T08Z,857,8
20181214T07Z,999,7
20181214T06Z,1122,8
20181214T05Z,1250,7
20181214T04Z,1280,7
20181214T03Z,1161,5
20181214T02Z,1066,3
20181214T01Z,1043,3
20181214T00Z,1004,5
20181213T23Z,900,4
20181213T22Z,798,2
20181213T21Z,838,2
20181213T20Z,1008,7
20181213T19Z,992,8
20181213T18Z,863,7
20181213T17Z,741,7
20181213T16Z,802,7
20181213T15Z,825,7
20181213T14Z,537,7
20181213T13Z,473,8
20181213T12Z,325,8
20181213T11Z,197,7
20181213T10Z,247,7
20181213T09Z,517,7
20181213T08Z,716,5
20181213T07Z,994,6
20181213T06Z,1155,7
20181213T05Z,1237,7
20181213T04Z,1168,6
20181213T03Z,1104,6
20181213T02Z,1026,7
20181213T01Z,904,8
20181213T00Z,894,8
20181212T23Z,935,8
20181212T22Z,1064,7
20181212T21Z,1117,8
20181212T20Z,1163,8
20181212T19Z,1160,8
20181212T18Z,1061,8
20181212T17Z,754,8
20181212T16Z,678,8
20181212T15Z,582,7
20181212T14Z,439,8
20181212T13Z,499,7
20181212T12Z,389,8
20181212T11Z,337,8
20181212T10Z,333,8
20181212T09Z,613,8
20181212T08Z,795,7
20181212T07Z,909,8
20181212T06Z,943,8
20181212T05Z,982,8
20181212T04Z,1189,8
20181212T03Z,1275,7
20181212T02Z,1230,8
20181212T01Z,1205,8
20181212T00Z,1206,8
20181211T23Z,1050,7
20181211T22Z,984,7
20181211T21Z,1038,8
20181211T20Z,949,7
20181211T19Z,1039,7
20181211T18Z,1249,7
20181211T17Z,1250,6
20181211T16Z,1013,3
20181211T15Z,873,2
20181211T14Z,831,1
20181211T13Z,751,1
20181211T12Z,530,1
20181211T11Z,469,1
20181211T10Z,552,0
20181211T09Z,756,0
20181211T08Z,896,1
20181211T07Z,1080,0
20181211T06Z,1217,1
20181211T05Z,1203,0
20181211T04Z,1181,1
20181211T03Z,1211,0
20181211T02Z,1260,1
20181211T01Z,1266,1
20181211T00Z,1203,1
20181210T23Z,1118,1
20181210T22Z,1116,3
20181210T21Z,1123,4
20181210T20Z,1173,3
20181210T19Z,1289,1
20181210T18Z,1303,3
20181210T17Z,1195,3
20181210T16Z,1020,2
20181210T15Z,910,1
20181210T14Z,991,0
20181210T13Z,880,1
20181210T12Z,750,1
20181210T11Z,573,1
20181210T10Z,535,0
20181210T09Z,774,0
20181210T08Z,1010,0
20181210T07Z,1188,0
20181210T06Z,1227,0
20181210T05Z,1270,0
20181210T04Z,1243,0
20181210T03Z,1246,0
20181210T02Z,1201,0
20181210T01Z,1119,0
20181210T00Z,1139,0
20181209T23Z,1090,0
20181209T22Z,1051,0
20181209T21Z,1076,0
20181209T20Z,1068,0
20181209T19Z,1081,0
20181209T18Z,1193,0
20181209T17Z,1074,0
20181209T16Z,864,0
20181209T15Z,749,1
20181209T14Z,662,0
20181209T13Z,608,1
20181209T12Z,564,0
20181209T11Z,645,0
20181209T10Z,728,0
20181209T09Z,862,0
20181209T08Z,1162,1
20181209T07Z,1287,0
20181209T06Z,1362,1
20181209T05Z,1373,1
20181209T04Z,1270,0
20181209T03Z,1261,0
20181209T02Z,1212,0
20181209T01Z,1189,0
20181209T00Z,1146,0
20181208T23Z,1000,0
20181208T22Z,1005,0
20181208T21Z,1095,0
20181208T20Z,1168,0
20181208T19Z,1169,0
20181208T18Z,1138,0
20181208T17Z,1139,0
20181208T16Z,1087,0
20181208T15Z,934,0
20181208T14Z,964,0
20181208T13Z,958,0
20181208T12Z,1076,0
20181208T11Z,1191,0
20181208T10Z,1206,0
20181208T09Z,1264,0
20181208T08Z,1298,0
20181208T07Z,1326,0
20181208T06Z,1319,0
20181208T05Z,1316,0
20181208T04Z,1334,0
20181208T03Z,1270,0
20181208T02Z,1286,0
20181208T01Z,1256,0
20181208T00Z,1205,0
20181207T23Z,1168,0
20181207T22Z,1187,0
20181207T21Z,1244,0
20181207T20Z,1290,0
20181207T19Z,1336,0
20181207T18Z,1327,0
20181207T17Z,1270,0
20181207T16Z,1204,0
20181207T15Z,1231,0
20181207T14Z,1209,0
20181207T13Z,1185,0
20181207T12Z,1205,0
20181207T11Z,1202,0
20181207T10Z,1194,0
20181207T09Z,1188,0
20181207T08Z,1254,0
20181207T07Z,1280,0
20181207T06Z,1274,0
20181207T05Z,1264,0
20181207T04Z,1242,0
20181207T03Z,1230,0
20181207T02Z,1179,0
20181207T01Z,1144,0
20181207T00Z,1131,0
20181206T23Z,1148,0
20181206T22Z,1172,0
20181206T21Z,1122,0
20181206T20Z,1132,0
20181206T19Z,1248,0
20181206T18Z,1318,0
20181206T17Z,1289,0
20181206T16Z,1184,0
20181206T15Z,1004,0
20181206T14Z,894,0
20181206T13Z,732,0
20181206T12Z,631,0
20181206T11Z,648,0
20181206T10Z,826,0
20181206T09Z,1040,0
20181206T08Z,1102,0
20181206T07Z,1205,0
20181206T06Z,1269,0
