,coal,natural gas,nuclear,petroleum,other,solar,hydro
20191022T21Z,487,2084,2684,0.0,1158,660,0
20191022T20Z,527,2107,2686,0.0,1156,841,0
20191022T19Z,437,2132,2686,0.0,1156,829,0
20191022T18Z,379,2136,2686,0.0,1156,760,-1
20191022T17Z,345,2082,2683,0.0,1148,735,0
20191022T16Z,440,2069,2687,0.0,1167,614,0
20191022T15Z,584,2222,2685,0.0,1170,441,0
20191022T14Z,612,2205,2687,0.0,1154,254,0
20191022T13Z,569,2247,2686,0.0,1185,161,1
20191022T12Z,590,2077,2686,-1.0,1236,33,19
20191022T11Z,580,1702,2685,-1.0,1189,0,0
20191022T10Z,318,1628,2688,0.0,1123,0,-1
20191022T09Z,234,1634,2688,-1.0,1106,0,0
20191022T08Z,233,1617,2688,-1.0,1094,0,0
20191022T07Z,234,1625,2687,0.0,1103,0,0
20191022T06Z,234,1621,2686,-2.0,1102,0,0
20191022T05Z,234,1618,2687,0.0,1116,0,0
20191022T04Z,316,1552,2686,0.0,1147,0,0
20191022T03Z,381,1925,2687,0.0,1193,0,0
20191022T02Z,389,2179,2689,0.0,1194,0,-1
20191022T01Z,433,2057,2685,0.0,1195,0,0
20191022T00Z,575,2272,2686,0.0,1240,26,17
20191021T23Z,477,2266,2690,0.0,1238,36,21
20191021T22Z,382,2221,2688,0.0,1233,290,0
20191021T21Z,339,2057,2689,0.0,1183,821,0
20191021T20Z,344,2015,2688,0.0,1171,1201,0
20191021T19Z,359,1847,2690,0.0,1170,1451,0
20191021T18Z,328,1770,2691,0.0,1170,1556,-1
20191021T17Z,319,1762,2689,0.0,1202,1557,0
20191021T16Z,320,1718,2689,0.0,1227,1421,0
20191021T15Z,400,1685,2686,0.0,1213,1174,0
20191021T14Z,478,1746,2689,0.0,1231,708,0
20191021T13Z,494,1807,2688,0.0,1241,332,17
20191021T12Z,491,1758,2687,0.0,1233,44,21
20191021T11Z,471,1635,2687,0.0,1211,0,3
20191021T10Z,355,1643,2687,0.0,1194,0,-1
20191021T09Z,234,1643,2689,0.0,1187,0,0
20191021T08Z,231,1597,2685,0.0,1162,0,0
20191021T07Z,262,1590,2687,0.0,1160,0,0
20191021T06Z,347,1604,2687,0.0,1169,0,0
20191021T05Z,470,1611,2685,-17.0,1174,0,0
20191021T04Z,447,1628,2688,0.0,1176,0,0
20191021T03Z,396,1630,2688,0.0,1198,0,0
20191021T02Z,449,1591,2684,0.0,1241,0,0
20191021T01Z,591,1590,2685,0.0,1240,0,-1
20191021T00Z,590,1611,2683,0.0,1215,28,14
20191020T23Z,627,1621,2685,0.0,1223,26,18
20191020T22Z,485,1625,2687,0.0,1221,109,1
20191020T21Z,425,1611,2687,0.0,1118,212,0
20191020T20Z,361,1457,2687,0.0,997,324,0
20191020T19Z,355,1439,2681,0.0,988,405,0
20191020T18Z,345,1457,2681,0.0,1030,468,0
20191020T17Z,345,1486,2682,0.0,1094,491,0
20191020T16Z,352,1565,2682,0.0,1137,450,-1
20191020T15Z,388,1524,2684,0.0,1191,341,0
20191020T14Z,462,1584,2680,0.0,1217,225,0
20191020T13Z,334,1561,2678,0.0,1152,76,16
20191020T12Z,214,1533,2678,0.0,1120,25,20
20191020T11Z,217,1548,2679,0.0,1135,0,1
20191020T10Z,217,1564,2679,0.0,1085,0,0
20191020T09Z,216,1566,2681,0.0,1088,0,0
20191020T08Z,218,1625,2679,0.0,1058,0,0
20191020T07Z,214,1826,2677,0.0,1058,0,-1
20191020T06Z,218,1666,2678,0.0,1085,0,0
20191020T05Z,217,1842,2682,0.0,1165,0,0
20191020T04Z,213,1807,2680,0.0,1159,0,0
20191020T03Z,265,1886,2678,0.0,1229,0,0
20191020T02Z,379,1893,2679,0.0,1248,0,0
20191020T01Z,452,1895,2681,0.0,1251,0,0
20191020T00Z,527,1953,2679,0.0,1215,29,17
20191019T23Z,552,1963,2677,0.0,1195,33,21
20191019T22Z,555,1952,2679,0.0,1185,133,1
20191019T21Z,520,1680,2681,0.0,1176,270,0
20191019T20Z,461,1576,2680,0.0,1152,500,0
20191019T19Z,360,1598,2682,0.0,1015,788,0
20191019T18Z,212,1340,2679,0.0,858,1118,0
20191019T17Z,213,1217,2682,0.0,829,1447,0
20191019T16Z,222,1338,2682,0.0,906,1470,0
20191019T15Z,294,1489,2685,0.0,1063,1360,16
20191019T14Z,373,1590,2681,0.0,1130,1000,15
20191019T13Z,460,1706,2681,0.0,1162,434,-1
20191019T12Z,469,1704,2679,0.0,1099,42,0
20191019T11Z,422,1663,2681,0.0,999,0,0
20191019T10Z,268,1669,2680,0.0,989,0,0
20191019T09Z,213,1668,2681,0.0,989,0,0
20191019T08Z,215,1642,2679,0.0,978,0,0
20191019T07Z,206,1596,2673,0.0,968,0,0
20191019T06Z,252,1593,2668,0.0,979,0,-1
20191019T05Z,294,1655,2658,0.0,1100,0,0
20191019T04Z,303,1644,2649,0.0,1192,0,0
20191019T03Z,431,1686,2628,0.0,1211,0,0
20191019T02Z,514,1698,2618,0.0,1229,0,0
20191019T01Z,545,1703,2678,44.0,1232,0,0
20191019T00Z,593,1681,2678,118.0,1207,26,21
20191018T23Z,555,1655,2674,118.0,1201,50,21
20191018T22Z,484,1626,2672,117.0,1086,465,-1
20191018T21Z,264,1616,2676,95.0,995,1254,0
20191018T20Z,212,1613,2680,96.0,987,1824,0
20191018T19Z,212,1407,2677,94.0,899,2100,0
20191018T18Z,209,1202,2681,79.0,834,2181,0
20191018T17Z,215,1025,2682,73.0,782,2192,-1
20191018T16Z,229,1236,2681,73.0,860,2119,0
20191018T15Z,309,1502,2678,59.0,975,1868,0
20191018T14Z,614,1674,2679,50.0,1131,1378,1
20191018T13Z,896,1727,2675,50.0,1208,607,22
20191018T12Z,905,1751,2676,28.0,1209,63,20
20191018T11Z,777,1733,2676,-1.0,1177,0,1
20191018T10Z,616,1666,2671,0.0,1020,0,0
20191018T09Z,528,1424,2676,-1.0,906,0,0
20191018T08Z,488,1224,2674,-1.0,841,0,0
20191018T07Z,490,1177,2678,-1.0,830,0,0
20191018T06Z,490,1244,2672,-1.0,862,0,-1
20191018T05Z,602,1352,2679,0.0,888,0,0
20191018T04Z,769,1492,2672,0.0,998,0,0
20191018T03Z,982,1608,2675,0.0,1161,0,0
20191018T02Z,1142,1755,2673,0.0,1221,0,0
20191018T01Z,1166,1769,2672,0.0,1230,0,1
20191018T00Z,1204,1766,2672,0.0,1208,25,21
20191017T23Z,1166,1708,2671,0.0,1199,59,16
20191017T22Z,920,1686,2671,0.0,1188,610,0
20191017T21Z,504,1699,2673,0.0,1106,1357,0
20191017T20Z,387,1634,2672,0.0,978,1848,0
20191017T19Z,407,1338,2673,0.0,857,2121,0
20191017T18Z,406,1276,2677,0.0,839,2150,0
20191017T17Z,411,1250,2676,0.0,839,2213,-1
20191017T16Z,410,1335,2674,0.0,885,2186,0
20191017T15Z,352,1464,2673,0.0,985,1925,0
20191017T14Z,491,1706,2672,0.0,1057,1411,1
20191017T13Z,581,2041,2675,0.0,1196,621,18
20191017T12Z,608,2160,2672,-1.0,1207,60,19
20191017T11Z,481,1889,2671,-1.0,1225,0,-1
20191017T10Z,443,1644,2672,0.0,1212,0,0
20191017T09Z,351,1653,2667,0.0,1122,0,0
20191017T08Z,328,1560,2668,-1.0,1038,0,0
20191017T07Z,326,1554,2670,-1.0,1046,0,0
20191017T06Z,336,1516,2668,0.0,1053,0,0
20191017T05Z,333,1345,2664,-1.0,1027,0,0
20191017T04Z,528,1543,2667,0.0,1075,0,-1
20191017T03Z,915,1595,2668,0.0,1172,0,0
20191017T02Z,1314,1826,2667,0.0,1216,0,0
20191017T01Z,1322,2094,2671,0.0,1232,0,1
20191017T00Z,1321,2168,2660,0.0,1206,26,22
20191016T23Z,1316,2115,2664,0.0,1191,54,21
20191016T22Z,1318,1997,2661,5.0,1127,302,7
20191016T21Z,1286,1801,2668,54.0,1042,518,-1
20191016T20Z,933,1773,2663,70.0,1039,613,0
20191016T19Z,780,1827,2664,107.0,1033,601,0
20191016T18Z,782,1817,2666,47.0,1041,492,0
20191016T17Z,780,1837,2664,0.0,1045,413,0
20191016T16Z,777,1843,2665,79.0,1048,334,0
20191016T15Z,744,1821,2667,30.0,1051,227,-1
20191016T14Z,737,1820,2667,0.0,1055,124,1
20191016T13Z,740,1852,2663,-1.0,1057,55,18
20191016T12Z,759,1874,2661,0.0,1057,28,17
20191016T11Z,879,1803,2660,0.0,1056,0,0
20191016T10Z,639,1567,2660,-2.0,1018,0,0
20191016T09Z,402,1435,2661,-1.0,997,0,0
20191016T08Z,319,1429,2661,-1.0,937,0,-1
20191016T07Z,320,1424,2660,0.0,922,0,0
20191016T06Z,322,1299,2662,-1.0,884,0,0
20191016T05Z,319,1197,2663,0.0,883,0,0
20191016T04Z,378,1378,2663,0.0,988,0,0
20191016T03Z,712,1387,2663,0.0,1108,0,0
20191016T02Z,975,1575,2664,0.0,1122,0,7
20191016T01Z,1172,1792,2663,0.0,1138,0,0
20191016T00Z,1225,1960,2660,0.0,1110,25,21
20191015T23Z,1257,1973,2661,0.0,1114,43,21
20191015T22Z,1236,1908,2661,0.0,1117,227,12
20191015T21Z,1161,1881,2656,0.0,1100,538,0
20191015T20Z,1053,1819,2646,0.0,1075,985,0
20191015T19Z,937,1531,2643,0.0,1033,1388,-1
20191015T18Z,631,1496,2641,0.0,983,1790,0
20191015T17Z,527,1331,2642,0.0,880,1989,0
20191015T16Z,505,1150,2648,0.0,854,1982,0
20191015T15Z,626,1164,2655,0.0,921,1593,-1
20191015T14Z,804,1294,2658,-3.0,994,1113,6
20191015T13Z,1016,1424,2659,-1.0,1041,484,19
20191015T12Z,1012,1462,2656,-3.0,1102,64,18
20191015T11Z,953,1465,2657,0.0,1132,0,0
20191015T10Z,676,1459,2657,0.0,1074,0,0
20191015T09Z,527,1440,2656,0.0,1041,0,-1
20191015T08Z,532,1329,2653,0.0,1000,0,0
20191015T07Z,532,1334,2658,0.0,1005,0,0
20191015T06Z,531,1376,2657,0.0,1026,0,0
20191015T05Z,531,1516,2655,0.0,1069,0,0
20191015T04Z,546,1823,2657,0.0,1114,0,0
20191015T03Z,603,1916,2654,0.0,1129,0,0
20191015T02Z,869,1923,2659,0.0,1144,0,-1
20191015T01Z,1139,1919,2655,0.0,1146,0,2
20191015T00Z,1239,1970,2652,0.0,1118,26,21
20191014T23Z,1246,1987,2657,0.0,1120,72,21
20191014T22Z,1262,1947,2654,0.0,1117,613,12
20191014T21Z,1284,1791,2657,0.0,1109,1292,0
20191014T20Z,1315,1718,2653,0.0,1062,1688,0
20191014T19Z,1284,1511,2658,0.0,1033,1949,-1
20191014T18Z,1227,1389,2657,0.0,1032,2011,0
20191014T17Z,1096,1378,2663,-2.0,1026,1998,0
20191014T16Z,1075,1390,2662,0.0,1025,1828,0
20191014T15Z,1114,1383,2660,0.0,1020,1499,0
20191014T14Z,1183,1409,2660,-3.0,1036,1018,2
20191014T13Z,1176,1431,2660,0.0,1065,391,17
20191014T12Z,1080,1429,2657,0.0,1075,38,18
20191014T11Z,819,1435,2658,0.0,1044,0,0
20191014T10Z,668,1395,2659,-6.0,986,0,0
20191014T09Z,582,1425,2660,0.0,932,0,0
20191014T08Z,573,1420,2658,0.0,944,0,0
20191014T07Z,715,1372,2658,-6.0,1009,0,0
20191014T06Z,956,1400,2658,0.0,1056,0,-1
20191014T05Z,1086,1382,2658,0.0,1047,0,0
20191014T04Z,1214,1371,2660,0.0,1039,0,0
20191014T03Z,1301,1408,2657,0.0,1091,0,0
20191014T02Z,1334,1690,2663,0.0,1124,0,1
20191014T01Z,1330,1708,2658,0.0,1121,0,21
20191014T00Z,1331,1709,2659,0.0,1091,25,21
20191013T23Z,1329,1719,2658,0.0,1096,31,18
20191013T22Z,1334,1701,2656,0.0,1093,129,2
20191013T21Z,1332,1690,2660,0.0,1093,310,0
20191013T20Z,1331,1566,2661,0.0,1092,486,0
20191013T19Z,1320,1524,2659,0.0,1094,639,0
20191013T18Z,1299,1378,2663,0.0,1090,806,0
20191013T17Z,1236,1378,2662,0.0,1095,985,0
20191013T16Z,1021,1385,2662,0.0,1095,1037,-1
20191013T15Z,640,1377,2666,0.0,1081,1164,0
20191013T14Z,531,1341,2661,0.0,1034,986,1
20191013T13Z,397,1364,2666,0.0,919,414,21
20191013T12Z,325,1278,2664,0.0,889,51,21
20191013T11Z,328,1375,2661,0.0,956,0,1
20191013T10Z,327,1438,2664,0.0,972,0,0
20191013T09Z,325,1433,2654,0.0,976,0,-1
20191013T08Z,327,1432,2656,0.0,976,0,0
20191013T07Z,325,1425,2650,0.0,979,0,0
20191013T06Z,326,1421,2650,0.0,975,0,0
20191013T05Z,544,1365,2653,0.0,1019,0,0
20191013T04Z,849,1362,2650,0.0,1099,0,0
20191013T03Z,1221,1495,2654,0.0,1118,0,0
20191013T02Z,1283,1805,2652,0.0,1106,0,-1
20191013T01Z,1303,1917,2655,0.0,1117,0,1
20191013T00Z,1274,2130,2650,0.0,1098,26,21
20191012T23Z,1302,2162,2649,0.0,1095,70,21
20191012T22Z,1281,2019,2646,0.0,1095,555,9
20191012T21Z,1272,1881,1747,0.0,1054,1190,0
20191012T20Z,978,1503,2645,0.0,1014,1641,-1
20191012T19Z,473,1360,2647,0.0,942,1911,0
20191012T18Z,339,1356,2648,0.0,932,2041,0
20191012T17Z,335,1371,2650,0.0,934,2006,0
20191012T16Z,336,1372,2647,0.0,929,1888,0
20191012T15Z,388,1369,2650,0.0,913,1695,0
20191012T14Z,467,1436,2639,0.0,923,1261,2
20191012T13Z,537,1464,2637,0.0,932,521,20
20191012T12Z,563,1469,2636,0.0,928,64,21
20191012T11Z,340,1453,2638,0.0,959,0,1
20191012T10Z,324,1383,2637,0.0,918,0,0
20191012T09Z,325,1219,2631,0.0,860,0,0
20191012T08Z,328,1160,2631,0.0,866,0,0
20191012T07Z,325,1272,2636,0.0,894,0,-1
20191012T06Z,327,1267,2736,0.0,880,0,0
20191012T05Z,325,1257,2872,0.0,851,0,0
20191012T04Z,323,1226,3064,0.0,939,0,0
20191012T03Z,489,1242,3193,0.0,999,0,0
20191012T02Z,774,1238,3400,0.0,1017,0,0
20191012T01Z,1096,1244,3492,0.0,1022,0,0
20191012T00Z,1217,1240,3489,0.0,997,25,14
20191011T23Z,1137,1214,3491,0.0,993,77,18
20191011T22Z,1128,1198,3491,0.0,980,642,19
20191011T21Z,633,1191,3488,43.0,908,1341,0
20191011T20Z,551,1161,3492,0.0,860,1774,0
20191011T19Z,466,1190,3492,0.0,836,2060,0
20191011T18Z,325,1208,3497,0.0,845,2151,-1
20191011T17Z,325,1172,3496,0.0,799,2156,0
20191011T16Z,323,1276,3503,0.0,796,2080,0
20191011T15Z,323,1132,3507,0.0,736,1821,0
20191011T14Z,345,1185,3512,0.0,824,1361,1
20191011T13Z,612,1303,3510,0.0,985,634,22
20191011T12Z,777,1316,3512,0.0,995,69,20
20191011T11Z,611,1277,3509,0.0,890,0,0
20191011T10Z,374,1018,3510,0.0,767,0,0
20191011T09Z,327,730,3510,0.0,681,0,0
20191011T08Z,328,837,3508,0.0,716,0,0
20191011T07Z,324,890,3505,-2.0,735,0,0
20191011T06Z,324,1044,3504,-2.0,783,0,0
20191011T05Z,327,1169,3508,-1.0,830,0,-1
20191011T04Z,392,1170,3510,0.0,824,0,0
20191011T03Z,692,1217,3505,0.0,952,0,0
20191011T02Z,1047,1238,3505,0.0,1007,0,0
20191011T01Z,1323,1507,3507,0.0,1019,0,2
20191011T00Z,1327,1530,3505,0.0,999,24,19
20191010T23Z,1328,1440,3506,0.0,993,93,18
20191010T22Z,1304,1267,3504,0.0,996,625,16
20191010T21Z,1067,1238,3506,0.0,998,1233,0
20191010T20Z,627,1238,3504,0.0,963,1688,0
20191010T19Z,414,1206,3506,0.0,910,1835,0
20191010T18Z,412,1171,3502,0.0,892,1821,0
20191010T17Z,404,1130,3510,0.0,870,1633,-1
20191010T16Z,464,1182,3515,0.0,883,1370,0
20191010T15Z,628,1167,3518,0.0,877,1126,0
20191010T14Z,653,1182,3518,0.0,900,765,14
20191010T13Z,650,1217,3522,0.0,944,362,21
20191010T12Z,719,1280,3518,0.0,995,49,17
20191010T11Z,768,1262,3517,0.0,943,0,-1
20191010T10Z,623,1224,3519,0.0,870,0,0
20191010T09Z,341,1052,3523,0.0,784,0,0
20191010T08Z,319,1040,3519,0.0,779,0,0
20191010T07Z,323,1124,3518,0.0,812,0,0
20191010T06Z,325,1164,3512,0.0,832,0,0
20191010T05Z,325,1175,3512,-8.0,838,0,-1
20191010T04Z,332,1183,3514,0.0,846,0,0
20191010T03Z,619,1162,3508,0.0,906,0,0
20191010T02Z,1107,1216,3511,0.0,1014,0,9
20191010T01Z,1293,1545,3509,0.0,1015,0,18
20191010T00Z,1339,1852,3508,0.0,994,27,19
20191009T23Z,1339,1746,3507,0.0,990,85,17
20191009T22Z,1331,1662,3508,0.0,996,620,-1
20191009T21Z,1277,1551,3508,0.0,993,847,0
20191009T20Z,1073,1338,3507,0.0,1001,1190,0
20191009T19Z,766,1284,3505,0.0,966,1357,0
20191009T18Z,618,1258,3510,0.0,835,1372,0
20191009T17Z,516,1183,3514,-1.0,817,1351,0
20191009T16Z,584,1087,3511,0.0,779,1210,-1
20191009T15Z,609,1058,3515,0.0,788,928,2
20191009T14Z,763,1223,3515,0.0,899,534,21
20191009T13Z,843,1269,3517,0.0,921,230,22
20191009T12Z,879,1267,3518,-1.0,910,37,0
20191009T11Z,657,1240,3518,-1.0,844,0,0
20191009T10Z,395,1125,3518,-1.0,778,0,0
20191009T09Z,322,1125,3517,0.0,777,0,0
20191009T08Z,322,1143,3515,-1.0,789,0,0
20191009T07Z,321,1223,3520,0.0,816,0,8
20191009T06Z,316,1142,3516,0.0,773,0,18
20191009T05Z,356,1064,3515,0.0,768,0,16
20191009T04Z,565,1129,3514,0.0,788,0,0
20191009T03Z,770,1254,3510,0.0,959,0,0
20191009T02Z,1233,1416,3512,0.0,983,0,0
20191009T01Z,1307,1510,3497,0.0,985,0,0
20191009T00Z,1308,1518,3497,0.0,962,25,0
20191008T23Z,1224,1506,3485,0.0,962,36,24
20191008T22Z,1161,1485,3333,0.0,958,137,33
20191008T21Z,1271,1498,3233,0.0,958,277,2
20191008T20Z,1210,1495,3230,0.0,951,412,0
20191008T19Z,1183,1517,3310,0.0,947,549,0
20191008T18Z,1152,1574,3436,0.0,951,573,0
20191008T17Z,1226,1469,3494,0.0,1031,541,0
20191008T16Z,1281,1497,3513,0.0,1040,461,-1
20191008T15Z,1207,1425,3508,0.0,1036,387,0
20191008T14Z,1282,1338,3511,0.0,1035,214,12
20191008T13Z,1302,1337,3508,0.0,1042,90,18
20191008T12Z,1254,1332,3509,0.0,1045,22,0
20191008T11Z,990,1332,3505,0.0,1025,0,0
20191008T10Z,634,1331,3506,-2.0,1011,0,0
20191008T09Z,477,1318,3508,0.0,989,0,-1
20191008T08Z,384,1318,3509,-1.0,996,0,0
20191008T07Z,333,1324,3507,-1.0,1005,0,0
20191008T06Z,338,1302,3508,-2.0,1008,0,0
20191008T05Z,580,1284,3502,0.0,1001,0,0
20191008T04Z,1173,1273,3499,-1.0,1044,0,0
20191008T03Z,1428,1654,3504,-1.0,1087,0,0
20191008T02Z,1817,1661,3501,-1.0,1093,0,0
20191008T01Z,1962,1850,3501,-1.0,1097,0,-1
20191008T00Z,1990,1902,3499,0.0,1077,23,0
20191007T23Z,2013,1876,3504,0.0,1065,55,3
20191007T22Z,1980,1872,3504,-1.0,1074,318,39
20191007T21Z,1869,1859,3505,-1.0,1057,674,1
20191007T20Z,1771,1759,3507,-1.0,1047,1030,0
20191007T19Z,1815,1711,3508,-1.0,1065,979,-1
20191007T18Z,1751,1623,3510,0.0,1053,1142,0
20191007T17Z,1732,1617,3508,0.0,1070,1332,0
20191007T16Z,1685,1345,3507,10.0,1011,1556,0
20191007T15Z,1428,1051,3517,4.0,915,1437,0
20191007T14Z,1303,966,3521,-1.0,864,963,13
20191007T13Z,1513,893,3518,-1.0,846,486,25
20191007T12Z,1267,994,3522,-1.0,832,73,-1
20191007T11Z,964,901,3521,-1.0,788,0,0
20191007T10Z,552,952,3520,0.0,805,0,0
20191007T09Z,547,928,3524,-1.0,780,0,0
20191007T08Z,541,908,3517,-1.0,793,0,0
20191007T07Z,544,951,3517,-1.0,892,0,0
20191007T06Z,543,1036,3514,0.0,908,0,0
20191007T05Z,758,1012,3514,0.0,876,0,-1
20191007T04Z,1121,955,3512,0.0,865,0,0
20191007T03Z,1797,1012,3510,0.0,888,0,0
20191007T02Z,1945,1181,3510,0.0,894,0,0
20191007T01Z,1969,1282,3508,0.0,900,0,0
20191007T00Z,1988,1167,3506,0.0,873,25,0
20191006T23Z,1983,1027,3509,0.0,873,76,4
20191006T22Z,1971,1019,3508,0.0,861,337,41
20191006T21Z,1969,1022,3513,0.0,846,657,0
20191006T20Z,1904,1017,3511,0.0,846,907,0
20191006T19Z,1723,1021,3513,0.0,846,1097,0
20191006T18Z,1505,1021,3517,0.0,845,1284,0
20191006T17Z,1322,1027,3517,0.0,861,1323,0
20191006T16Z,1073,1030,3517,0.0,866,1252,-1
20191006T15Z,1018,1045,3523,0.0,842,1073,3
20191006T14Z,943,1067,3527,0.0,836,726,22
20191006T13Z,835,1069,3525,0.0,832,369,9
20191006T12Z,729,1057,3527,0.0,777,58,0
20191006T11Z,587,988,3530,0.0,748,0,0
20191006T10Z,538,813,3529,0.0,692,0,-1
20191006T09Z,546,668,3534,0.0,651,0,0
20191006T08Z,543,721,3531,0.0,686,0,0
20191006T07Z,538,873,3533,0.0,750,0,0
20191006T06Z,540,1073,3528,0.0,814,0,0
20191006T05Z,542,1217,3526,0.0,860,0,0
20191006T04Z,546,1136,3524,0.0,905,0,0
20191006T03Z,647,1172,3527,0.0,1006,0,-1
20191006T02Z,816,1261,3523,0.0,1024,0,0
20191006T01Z,1269,1257,3519,0.0,1025,0,1
20191006T00Z,1395,1254,3518,0.0,999,22,14
20191005T23Z,1039,1243,3521,0.0,995,47,42
20191005T22Z,893,1311,3526,0.0,1007,171,2
20191005T21Z,796,1273,3532,0.0,993,314,-1
20191005T20Z,797,1160,3521,0.0,968,431,0
20191005T19Z,794,1138,3534,0.0,963,570,0
20191005T18Z,792,1153,3527,0.0,967,665,0
20191005T17Z,802,1176,3527,0.0,969,714,0
20191005T16Z,891,1234,3499,0.0,982,679,0
20191005T15Z,966,1245,3492,0.0,978,572,5
20191005T14Z,1063,1257,3489,0.0,982,425,16
20191005T13Z,1027,1230,3486,0.0,863,170,18
20191005T12Z,861,1083,3487,0.0,783,37,1
20191005T11Z,805,914,3478,0.0,760,0,0
20191005T10Z,686,873,3475,-2.0,749,0,0
20191005T09Z,673,797,3475,0.0,719,0,-1
20191005T08Z,732,888,3466,-1.0,808,0,0
20191005T07Z,936,1106,3467,-1.0,917,0,0
20191005T06Z,1238,1215,3462,0.0,999,0,0
20191005T05Z,1674,1388,3461,-2.0,1089,0,0
20191005T04Z,1699,1956,3446,0.0,1194,0,0
20191005T03Z,1880,2008,3444,0.0,1249,0,-1
20191005T02Z,2503,2131,3446,0.0,1292,0,0
20191005T01Z,2552,2434,3487,0.0,1300,0,0
20191005T00Z,2562,2720,3489,0.0,1276,23,0
20191004T23Z,2582,2871,3490,0.0,1331,84,28
20191004T22Z,2589,2873,3488,0.0,1492,513,13
20191004T21Z,2601,2860,3489,0.0,1480,1057,-1
20191004T20Z,2582,2795,3493,0.0,1463,1542,0
20191004T19Z,2553,2483,3492,0.0,1432,1814,0
20191004T18Z,2524,2210,3493,0.0,1353,2030,0
20191004T17Z,2537,2116,3498,0.0,1245,2063,-1
20191004T16Z,2326,1951,3499,0.0,1194,1964,10
20191004T15Z,2151,1658,3505,-1.0,1150,1702,13
20191004T14Z,1658,1620,3506,0.0,1123,1247,23
20191004T13Z,1459,1577,3507,0.0,1090,575,16
20191004T12Z,1606,1582,3513,-2.0,1098,75,0
20191004T11Z,1865,1633,3511,0.0,1142,0,0
20191004T10Z,1231,1627,3512,0.0,1148,0,0
20191004T09Z,927,1613,3516,-5.0,1119,0,0
20191004T08Z,944,1616,3505,0.0,1129,0,-1
20191004T07Z,1327,1615,3508,-2.0,1127,0,0
20191004T06Z,1755,1623,3502,-2.0,1136,0,0
20191004T05Z,2068,1602,3498,0.0,1223,0,0
20191004T04Z,2023,1603,3500,0.0,1217,0,0
20191004T03Z,2163,1671,3492,0.0,1269,0,0
20191004T02Z,2265,2120,3491,0.0,1301,0,-1
20191004T01Z,2341,2391,3489,0.0,1310,0,0
20191004T00Z,2513,2645,3490,0.0,1463,23,4
20191003T23Z,2550,2628,3493,0.0,1496,111,40
20191003T22Z,2597,2708,3499,0.0,1488,634,28
20191003T21Z,2567,2678,3494,0.0,1474,1208,-1
20191003T20Z,2532,2525,3496,0.0,1391,1611,0
20191003T19Z,2511,2229,3500,0.0,1325,1868,0
20191003T18Z,2548,2158,3505,0.0,1251,2005,0
20191003T17Z,2418,2058,3504,0.0,1272,2037,-1
20191003T16Z,2148,1649,3510,0.0,1268,1934,0
20191003T15Z,1520,1530,3513,0.0,1178,1686,0
20191003T14Z,1273,1446,3517,0.0,1172,1229,16
20191003T13Z,1264,1417,3516,0.0,1209,561,18
20191003T12Z,1714,1606,3517,0.0,1260,77,1
20191003T11Z,1647,1661,3515,0.0,1280,0,0
20191003T10Z,1119,1607,3513,0.0,1180,0,0
20191003T09Z,851,1557,3515,0.0,1137,0,0
20191003T08Z,907,1546,3517,0.0,1151,0,0
20191003T07Z,1155,1586,3512,-2.0,1261,0,-1
20191003T06Z,1639,1636,3511,-1.0,1275,0,0
20191003T05Z,2060,1625,3511,-9.0,1266,0,0
20191003T04Z,2370,1607,3508,0.0,1305,0,0
20191003T03Z,2545,2062,3510,0.0,1337,0,0
20191003T02Z,2635,2358,3501,8.0,1351,0,-1
20191003T01Z,2622,2801,3502,0.0,1402,0,5
20191003T00Z,2549,2852,3498,0.0,1535,23,30
20191002T23Z,2547,2994,3497,0.0,1545,112,42
20191002T22Z,2555,2962,3505,0.0,1540,527,17
20191002T21Z,2573,2799,3507,0.0,1516,1053,-1
20191002T20Z,2647,2624,3508,0.0,1427,1500,0
20191002T19Z,2604,2409,3511,0.0,1364,1812,0
20191002T18Z,2564,2261,3515,0.0,1302,1966,0
20191002T17Z,2459,2162,3519,0.0,1279,1989,-1
20191002T16Z,2375,1924,3521,0.0,1249,1899,0
20191002T15Z,1881,1650,3524,27.0,1256,1635,1
20191002T14Z,1358,1628,3528,0.0,1246,1178,21
20191002T13Z,1323,1595,3529,0.0,1229,546,11
20191002T12Z,1922,1663,3532,0.0,1244,81,-1
20191002T11Z,1949,1659,3532,0.0,1263,0,0
20191002T10Z,1116,1606,3527,0.0,1179,0,0
20191002T09Z,847,1593,3530,0.0,1122,0,0
20191002T08Z,828,1595,3526,0.0,1117,0,0
20191002T07Z,961,1650,3528,0.0,1170,0,0
20191002T06Z,1159,1659,3526,0.0,1196,0,0
20191002T05Z,1702,1644,3529,-14.0,1254,0,-1
20191002T04Z,2328,1636,3525,0.0,1264,0,0
20191002T03Z,2560,1801,3520,0.0,1333,0,0
20191002T02Z,2591,2194,3520,0.0,1342,0,0
20191002T01Z,2580,2445,3519,0.0,1339,0,0
20191002T00Z,2592,2620,3519,0.0,1315,26,10
20191001T23Z,2610,2644,3516,0.0,1312,125,40
20191001T22Z,2610,2647,3518,0.0,1308,642,15
20191001T21Z,2607,2425,3521,0.0,1306,1212,1
20191001T20Z,2443,2306,3522,0.0,1244,1508,0
20191001T19Z,2260,2134,3524,0.0,1229,1700,0
20191001T18Z,2321,2111,3526,0.0,1237,1711,-1
20191001T17Z,2214,1823,3536,0.0,1243,1533,0
