,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191130T17-05,81471,134731,100196,1600,8285,8194,30368,55049
20191130T16-05,79691,129287,100089,1570,8114,10566,28991,54558
20191130T15-05,80047,126846,99899,1582,8081,12398,28711,53446
20191130T14-05,82242,125868,99720,1616,8187,13285,29447,52092
20191130T13-05,81460,125372,99608,1598,8406,13507,31238,52654
20191130T12-05,82007,124072,99513,1397,8488,12816,32310,51853
20191130T11-05,82661,125301,99600,1377,8520,9782,32575,49547
20191130T10-05,81626,124981,99592,1365,8524,4953,32189,49029
20191130T09-05,78387,123206,99634,1390,8506,1885,28994,48131
20191130T08-05,74661,119978,99910,1569,8092,385,26675,47604
20191130T07-05,71742,114247,99923,1436,7869,57,24644,46497
20191130T06-05,70262,109570,99919,1231,7701,46,22870,45435
20191130T05-05,69583,105579,99799,1100,7528,57,22122,45056
20191130T04-05,70985,106940,99677,1038,7480,69,21932,43411
20191130T03-05,72745,108470,99632,1060,7452,69,22818,43642
20191130T02-05,74856,112160,99565,1021,7658,76,23844,44941
20191130T01-05,78467,114608,99628,1090,8009,54,27769,46082
20191130T00-05,81701,119339,98512,1140,8247,54,30349,44680
20191129T23-05,87883,124206,98685,1253,8567,50,32613,44616
20191129T22-05,92989,132568,98628,1711,8658,52,34895,43292
20191129T21-05,95401,141988,99369,1840,8691,69,36531,42132
20191129T20-05,96239,145982,99349,2159,8563,881,36528,42044
20191129T19-05,95273,144944,99284,2488,8563,1826,35622,41080
20191129T18-05,93792,139382,99334,2484,8574,6649,33532,38914
20191129T17-05,92930,138130,99271,2434,8380,9513,30341,34997
