,coal,natural gas,nuclear,petroleum,other,solar
20180904T01Z,1106,1220,66,0.0,18,0
20180904T00Z,1106,1203,65,0.0,19,0
20180903T23Z,1105,1211,64,0.0,19,2
20180903T22Z,1102,1225,65,0.0,18,6
20180903T21Z,1106,1196,65,0.0,19,4
20180903T20Z,1106,1205,64,0.0,18,6
20180903T19Z,1190,1234,66,0.0,15,7
20180903T18Z,1281,1284,65,0.0,10,10
20180903T17Z,1262,1304,65,0.0,17,17
20180903T16Z,1129,1331,65,0.0,19,16
20180903T15Z,1069,1196,67,0.0,18,17
20180903T14Z,908,1114,63,0.0,19,12
20180903T13Z,680,1120,65,0.0,18,4
20180903T12Z,554,1110,66,0.0,19,0
20180903T11Z,550,1076,65,0.0,18,0
20180903T10Z,550,1011,66,0.0,19,0
20180903T09Z,550,977,64,0.0,16,0
20180903T08Z,550,974,66,0.0,18,0
20180903T07Z,550,1007,65,0.0,19,0
20180903T06Z,550,1078,65,0.0,18,0
20180903T05Z,572,1156,63,0.0,18,0
20180903T04Z,742,1120,66,0.0,18,0
20180903T03Z,828,1183,66,0.0,17,0
20180903T02Z,880,1267,64,0.0,17,0
20180903T01Z,951,1281,65,0.0,18,0
20180903T00Z,949,1276,66,0.0,18,0
20180902T23Z,949,1321,66,0.0,18,0
20180902T22Z,1045,1308,61,0.0,18,2
20180902T21Z,1176,1269,67,0.0,18,3
20180902T20Z,1261,1293,64,0.0,18,9
20180902T19Z,1288,1348,65,0.0,18,12
20180902T18Z,1288,1420,66,0.0,17,21
20180902T17Z,1287,1389,65,0.0,18,18
20180902T16Z,1248,1310,64,0.0,17,17
20180902T15Z,1131,1238,66,0.0,18,17
20180902T14Z,820,1305,65,0.0,18,16
20180902T13Z,505,1348,64,0.0,18,11
20180902T12Z,462,1220,67,0.0,18,0
20180902T11Z,462,1185,65,0.0,18,0
20180902T10Z,461,1141,66,0.0,19,0
20180902T09Z,465,1132,65,0.0,17,0
20180902T08Z,462,1127,65,0.0,18,0
20180902T07Z,462,1191,65,0.0,17,0
20180902T06Z,519,1224,64,0.0,17,0
20180902T05Z,609,1268,65,0.0,18,0
20180902T04Z,741,1305,66,0.0,18,0
20180902T03Z,874,1356,66,0.0,17,0
20180902T02Z,1037,1370,65,0.0,18,0
20180902T01Z,1143,1418,65,0.0,17,0
20180902T00Z,1276,1365,66,0.0,18,0
20180901T23Z,1283,1521,65,0.0,18,3
20180901T22Z,1280,1619,65,0.0,18,9
20180901T21Z,1284,1641,67,0.0,18,19
20180901T20Z,1284,1647,65,0.0,19,19
20180901T19Z,1289,1607,66,0.0,18,20
20180901T18Z,1287,1546,64,0.0,16,21
20180901T17Z,1286,1441,66,0.0,17,19
20180901T16Z,1196,1384,65,0.0,18,16
20180901T15Z,945,1409,67,0.0,19,21
20180901T14Z,790,1333,65,0.0,18,16
20180901T13Z,692,1203,64,0.0,18,9
20180901T12Z,513,1215,66,0.0,19,1
20180901T11Z,475,1204,65,0.0,18,0
20180901T10Z,474,1164,65,0.0,19,0
20180901T09Z,475,1167,64,0.0,18,0
20180901T08Z,477,1189,67,0.0,18,0
20180901T07Z,481,1248,65,0.0,19,0
20180901T06Z,475,1348,66,0.0,19,0
20180901T05Z,691,1253,65,0.0,18,0
20180901T04Z,883,1237,65,0.0,17,0
20180901T03Z,1010,1304,64,0.0,17,0
20180901T02Z,1130,1366,66,0.0,17,0
20180901T01Z,1186,1484,66,0.0,18,0
20180901T00Z,1193,1553,65,0.0,18,1
20180831T23Z,1285,1617,64,0.0,18,2
20180831T22Z,1286,1773,66,0.0,19,2
20180831T21Z,1284,1869,64,0.0,17,12
20180831T20Z,1284,1849,65,0.0,18,20
20180831T19Z,1284,1793,65,0.0,16,21
20180831T18Z,1282,1733,66,0.0,17,19
20180831T17Z,1225,1675,63,0.0,18,20
20180831T16Z,1212,1535,66,0.0,15,18
20180831T15Z,1090,1455,65,0.0,15,15
20180831T14Z,925,1411,65,1.0,17,19
20180831T13Z,830,1290,64,0.0,17,8
20180831T12Z,785,1204,65,0.0,17,1
20180831T11Z,613,1282,65,0.0,18,0
20180831T10Z,551,1159,65,0.0,16,0
20180831T09Z,549,1058,65,0.0,16,0
20180831T08Z,550,1043,66,0.0,18,0
20180831T07Z,548,1075,63,0.0,17,0
20180831T06Z,548,1140,65,0.0,16,0
20180831T05Z,583,1228,65,0.0,17,0
20180831T04Z,765,1215,64,0.0,17,0
20180831T03Z,963,1234,65,0.0,15,0
20180831T02Z,1054,1358,64,0.0,17,0
20180831T01Z,1111,1452,64,0.0,17,0
20180831T00Z,1048,1511,64,0.0,17,0
20180830T23Z,1063,1547,66,0.0,15,1
20180830T22Z,1129,1559,63,0.0,15,4
20180830T21Z,1151,1557,65,0.0,16,4
20180830T20Z,1103,1560,65,0.0,15,5
20180830T19Z,1051,1542,67,0.0,16,5
20180830T18Z,1100,1539,60,0.0,15,1
20180830T17Z,1102,1517,65,0.0,17,5
20180830T16Z,1094,1452,65,0.0,16,15
20180830T15Z,967,1453,64,1.0,16,11
20180830T14Z,843,1346,65,0.0,18,13
20180830T13Z,811,1218,65,0.0,17,4
20180830T12Z,686,1233,63,0.0,17,1
20180830T11Z,607,1216,64,0.0,18,0
20180830T10Z,551,1060,66,0.0,18,0
20180830T09Z,541,946,63,0.0,17,0
20180830T08Z,549,904,65,0.0,18,0
20180830T07Z,550,928,65,0.0,17,0
20180830T06Z,551,995,65,0.0,17,0
20180830T05Z,557,1086,63,0.0,18,0
20180830T04Z,638,1143,64,0.0,18,0
20180830T03Z,776,1202,64,0.0,17,0
20180830T02Z,972,1213,65,0.0,18,0
20180830T01Z,1049,1303,63,0.0,18,0
20180830T00Z,1049,1354,62,0.0,18,0
20180829T23Z,1069,1439,66,0.0,18,1
20180829T22Z,1235,1579,62,0.0,18,1
20180829T21Z,1287,1629,65,0.0,18,1
20180829T20Z,1287,1680,65,0.0,18,4
20180829T19Z,1280,1712,65,0.0,12,12
20180829T18Z,1236,1705,63,0.0,16,12
20180829T17Z,1278,1538,66,0.0,19,18
20180829T16Z,1289,1456,61,0.0,14,21
20180829T15Z,1223,1299,65,0.0,10,16
20180829T14Z,1014,1240,65,0.0,11,14
20180829T13Z,844,1220,63,0.0,10,6
20180829T12Z,785,1187,66,0.0,10,1
20180829T11Z,625,1252,62,0.0,11,0
20180829T10Z,570,1106,65,0.0,10,0
20180829T09Z,549,1003,63,0.0,10,0
20180829T08Z,550,979,63,0.0,10,0
20180829T07Z,550,1001,64,0.0,11,0
20180829T06Z,551,1059,65,0.0,10,0
20180829T05Z,583,1137,64,0.0,10,0
20180829T04Z,652,1218,64,0.0,10,0
20180829T03Z,761,1313,63,0.0,9,0
20180829T02Z,933,1335,64,0.0,10,0
20180829T01Z,1039,1365,66,0.0,10,0
20180829T00Z,1052,1394,62,0.0,10,0
20180828T23Z,1079,1412,63,0.0,9,0
20180828T22Z,1151,1429,66,0.0,10,1
20180828T21Z,1155,1576,62,0.0,9,2
20180828T20Z,1231,1630,66,0.0,9,5
20180828T19Z,1290,1769,64,0.0,12,8
20180828T18Z,1287,1773,63,0.0,13,12
20180828T17Z,1290,1630,64,0.0,16,19
20180828T16Z,1251,1494,66,0.0,15,17
20180828T15Z,1058,1471,63,0.0,15,16
20180828T14Z,872,1459,63,0.0,16,12
20180828T13Z,830,1286,66,0.0,18,8
20180828T12Z,725,1292,63,0.0,18,1
20180828T11Z,521,1400,66,0.0,19,0
20180828T10Z,488,1258,62,0.0,18,0
20180828T09Z,486,1146,65,0.0,19,0
20180828T08Z,485,1143,65,0.0,18,0
20180828T07Z,515,1156,64,0.0,19,0
20180828T06Z,559,1193,64,0.0,18,0
20180828T05Z,581,1287,65,0.0,18,0
20180828T04Z,737,1293,63,0.0,17,0
20180828T03Z,801,1447,63,0.0,16,0
20180828T02Z,959,1501,65,0.0,18,0
20180828T01Z,1040,1582,62,0.0,17,0
20180828T00Z,1059,1591,65,0.0,17,0
20180827T23Z,1143,1609,65,0.0,17,0
20180827T22Z,1278,1685,64,0.0,18,0
20180827T21Z,1291,1789,62,0.0,17,0
20180827T20Z,1291,1820,66,0.0,18,3
20180827T19Z,1292,1899,63,0.0,14,10
20180827T18Z,1288,1886,65,0.0,15,12
20180827T17Z,1251,1815,64,0.0,14,19
20180827T16Z,1242,1619,62,0.0,15,18
20180827T15Z,1183,1455,65,0.0,18,19
20180827T14Z,1092,1310,65,0.0,16,20
20180827T13Z,977,1209,64,0.0,18,10
20180827T12Z,843,1204,64,0.0,17,1
20180827T11Z,749,1212,66,0.0,18,0
20180827T10Z,596,1183,63,0.0,19,0
20180827T09Z,559,1107,66,0.0,18,0
20180827T08Z,560,1100,62,0.0,19,0
20180827T07Z,564,1142,64,0.0,19,0
20180827T06Z,598,1198,65,0.0,18,0
20180827T05Z,615,1315,65,0.0,17,0
20180827T04Z,788,1308,80,0.0,17,0
20180827T03Z,1007,1293,91,0.0,15,0
20180827T02Z,1203,1306,100,0.0,16,0
20180827T01Z,1289,1372,112,0.0,16,0
20180827T00Z,1288,1425,116,0.0,14,0
20180826T23Z,1287,1601,108,0.0,12,3
20180826T22Z,1286,1718,115,0.0,14,14
20180826T21Z,1289,1738,112,0.0,18,19
20180826T20Z,1288,1705,113,0.0,18,21
20180826T19Z,1289,1646,111,0.0,18,22
20180826T18Z,1288,1541,112,0.0,16,17
20180826T17Z,1282,1400,113,0.0,19,20
20180826T16Z,1191,1309,112,0.0,19,20
20180826T15Z,1010,1264,110,0.0,17,18
20180826T14Z,722,1309,112,0.0,19,16
20180826T13Z,541,1197,115,0.0,19,11
20180826T12Z,469,1043,109,0.0,18,1
20180826T11Z,471,983,115,0.0,20,0
20180826T10Z,469,944,114,0.0,19,0
20180826T09Z,470,936,111,0.0,19,0
20180826T08Z,471,954,114,0.0,20,0
20180826T07Z,471,1012,112,0.0,20,0
20180826T06Z,474,1085,115,0.0,19,0
20180826T05Z,511,1169,111,0.0,20,0
20180826T04Z,612,1227,108,0.0,20,0
20180826T03Z,707,1289,109,0.0,18,0
20180826T02Z,900,1253,109,0.0,20,0
20180826T01Z,1045,1237,107,0.0,20,0
20180826T00Z,1054,1275,109,0.0,19,0
20180825T23Z,1093,1328,108,0.0,20,1
20180825T22Z,1120,1451,104,0.0,18,1
20180825T21Z,1253,1474,113,0.0,15,4
20180825T20Z,1288,1620,106,0.0,15,14
20180825T19Z,1289,1665,107,0.0,12,19
20180825T18Z,1288,1578,109,0.0,13,17
20180825T17Z,1216,1517,107,0.0,19,19
20180825T16Z,1083,1480,108,0.0,19,20
20180825T15Z,1042,1318,109,0.0,16,17
20180825T14Z,794,1324,110,0.0,13,16
20180825T13Z,596,1238,107,0.0,16,10
20180825T12Z,519,1107,107,0.0,20,2
20180825T11Z,488,1073,108,0.0,20,0
20180825T10Z,486,1014,106,0.0,20,0
20180825T09Z,488,979,109,0.0,19,0
20180825T08Z,486,993,109,0.0,20,0
20180825T07Z,486,1038,109,0.0,20,0
20180825T06Z,492,1112,108,0.0,20,0
20180825T05Z,541,1193,106,0.0,19,0
20180825T04Z,737,1143,111,0.0,20,0
20180825T03Z,879,1177,110,0.0,19,0
20180825T02Z,1061,1146,117,0.0,18,0
20180825T01Z,1110,1238,111,0.0,18,0
20180825T00Z,1158,1227,113,0.0,20,0
20180824T23Z,1196,1283,114,0.0,20,1
20180824T22Z,1238,1383,113,0.0,20,1
20180824T21Z,1287,1497,114,0.0,18,0
20180824T20Z,1289,1639,114,0.0,17,3
20180824T19Z,1284,1699,113,0.0,19,14
20180824T18Z,1286,1693,113,0.0,18,17
20180824T17Z,1289,1586,113,0.0,19,20
20180824T16Z,1286,1439,114,0.0,20,14
20180824T15Z,1183,1334,115,0.0,16,19
20180824T14Z,981,1299,114,0.0,17,16
20180824T13Z,836,1235,111,0.0,18,9
20180824T12Z,754,1141,115,0.0,21,0
20180824T11Z,704,1111,113,0.0,19,0
20180824T10Z,563,1078,112,0.0,19,0
20180824T09Z,486,1044,116,0.0,18,0
20180824T08Z,484,1044,114,0.0,21,0
20180824T07Z,489,1075,114,0.0,20,0
20180824T06Z,568,1081,111,0.0,19,0
20180824T05Z,731,1035,116,0.0,20,0
20180824T04Z,832,1102,112,0.0,20,2
20180824T03Z,1019,1131,115,0.0,19,2
20180824T02Z,1180,1192,114,0.0,20,2
20180824T01Z,1237,1290,114,0.0,19,2
20180824T00Z,1242,1321,115,0.0,20,3
20180823T23Z,1245,1463,114,0.0,13,3
20180823T22Z,1244,1554,113,0.0,18,6
20180823T21Z,1241,1634,115,0.0,20,7
20180823T20Z,1241,1648,115,0.0,19,9
20180823T19Z,1284,1709,111,0.0,18,14
20180823T18Z,1261,1746,117,0.0,18,9
20180823T17Z,1228,1662,112,0.0,19,20
20180823T16Z,1167,1535,114,0.0,20,18
20180823T15Z,1020,1469,115,0.0,19,16
20180823T14Z,953,1291,116,0.0,19,14
20180823T13Z,770,1268,112,0.0,19,8
20180823T12Z,648,1237,116,0.0,18,2
20180823T11Z,638,1157,115,0.0,18,0
20180823T10Z,610,997,115,0.0,20,0
20180823T09Z,612,905,115,0.0,18,0
20180823T08Z,596,925,113,0.0,19,0
20180823T07Z,648,910,116,0.0,20,0
20180823T06Z,662,986,113,0.0,19,0
20180823T05Z,744,1019,118,0.0,19,0
20180823T04Z,846,1114,112,0.0,19,2
20180823T03Z,1001,1174,118,0.0,20,2
20180823T02Z,1095,1329,117,0.0,20,2
20180823T01Z,1237,1355,115,0.0,20,2
20180823T00Z,1287,1319,118,0.0,19,3
20180822T23Z,1289,1399,115,0.0,19,2
20180822T22Z,1288,1462,117,0.0,16,5
20180822T21Z,1288,1525,115,0.0,19,7
20180822T20Z,1288,1587,117,0.0,20,9
20180822T19Z,1287,1598,117,0.0,17,6
20180822T18Z,1287,1656,115,0.0,16,7
20180822T17Z,1275,1649,116,0.0,18,16
20180822T16Z,1155,1566,117,0.0,18,18
20180822T15Z,1103,1404,114,0.0,18,18
20180822T14Z,955,1310,119,0.0,18,17
20180822T13Z,840,1219,115,0.0,16,11
20180822T12Z,816,1095,118,0.0,18,1
20180822T11Z,761,1072,117,0.0,19,0
20180822T10Z,614,1047,117,0.0,20,0
20180822T09Z,570,994,116,0.0,18,0
20180822T08Z,569,988,116,0.0,19,0
20180822T07Z,579,1034,116,0.0,15,0
20180822T06Z,630,1055,119,0.0,14,0
20180822T05Z,765,1056,113,0.0,19,0
20180822T04Z,894,1095,119,0.0,20,0
20180822T03Z,1039,1195,115,0.0,18,0
20180822T02Z,1160,1319,116,0.0,14,0
20180822T01Z,1286,1387,114,0.0,16,0
20180822T00Z,1288,1498,117,0.0,20,0
20180821T23Z,1285,1671,115,0.0,18,1
20180821T22Z,1285,1862,116,0.0,19,5
20180821T21Z,1284,1875,116,0.0,19,15
20180821T20Z,1284,1909,116,0.0,19,18
20180821T19Z,1286,1894,117,0.0,18,21
20180821T18Z,1288,1797,117,0.0,19,22
20180821T17Z,1288,1637,115,0.0,17,20
20180821T16Z,1253,1485,115,0.0,12,22
20180821T15Z,1146,1466,117,0.0,12,20
20180821T14Z,987,1319,116,0.0,12,17
20180821T13Z,819,1241,117,0.0,13,9
20180821T12Z,652,1248,114,0.0,20,1
20180821T11Z,580,1186,117,0.0,19,0
20180821T10Z,561,1074,116,0.0,20,0
20180821T09Z,560,999,115,0.0,19,0
20180821T08Z,558,990,120,0.0,19,0
20180821T07Z,568,1033,115,0.0,20,0
20180821T06Z,637,1046,115,0.0,19,0
20180821T05Z,775,1053,116,0.0,19,0
20180821T04Z,933,1088,119,0.0,17,0
20180821T03Z,1066,1213,116,0.0,16,0
20180821T02Z,1235,1313,116,0.0,17,0
20180821T01Z,1280,1485,117,0.0,17,0
20180821T00Z,1289,1602,116,0.0,18,0
20180820T23Z,1286,1739,115,0.0,16,2
20180820T22Z,1263,1863,118,0.0,18,14
20180820T21Z,1279,1897,115,0.0,17,12
20180820T20Z,1283,1859,119,0.0,16,22
20180820T19Z,1279,1815,116,0.0,16,18
20180820T18Z,1287,1701,116,0.0,16,20
20180820T17Z,1283,1560,115,0.0,16,22
20180820T16Z,1174,1482,118,0.0,16,20
20180820T15Z,1008,1428,116,0.0,16,21
20180820T14Z,911,1287,118,0.0,16,20
20180820T13Z,868,1124,115,0.0,17,9
20180820T12Z,788,1060,120,0.0,16,1
20180820T11Z,641,1137,111,0.0,15,0
20180820T10Z,569,1011,119,0.0,18,0
20180820T09Z,559,918,117,0.0,16,0
20180820T08Z,561,899,117,0.0,18,0
20180820T07Z,569,931,117,0.0,19,0
20180820T06Z,653,924,116,0.0,19,0
20180820T05Z,771,942,115,0.0,19,0
20180820T04Z,872,1017,121,0.0,21,0
20180820T03Z,1004,1107,116,0.0,19,0
20180820T02Z,1059,1274,120,0.0,20,0
20180820T01Z,1058,1456,116,0.0,20,0
20180820T00Z,1099,1535,119,0.0,20,0
20180819T23Z,1226,1653,118,0.0,13,1
20180819T22Z,1282,1862,115,0.0,12,3
20180819T21Z,1285,1916,120,0.0,10,11
20180819T20Z,1284,1846,117,0.0,13,17
20180819T19Z,1268,1808,117,0.0,18,19
20180819T18Z,1205,1770,120,0.0,18,19
20180819T17Z,1139,1680,119,0.0,19,20
20180819T16Z,1241,1416,118,0.0,19,22
20180819T15Z,1063,1363,119,0.0,20,18
20180819T14Z,870,1292,117,0.0,19,19
20180819T13Z,756,1111,121,0.0,19,11
20180819T12Z,566,1077,115,0.0,19,1
20180819T11Z,496,1099,118,0.0,20,0
20180819T10Z,487,1077,119,0.0,20,0
20180819T09Z,475,1094,118,0.0,18,0
20180819T08Z,480,1135,120,0.0,20,0
20180819T07Z,485,1215,116,0.0,19,0
20180819T06Z,521,1293,116,0.0,19,0
20180819T05Z,687,1265,122,0.0,20,0
20180819T04Z,814,1349,117,0.0,19,0
20180819T03Z,1079,1298,116,0.0,18,0
20180819T02Z,1207,1378,120,0.0,20,0
20180819T01Z,1223,1543,116,0.0,20,0
20180819T00Z,1253,1623,121,0.0,18,0
20180818T23Z,1281,1753,118,0.0,17,9
20180818T22Z,1284,1826,120,0.0,20,17
20180818T21Z,1289,1841,116,0.0,20,21
20180818T20Z,1287,1814,119,0.0,20,22
20180818T19Z,1285,1753,120,0.0,18,21
20180818T18Z,1286,1685,118,0.0,18,22
20180818T17Z,1291,1556,117,0.0,19,21
20180818T16Z,1226,1450,118,0.0,19,20
20180818T15Z,1088,1356,118,0.0,19,20
20180818T14Z,944,1247,119,0.0,19,19
20180818T13Z,784,1130,120,0.0,19,11
20180818T12Z,709,984,117,0.0,20,1
20180818T11Z,708,932,119,0.0,20,0
20180818T10Z,710,883,120,0.0,20,0
20180818T09Z,709,887,117,0.0,18,0
20180818T08Z,702,928,120,0.0,20,0
20180818T07Z,706,1005,118,0.0,20,0
20180818T06Z,763,1055,118,0.0,19,0
20180818T05Z,883,1078,119,0.0,19,0
20180818T04Z,935,1228,120,0.0,16,0
20180818T03Z,1143,1235,118,0.0,18,0
20180818T02Z,1281,1301,117,0.0,18,0
20180818T01Z,1286,1465,119,0.0,18,0
20180818T00Z,1287,1553,118,0.0,17,0
20180817T23Z,1285,1712,122,0.0,17,8
20180817T22Z,1284,1853,116,0.0,17,19
20180817T21Z,1284,1926,118,0.0,16,20
20180817T20Z,1283,1936,119,0.0,13,22
20180817T19Z,1284,1911,117,0.0,12,22
20180817T18Z,1284,1911,120,0.0,13,22
20180817T17Z,1282,1766,119,0.0,14,22
20180817T16Z,1206,1584,116,0.0,14,23
20180817T15Z,1066,1502,119,0.0,13,21
20180817T14Z,950,1400,120,0.0,15,18
20180817T13Z,842,1270,119,0.0,14,9
20180817T12Z,806,1134,118,0.0,15,1
20180817T11Z,721,1141,117,0.0,14,0
20180817T10Z,523,1172,121,0.0,16,0
20180817T09Z,505,1099,119,0.0,12,0
20180817T08Z,503,1102,119,0.0,16,0
20180817T07Z,500,1152,118,0.0,14,0
20180817T06Z,504,1244,118,0.0,16,0
20180817T05Z,588,1291,119,0.0,16,0
20180817T04Z,844,1234,120,0.0,14,0
20180817T03Z,1052,1294,118,0.0,15,0
20180817T02Z,1231,1376,117,0.0,15,0
20180817T01Z,1283,1547,121,0.0,16,0
20180817T00Z,1285,1631,118,0.0,15,1
20180816T23Z,1284,1773,120,0.0,16,2
20180816T22Z,1282,1925,118,0.0,14,12
20180816T21Z,1280,2034,119,0.0,16,20
20180816T20Z,1278,2003,118,0.0,14,23
20180816T19Z,1279,1928,121,0.0,14,22
20180816T18Z,1270,1842,119,0.0,12,21
20180816T17Z,1212,1746,119,0.0,13,20
20180816T16Z,1110,1654,117,0.0,15,22
20180816T15Z,1052,1501,121,0.0,15,21
20180816T14Z,956,1373,117,0.0,14,18
20180816T13Z,827,1269,118,0.0,15,10
20180816T12Z,740,1192,122,0.0,14,2
20180816T11Z,695,1165,116,0.0,15,0
20180816T10Z,515,1169,121,0.0,13,0
20180816T09Z,502,1095,118,0.0,14,0
20180816T08Z,496,1099,119,0.0,13,0
20180816T07Z,503,1147,118,0.0,14,0
20180816T06Z,504,1225,122,0.0,14,0
20180816T05Z,601,1269,115,0.0,14,0
20180816T04Z,850,1200,123,0.0,13,0
20180816T03Z,1074,1233,119,0.0,14,0
20180816T02Z,1219,1345,119,0.0,14,0
20180816T01Z,1284,1480,116,0.0,16,0
20180816T00Z,1283,1557,122,0.0,15,0
20180815T23Z,1284,1720,119,0.0,15,7
20180815T22Z,1283,1844,121,0.0,16,9
20180815T21Z,1281,1921,119,0.0,12,15
20180815T20Z,1284,1869,118,0.0,12,16
20180815T19Z,1281,1815,117,0.0,13,12
20180815T18Z,1290,1706,123,0.0,11,22
20180815T17Z,1276,1574,117,0.0,15,23
20180815T16Z,1259,1408,121,0.0,15,22
20180815T15Z,1119,1339,117,0.0,15,21
20180815T14Z,944,1278,121,0.0,15,19
20180815T13Z,778,1218,117,0.0,14,11
20180815T12Z,693,1152,122,0.0,16,1
20180815T11Z,552,1210,118,0.0,15,0
20180815T10Z,482,1106,118,0.0,16,0
20180815T09Z,481,997,122,0.0,13,0
20180815T08Z,478,1003,121,0.0,15,0
20180815T07Z,478,1060,118,0.0,15,0
20180815T06Z,479,1136,121,0.0,15,0
20180815T05Z,533,1212,117,0.0,15,0
20180815T04Z,811,1116,120,0.0,15,0
20180815T03Z,1051,1119,119,0.0,14,0
20180815T02Z,1131,1280,119,0.0,15,0
20180815T01Z,1214,1358,119,0.0,15,0
20180815T00Z,1238,1380,120,0.0,16,0
20180814T23Z,1286,1491,119,0.0,14,6
20180814T22Z,1288,1653,121,0.0,14,12
20180814T21Z,1288,1798,117,0.0,17,14
20180814T20Z,1286,1807,120,0.0,14,23
20180814T19Z,1285,1756,120,0.0,13,24
20180814T18Z,1288,1661,118,0.0,14,22
20180814T17Z,1271,1564,120,0.0,14,21
20180814T16Z,1201,1475,121,0.0,15,19
20180814T15Z,1103,1331,121,0.0,12,18
20180814T14Z,990,1245,118,0.0,15,16
20180814T13Z,866,1120,121,0.0,15,8
20180814T12Z,688,1156,119,0.0,14,0
20180814T11Z,530,1230,121,0.0,14,0
20180814T10Z,482,1109,119,0.0,14,0
20180814T09Z,478,1019,118,0.0,12,0
20180814T08Z,478,1014,120,0.0,13,0
20180814T07Z,477,1062,121,0.0,15,0
20180814T06Z,477,1157,119,0.0,16,0
20180814T05Z,636,1117,120,0.0,14,0
20180814T04Z,922,1039,119,0.0,15,0
20180814T03Z,1108,1071,119,0.0,14,0
20180814T02Z,1163,1248,122,0.0,14,0
20180814T01Z,1252,1337,117,0.0,15,0
20180814T00Z,1289,1351,120,0.0,14,1
20180813T23Z,1289,1470,122,0.0,12,2
20180813T22Z,1287,1666,118,0.0,10,4
20180813T21Z,1283,1815,119,0.0,13,12
20180813T20Z,1287,1835,121,0.0,12,14
20180813T19Z,1286,1771,117,0.0,8,17
20180813T18Z,1284,1670,122,0.0,6,18
20180813T17Z,1212,1591,119,0.0,6,18
20180813T16Z,1115,1505,121,0.0,7,19
20180813T15Z,1048,1361,119,0.0,7,16
20180813T14Z,939,1268,117,0.0,7,13
20180813T13Z,856,1157,124,0.0,12,8
20180813T12Z,839,1045,118,0.0,11,0
20180813T11Z,733,1070,119,0.0,12,0
20180813T10Z,505,1105,121,0.0,15,0
20180813T09Z,479,1009,120,0.0,12,0
20180813T08Z,478,987,121,0.0,14,0
20180813T07Z,480,1012,120,0.0,13,0
20180813T06Z,480,1083,119,0.0,15,0
20180813T05Z,489,1177,121,0.0,13,0
20180813T04Z,631,975,121,0.0,14,0
20180813T03Z,818,991,121,0.0,12,0
20180813T02Z,985,1012,118,0.0,14,0
20180813T01Z,1051,1056,122,0.0,15,0
20180813T00Z,1051,1111,119,0.0,15,0
20180812T23Z,1109,1142,121,0.0,11,0
20180812T22Z,1168,1223,121,0.0,12,0
20180812T21Z,1266,1533,119,0.0,16,5
20180812T20Z,1268,1561,122,0.0,18,13
20180812T19Z,1247,1577,121,0.0,15,12
20180812T18Z,1243,1554,119,0.0,11,17
20180812T17Z,1195,1498,121,0.0,16,16
20180812T16Z,1079,1437,120,0.0,16,17
20180812T15Z,915,1387,121,0.0,18,15
20180812T14Z,825,1238,121,0.0,16,12
20180812T13Z,718,1069,118,0.0,18,8
20180812T12Z,521,1024,122,0.0,17,0
20180812T11Z,493,991,120,0.0,17,0
20180812T10Z,497,955,121,0.0,18,0
20180812T09Z,503,945,121,0.0,17,0
20180812T08Z,499,987,118,0.0,17,0
20180812T07Z,550,996,122,0.0,17,0
20180812T06Z,576,1065,120,0.0,18,0
20180812T05Z,611,1151,122,0.0,17,0
20180812T04Z,756,1158,122,0.0,18,0
20180812T03Z,870,1225,120,0.0,17,0
20180812T02Z,1017,1247,122,0.0,16,0
20180812T01Z,1187,1199,121,0.0,18,0
20180812T00Z,1185,1251,121,0.0,16,1
20180811T23Z,1109,1434,121,0.0,17,5
20180811T22Z,1079,1512,121,0.0,18,6
20180811T21Z,1086,1516,121,0.0,16,8
20180811T20Z,1003,1558,122,0.0,17,7
20180811T19Z,952,1620,118,0.0,17,6
20180811T18Z,895,1636,125,0.0,16,5
20180811T17Z,886,1629,121,0.0,17,15
20180811T16Z,867,1564,122,0.0,16,15
20180811T15Z,820,1509,119,0.0,12,12
20180811T14Z,598,1526,123,0.0,13,8
20180811T13Z,412,1456,119,0.0,13,8
20180811T12Z,400,1223,124,0.0,15,0
20180811T11Z,400,1169,121,0.0,16,0
20180811T10Z,400,1123,121,0.0,16,0
20180811T09Z,401,1103,122,0.0,17,0
20180811T08Z,400,1129,122,0.0,17,0
20180811T07Z,472,1125,121,0.0,17,0
20180811T06Z,535,1167,121,0.0,17,0
20180811T05Z,535,1299,123,0.0,17,0
20180811T04Z,610,1399,119,0.0,16,0
20180811T03Z,737,1446,123,0.0,17,0
20180811T02Z,759,1608,119,0.0,17,0
20180811T01Z,803,1663,121,0.0,17,0
20180811T00Z,832,1686,123,0.0,18,2
20180810T23Z,836,1765,123,0.0,16,6
20180810T22Z,835,1823,117,0.0,18,11
20180810T21Z,842,1779,124,0.0,16,11
20180810T20Z,947,1672,119,0.0,18,5
20180810T19Z,1016,1612,123,0.0,15,4
20180810T18Z,1060,1596,123,5.0,18,6
20180810T17Z,1023,1650,120,25.0,20,6
20180810T16Z,947,1733,119,24.0,18,11
20180810T15Z,840,1684,123,25.0,18,15
20180810T14Z,709,1564,122,25.0,17,14
20180810T13Z,641,1378,119,10.0,19,8
20180810T12Z,555,1267,124,0.0,19,1
20180810T11Z,433,1295,121,0.0,17,0
20180810T10Z,460,1134,125,0.0,18,0
20180810T09Z,383,1147,116,0.0,18,0
20180810T08Z,379,1133,123,0.0,20,0
20180810T07Z,380,1187,123,0.0,21,0
20180810T06Z,433,1226,123,0.0,19,0
