,wind
20190704T22-06,41
20190704T21-06,23
20190704T20-06,83
20190704T19-06,105
20190704T18-06,48
20190704T17-06,0
20190704T16-06,0
20190704T15-06,9
20190704T14-06,14
20190704T13-06,0
20190704T12-06,0
20190704T11-06,0
20190704T10-06,0
20190704T09-06,0
20190704T08-06,0
20190704T07-06,0
20190704T06-06,4
20190704T05-06,8
20190704T04-06,2
20190704T03-06,3
20190704T02-06,0
20190704T01-06,0
20190703T23-06,0
20190703T22-06,0
20190703T21-06,0
20190703T20-06,5
20190703T19-06,5
20190703T18-06,14
20190703T17-06,16
20190703T16-06,2
20190703T15-06,1
20190703T14-06,0
20190703T13-06,0
20190703T12-06,0
20190703T11-06,0
20190703T10-06,0
20190703T09-06,0
20190703T08-06,0
20190703T07-06,0
20190703T06-06,0
20190703T05-06,1
20190703T04-06,7
20190703T03-06,8
20190703T02-06,7
20190703T01-06,5
20190702T23-06,0
20190702T22-06,0
20190702T21-06,4
20190702T20-06,16
20190702T19-06,8
20190702T18-06,0
20190702T17-06,0
20190702T16-06,0
20190702T15-06,0
20190702T13-06,0
20190702T12-06,0
20190702T11-06,0
20190702T10-06,0
20190702T09-06,0
20190702T08-06,2
20190702T07-06,22
20190702T06-06,26
20190702T05-06,17
20190702T04-06,17
20190702T03-06,48
20190702T02-06,94
20190702T01-06,81
20190701T23-06,139
20190701T22-06,170
20190701T21-06,90
20190701T20-06,94
20190701T19-06,139
20190701T18-06,128
20190701T17-06,150
20190701T16-06,174
20190701T15-06,155
20190701T14-06,117
20190701T12-06,15
20190701T11-06,4
20190701T10-06,1
20190701T09-06,1
20190701T08-06,2
20190701T07-06,2
20190701T06-06,0
20190701T05-06,0
20190701T04-06,0
20190701T03-06,3
20190701T02-06,7
20190701T01-06,32
20190630T23-06,56
20190630T22-06,40
20190630T21-06,10
20190630T20-06,2
20190630T19-06,0
20190630T18-06,0
20190630T17-06,0
20190630T16-06,0
20190630T15-06,0
20190630T14-06,0
20190630T13-06,0
20190630T12-06,0
20190630T11-06,0
20190630T10-06,0
20190630T09-06,0
20190630T08-06,0
20190630T07-06,0
20190630T06-06,3
20190630T05-06,23
20190630T04-06,16
20190630T03-06,5
20190630T02-06,6
20190630T01-06,26
20190629T23-06,61
20190629T22-06,69
20190629T21-06,64
20190629T20-06,136
20190629T19-06,175
20190629T18-06,146
20190629T17-06,122
20190629T16-06,99
20190629T15-06,103
20190629T14-06,104
20190629T13-06,106
20190629T12-06,97
20190629T11-06,51
20190629T10-06,19
20190629T09-06,17
20190629T08-06,18
20190629T07-06,29
20190629T06-06,24
20190629T05-06,10
20190629T04-06,20
20190629T03-06,14
20190629T02-06,1
20190629T01-06,2
20190628T23-06,44
20190628T22-06,2
20190628T21-06,9
20190628T20-06,13
20190628T19-06,6
20190628T18-06,2
20190628T17-06,6
20190628T16-06,7
20190628T15-06,13
20190628T14-06,23
20190628T13-06,10
20190628T12-06,4
20190628T11-06,0
20190628T10-06,0
20190628T09-06,5
20190628T08-06,10
20190628T07-06,18
20190628T06-06,29
20190628T05-06,30
20190628T04-06,22
20190628T03-06,20
20190628T02-06,8
20190628T01-06,0
20190627T23-06,25
20190627T22-06,18
20190627T21-06,0
20190627T20-06,0
20190627T19-06,0
20190627T18-06,5
20190627T17-06,19
20190627T16-06,27
20190627T15-06,23
20190627T14-06,17
20190627T13-06,43
20190627T12-06,51
20190627T11-06,21
20190627T10-06,1
20190627T09-06,0
20190627T08-06,3
20190627T07-06,8
20190627T06-06,0
20190627T05-06,2
20190627T04-06,0
20190627T03-06,0
20190627T02-06,2
20190627T01-06,8
20190626T23-06,0
20190626T22-06,1
20190626T21-06,7
20190626T20-06,0
20190626T19-06,0
20190626T18-06,5
20190626T17-06,2
20190626T16-06,0
20190626T15-06,0
20190626T14-06,0
20190626T13-06,3
20190626T12-06,1
20190626T11-06,0
20190626T10-06,0
20190626T09-06,1
20190626T08-06,5
20190626T07-06,12
20190626T06-06,33
20190626T05-06,68
20190626T04-06,74
20190626T03-06,41
20190626T02-06,4
20190626T01-06,0
20190625T23-06,4
20190625T22-06,3
20190625T21-06,0
20190625T20-06,0
20190625T19-06,0
20190625T18-06,0
20190625T17-06,0
20190625T16-06,0
20190625T15-06,0
20190625T14-06,0
20190625T13-06,1
20190625T12-06,5
20190625T11-06,9
20190625T10-06,11
20190625T09-06,9
20190625T08-06,15
20190625T07-06,20
20190625T06-06,27
20190625T05-06,43
20190625T04-06,52
20190625T03-06,67
20190625T02-06,56
20190625T01-06,36
20190624T23-06,32
20190624T22-06,56
20190624T21-06,93
20190624T20-06,96
20190624T19-06,56
20190624T18-06,3
20190624T17-06,40
20190624T16-06,70
20190624T15-06,20
20190624T14-06,2
20190624T13-06,0
20190624T12-06,9
20190624T11-06,7
20190624T10-06,10
20190624T09-06,15
20190624T08-06,30
20190624T07-06,83
20190624T06-06,92
20190624T05-06,87
20190624T04-06,96
20190624T03-06,104
20190624T02-06,136
20190624T01-06,94
20190623T23-06,43
20190623T22-06,119
20190623T21-06,179
20190623T20-06,186
20190623T19-06,186
20190623T18-06,159
20190623T17-06,154
20190623T16-06,124
20190623T15-06,104
20190623T14-06,95
20190623T13-06,67
20190623T12-06,34
20190623T11-06,63
20190623T10-06,105
20190623T09-06,87
20190623T08-06,80
20190623T07-06,86
20190623T06-06,77
20190623T05-06,82
20190623T04-06,123
20190623T03-06,125
20190623T02-06,137
20190623T01-06,152
20190622T23-06,138
20190622T22-06,123
20190622T21-06,139
20190622T20-06,60
20190622T19-06,64
20190622T18-06,110
20190622T17-06,173
20190622T16-06,170
20190622T15-06,132
20190622T14-06,79
20190622T13-06,94
20190622T12-06,128
20190622T11-06,125
20190622T10-06,157
20190622T09-06,183
20190622T08-06,194
20190622T07-06,189
20190622T06-06,175
20190622T05-06,184
20190622T04-06,189
20190622T03-06,191
20190622T02-06,194
20190622T01-06,190
20190621T23-06,189
20190621T22-06,187
20190621T21-06,191
20190621T20-06,158
20190621T19-06,123
20190621T18-06,137
20190621T17-06,128
20190621T16-06,88
20190621T15-06,60
20190621T14-06,41
20190621T13-06,34
20190621T12-06,23
20190621T11-06,9
20190621T10-06,2
20190621T09-06,0
20190621T08-06,4
20190621T07-06,15
20190621T06-06,27
20190621T05-06,35
20190621T04-06,29
20190621T03-06,40
20190621T02-06,72
20190621T01-06,39
20190620T23-06,18
20190620T22-06,17
20190620T21-06,26
20190620T20-06,39
20190620T19-06,10
20190620T18-06,1
20190620T17-06,8
20190620T16-06,27
20190620T15-06,1
20190620T14-06,1
20190620T13-06,2
20190620T12-06,2
20190620T11-06,0
20190620T10-06,0
20190620T09-06,3
20190620T08-06,6
20190620T07-06,4
20190620T06-06,9
20190620T05-06,18
20190620T04-06,9
20190620T03-06,18
20190620T02-06,15
20190620T01-06,24
20190619T23-06,107
20190619T22-06,64
20190619T21-06,111
20190619T20-06,166
20190619T19-06,159
20190619T18-06,199
20190619T17-06,181
20190619T16-06,150
20190619T15-06,169
20190619T14-06,197
20190619T13-06,198
20190619T12-06,187
20190619T11-06,190
20190619T10-06,150
20190619T09-06,107
20190619T08-06,51
20190619T07-06,41
20190619T06-06,26
20190619T05-06,89
20190619T04-06,136
20190619T03-06,148
20190619T02-06,116
20190619T01-06,67
20190618T23-06,4
20190618T22-06,0
20190618T21-06,1
20190618T20-06,2
20190618T19-06,3
20190618T18-06,0
20190618T17-06,1
20190618T16-06,7
20190618T15-06,6
20190618T14-06,60
20190618T13-06,85
20190618T12-06,31
20190618T11-06,11
20190618T10-06,8
20190618T09-06,11
20190618T08-06,18
20190618T07-06,17
20190618T06-06,16
20190618T05-06,11
20190618T04-06,6
20190618T03-06,0
20190618T02-06,0
20190618T01-06,0
20190617T23-06,12
20190617T22-06,42
20190617T21-06,43
20190617T20-06,8
20190617T19-06,5
20190617T18-06,27
20190617T17-06,0
20190617T16-06,0
20190617T15-06,0
20190617T14-06,4
20190617T13-06,0
20190617T12-06,4
20190617T11-06,0
20190617T10-06,0
20190617T09-06,0
20190617T08-06,0
20190617T07-06,0
20190617T06-06,0
20190617T05-06,0
20190617T04-06,0
20190617T03-06,0
20190617T02-06,0
20190617T01-06,0
20190616T23-06,0
20190616T22-06,4
20190616T21-06,1
20190616T20-06,12
20190616T19-06,7
20190616T18-06,3
20190616T17-06,0
20190616T16-06,0
20190616T15-06,0
20190616T14-06,0
20190616T13-06,0
20190616T12-06,0
20190616T11-06,0
20190616T10-06,0
20190616T09-06,15
20190616T08-06,28
20190616T07-06,19
20190616T06-06,15
20190616T05-06,15
20190616T04-06,6
20190616T03-06,1
20190616T02-06,7
20190616T01-06,32
20190615T23-06,26
20190615T22-06,16
20190615T21-06,20
20190615T20-06,13
20190615T19-06,0
20190615T18-06,2
20190615T17-06,4
20190615T16-06,12
20190615T15-06,3
20190615T14-06,1
20190615T13-06,0
20190615T12-06,0
20190615T11-06,0
20190615T10-06,1
20190615T09-06,10
20190615T08-06,22
20190615T07-06,33
20190615T06-06,12
20190615T05-06,10
20190615T04-06,11
20190615T03-06,13
20190615T02-06,4
20190615T01-06,0
20190614T23-06,5
20190614T22-06,2
20190614T21-06,12
20190614T20-06,22
20190614T19-06,31
20190614T18-06,34
20190614T17-06,30
20190614T16-06,134
20190614T15-06,97
20190614T14-06,105
20190614T13-06,76
20190614T12-06,24
20190614T11-06,1
20190614T10-06,0
20190614T09-06,0
20190614T08-06,9
20190614T07-06,5
20190614T06-06,0
20190614T04-06,1
20190614T03-06,31
20190614T02-06,78
20190614T01-06,71
20190613T23-06,39
20190613T22-06,17
20190613T21-06,31
20190613T20-06,45
20190613T19-06,74
20190613T18-06,66
20190613T17-06,46
20190613T16-06,32
20190613T15-06,22
20190613T14-06,18
20190613T13-06,30
20190613T12-06,32
20190613T11-06,32
20190613T10-06,11
20190613T09-06,14
20190613T08-06,27
20190613T07-06,14
20190613T06-06,6
20190613T05-06,11
20190613T04-06,15
20190613T03-06,16
20190613T02-06,10
20190613T01-06,9
20190612T23-06,0
20190612T22-06,0
20190612T21-06,0
20190612T20-06,0
20190612T19-06,0
20190612T18-06,0
20190612T17-06,0
20190612T16-06,0
20190612T15-06,0
20190612T14-06,0
20190612T13-06,0
20190612T12-06,0
20190612T11-06,0
20190612T10-06,0
20190612T09-06,0
20190612T08-06,0
20190612T07-06,0
20190612T06-06,0
20190612T05-06,1
20190612T04-06,0
20190612T03-06,7
20190612T02-06,16
20190612T01-06,16
20190611T23-06,18
20190611T22-06,21
20190611T21-06,21
20190611T20-06,4
20190611T19-06,7
20190611T18-06,10
20190611T17-06,13
20190611T16-06,5
20190611T15-06,1
20190611T14-06,1
20190611T13-06,1
20190611T12-06,1
20190611T11-06,0
20190611T10-06,4
20190611T09-06,9
20190611T08-06,27
20190611T07-06,38
20190611T06-06,75
20190611T05-06,80
20190611T04-06,79
20190611T03-06,149
20190611T02-06,95
20190611T01-06,96
20190610T23-06,83
20190610T22-06,67
20190610T21-06,74
20190610T20-06,83
20190610T19-06,130
20190610T18-06,147
20190610T17-06,113
20190610T16-06,77
20190610T15-06,78
20190610T14-06,46
20190610T13-06,15
20190610T12-06,0
20190610T11-06,2
20190610T10-06,18
20190610T09-06,39
20190610T08-06,58
20190610T07-06,72
20190610T06-06,73
20190610T05-06,33
20190610T04-06,30
20190610T03-06,38
20190610T02-06,48
20190610T01-06,52
20190609T23-06,69
20190609T22-06,56
20190609T21-06,120
20190609T20-06,139
20190609T19-06,88
20190609T18-06,82
20190609T17-06,93
20190609T16-06,82
20190609T15-06,98
20190609T14-06,100
20190609T13-06,102
20190609T12-06,145
20190609T11-06,147
20190609T10-06,141
20190609T09-06,150
20190609T08-06,138
20190609T07-06,146
20190609T06-06,141
20190609T05-06,166
20190609T04-06,169
20190609T03-06,167
20190609T02-06,163
20190609T01-06,146
20190608T23-06,144
20190608T22-06,152
20190608T21-06,136
20190608T20-06,97
20190608T19-06,90
20190608T18-06,15
20190608T17-06,11
20190608T16-06,21
20190608T15-06,10
20190608T14-06,3
20190608T13-06,0
20190608T12-06,0
20190608T11-06,0
20190608T10-06,0
20190608T09-06,0
20190608T08-06,0
20190608T07-06,1
20190608T06-06,5
20190608T05-06,14
20190608T04-06,15
20190608T03-06,18
20190608T02-06,51
20190608T01-06,73
20190607T23-06,128
20190607T22-06,91
20190607T21-06,70
20190607T20-06,41
20190607T19-06,64
20190607T18-06,83
20190607T17-06,69
20190607T16-06,136
20190607T15-06,168
20190607T14-06,184
20190607T13-06,182
20190607T12-06,193
20190607T11-06,164
20190607T10-06,172
20190607T09-06,157
20190607T08-06,140
20190607T07-06,102
20190607T06-06,149
20190607T05-06,98
20190607T04-06,91
20190607T03-06,94
20190607T02-06,85
20190607T01-06,85
20190606T23-06,148
20190606T22-06,127
20190606T21-06,35
20190606T20-06,83
20190606T19-06,120
20190606T18-06,76
20190606T17-06,100
20190606T16-06,73
20190606T15-06,57
20190606T14-06,106
20190606T13-06,172
20190606T12-06,171
20190606T11-06,173
20190606T10-06,176
20190606T09-06,141
20190606T08-06,137
20190606T07-06,172
20190606T06-06,106
20190606T05-06,115
20190606T04-06,110
20190606T03-06,57
20190606T02-06,44
20190606T01-06,49
20190605T23-06,51
20190605T22-06,48
20190605T21-06,66
20190605T20-06,145
20190605T19-06,94
20190605T18-06,88
20190605T17-06,90
20190605T16-06,83
20190605T15-06,53
20190605T14-06,31
20190605T13-06,23
20190605T12-06,15
20190605T11-06,5
20190605T10-06,0
20190605T09-06,0
20190605T08-06,0
20190605T07-06,6
20190605T06-06,26
20190605T05-06,64
20190605T04-06,66
20190605T03-06,142
20190605T02-06,146
20190605T01-06,161
20190604T23-06,136
20190604T22-06,119
20190604T21-06,114
20190604T20-06,93
20190604T19-06,81
20190604T18-06,93
20190604T17-06,80
20190604T16-06,71
20190604T15-06,21
20190604T14-06,19
20190604T13-06,18
20190604T12-06,35
20190604T11-06,44
20190604T10-06,18
20190604T09-06,0
20190604T08-06,0
20190604T07-06,0
20190604T06-06,10
20190604T05-06,29
20190604T04-06,75
20190604T03-06,118
20190604T02-06,138
20190604T01-06,162
20190603T23-06,158
20190603T22-06,160
20190603T21-06,143
20190603T20-06,159
20190603T19-06,192
20190603T18-06,182
20190603T17-06,150
20190603T16-06,173
20190603T15-06,182
20190603T14-06,186
20190603T13-06,187
20190603T12-06,185
20190603T11-06,154
20190603T10-06,157
20190603T09-06,126
20190603T08-06,121
20190603T07-06,92
20190603T06-06,86
20190603T05-06,104
20190603T04-06,95
20190603T03-06,98
20190603T02-06,75
20190603T01-06,54
20190602T23-06,44
20190602T22-06,48
20190602T21-06,29
20190602T20-06,26
20190602T19-06,16
20190602T18-06,12
20190602T17-06,7
20190602T16-06,13
20190602T15-06,12
20190602T14-06,10
20190602T13-06,18
20190602T12-06,20
20190602T11-06,33
20190602T10-06,34
20190602T09-06,51
20190602T08-06,67
20190602T07-06,92
20190602T06-06,89
20190602T05-06,87
20190602T04-06,69
20190602T03-06,66
20190602T02-06,52
20190602T01-06,25
20190601T23-06,1
20190601T22-06,0
20190601T21-06,0
20190601T20-06,0
20190601T19-06,0
20190601T18-06,1
20190601T17-06,0
20190601T16-06,0
20190601T15-06,0
20190601T14-06,0
20190601T13-06,0
20190601T12-06,0
20190601T11-06,0
20190601T10-06,0
20190601T09-06,0
20190601T08-06,0
20190601T07-06,0
20190601T06-06,0
20190601T05-06,0
20190601T04-06,0
20190601T03-06,2
20190601T02-06,7
20190601T01-06,26
20190531T23-06,15
20190531T22-06,8
20190531T21-06,19
20190531T20-06,29
20190531T19-06,25
20190531T18-06,19
20190531T17-06,10
20190531T16-06,4
20190531T15-06,3
20190531T14-06,0
20190531T13-06,0
20190531T12-06,0
20190531T11-06,0
20190531T10-06,0
20190531T09-06,0
20190531T08-06,5
20190531T07-06,5
20190531T06-06,0
20190531T05-06,8
20190531T04-06,49
20190531T03-06,34
20190531T02-06,36
20190531T01-06,84
20190530T23-06,185
20190530T22-06,191
20190530T21-06,177
20190530T20-06,158
20190530T19-06,28
20190530T18-06,24
20190530T17-06,28
20190530T16-06,35
20190530T15-06,32
20190530T14-06,56
20190530T13-06,83
20190530T12-06,137
20190530T11-06,151
20190530T10-06,113
20190530T09-06,68
20190530T08-06,57
20190530T07-06,59
20190530T06-06,62
20190530T05-06,49
20190530T04-06,46
20190530T03-06,40
20190530T02-06,27
20190530T01-06,41
20190529T23-06,15
20190529T22-06,4
20190529T21-06,0
20190529T20-06,0
20190529T19-06,0
20190529T18-06,0
20190529T17-06,0
20190529T16-06,0
20190529T15-06,7
20190529T14-06,15
20190529T13-06,32
20190529T12-06,54
20190529T11-06,42
20190529T10-06,15
20190529T09-06,10
20190529T08-06,23
20190529T07-06,16
20190529T06-06,13
20190529T05-06,9
20190529T04-06,16
20190529T03-06,17
20190529T02-06,19
20190529T01-06,32
20190528T23-06,14
20190528T22-06,1
20190528T21-06,0
20190528T20-06,0
20190528T19-06,0
20190528T18-06,0
20190528T17-06,0
20190528T16-06,0
20190528T15-06,0
20190528T14-06,0
20190528T13-06,0
20190528T12-06,0
20190528T11-06,0
20190528T10-06,0
20190528T09-06,0
20190528T08-06,0
20190528T07-06,0
20190528T06-06,0
20190528T05-06,0
20190528T04-06,0
20190528T03-06,0
20190528T02-06,0
20190528T01-06,1
20190527T23-06,4
20190527T22-06,2
20190527T21-06,0
20190527T20-06,0
20190527T19-06,0
20190527T18-06,0
20190527T17-06,0
20190527T16-06,1
20190527T15-06,0
20190527T14-06,0
20190527T13-06,0
20190527T12-06,0
20190527T11-06,0
20190527T10-06,0
20190527T09-06,12
20190527T08-06,47
20190527T07-06,31
20190527T06-06,37
20190527T05-06,63
20190527T04-06,84
20190527T03-06,76
20190527T02-06,40
20190527T01-06,8
20190526T23-06,4
20190526T22-06,7
20190526T21-06,31
20190526T20-06,43
20190526T19-06,53
20190526T18-06,89
20190526T17-06,88
20190526T16-06,61
20190526T15-06,50
20190526T14-06,76
20190526T13-06,116
20190526T12-06,101
20190526T11-06,98
20190526T10-06,133
20190526T09-06,148
20190526T08-06,136
20190526T07-06,133
20190526T06-06,131
20190526T05-06,122
20190526T04-06,112
20190526T03-06,103
20190526T02-06,96
20190526T01-06,57
20190525T23-06,47
20190525T22-06,58
20190525T21-06,54
20190525T20-06,16
20190525T19-06,10
20190525T18-06,74
20190525T17-06,59
20190525T16-06,6
20190525T15-06,7
20190525T14-06,14
20190525T13-06,11
20190525T12-06,7
20190525T11-06,13
20190525T10-06,8
20190525T09-06,6
20190525T08-06,14
20190525T07-06,42
20190525T06-06,62
20190525T05-06,44
20190525T04-06,20
20190525T03-06,28
20190525T02-06,28
20190525T01-06,2
20190524T23-06,16
20190524T22-06,6
20190524T21-06,0
20190524T20-06,0
20190524T19-06,2
20190524T18-06,15
20190524T17-06,2
20190524T16-06,1
20190524T15-06,0
20190524T14-06,0
20190524T13-06,0
20190524T12-06,0
20190524T11-06,0
20190524T10-06,0
20190524T09-06,0
20190524T08-06,0
20190524T07-06,0
20190524T06-06,0
20190524T05-06,0
20190524T04-06,0
20190524T03-06,12
20190524T02-06,42
20190524T01-06,63
20190523T23-06,108
20190523T22-06,81
20190523T21-06,62
20190523T20-06,35
20190523T19-06,16
20190523T18-06,16
20190523T17-06,19
20190523T16-06,20
20190523T15-06,24
20190523T14-06,24
20190523T13-06,17
20190523T12-06,14
20190523T11-06,4
20190523T10-06,2
20190523T09-06,1
20190523T08-06,6
20190523T07-06,12
20190523T06-06,15
20190523T05-06,22
20190523T04-06,36
20190523T03-06,64
20190523T02-06,93
20190523T01-06,95
20190522T23-06,51
20190522T22-06,27
20190522T21-06,33
20190522T20-06,47
20190522T19-06,64
20190522T18-06,81
20190522T17-06,76
20190522T16-06,65
20190522T15-06,84
20190522T14-06,120
20190522T13-06,137
20190522T12-06,113
20190522T11-06,87
20190522T10-06,69
20190522T09-06,39
20190522T08-06,37
20190522T07-06,36
20190522T06-06,37
20190522T05-06,15
20190522T04-06,14
20190522T03-06,4
20190522T02-06,0
20190522T01-06,40
20190521T23-06,29
20190521T22-06,23
20190521T21-06,18
20190521T20-06,65
20190521T19-06,34
20190521T18-06,73
20190521T17-06,48
20190521T16-06,43
20190521T15-06,32
20190521T14-06,40
20190521T13-06,32
20190521T12-06,37
20190521T11-06,23
20190521T10-06,15
20190521T09-06,12
20190521T08-06,25
20190521T07-06,31
20190521T06-06,23
20190521T05-06,14
20190521T04-06,8
20190521T03-06,7
20190521T02-06,5
20190521T01-06,20
20190520T23-06,11
20190520T22-06,12
20190520T21-06,22
20190520T20-06,37
20190520T19-06,43
20190520T18-06,37
20190520T17-06,70
20190520T16-06,79
20190520T15-06,109
20190520T14-06,89
20190520T13-06,88
20190520T12-06,112
20190520T11-06,110
20190520T10-06,90
20190520T09-06,49
20190520T08-06,40
20190520T07-06,48
20190520T06-06,61
20190520T05-06,58
20190520T04-06,57
20190520T03-06,53
20190520T02-06,38
20190520T01-06,32
20190519T23-06,17
20190519T22-06,18
20190519T21-06,21
20190519T20-06,22
20190519T19-06,24
20190519T18-06,41
20190519T17-06,57
20190519T16-06,74
20190519T15-06,99
20190519T14-06,109
20190519T13-06,92
20190519T12-06,91
20190519T11-06,81
20190519T10-06,83
20190519T09-06,49
20190519T08-06,38
20190519T07-06,28
20190519T06-06,22
20190519T05-06,21
20190519T04-06,35
20190519T03-06,32
20190519T02-06,23
20190519T01-06,19
20190518T23-06,19
20190518T22-06,18
20190518T21-06,40
20190518T20-06,35
20190518T19-06,77
20190518T18-06,76
20190518T17-06,34
20190518T16-06,18
20190518T15-06,6
20190518T14-06,5
20190518T13-06,7
20190518T12-06,5
20190518T11-06,8
20190518T10-06,16
20190518T09-06,14
20190518T08-06,2
20190518T07-06,3
20190518T06-06,3
20190518T05-06,1
20190518T04-06,9
20190518T03-06,14
20190518T02-06,13
20190518T01-06,11
20190517T23-06,22
20190517T22-06,24
20190517T21-06,24
20190517T20-06,35
20190517T19-06,62
20190517T18-06,56
20190517T17-06,40
20190517T16-06,46
20190517T15-06,48
20190517T14-06,44
20190517T13-06,26
20190517T12-06,56
20190517T11-06,69
20190517T10-06,36
20190517T09-06,22
20190517T08-06,34
20190517T07-06,46
20190517T06-06,47
20190517T05-06,45
20190517T04-06,32
20190517T03-06,34
20190517T02-06,38
20190517T01-06,50
20190516T23-06,74
20190516T22-06,51
20190516T21-06,95
20190516T20-06,80
20190516T19-06,87
20190516T18-06,92
20190516T17-06,70
20190516T16-06,63
