,coal,natural gas,petroleum,other,solar
20191013T14Z,185,1395,0,485,307
20191013T13Z,185,1325,0,354,155
20191013T12Z,185,1378,0,267,9
20191013T11Z,185,1407,0,263,0
20191013T10Z,185,1403,0,260,0
20191013T09Z,185,1412,0,255,0
20191013T08Z,185,1457,0,256,0
20191013T07Z,185,1519,0,256,0
20191013T06Z,185,1614,0,256,0
20191013T05Z,185,1776,0,254,0
20191013T04Z,185,1958,0,257,0
20191013T03Z,185,1982,0,326,0
20191013T02Z,185,2048,0,477,0
20191013T01Z,185,2022,0,596,0
20191013T00Z,185,2150,0,660,0
20191012T23Z,187,2243,0,663,9
20191012T22Z,247,2274,0,661,80
20191012T21Z,250,2281,0,661,141
20191012T20Z,246,2256,0,658,159
20191012T19Z,187,2153,0,657,242
20191012T18Z,185,2045,0,653,234
20191012T17Z,185,1943,0,651,286
20191012T16Z,185,1805,0,650,258
20191012T15Z,185,1558,0,601,313
20191012T14Z,185,1435,0,482,311
20191012T13Z,185,1431,0,352,156
20191012T12Z,185,1498,0,266,9
20191012T11Z,185,1521,0,261,0
20191012T10Z,185,1481,0,262,0
20191012T09Z,185,1479,0,262,0
20191012T08Z,185,1518,0,263,0
20191012T07Z,185,1579,0,258,0
20191012T06Z,185,1670,0,260,0
20191012T05Z,185,1813,0,257,0
20191012T04Z,185,2007,0,260,0
20191012T03Z,185,2073,0,326,0
20191012T02Z,185,2288,0,477,0
20191012T01Z,185,2298,0,591,0
20191012T00Z,185,2469,0,652,0
20191011T23Z,274,2469,0,654,51
20191011T22Z,305,2555,0,656,200
20191011T21Z,223,2612,0,660,303
20191011T20Z,205,2598,0,659,310
20191011T19Z,196,2490,0,659,329
20191011T18Z,185,2280,0,653,322
20191011T17Z,185,2202,0,649,318
20191011T16Z,185,1999,0,654,308
20191011T15Z,185,1683,0,602,323
20191011T14Z,185,1593,0,484,315
20191011T13Z,185,1640,0,352,160
20191011T12Z,185,1828,0,262,9
20191011T11Z,185,1848,0,260,0
20191011T10Z,185,1677,0,261,0
20191011T09Z,185,1583,0,252,0
20191011T08Z,185,1594,0,251,0
20191011T07Z,185,1665,0,256,0
20191011T06Z,185,1759,0,256,0
20191011T05Z,185,1894,0,256,0
20191011T04Z,185,2073,15,263,0
20191011T03Z,185,2183,0,333,0
20191011T02Z,212,2417,0,480,0
20191011T01Z,264,2359,0,607,0
20191011T00Z,315,2426,0,652,0
20191010T23Z,315,2478,0,658,50
20191010T22Z,315,2448,0,655,208
20191010T21Z,315,2485,0,657,263
20191010T20Z,315,2472,0,659,272
20191010T19Z,278,2425,0,655,272
20191010T18Z,186,2371,0,653,286
20191010T17Z,185,2318,0,648,301
20191010T16Z,185,2182,0,634,260
20191010T15Z,185,1859,0,590,266
20191010T14Z,185,1731,0,480,248
20191010T13Z,185,1725,0,359,145
20191010T12Z,185,1865,0,261,10
20191010T11Z,185,1879,0,257,0
20191010T10Z,185,1684,0,256,0
20191010T09Z,185,1577,0,253,0
20191010T08Z,185,1551,0,255,0
20191010T07Z,185,1589,0,256,0
20191010T06Z,185,1665,0,256,0
20191010T05Z,185,1815,0,257,0
20191010T04Z,185,1990,0,251,0
20191010T03Z,185,2047,0,326,0
20191010T02Z,185,2247,0,476,0
20191010T01Z,194,2191,0,601,0
20191010T00Z,250,2346,0,655,0
20191009T23Z,250,2319,0,656,0
20191009T22Z,250,2294,0,655,8
20191009T21Z,275,2244,0,655,15
20191009T20Z,315,2204,0,651,28
20191009T19Z,315,2218,0,646,33
20191009T18Z,315,2198,0,648,97
20191009T17Z,315,2165,0,650,208
20191009T16Z,315,1955,0,644,204
20191009T15Z,315,1812,0,594,111
20191009T14Z,314,1828,0,467,68
20191009T13Z,272,1845,0,332,52
20191009T12Z,185,2023,0,246,7
20191009T11Z,185,2005,0,247,0
20191009T10Z,185,1802,0,246,0
20191009T09Z,185,1657,0,251,0
20191009T08Z,185,1654,0,248,0
20191009T07Z,185,1695,0,248,0
20191009T06Z,185,1767,0,237,0
20191009T05Z,185,1897,0,237,0
20191009T04Z,185,2076,0,236,0
20191009T03Z,185,2124,0,312,0
20191009T02Z,185,2343,0,463,0
20191009T01Z,249,2240,0,604,0
20191009T00Z,314,2292,0,658,0
20191008T23Z,314,2325,0,660,2
20191008T22Z,314,2411,0,660,48
20191008T21Z,314,2489,0,659,158
20191008T20Z,314,2484,0,654,248
20191008T19Z,314,2419,0,657,234
20191008T18Z,314,2312,0,656,218
20191008T17Z,313,2234,0,657,233
20191008T16Z,224,2125,0,656,221
20191008T15Z,185,1887,0,604,227
20191008T14Z,185,1911,0,476,109
20191008T13Z,185,1927,0,344,45
20191008T12Z,185,2038,0,255,1
20191008T11Z,185,1983,0,250,0
20191008T10Z,185,1808,0,249,0
20191008T09Z,185,1689,0,246,0
20191008T08Z,185,1665,0,236,0
20191008T07Z,185,1702,0,236,0
20191008T06Z,185,1782,0,238,0
20191008T05Z,185,1886,0,250,0
20191008T04Z,185,2055,0,252,0
20191008T03Z,199,2083,0,330,0
20191008T02Z,305,2233,0,475,0
20191008T01Z,314,2211,0,590,0
20191008T00Z,314,2417,0,654,0
20191007T23Z,314,2323,0,685,3
20191007T22Z,314,2357,0,716,32
20191007T21Z,314,2418,0,698,101
20191007T20Z,314,2433,0,660,211
20191007T19Z,315,2424,0,659,224
20191007T18Z,314,2219,0,657,224
20191007T17Z,290,2121,0,653,229
20191007T16Z,188,1983,0,650,229
20191007T15Z,185,1822,0,605,154
20191007T14Z,185,1990,0,478,19
20191007T13Z,185,1991,0,350,5
20191007T12Z,185,2052,0,260,0
20191007T11Z,185,2047,0,256,0
20191007T10Z,185,1855,0,254,0
20191007T09Z,185,1744,0,254,0
20191007T08Z,185,1692,0,255,0
20191007T07Z,185,1739,0,254,0
20191007T06Z,185,1798,0,258,0
20191007T05Z,185,1930,0,257,0
20191007T04Z,185,2097,0,262,0
20191007T03Z,185,2168,0,335,0
20191007T02Z,185,2408,0,478,0
20191007T01Z,187,2384,0,597,0
20191007T00Z,246,2386,0,653,0
20191006T23Z,250,2397,0,655,10
20191006T22Z,250,2407,0,655,56
20191006T21Z,230,2404,0,655,109
20191006T20Z,185,2233,0,654,198
20191006T19Z,185,1975,0,658,284
20191006T18Z,185,2051,0,657,189
20191006T17Z,185,2264,0,653,209
20191006T16Z,185,2229,0,654,173
20191006T15Z,185,1906,0,604,204
20191006T14Z,185,1702,0,481,231
20191006T13Z,185,1617,0,343,107
20191006T12Z,185,1626,0,258,6
20191006T11Z,185,1634,0,258,0
20191006T10Z,185,1588,0,262,0
20191006T09Z,185,1591,0,256,0
20191006T08Z,185,1659,0,254,0
20191006T07Z,185,1751,0,254,0
20191006T06Z,185,1868,0,256,0
20191006T05Z,185,2012,0,257,0
20191006T04Z,185,2194,0,265,0
20191006T03Z,220,2211,0,336,0
20191006T02Z,310,2463,0,487,0
20191006T01Z,310,2438,0,605,0
20191006T00Z,310,2674,0,667,0
20191005T23Z,310,2785,0,666,37
20191005T22Z,310,2898,0,671,132
20191005T21Z,310,2912,0,669,187
20191005T20Z,310,2890,0,659,223
20191005T19Z,310,2892,0,662,199
20191005T18Z,280,2783,0,660,223
20191005T17Z,213,2730,0,660,282
20191005T16Z,185,2387,0,661,270
20191005T15Z,185,1957,0,611,256
20191005T14Z,185,1738,0,492,286
20191005T13Z,185,1681,0,360,160
20191005T12Z,185,1737,0,275,11
20191005T11Z,185,1757,0,268,0
20191005T10Z,185,1732,0,265,0
20191005T09Z,185,1728,0,258,0
20191005T08Z,185,1778,0,259,0
20191005T07Z,185,1873,0,261,0
20191005T06Z,217,1977,0,261,0
20191005T05Z,276,2105,0,247,0
20191005T04Z,327,2252,0,257,0
20191005T03Z,432,2380,0,311,0
20191005T02Z,474,2545,0,484,0
20191005T01Z,560,2444,0,615,0
20191005T00Z,560,2667,0,679,0
20191004T23Z,560,2768,0,676,59
20191004T22Z,560,2782,0,670,216
20191004T21Z,556,2774,0,664,268
20191004T20Z,558,2675,0,661,306
20191004T19Z,492,2646,0,659,293
20191004T18Z,434,2529,0,660,299
20191004T17Z,435,2424,0,662,286
20191004T16Z,435,2087,0,663,304
20191004T15Z,435,1713,0,614,303
20191004T14Z,435,1565,0,490,306
20191004T13Z,435,1601,0,347,167
20191004T12Z,435,1770,0,262,13
20191004T11Z,435,1657,0,264,0
20191004T10Z,435,1470,0,261,0
20191004T09Z,435,1365,0,260,0
20191004T08Z,435,1360,0,264,0
20191004T07Z,435,1439,0,264,0
20191004T06Z,435,1543,0,264,0
20191004T05Z,435,1726,0,263,0
20191004T04Z,435,1949,0,271,0
20191004T03Z,435,2178,1,342,0
20191004T02Z,435,2492,0,483,0
20191004T01Z,435,2507,0,605,0
20191004T00Z,476,2715,0,659,0
20191003T23Z,560,2717,0,666,56
20191003T22Z,560,2692,0,666,199
20191003T21Z,560,2536,0,670,280
20191003T20Z,560,2369,0,667,284
20191003T19Z,560,2369,0,667,284
20191003T18Z,560,2249,0,669,283
20191003T17Z,560,2209,0,667,267
20191003T16Z,560,1905,0,663,281
20191003T15Z,560,1564,0,613,288
20191003T14Z,560,1393,0,492,305
20191003T13Z,545,1418,0,356,167
20191003T12Z,442,1697,0,268,12
20191003T11Z,435,1641,0,261,0
20191003T10Z,435,1443,0,263,0
20191003T09Z,435,1349,0,260,0
20191003T08Z,435,1373,0,257,0
20191003T07Z,435,1442,0,262,0
20191003T06Z,435,1544,0,265,0
20191003T05Z,435,1703,0,265,0
20191003T04Z,435,1896,18,265,0
20191003T03Z,435,2294,0,333,0
20191003T02Z,473,2649,0,473,0
20191003T01Z,514,2705,0,601,0
20191003T00Z,563,2818,0,658,0
20191002T23Z,570,2863,0,662,74
20191002T22Z,570,2839,0,650,250
20191002T21Z,569,2851,0,646,292
20191002T20Z,561,2773,0,643,306
20191002T19Z,559,2688,0,642,279
20191002T18Z,501,2570,0,641,304
20191002T17Z,500,2492,0,644,287
20191002T16Z,487,2258,0,652,280
20191002T15Z,435,2030,0,602,251
20191002T14Z,435,1820,0,487,298
20191002T13Z,435,1795,0,350,160
20191002T12Z,390,1930,0,267,12
20191002T11Z,305,1798,0,270,0
20191002T10Z,305,1580,0,274,0
20191002T09Z,305,1494,0,284,0
20191002T08Z,305,1505,0,286,0
20191002T07Z,305,1573,0,288,0
20191002T06Z,305,1672,0,289,0
20191002T05Z,305,1799,0,284,0
20191002T04Z,305,1986,0,291,0
20191002T03Z,305,2197,1,362,0
20191002T02Z,305,2471,0,520,0
20191002T01Z,305,2514,0,635,0
20191002T00Z,305,2640,0,696,0
20191001T23Z,305,2678,0,696,75
20191001T22Z,305,2641,0,697,249
20191001T21Z,305,2566,0,696,306
20191001T20Z,305,2483,0,696,324
20191001T19Z,305,2429,0,684,286
20191001T18Z,305,2476,0,676,270
20191001T17Z,309,2427,0,682,275
20191001T16Z,367,2204,0,680,235
20191001T15Z,305,1961,0,632,220
20191001T14Z,305,1784,0,518,280
20191001T13Z,315,1801,0,366,161
20191001T12Z,395,1905,0,273,10
20191001T11Z,535,1718,0,269,0
20191001T10Z,443,1636,0,268,0
20191001T09Z,435,1526,0,270,0
20191001T08Z,435,1547,0,268,0
20191001T07Z,435,1614,0,268,0
20191001T06Z,435,1709,0,261,0
20191001T05Z,435,1873,0,258,0
20191001T04Z,435,2103,0,257,0
20191001T03Z,435,2333,0,327,0
20191001T02Z,435,2505,0,478,0
20191001T01Z,435,2551,0,598,0
20191001T00Z,413,2667,0,704,0
20190930T23Z,375,2678,0,763,72
20190930T22Z,369,2650,0,762,246
20190930T21Z,300,2641,0,763,313
20190930T20Z,277,2721,0,751,247
20190930T19Z,275,2690,0,688,304
20190930T18Z,267,2586,0,662,305
20190930T17Z,250,2501,0,665,267
20190930T16Z,250,2284,0,670,266
20190930T15Z,250,2065,0,620,252
20190930T14Z,306,1840,0,501,279
20190930T13Z,314,1820,0,354,155
20190930T12Z,262,1987,0,273,12
20190930T11Z,251,1946,0,265,0
20190930T10Z,250,1765,0,266,0
20190930T09Z,250,1671,0,265,0
20190930T08Z,250,1668,0,268,0
20190930T07Z,250,1735,0,267,0
20190930T06Z,250,1812,0,269,0
20190930T05Z,250,1961,0,268,0
20190930T04Z,250,2191,0,267,0
20190930T03Z,250,2295,0,341,0
20190930T02Z,250,2486,0,486,0
20190930T01Z,250,2523,0,606,0
20190930T00Z,250,2629,0,661,0
20190929T23Z,250,2668,0,661,68
20190929T22Z,250,2649,0,668,228
20190929T21Z,250,2632,0,669,281
20190929T20Z,250,2534,0,670,304
20190929T19Z,250,2465,0,670,290
20190929T18Z,250,2275,0,669,293
20190929T17Z,250,2201,0,666,304
20190929T16Z,250,2008,0,668,293
20190929T15Z,250,1832,0,621,249
20190929T14Z,250,1586,0,498,316
20190929T13Z,250,1508,0,362,177
20190929T12Z,250,1531,0,274,15
20190929T11Z,250,1573,0,267,0
20190929T10Z,250,1564,0,265,0
20190929T09Z,250,1608,0,263,0
20190929T08Z,250,1681,0,258,0
20190929T07Z,250,1821,0,259,0
20190929T06Z,250,1988,0,259,0
20190929T05Z,250,2181,0,260,0
20190929T04Z,250,2390,0,263,0
20190929T03Z,250,2448,0,338,0
20190929T02Z,250,2554,0,488,0
20190929T01Z,250,2560,0,611,0
20190929T00Z,250,2693,0,663,0
20190928T23Z,250,2720,0,664,71
20190928T22Z,250,2702,0,663,234
20190928T21Z,250,2657,0,662,306
20190928T20Z,250,2604,0,666,312
20190928T19Z,250,2554,0,661,311
20190928T18Z,250,2401,0,665,318
20190928T17Z,250,2302,0,662,330
20190928T16Z,250,2057,0,664,338
20190928T15Z,250,1817,0,616,333
20190928T14Z,250,1642,0,492,313
20190928T13Z,250,1568,0,360,170
20190928T12Z,250,1633,0,268,14
20190928T11Z,250,1669,0,257,0
20190928T10Z,250,1625,0,256,0
20190928T09Z,250,1621,0,254,0
20190928T08Z,250,1678,0,256,0
20190928T07Z,250,1767,0,259,0
20190928T06Z,250,1894,0,256,0
20190928T05Z,250,2066,0,255,0
20190928T04Z,250,2272,0,260,0
20190928T03Z,250,2320,32,329,0
20190928T02Z,250,2455,0,475,0
20190928T01Z,250,2403,0,599,0
20190928T00Z,251,2389,0,660,0
20190927T23Z,257,2575,0,666,85
20190927T22Z,250,2623,0,665,235
20190927T21Z,250,2610,0,665,272
20190927T20Z,251,2502,0,666,305
20190927T19Z,251,2383,0,664,323
20190927T18Z,259,2141,0,667,332
20190927T17Z,251,2044,0,662,345
20190927T16Z,250,1818,0,661,351
20190927T15Z,250,1719,0,607,349
20190927T14Z,250,1633,0,481,290
20190927T13Z,250,1682,0,348,129
20190927T12Z,250,1832,0,259,16
20190927T11Z,250,1868,0,259,0
20190927T10Z,250,1728,0,257,0
20190927T09Z,250,1629,0,255,0
20190927T08Z,250,1661,0,256,0
20190927T07Z,250,1726,0,262,0
20190927T06Z,250,1847,0,262,0
20190927T05Z,251,2008,0,261,0
20190927T04Z,250,2213,0,264,0
20190927T03Z,250,2346,0,329,0
20190927T02Z,250,2528,0,478,0
20190927T01Z,252,2589,0,600,0
20190927T00Z,275,2699,0,660,0
20190926T23Z,275,2767,0,659,72
20190926T22Z,275,2733,0,660,244
20190926T21Z,275,2690,0,663,289
20190926T20Z,275,2610,0,673,267
20190926T19Z,275,2492,0,671,287
20190926T18Z,275,2266,0,671,333
20190926T17Z,275,2132,0,667,346
20190926T16Z,275,1893,0,664,338
20190926T15Z,275,1652,0,615,319
20190926T14Z,275,1555,0,491,270
20190926T13Z,275,1588,0,352,144
20190926T12Z,275,1729,0,265,11
20190926T11Z,267,1765,0,263,0
20190926T10Z,250,1609,0,267,0
20190926T09Z,250,1532,0,263,0
20190926T08Z,250,1557,0,264,0
20190926T07Z,268,1617,0,264,0
20190926T06Z,275,1745,0,266,0
20190926T05Z,275,1932,0,269,0
20190926T04Z,275,2151,0,273,0
20190926T03Z,275,2291,0,345,0
20190926T02Z,275,2482,0,493,0
20190926T01Z,275,2428,0,710,0
20190926T00Z,275,2467,0,768,1
20190925T23Z,275,2629,0,776,92
20190925T22Z,275,2672,0,694,256
20190925T21Z,275,2619,0,671,319
20190925T20Z,275,2561,0,661,321
20190925T19Z,260,2440,0,654,338
20190925T18Z,251,2259,0,651,342
20190925T17Z,250,2173,0,639,340
20190925T16Z,250,1945,0,627,348
20190925T15Z,250,1673,0,581,342
20190925T14Z,250,1569,0,462,322
20190925T13Z,250,1593,0,327,181
20190925T12Z,250,1789,0,241,17
20190925T11Z,250,1810,0,259,0
20190925T10Z,250,1632,0,260,0
20190925T09Z,251,1507,0,260,0
20190925T08Z,250,1496,0,246,0
20190925T07Z,250,1558,0,245,0
20190925T06Z,251,1678,0,244,0
20190925T05Z,250,1823,0,253,0
20190925T04Z,251,2046,0,257,0
20190925T03Z,250,2151,17,325,0
20190925T02Z,250,2371,0,461,0
20190925T01Z,273,2404,0,583,0
20190925T00Z,275,2575,0,638,1
20190924T23Z,275,2644,0,642,102
20190924T22Z,275,2566,0,643,287
20190924T21Z,275,2460,0,650,349
20190924T20Z,276,2352,0,648,364
20190924T19Z,257,2226,0,649,366
20190924T18Z,250,2084,0,640,365
20190924T17Z,250,2005,0,632,363
20190924T16Z,250,1787,0,638,360
20190924T15Z,250,1570,0,589,353
20190924T14Z,251,1495,0,470,331
20190924T13Z,230,1524,0,334,189
20190924T12Z,128,1804,0,249,20
20190924T11Z,120,1871,0,233,0
20190924T10Z,120,1714,0,228,0
20190924T09Z,120,1598,0,229,0
20190924T08Z,120,1597,0,234,0
20190924T07Z,120,1713,0,236,0
20190924T06Z,120,1821,0,227,0
20190924T05Z,120,1980,0,230,0
20190924T04Z,130,2175,0,232,0
20190924T03Z,250,2180,0,306,0
20190924T02Z,275,2326,0,458,0
20190924T01Z,275,2339,0,585,0
20190924T00Z,275,2483,0,635,1
20190923T23Z,275,2536,0,632,92
20190923T22Z,275,2494,0,633,233
20190923T21Z,275,2411,0,633,264
20190923T20Z,275,2322,0,633,264
20190923T19Z,275,2149,0,647,310
20190923T18Z,275,2032,0,652,288
20190923T17Z,275,1994,0,653,280
20190923T16Z,275,1786,0,654,278
20190923T15Z,275,1544,0,600,325
20190923T14Z,276,1464,0,477,299
20190923T13Z,275,1461,0,346,184
20190923T12Z,275,1635,0,254,20
20190923T11Z,275,1677,0,250,0
20190923T10Z,275,1497,0,250,0
20190923T09Z,275,1396,0,246,0
20190923T08Z,275,1397,0,249,0
20190923T07Z,275,1435,0,242,0
20190923T06Z,275,1526,0,233,0
20190923T05Z,275,1679,0,233,0
20190923T04Z,275,1873,0,239,0
20190923T03Z,275,2029,0,302,0
20190923T02Z,275,2331,0,446,0
20190923T01Z,275,2312,0,573,0
20190923T00Z,275,2326,0,629,2
20190922T23Z,275,2397,0,629,98
20190922T22Z,275,2389,0,627,259
20190922T21Z,275,2386,0,624,294
20190922T20Z,275,2355,0,623,310
20190922T19Z,275,2256,0,627,319
20190922T18Z,275,2093,0,623,341
20190922T17Z,275,2027,0,624,340
20190922T16Z,275,1849,0,625,314
20190922T15Z,275,1617,0,578,306
20190922T14Z,275,1418,0,463,296
20190922T13Z,275,1360,0,324,162
20190922T12Z,275,1379,0,243,17
20190922T11Z,275,1423,0,231,0
20190922T10Z,275,1417,0,231,0
20190922T09Z,275,1412,0,229,0
20190922T08Z,275,1459,0,232,0
20190922T07Z,275,1540,0,229,0
20190922T06Z,275,1657,0,229,0
20190922T05Z,275,1819,0,234,0
20190922T04Z,275,1994,0,236,0
20190922T03Z,275,2044,0,307,0
20190922T02Z,275,2142,0,455,0
20190922T01Z,275,2220,0,580,0
20190922T00Z,275,2324,0,630,2
20190921T23Z,275,2409,0,630,76
20190921T22Z,275,2436,0,627,210
20190921T21Z,275,2437,0,627,260
20190921T20Z,275,2389,0,626,295
20190921T19Z,275,2297,0,631,299
20190921T18Z,275,2186,0,625,317
20190921T17Z,276,2022,0,623,332
20190921T16Z,275,1750,0,618,357
20190921T15Z,275,1548,0,570,359
20190921T14Z,275,1391,0,452,329
20190921T13Z,275,1364,0,308,184
20190921T12Z,276,1445,0,228,20
20190921T11Z,275,1523,0,220,0
20190921T10Z,275,1467,0,222,0
20190921T09Z,275,1450,0,228,0
20190921T08Z,275,1470,0,226,0
20190921T07Z,275,1529,0,226,0
20190921T06Z,275,1607,0,227,0
20190921T05Z,275,1714,21,227,0
20190921T04Z,275,1911,0,237,0
20190921T03Z,275,1987,0,310,0
20190921T02Z,276,2102,0,454,0
20190921T01Z,276,2088,0,583,0
20190921T00Z,275,2169,0,638,2
20190920T23Z,276,2216,0,638,83
20190920T22Z,276,2244,0,634,193
20190920T21Z,276,2324,0,628,173
20190920T20Z,276,2274,0,626,221
20190920T19Z,276,2156,0,621,280
20190920T18Z,275,2010,0,622,291
20190920T17Z,275,2014,0,627,279
20190920T16Z,275,1889,0,628,285
20190920T15Z,275,1753,0,581,221
20190920T14Z,326,1642,0,458,172
20190920T13Z,411,1531,0,320,111
20190920T12Z,418,1640,0,239,9
20190920T11Z,418,1635,0,235,0
20190920T10Z,418,1480,0,232,0
20190920T09Z,418,1392,0,229,0
20190920T08Z,418,1397,0,226,0
20190920T07Z,418,1450,0,228,0
20190920T06Z,418,1529,0,231,0
20190920T05Z,418,1671,0,229,0
20190920T04Z,451,1855,0,230,0
20190920T03Z,495,1917,0,301,0
20190920T02Z,494,2089,0,451,0
20190920T01Z,436,2169,0,574,0
20190920T00Z,417,2121,0,626,3
20190919T23Z,418,2144,0,625,100
20190919T22Z,417,2105,0,623,284
20190919T21Z,417,2111,0,625,339
20190919T20Z,417,2052,0,624,338
20190919T19Z,418,1990,0,625,288
20190919T18Z,418,1852,0,620,302
20190919T17Z,418,1818,0,619,303
20190919T16Z,418,1639,0,625,326
20190919T15Z,418,1585,0,581,328
20190919T14Z,418,1518,0,460,306
20190919T13Z,418,1575,0,318,170
20190919T12Z,418,1757,0,229,17
20190919T11Z,418,1777,0,229,0
20190919T10Z,418,1620,0,231,0
20190919T09Z,419,1523,0,231,0
20190919T08Z,419,1528,23,231,0
20190919T07Z,419,1635,0,232,0
20190919T06Z,419,1737,0,231,0
20190919T05Z,418,1882,0,229,0
20190919T04Z,418,2049,0,230,0
20190919T03Z,418,2146,0,299,0
20190919T02Z,418,2276,0,449,0
20190919T01Z,418,2261,0,565,0
20190919T00Z,419,2170,0,625,0
20190918T23Z,462,2367,0,628,16
20190918T22Z,491,2488,0,623,118
20190918T21Z,486,2496,0,629,135
20190918T20Z,486,2523,0,614,242
20190918T19Z,486,2373,0,622,275
20190918T18Z,487,2188,0,620,313
20190918T17Z,488,2043,0,621,319
20190918T16Z,465,1897,0,623,293
20190918T15Z,418,1784,0,590,269
20190918T14Z,419,1617,0,471,228
20190918T13Z,419,1604,0,337,109
20190918T12Z,419,1715,0,244,9
20190918T11Z,419,1747,0,242,0
20190918T10Z,419,1584,0,238,0
20190918T09Z,419,1523,0,228,0
20190918T08Z,419,1548,0,233,0
20190918T07Z,419,1644,0,230,0
20190918T06Z,404,1770,0,230,0
20190918T05Z,335,2024,0,230,0
20190918T04Z,431,2194,0,227,0
20190918T03Z,492,2298,0,293,0
20190918T02Z,491,2508,0,446,0
20190918T01Z,490,2573,0,565,0
20190918T00Z,488,2529,0,630,3
20190917T23Z,487,2500,0,653,99
20190917T22Z,486,2625,0,678,256
20190917T21Z,455,2660,0,626,322
20190917T20Z,417,2605,0,624,342
20190917T19Z,416,2521,0,625,322
20190917T18Z,418,2400,0,623,320
20190917T17Z,411,2302,0,624,345
20190917T16Z,413,2082,0,622,343
20190917T15Z,433,1906,0,575,333
20190917T14Z,435,1741,0,449,303
20190917T13Z,434,1719,0,316,173
20190917T12Z,434,1849,0,226,20
20190917T11Z,434,1882,0,225,0
20190917T10Z,434,1722,0,224,0
20190917T09Z,444,1615,0,223,0
20190917T08Z,444,1623,0,223,0
20190917T07Z,444,1677,0,223,0
20190917T06Z,445,1800,0,223,0
20190917T05Z,445,1974,0,224,0
20190917T04Z,446,2214,0,228,0
20190917T03Z,453,2351,0,300,0
20190917T02Z,517,2513,0,443,0
20190917T01Z,516,2591,0,561,0
20190917T00Z,515,2654,0,665,4
20190916T23Z,513,2557,0,679,98
20190916T22Z,512,2491,0,679,278
20190916T21Z,516,2681,0,656,314
20190916T20Z,532,2617,0,626,330
20190916T19Z,491,2566,0,625,320
20190916T18Z,465,2449,0,621,312
20190916T17Z,465,2347,0,620,322
20190916T16Z,465,2104,0,615,310
20190916T15Z,464,1819,0,571,317
20190916T14Z,426,1683,0,452,308
20190916T13Z,426,1682,0,311,170
20190916T12Z,426,1826,0,228,18
20190916T11Z,426,1859,0,223,0
20190916T10Z,425,1678,0,223,0
20190916T09Z,424,1597,0,228,0
20190916T08Z,404,1595,0,230,0
20190916T07Z,395,1626,0,232,0
20190916T06Z,404,1701,0,231,0
20190916T05Z,415,1830,0,232,0
20190916T04Z,415,2016,0,233,0
20190916T03Z,415,2095,0,296,0
20190916T02Z,415,2162,0,452,0
20190916T01Z,415,2122,0,572,0
20190916T00Z,415,2190,0,633,0
20190915T23Z,415,2277,0,631,10
20190915T22Z,415,2395,0,630,31
20190915T21Z,415,2514,0,632,123
20190915T20Z,423,2555,0,633,124
20190915T19Z,425,2466,0,631,225
20190915T18Z,425,2333,0,634,252
20190915T17Z,425,2285,0,632,241
20190915T16Z,425,1988,0,632,274
20190915T15Z,425,1684,0,587,302
20190915T14Z,425,1634,0,458,224
20190915T13Z,425,1569,0,320,120
20190915T12Z,425,1587,0,235,8
20190915T11Z,425,1619,0,232,0
20190915T10Z,425,1603,0,231,0
20190915T09Z,425,1626,0,231,0
20190915T08Z,425,1694,0,231,0
20190915T07Z,425,1765,0,231,0
20190915T06Z,426,1846,0,233,0
20190915T05Z,425,1969,0,237,0
20190915T04Z,425,2154,0,235,0
20190915T03Z,425,2181,0,299,0
20190915T02Z,425,2243,0,450,0
20190915T01Z,425,2180,0,564,0
20190915T00Z,425,2198,0,631,0
20190914T23Z,425,2304,0,637,19
20190914T22Z,425,2395,0,634,76
20190914T21Z,426,2390,0,651,184
20190914T20Z,426,2455,0,655,209
20190914T19Z,500,2317,0,657,234
20190914T18Z,535,2055,0,654,254
20190914T17Z,536,1948,0,656,261
20190914T16Z,535,1979,0,652,258
20190914T15Z,451,1896,0,607,283
20190914T14Z,426,1701,0,486,299
20190914T13Z,425,1585,0,343,163
20190914T12Z,426,1603,0,261,11
20190914T11Z,426,1653,0,256,0
20190914T10Z,425,1587,0,263,0
20190914T09Z,425,1575,0,261,0
20190914T08Z,425,1601,0,261,0
20190914T07Z,425,1667,0,261,0
20190914T06Z,425,1775,0,264,0
20190914T05Z,425,1924,0,267,0
20190914T04Z,425,2102,0,269,0
20190914T03Z,425,2177,0,330,0
20190914T02Z,425,2258,0,478,0
20190914T01Z,425,2360,0,592,0
20190914T00Z,425,2437,0,658,0
20190913T23Z,425,2518,0,663,23
20190913T22Z,425,2719,0,655,51
20190913T21Z,425,2634,0,651,166
20190913T20Z,425,2487,0,638,262
20190913T19Z,425,2580,0,656,134
20190913T18Z,424,2610,0,655,124
20190913T17Z,425,2485,0,654,199
20190913T16Z,425,2318,0,652,210
20190913T15Z,425,2115,0,593,220
20190913T14Z,425,1905,0,475,260
20190913T13Z,425,1901,0,343,136
20190913T12Z,425,2017,0,258,11
20190913T11Z,425,2032,0,258,0
20190913T10Z,425,1848,0,259,0
20190913T09Z,426,1740,0,262,0
20190913T08Z,426,1738,0,262,0
