,coal,natural gas,nuclear,other,solar,hydro,wind
20190907T03-05,6851,23360,4979,83,0,0.0,7340
20190907T02-05,7506,24241,4978,84,0,0.0,7915
20190907T01-05,8572,25704,4976,88,0,2.0,8088
20190907T00-05,9946,27399,4975,87,0,39.0,7739
20190906T23-05,11528,30389,4973,84,0,39.0,7057
20190906T22-05,12599,34101,4971,97,0,39.0,5730
20190906T21-05,12965,38520,4970,114,0,65.0,4103
20190906T20-05,13064,41803,4968,117,207,65.0,2972
20190906T19-05,13003,44882,4967,121,877,66.0,2122
20190906T18-05,13004,46425,4966,130,1200,92.0,1728
20190906T17-05,12972,46697,4967,131,1397,92.0,1591
20190906T16-05,12906,46750,4973,131,1394,91.0,1245
20190906T15-05,12974,46226,4980,121,1266,90.0,1191
20190906T14-05,12983,44152,4984,130,1383,108.0,1187
20190906T13-05,12862,41333,4985,121,1363,109.0,1185
20190906T12-05,12519,37457,4987,102,1598,82.0,2034
20190906T11-05,11731,33943,4985,90,1364,83.0,2353
20190906T10-05,10157,31063,4988,89,1189,103.0,2472
20190906T09-05,7911,29152,4987,87,486,141.0,3519
20190906T08-05,7121,28151,4987,86,28,83.0,4056
20190906T07-05,6754,27684,4986,87,0,0.0,4356
20190906T06-05,6394,24824,4986,89,0,0.0,4787
20190906T05-05,6391,23034,4985,86,0,0.0,5312
20190906T04-05,6386,22377,4984,85,0,0.0,6304
20190906T03-05,6499,22211,4983,86,0,0.0,7524
20190906T02-05,6530,23895,4983,85,0,0.0,7654
20190906T01-05,6790,26105,4982,86,0,2.0,7779
20190906T00-05,8220,28565,4981,85,0,39.0,7474
20190905T23-05,10862,30727,4981,87,0,39.0,6988
20190905T22-05,12306,34932,4979,86,0,39.0,5506
20190905T21-05,12867,39174,4979,106,0,64.0,3938
20190905T20-05,12997,41855,4978,119,244,64.0,2833
20190905T19-05,12965,43655,4978,124,985,68.0,2622
20190905T18-05,13018,45022,4977,134,1345,98.0,2209
20190905T17-05,13078,45306,4978,135,1397,99.0,2099
20190905T16-05,12965,44487,4978,140,1532,99.0,2343
20190905T15-05,12934,43488,4981,122,1459,97.0,2525
20190905T14-05,12678,41860,4984,119,1375,70.0,2427
20190905T13-05,12304,39256,4986,118,1431,111.0,2510
20190905T12-05,11978,34585,4988,102,1565,87.0,3965
20190905T11-05,10517,31794,4988,86,1536,87.0,4165
20190905T10-05,8727,30236,4989,85,1385,130.0,3314
20190905T09-05,7086,27855,4990,87,594,128.0,4390
20190905T08-05,6606,26098,4990,85,27,80.0,5604
20190905T07-05,6556,25056,4989,85,0,0.0,6345
20190905T06-05,6462,22338,4988,85,0,0.0,6743
20190905T05-05,6319,20979,4988,85,0,0.0,6858
20190905T04-05,6370,20963,4987,85,0,0.0,7125
20190905T03-05,6407,21087,4987,85,0,0.0,8131
20190905T02-05,6526,22164,4986,85,0,0.0,8910
20190905T01-05,6691,24315,4986,85,0,0.0,9197
20190905T00-05,7445,27157,4985,84,0,2.0,9366
20190904T23-05,9706,29622,4985,85,0,39.0,9016
20190904T22-05,11907,32536,4990,85,0,40.0,8328
20190904T21-05,12646,36457,4989,98,1,65.0,7237
20190904T20-05,12756,38802,4983,116,204,83.0,6210
20190904T19-05,12766,41121,4983,118,815,66.0,5714
20190904T18-05,12859,42307,4983,131,1201,93.0,5646
20190904T17-05,12973,42260,4983,135,1320,94.0,5784
20190904T16-05,12976,41489,4982,138,1382,95.0,5860
20190904T15-05,12759,40635,4984,132,1284,93.0,5908
20190904T14-05,12599,39125,4983,117,1444,67.0,5665
20190904T13-05,12365,37094,4984,117,1356,115.0,5138
20190904T12-05,11943,35445,4985,98,1582,90.0,4119
20190904T11-05,11225,32921,4985,86,1628,89.0,3885
20190904T10-05,10247,30682,4986,87,1426,89.0,3300
20190904T09-05,8765,28441,4986,87,610,109.0,4034
20190904T08-05,7858,27395,4986,87,28,72.0,4782
20190904T07-05,7510,26733,4985,90,0,41.0,5215
20190904T06-05,6419,25211,4985,90,0,6.0,5833
20190904T05-05,6036,23615,4985,89,0,6.0,6377
20190904T04-05,5949,23044,4985,88,0,6.0,7297
20190904T03-05,5961,23161,4984,87,0,6.0,8211
20190904T02-05,6132,23644,4983,87,0,6.0,9286
20190904T01-05,6905,24479,4982,89,0,6.0,10120
20190904T00-05,7920,26202,4981,87,0,8.0,10309
20190903T23-05,9398,29333,4981,88,0,45.0,10012
20190903T22-05,11624,32636,4979,87,0,46.0,8842
20190903T21-05,12988,37052,4980,98,1,46.0,6495
20190903T20-05,13030,39958,4980,119,285,46.0,4817
20190903T19-05,12995,42349,4979,121,1041,82.0,4014
20190903T18-05,12977,44277,4979,126,1397,108.0,3449
20190903T17-05,13072,45451,4979,126,1391,135.0,2653
20190903T16-05,13152,44925,4980,120,1436,135.0,2330
20190903T15-05,13160,43582,4980,89,1500,110.0,2529
20190903T14-05,13107,41265,4981,66,1562,107.0,2658
20190903T13-05,12990,38209,4982,25,1621,114.0,2563
20190903T12-05,12585,34687,4984,18,1658,113.0,3095
20190903T11-05,11647,31604,4984,20,1638,114.0,3682
20190903T10-05,9665,29891,4983,19,1460,113.0,3114
20190903T09-05,7555,27271,4983,17,637,75.0,5102
20190903T08-05,6978,25675,4983,15,34,40.0,6134
20190903T07-05,6515,24919,4983,16,0,5.0,6393
20190903T06-05,6059,22711,4982,15,0,5.0,6664
20190903T05-05,5886,21290,4981,16,0,5.0,6921
20190903T04-05,5688,21505,4982,15,0,5.0,7090
20190903T03-05,5698,22188,4981,15,0,6.0,7397
20190903T02-05,5863,23039,4981,15,0,30.0,7964
20190903T01-05,6583,24015,4982,17,0,5.0,8705
20190903T00-05,7780,26123,4983,16,0,7.0,8900
20190902T23-05,9302,29200,4983,16,0,44.0,8651
20190902T22-05,11198,32462,4981,15,0,44.0,7838
20190902T21-05,11949,36199,4979,18,1,45.0,6662
20190902T20-05,11895,38142,4977,19,294,45.0,6313
20190902T19-05,11809,41061,4978,15,1135,45.0,5167
20190902T18-05,11855,43168,4978,15,1474,71.0,4114
20190902T17-05,11924,43730,4979,16,1505,97.0,3581
20190902T16-05,11903,43225,4980,20,1547,97.0,3204
20190902T15-05,11871,42162,4981,19,1540,72.0,2874
20190902T14-05,11874,40758,4981,15,1608,71.0,2095
20190902T13-05,11766,38536,4981,15,1610,114.0,1642
20190902T12-05,11343,35364,4982,16,1620,114.0,1347
20190902T11-05,10573,31804,4982,15,1615,114.0,1162
20190902T10-05,8890,28605,4982,18,1475,114.0,1082
20190902T09-05,6661,26409,4983,16,673,76.0,1960
20190902T08-05,5885,24484,4982,15,37,41.0,2794
20190902T07-05,5800,24454,4982,16,0,5.0,3101
20190902T06-05,5669,24144,4981,15,0,5.0,3485
20190902T05-05,5626,23808,4980,15,0,5.0,3767
20190902T04-05,5634,23861,4980,14,0,5.0,4243
20190902T03-05,5777,24426,4980,14,0,5.0,4931
20190902T02-05,6352,25144,4980,14,0,30.0,5360
20190902T01-05,7027,25881,4979,15,0,4.0,6358
20190902T00-05,7910,27554,4979,14,0,6.0,7252
20190901T23-05,9368,28951,4978,14,0,44.0,7840
20190901T22-05,10662,31624,4977,14,0,44.0,6977
20190901T21-05,11392,34547,4976,13,2,44.0,5716
20190901T20-05,11631,36369,4976,16,95,44.0,5457
20190901T19-05,11581,39080,4975,18,377,45.0,5226
20190901T18-05,11571,41087,4976,17,1051,69.0,4192
20190901T17-05,11606,41992,4977,20,1169,94.0,3402
20190901T16-05,11627,42784,4978,20,1182,93.0,1895
20190901T15-05,11602,42026,4979,19,1312,70.0,1209
20190901T14-05,11531,39957,4979,17,1476,69.0,859
20190901T13-05,11502,37392,4980,15,1625,76.0,498
20190901T12-05,11190,34845,4980,17,1629,111.0,251
20190901T11-05,10452,31537,4980,15,1518,112.0,271
20190901T10-05,9136,28413,4980,17,1332,112.0,289
20190901T09-05,7218,26195,4979,14,572,74.0,917
20190901T08-05,6035,24360,4978,16,21,40.0,1891
20190901T07-05,5838,23576,4977,15,0,4.0,2868
20190901T06-05,5408,22783,4976,15,0,4.0,4168
20190901T05-05,5369,22533,4975,13,0,4.0,4651
20190901T04-05,5306,22137,4974,13,0,4.0,5603
20190901T03-05,5354,22401,4973,14,0,6.0,6518
20190901T02-05,5802,23214,4972,14,0,29.0,7344
20190901T01-05,6589,24572,4972,15,0,4.0,7455
20190901T00-05,7062,26781,4970,14,0,6.0,7527
20190831T23-05,8192,28687,4969,14,0,44.0,7408
20190831T22-05,9992,30261,4968,15,0,44.0,6737
20190831T21-05,10896,31951,4968,17,2,44.0,6112
20190831T20-05,11132,32825,4968,17,210,44.0,6228
20190831T19-05,11616,35054,4969,16,813,47.0,5224
20190831T18-05,12056,36639,4970,14,1122,70.0,4109
20190831T17-05,12323,37043,4972,19,1332,94.0,3499
20190831T16-05,12392,37438,4975,16,1388,93.0,2491
20190831T15-05,12378,37356,4977,21,1474,69.0,1432
20190831T14-05,12130,35965,4980,18,1588,69.0,1239
20190831T13-05,11879,33927,4983,21,1596,112.0,1145
20190831T12-05,11429,31616,4984,14,1663,112.0,1068
20190831T11-05,9482,29983,4985,15,1622,112.0,1469
20190831T10-05,8215,27966,4985,15,1426,112.0,1575
20190831T09-05,7380,25800,4984,13,651,111.0,2129
20190831T08-05,6600,23741,4983,15,36,41.0,3346
20190831T07-05,6519,22927,4982,13,0,4.0,3880
20190831T06-05,6544,22013,4981,14,0,4.0,4541
20190831T05-05,6516,21388,4981,13,0,4.0,5247
20190831T04-05,6516,21252,4981,13,0,4.0,6090
20190831T03-05,6470,21057,4981,15,0,5.0,7674
20190831T02-05,6451,21342,4981,14,0,28.0,9099
20190831T01-05,6544,21572,4981,14,0,4.0,11045
20190831T00-05,6743,23790,4981,16,0,6.0,11584
20190830T23-05,7430,26191,4981,14,0,43.0,11578
20190830T22-05,8442,28554,4980,13,0,44.0,10757
20190830T21-05,9987,29912,4980,17,3,44.0,9885
20190830T20-05,10092,30693,4980,79,140,44.0,9923
20190830T19-05,10699,32447,4980,116,420,45.0,9335
20190830T18-05,11712,34405,4979,117,834,70.0,8231
20190830T17-05,12473,35583,4978,115,1066,95.0,7579
20190830T16-05,12602,36288,4983,121,1442,95.0,7400
20190830T15-05,12973,37918,4985,114,1423,69.0,6326
20190830T14-05,13052,38576,4987,116,1548,69.0,5621
20190830T13-05,12750,37171,4990,107,1552,69.0,4748
20190830T12-05,12529,34284,4990,93,1606,112.0,4973
20190830T11-05,11763,31010,4990,85,1571,113.0,5435
20190830T10-05,10713,28064,4991,85,1355,112.0,6054
20190830T09-05,9077,26140,4990,84,510,111.0,7232
20190830T08-05,8184,25119,4989,78,20,42.0,8127
20190830T07-05,8117,24606,4989,78,0,40.0,8290
20190830T06-05,7270,22835,4988,79,0,5.0,8935
20190830T05-05,6745,21546,4987,78,0,5.0,9654
20190830T04-05,6575,21003,4986,78,0,5.0,10618
20190830T03-05,6560,20894,4985,78,0,6.0,12152
20190830T02-05,6883,21594,4984,78,0,29.0,13084
20190830T01-05,7438,23210,4983,79,0,5.0,13404
20190830T00-05,8475,25577,4983,77,0,7.0,13775
20190829T23-05,10528,28510,4981,77,0,44.0,12886
20190829T22-05,12091,31372,4980,79,0,45.0,12421
20190829T21-05,12892,35174,4978,94,1,45.0,10642
20190829T20-05,12944,37214,4976,109,284,45.0,9767
20190829T19-05,13029,39837,4976,110,1089,46.0,8887
20190829T18-05,13045,42244,4976,109,1473,70.0,7709
20190829T17-05,13101,43677,4968,118,1576,94.0,6640
20190829T16-05,13110,43467,4967,123,1598,93.0,6195
20190829T15-05,13100,42320,4970,112,1641,69.0,5736
20190829T14-05,13098,40221,4976,112,1667,69.0,5095
20190829T13-05,12672,36983,4978,108,1671,78.0,5581
20190829T12-05,12270,32647,4979,101,1642,112.0,6995
20190829T11-05,11066,29941,4977,85,1600,113.0,6844
20190829T10-05,9749,27827,4981,79,1367,113.0,6572
20190829T09-05,8033,25756,4982,79,608,113.0,7566
20190829T08-05,7200,23520,4981,77,33,42.0,9569
20190829T07-05,6799,23299,4980,76,0,5.0,9408
20190829T06-05,6388,21301,4981,80,0,5.0,9266
20190829T05-05,6330,20225,4983,78,0,5.0,9068
20190829T04-05,6335,20098,4983,77,0,5.0,9247
20190829T03-05,6430,20279,4983,77,0,6.0,10003
20190829T02-05,6523,21211,4986,77,0,30.0,10503
20190829T01-05,6940,23417,4987,77,0,5.0,10265
20190829T00-05,8000,26439,4984,78,0,7.0,9461
20190828T23-05,9823,29294,4981,77,0,44.0,8819
20190828T22-05,11906,31927,4981,77,0,45.0,8063
20190828T21-05,12554,35321,4979,95,1,45.0,6951
20190828T20-05,12776,36569,4979,111,281,45.0,6662
20190828T19-05,12832,38095,4979,110,1013,49.0,6522
20190828T18-05,12930,40795,4979,108,1329,73.0,5246
20190828T17-05,13040,43161,4979,109,1404,94.0,3920
20190828T16-05,13117,43131,4980,113,1533,91.0,3461
20190828T15-05,13147,42236,4980,118,1454,69.0,3040
20190828T14-05,13143,41076,4979,122,1389,69.0,1998
20190828T13-05,13060,39156,4979,111,1242,69.0,1474
20190828T12-05,13122,36078,4982,92,1157,112.0,1551
20190828T11-05,12724,32023,4983,79,1248,112.0,2493
20190828T10-05,12599,29639,4993,77,807,111.0,2302
20190828T09-05,12212,28003,4994,80,177,107.0,2067
20190828T08-05,11272,27015,4994,79,9,40.0,2439
20190828T07-05,10253,26744,4993,83,0,4.0,2848
20190828T06-05,8208,25875,4992,82,0,4.0,3237
20190828T05-05,7375,24902,4991,80,0,4.0,3512
20190828T04-05,7292,24505,4992,80,0,4.0,4141
20190828T03-05,7071,24339,4992,82,0,5.0,5232
20190828T02-05,7289,24841,4991,80,0,28.0,6024
20190828T01-05,7907,25632,4992,81,0,4.0,6654
20190828T00-05,8913,26891,4991,78,0,5.0,6959
20190827T23-05,10000,29222,4991,78,0,43.0,7104
20190827T22-05,10963,31845,4989,79,0,43.0,7075
20190827T21-05,11374,32776,4986,79,1,68.0,7936
20190827T20-05,11173,32073,4984,85,150,69.0,9434
20190827T19-05,10535,32771,4984,83,734,69.0,10181
20190827T18-05,10403,33470,4984,79,1094,93.0,10086
20190827T17-05,9895,33865,4985,86,1251,93.0,10309
20190827T16-05,9483,33215,4986,80,1392,92.0,11189
20190827T15-05,9429,33197,4987,79,1384,92.0,11291
20190827T14-05,9180,32174,4988,81,1425,68.0,11596
