,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191101T17Z,2947,4525,7355,0.0,20,176.0,3012,0.0
20191101T16Z,2947,5026,7344,0.0,28,184.0,3690,0.0
20191101T15Z,2915,5436,7330,0.0,25,175.0,4166,0.0
20191101T14Z,3131,6115,7353,0.0,28,100.0,4147,0.0
20191101T13Z,3133,5930,7353,0.0,28,10.0,4139,0.0
20191101T12Z,3126,5765,7353,0.0,28,-1.0,4090,0.0
20191101T11Z,3147,5528,7358,0.0,25,0.0,3501,0.0
20191101T10Z,3150,5393,7350,0.0,28,0.0,2179,0.0
20191101T09Z,3099,5317,7351,0.0,28,0.0,1372,0.0
20191101T08Z,3105,5097,7346,0.0,25,0.0,1309,0.0
20191101T07Z,3085,5033,7350,0.0,26,0.0,1347,0.0
20191101T06Z,3085,4968,7350,0.0,30,-2.0,1435,0.0
20191101T05Z,3038,5025,7344,0.0,23,-1.0,1709,0.0
20191101T04Z,3143,4934,7348,0.0,19,0.0,2437,0.0
20191101T03Z,3286,5016,7341,0.0,17,0.0,3078,0.0
20191101T02Z,3302,5314,7343,0.0,20,-1.0,3232,0.0
20191101T01Z,3175,5100,7338,0.0,19,-1.0,3247,0.0
20191101T00Z,3213,5011,7323,0.0,17,0.0,3113,0.0
20191031T23Z,3110,4988,7286,0.0,20,18.0,2578,0.0
20191031T22Z,3017,4668,7239,0.0,22,68.0,2516,0.0
20191031T21Z,2985,4372,7141,0.0,22,62.0,2472,0.0
20191031T20Z,3020,4490,7100,0.0,23,64.0,2376,0.0
20191031T19Z,3033,4412,7097,0.0,22,43.0,2372,0.0
20191031T18Z,3146,4354,7089,0.0,23,71.0,2244,0.0
20191031T17Z,3125,4422,7109,0.0,22,51.0,2071,0.0
20191031T16Z,3022,4131,7180,0.0,25,31.0,2178,0.0
20191031T15Z,3044,4190,7230,0.0,23,21.0,2260,0.0
20191031T14Z,3072,3718,7229,0.0,25,7.0,2265,0.0
20191031T13Z,3062,3487,7232,0.0,22,0.0,2222,0.0
20191031T12Z,3028,3090,7229,0.0,26,0.0,2068,0.0
20191031T11Z,2700,2838,7235,0.0,22,0.0,1404,0.0
20191031T10Z,2312,2910,7241,0.0,22,0.0,347,0.0
20191031T09Z,1961,2807,7234,0.0,14,0.0,267,0.0
20191031T08Z,1927,2764,7242,0.0,3,-2.0,267,0.0
20191031T07Z,1973,2769,7248,0.0,0,-1.0,247,0.0
20191031T06Z,2199,2878,7248,0.0,0,0.0,245,0.0
20191031T05Z,2157,2947,7246,0.0,9,-1.0,844,0.0
20191031T04Z,2399,2834,7251,0.0,25,0.0,1574,0.0
20191031T03Z,2673,2813,7251,0.0,19,0.0,2314,0.0
20191031T02Z,2669,2923,7249,0.0,23,0.0,3174,0.0
20191031T01Z,2736,3036,7253,0.0,19,0.0,3557,0.0
20191031T00Z,2765,3188,7258,0.0,20,0.0,3520,0.0
20191030T23Z,2697,2974,7258,0.0,20,4.0,3154,0.0
20191030T22Z,2692,3004,7260,0.0,14,17.0,3116,0.0
20191030T21Z,2680,2844,7249,0.0,19,44.0,2988,0.0
20191030T20Z,2676,2901,7253,0.0,20,75.0,2670,0.0
20191030T19Z,2693,2776,7251,0.0,17,54.0,2642,0.0
20191030T18Z,2717,3241,7263,0.0,11,39.0,2527,0.0
20191030T17Z,2777,3452,7262,0.0,14,30.0,2525,0.0
20191030T16Z,2771,3463,7261,0.0,11,15.0,2568,0.0
20191030T15Z,2773,3445,7228,0.0,6,6.0,2896,0.0
20191030T14Z,2772,3395,7261,0.0,11,0.0,2852,0.0
20191030T13Z,2796,3399,7268,0.0,17,-2.0,2624,0.0
20191030T12Z,2643,3198,7258,0.0,22,0.0,2319,0.0
20191030T11Z,2077,3091,7260,0.0,20,0.0,1618,0.0
20191030T10Z,1962,2853,7259,0.0,22,0.0,398,0.0
20191030T09Z,1785,2696,7261,0.0,20,0.0,261,0.0
20191030T08Z,1918,2483,7259,0.0,22,0.0,289,0.0
20191030T07Z,1998,2780,7269,0.0,25,0.0,233,0.0
20191030T06Z,2127,3000,7262,0.0,23,-1.0,250,0.0
20191030T05Z,2425,3015,7259,0.0,25,0.0,385,0.0
20191030T04Z,2403,3152,7256,0.0,19,0.0,1336,0.0
20191030T03Z,2379,3134,7255,0.0,23,0.0,2259,0.0
20191030T02Z,2389,3297,7254,0.0,22,0.0,3208,0.0
20191030T01Z,2432,3474,7254,0.0,20,-2.0,3903,0.0
20191030T00Z,2693,3529,7261,0.0,22,0.0,3496,0.0
20191029T23Z,2768,3191,7251,0.0,23,7.0,3000,0.0
20191029T22Z,2731,2940,7252,0.0,19,25.0,2814,0.0
20191029T21Z,2747,3066,7247,0.0,20,40.0,2537,0.0
20191029T20Z,2755,3070,7251,0.0,19,56.0,2426,0.0
20191029T19Z,2734,3051,7252,0.0,23,61.0,2365,0.0
20191029T18Z,2780,3162,7262,0.0,22,61.0,2302,0.0
20191029T17Z,2815,3585,7264,0.0,20,51.0,2201,0.0
20191029T16Z,2839,3535,7266,0.0,25,37.0,2239,0.0
20191029T15Z,2910,3590,7277,0.0,25,25.0,2386,0.0
20191029T14Z,2910,3424,7286,0.0,23,13.0,2382,0.0
20191029T13Z,2868,3482,7292,0.0,22,1.0,2465,0.0
20191029T12Z,2838,3459,7282,0.0,22,0.0,2193,0.0
20191029T11Z,2382,2998,7287,0.0,28,0.0,1719,0.0
20191029T10Z,2052,3082,7282,0.0,23,-1.0,321,0.0
20191029T09Z,2039,3016,7280,0.0,25,0.0,-259,0.0
20191029T08Z,2036,2945,7274,0.0,25,0.0,-347,0.0
20191029T07Z,2122,3065,7275,0.0,28,0.0,-330,0.0
20191029T06Z,2270,3094,7274,0.0,31,0.0,-177,0.0
20191029T05Z,2514,2969,7271,0.0,39,0.0,158,0.0
20191029T04Z,2802,2960,7266,0.0,31,0.0,898,0.0
20191029T03Z,2841,2977,7257,0.0,36,-2.0,1932,0.0
20191029T02Z,2829,3044,7254,0.0,34,-1.0,2935,0.0
20191029T01Z,2885,3334,7257,0.0,28,0.0,3327,0.0
20191029T00Z,2941,3325,7251,0.0,25,-1.0,3406,0.0
20191028T23Z,2893,3229,7250,0.0,23,3.0,2825,0.0
20191028T22Z,2842,3211,7253,0.0,22,14.0,2604,0.0
20191028T21Z,2882,3073,7245,0.0,22,25.0,2313,0.0
20191028T20Z,2849,3085,7252,0.0,20,35.0,2241,0.0
20191028T19Z,2790,3111,7267,0.0,20,42.0,2470,0.0
20191028T18Z,2793,2958,7274,0.0,22,46.0,2582,0.0
20191028T17Z,2793,3206,7281,0.0,20,35.0,2565,0.0
20191028T16Z,2769,3125,7294,0.0,25,29.0,2621,0.0
20191028T15Z,2975,3006,7296,0.0,17,18.0,2639,0.0
20191028T14Z,3090,2827,7295,0.0,14,6.0,2916,0.0
20191028T13Z,3165,3067,7297,0.0,14,0.0,2768,0.0
20191028T12Z,3065,2917,7297,0.0,2,0.0,2388,0.0
20191028T11Z,2527,2990,7298,0.0,0,0.0,1517,0.0
