,coal,natural gas,nuclear,petroleum,other,solar,hydro
20191127T06-05,1202,9830,3842,0,1502,0,29.0
20191127T05-05,1123,8920,3842,0,1365,0,30.0
20191127T04-05,1121,8506,3844,0,1318,0,29.0
20191127T03-05,1124,8425,3843,0,1331,0,30.0
20191127T02-05,1126,8418,3839,0,1723,0,31.0
20191127T01-05,1126,9170,3837,0,1861,0,30.0
20191127T00-05,1171,10154,3839,0,1994,0,31.0
20191126T23-05,1333,11926,3843,0,1945,0,30.0
20191126T22-05,1419,13140,3841,0,2012,0,31.0
20191126T21-05,1459,14133,3839,0,2078,0,32.0
20191126T20-05,1444,14990,3842,0,2110,5,34.0
20191126T19-05,1421,15624,3836,0,2122,5,35.0
20191126T18-05,1396,14748,3840,0,2118,26,37.0
20191126T17-05,1346,14466,3841,0,2052,426,31.0
20191126T16-05,1152,14165,3838,0,2009,979,31.0
20191126T15-05,1114,13770,3841,0,1996,1291,30.0
20191126T14-05,1114,13283,3843,0,1999,1422,29.0
20191126T13-05,1221,12871,3841,0,2017,1463,29.0
20191126T12-05,1365,12783,3847,0,1986,1484,28.0
20191126T11-05,1404,12816,3846,0,2000,1427,27.0
20191126T10-05,1548,12673,3846,0,2083,1237,21.0
20191126T09-05,1753,12970,3845,0,2171,779,20.0
20191126T08-05,1711,12997,3845,0,2210,176,20.0
20191126T07-05,1569,11921,3841,0,2154,0,20.0
20191126T06-05,1418,10599,3848,0,1700,0,19.0
20191126T05-05,1292,9602,3836,0,1462,0,20.0
20191126T04-05,1243,8969,3839,0,1428,0,20.0
20191126T03-05,1235,8941,3838,0,1394,0,20.0
20191126T02-05,1221,9230,3840,0,1375,0,20.0
20191126T01-05,1191,9851,3848,0,1374,0,20.0
20191126T00-05,1290,10806,3848,0,1453,-1,20.0
20191125T23-05,1239,12115,3842,0,2019,0,19.0
20191125T22-05,1292,13579,3842,0,2095,0,20.0
20191125T21-05,1318,14453,3845,0,2143,0,20.0
20191125T20-05,1203,15858,3844,0,2236,5,19.0
20191125T19-05,1116,16302,3844,0,2319,5,19.0
20191125T18-05,1414,15159,3841,0,2107,25,37.0
20191125T17-05,1444,13697,3840,0,2065,409,22.0
20191125T16-05,1443,13676,3841,0,2013,1031,19.0
20191125T15-05,1443,13222,3845,0,1950,1444,20.0
20191125T14-05,1441,13046,3844,0,1957,1505,19.0
20191125T13-05,1446,12988,3849,0,1936,1465,19.0
20191125T12-05,1439,13027,3849,0,1926,1478,19.0
20191125T11-05,1441,13226,3848,0,1924,1477,25.0
20191125T10-05,1463,13300,3855,0,1748,1232,26.0
20191125T09-05,1626,13575,3853,0,1858,730,27.0
20191125T08-05,1581,13231,3850,113,1923,187,26.0
20191125T07-05,1386,12243,3848,27,1909,-1,27.0
20191125T06-05,1278,10113,3849,0,1833,0,26.0
20191125T05-05,1285,8879,3848,0,1433,0,27.0
20191125T04-05,1276,8164,3846,0,1243,0,27.0
20191125T03-05,1277,8232,3846,0,1206,0,27.0
20191125T02-05,1274,8577,3847,0,1253,0,26.0
20191125T01-05,1275,9407,3844,0,1301,0,27.0
20191125T00-05,1292,10613,3842,0,1202,0,26.0
20191124T23-05,1453,12225,3845,0,1480,0,27.0
20191124T22-05,1578,13201,3841,0,2025,0,26.0
20191124T21-05,1655,14370,3844,0,2165,0,27.0
20191124T20-05,1743,15045,3843,0,2149,4,22.0
20191124T19-05,1831,15832,3844,0,2173,5,24.0
20191124T18-05,1845,15111,3844,0,2177,30,37.0
20191124T17-05,1904,14683,3842,0,2155,441,28.0
20191124T16-05,1811,14389,3839,0,2147,1079,28.0
20191124T15-05,1799,14001,3849,0,2136,1400,29.0
20191124T14-05,1812,13832,3847,0,2169,1471,29.0
20191124T13-05,1789,13909,3844,0,2143,1453,29.0
20191124T12-05,1703,13804,3853,0,2007,1379,29.0
20191124T11-05,1653,13595,3845,0,1890,1285,29.0
20191124T10-05,1600,12553,3851,0,1872,1026,24.0
20191124T09-05,1589,11082,3853,0,1878,530,22.0
20191124T08-05,1466,9630,3847,0,1732,82,21.0
20191124T07-05,1303,8849,3850,0,1403,0,21.0
20191124T06-05,1281,8419,3849,0,1182,-1,21.0
20191124T05-05,1207,8398,3846,0,1153,0,20.0
20191124T04-05,1230,8472,3844,0,1158,0,21.0
20191124T03-05,1322,8739,3847,0,1160,0,20.0
20191124T02-05,1329,9339,3844,0,1138,0,21.0
20191124T01-05,1461,10024,3847,0,1187,0,20.0
20191124T00-05,1553,7935,2967,0,1599,0,21.0
20191123T23-05,1635,6949,2967,0,1965,0,21.0
20191123T22-05,1741,9799,2969,0,2126,0,21.0
20191123T21-05,1820,13610,3851,0,2159,0,21.0
20191123T20-05,1782,14754,3848,0,2169,5,24.0
20191123T19-05,1806,15789,3851,0,2159,5,37.0
20191123T18-05,1789,15752,3852,0,2156,24,37.0
20191123T17-05,1778,15539,3852,0,2163,231,22.0
20191123T16-05,1824,15603,3853,0,2206,706,23.0
20191123T15-05,1925,15302,3855,0,2210,954,27.0
20191123T14-05,1915,15011,3853,0,2183,1114,30.0
20191123T13-05,1883,14292,3855,0,2183,1315,32.0
20191123T12-05,1827,13434,3863,0,2209,1347,32.0
20191123T11-05,1789,12506,3860,0,2211,1340,33.0
20191123T10-05,1777,11938,3858,0,1988,1144,31.0
20191123T09-05,1739,10897,3859,0,1706,766,29.0
20191123T08-05,1615,9722,3859,0,1521,174,25.0
20191123T07-05,1390,8730,3858,0,1340,0,26.0
20191123T06-05,1278,7473,3861,0,1282,0,25.0
20191123T05-05,1234,7501,3858,0,1228,0,27.0
20191123T04-05,1233,7225,3858,0,1201,-1,27.0
20191123T03-05,1234,7816,3855,0,1191,0,26.0
20191123T02-05,1256,8310,3856,0,1194,0,27.0
20191123T01-05,1300,9244,3854,0,1205,0,27.0
20191123T00-05,1330,10733,3854,0,1479,-1,23.0
20191122T23-05,1488,12212,3850,0,1542,0,22.0
20191122T22-05,1599,13651,3851,0,1536,0,21.0
20191122T21-05,2010,14530,3851,0,1677,0,21.0
20191122T20-05,1770,15203,3849,0,2126,5,21.0
20191122T19-05,1890,16022,3850,0,2169,5,21.0
20191122T18-05,1918,15711,3853,0,2180,27,40.0
20191122T17-05,1926,15338,3855,0,2175,347,29.0
20191122T16-05,1974,14938,3849,0,2170,797,30.0
20191122T15-05,2063,14616,3853,0,2169,1039,29.0
20191122T14-05,2077,14298,3857,3,2155,1105,28.0
20191122T13-05,2046,13673,3853,0,2181,1243,27.0
20191122T12-05,1978,13207,3855,0,2144,1296,28.0
20191122T11-05,1774,12980,3857,0,2132,1258,28.0
20191122T10-05,1614,12606,3857,0,2116,1024,27.0
20191122T09-05,1595,12359,3857,0,2153,626,28.0
20191122T08-05,1555,12252,3857,0,2139,173,28.0
20191122T07-05,1410,11466,3857,0,1830,0,27.0
20191122T06-05,1212,9611,3856,0,1438,0,28.0
20191122T05-05,1133,8205,3858,0,1344,0,27.0
20191122T04-05,1134,7767,3859,0,1396,0,28.0
20191122T03-05,1133,7862,3852,0,1385,-1,27.0
20191122T02-05,1135,8122,3862,0,1444,0,28.0
20191122T01-05,1163,8642,3859,0,1724,0,27.0
20191122T00-05,1295,9891,3854,0,2050,0,27.0
20191121T23-05,1481,11574,3856,0,2138,0,28.0
20191121T22-05,1629,13273,3859,0,2140,0,28.0
20191121T21-05,1705,14636,3855,0,2136,0,27.0
20191121T20-05,1764,15509,3854,0,2111,19,28.0
20191121T19-05,1819,15932,3857,0,2085,37,25.0
20191121T18-05,1685,15258,3852,0,2098,63,37.0
20191121T17-05,1627,14449,3851,0,2105,363,27.0
20191121T16-05,1613,13825,3855,0,2139,894,27.0
20191121T15-05,1602,13333,3853,0,2151,1261,27.0
20191121T14-05,1582,13045,3856,0,2154,1331,26.0
20191121T13-05,1584,12896,3854,0,2097,1339,27.0
20191121T12-05,1561,12762,3852,0,2015,1447,27.0
20191121T11-05,1584,12508,3859,0,1964,1449,27.0
20191121T10-05,1690,12481,3857,0,2032,1268,27.0
20191121T09-05,1716,12911,3860,0,2105,839,28.0
20191121T08-05,1768,13415,3857,0,2164,220,26.0
20191121T07-05,1702,12509,3857,0,2132,1,27.0
20191121T06-05,1424,10646,3854,0,1656,0,27.0
20191121T05-05,1273,9091,3859,0,1442,0,26.0
20191121T04-05,1160,8527,3857,0,1454,0,27.0
20191121T03-05,1156,8472,3850,0,1437,0,27.0
20191121T02-05,1160,8758,3852,0,1478,0,27.0
20191121T01-05,1222,9164,3853,0,1515,-1,26.0
20191121T00-05,1297,10095,3853,0,1705,0,26.0
20191120T23-05,1547,11313,3857,0,2127,0,27.0
20191120T22-05,1715,12934,3854,0,2154,0,27.0
20191120T21-05,1774,14228,3855,0,2140,0,26.0
20191120T20-05,1819,15093,3842,0,2214,5,27.0
20191120T19-05,1835,14929,3833,0,2219,6,26.0
20191120T18-05,1774,14325,3818,0,2167,28,37.0
20191120T17-05,1674,13712,3810,0,2150,434,26.0
20191120T16-05,1575,13103,3785,0,1966,1114,26.0
20191120T15-05,1559,12694,3767,0,1836,1465,27.0
20191120T14-05,1554,12649,3733,0,1665,1540,27.0
20191120T13-05,1559,12563,3696,0,1567,1543,27.0
20191120T12-05,1559,12382,3681,0,1622,1551,28.0
20191120T11-05,1559,12318,3675,0,1825,1510,27.0
20191120T10-05,1585,12648,3639,0,1888,1291,27.0
20191120T09-05,1691,13176,3614,0,1992,860,27.0
20191120T08-05,1805,13905,3579,0,2155,224,27.0
20191120T07-05,1683,13327,3553,0,2149,0,27.0
20191120T06-05,1378,10978,3519,0,1961,0,27.0
20191120T05-05,1257,9532,3500,0,1852,0,27.0
20191120T04-05,1234,8683,3489,0,1869,0,27.0
20191120T03-05,1269,8603,3460,0,1918,0,27.0
20191120T02-05,1196,8893,3419,0,1917,0,27.0
20191120T01-05,1207,9398,3377,0,2114,-1,27.0
20191120T00-05,1269,10715,3344,0,2138,-1,27.0
20191119T23-05,1388,12191,3322,0,2214,0,26.0
20191119T22-05,1516,13995,3288,0,2212,0,27.0
20191119T21-05,1626,15590,3264,0,2196,0,27.0
20191119T20-05,1739,16224,3229,0,2170,5,27.0
20191119T19-05,1770,16582,3195,0,2148,5,27.0
20191119T18-05,1638,15787,3144,0,2241,26,38.0
20191119T17-05,1559,14904,3137,0,2219,437,27.0
20191119T16-05,1524,14343,3126,0,2176,1088,28.0
20191119T15-05,1524,13944,3125,0,2085,1371,27.0
20191119T14-05,1523,10700,3082,0,2170,1376,28.0
20191119T13-05,1520,13689,3030,0,2227,1330,29.0
20191119T12-05,1521,13541,3009,0,2224,1292,27.0
20191119T11-05,1545,13219,2999,0,2233,1470,26.0
20191119T10-05,1564,13212,3001,0,2228,1138,26.0
20191119T09-05,1602,13387,3002,0,2176,712,26.0
20191119T08-05,1692,13662,2999,0,2176,195,27.0
20191119T07-05,1609,12631,2987,0,2178,0,26.0
20191119T06-05,1372,10293,2989,0,1930,0,26.0
20191119T05-05,1187,9039,2974,0,1762,0,27.0
20191119T04-05,1146,8550,2920,0,1842,0,26.0
20191119T03-05,1143,8578,2879,0,1886,0,27.0
20191119T02-05,1172,8832,2820,0,1966,0,26.0
20191119T01-05,1254,9265,2792,0,2145,0,27.0
20191119T00-05,1392,10602,2796,0,2184,0,26.0
20191118T23-05,1521,12149,2793,0,2173,0,27.0
20191118T22-05,1580,13945,2793,0,2191,-1,26.0
20191118T21-05,1660,15393,2790,0,2223,0,27.0
20191118T20-05,1703,16366,2794,0,2210,5,26.0
20191118T19-05,1774,16759,2791,0,2217,5,25.0
20191118T18-05,1652,15731,2792,0,2222,31,37.0
20191118T17-05,1589,14622,2795,0,2198,347,27.0
20191118T16-05,1570,13886,2792,0,2185,952,28.0
20191118T15-05,1557,13621,2794,0,2068,1330,27.0
20191118T14-05,1564,13470,2793,0,2081,1407,28.0
20191118T13-05,1574,13441,2794,0,2084,1398,27.0
20191118T12-05,1560,13508,2794,0,2058,1398,23.0
20191118T11-05,1575,13664,2784,0,2161,1291,21.0
20191118T10-05,1676,14031,2776,0,2141,980,22.0
20191118T09-05,1718,14572,2758,0,2118,529,22.0
20191118T08-05,1695,14859,2783,0,2133,99,22.0
20191118T07-05,1563,13473,2792,0,2133,0,21.0
20191118T06-05,1436,11139,2789,0,2068,0,22.0
20191118T05-05,1284,9832,2793,0,1882,0,22.0
20191118T04-05,1255,9245,2790,0,1958,0,21.0
20191118T03-05,1256,9134,2781,0,2044,0,21.0
20191118T02-05,1257,9400,2778,0,2082,0,20.0
20191118T01-05,1314,9981,2789,0,2171,0,21.0
20191118T00-05,1428,10994,2790,0,2171,0,20.0
20191117T23-05,1556,12663,2789,0,2203,0,20.0
20191117T22-05,1660,14302,2790,0,2202,0,20.0
20191117T21-05,1696,15557,2791,0,2214,-1,21.0
20191117T20-05,1732,16161,2787,0,2228,0,20.0
20191117T19-05,1779,16545,2788,0,2220,0,20.0
20191117T18-05,1708,15940,2787,0,2234,11,37.0
20191117T17-05,1669,14944,2788,0,2241,97,22.0
20191117T16-05,1667,14496,2788,0,2228,305,22.0
20191117T15-05,1668,14497,2788,0,2221,453,22.0
20191117T14-05,1668,14591,2788,0,2201,561,22.0
20191117T13-05,1660,14690,2788,0,2196,593,22.0
20191117T12-05,1669,14913,2786,0,2175,536,22.0
20191117T11-05,1593,14824,2850,0,2172,442,22.0
20191117T10-05,1663,14266,2850,0,2223,303,21.0
20191117T09-05,1637,12936,2849,0,2180,166,22.0
20191117T08-05,1377,11182,2847,0,2179,28,22.0
20191117T07-05,1211,9891,2846,0,2154,0,22.0
20191117T06-05,1196,9140,2848,0,2023,0,23.0
20191117T05-05,1195,8824,2850,0,1860,0,22.0
20191117T04-05,1195,8727,2847,0,1790,-1,22.0
20191117T03-05,1194,8809,2848,0,1873,0,22.0
20191117T02-05,1195,9132,2844,0,2039,0,22.0
20191117T01-05,1207,9884,2847,0,2132,0,23.0
20191117T00-05,1300,11146,2803,0,2162,0,22.0
20191116T23-05,1389,12529,2806,0,2202,0,23.0
20191116T22-05,1546,13752,2803,0,2208,0,23.0
20191116T21-05,1569,14647,2804,0,2198,0,23.0
20191116T20-05,1569,15596,2803,0,2192,4,23.0
20191116T19-05,1585,16339,2803,0,2176,5,22.0
20191116T18-05,1579,15781,2801,0,2168,10,39.0
20191116T17-05,1510,15279,2804,0,2185,147,24.0
20191116T16-05,1467,15233,2805,0,2198,336,23.0
20191116T15-05,1459,15270,2802,0,2215,451,22.0
20191116T14-05,1477,15319,2801,0,2224,594,22.0
20191116T13-05,1487,15357,2806,0,2237,634,21.0
20191116T12-05,1477,15274,2801,0,2244,617,21.0
20191116T11-05,1462,14838,2806,0,2231,688,20.0
20191116T10-05,1446,13996,2806,0,2245,619,22.0
20191116T09-05,1399,12730,2799,0,2203,449,23.0
20191116T08-05,1352,11192,2803,0,2179,155,24.0
20191116T07-05,1229,9834,2804,0,2124,0,23.0
20191116T06-05,1186,9071,2799,0,1863,0,24.0
20191116T05-05,1161,8914,2777,0,1799,0,23.0
20191116T04-05,1147,8991,2773,0,1794,0,24.0
20191116T03-05,1147,9353,2772,0,1894,0,23.0
20191116T02-05,1158,9955,2772,0,1999,0,23.0
20191116T01-05,1189,10727,2769,0,2081,0,23.0
20191116T00-05,1420,12315,2771,0,2149,0,23.0
20191115T23-05,1474,13910,2767,0,2142,0,24.0
20191115T22-05,1517,15349,2768,0,2159,0,24.0
20191115T21-05,1543,16536,2771,0,2159,0,24.0
20191115T20-05,1611,17214,2765,0,2206,0,24.0
20191115T19-05,1697,18116,2772,0,2213,0,24.0
20191115T18-05,1734,17897,2769,0,2224,10,39.0
20191115T17-05,1687,17510,2768,0,2223,55,25.0
20191115T16-05,1678,17860,2773,0,2212,113,23.0
20191115T15-05,1620,18413,2767,0,2191,240,24.0
20191115T14-05,1593,18625,2771,0,2162,375,23.0
20191115T13-05,1545,18780,2771,0,2149,431,24.0
20191115T12-05,1559,18371,2761,0,2123,687,24.0
20191115T11-05,1564,17782,2763,0,2138,537,24.0
20191115T10-05,1535,17027,2763,0,2142,328,24.0
20191115T09-05,1632,15954,2771,0,2107,195,24.0
20191115T08-05,1603,15046,2765,0,2102,43,24.0
20191115T07-05,1521,13836,2767,0,2097,0,23.0
20191115T06-05,1427,11761,2764,0,1977,0,23.0
20191115T05-05,1414,10609,2772,0,1811,0,24.0
20191115T04-05,1420,10431,2773,0,1776,0,24.0
20191115T03-05,1417,10579,2773,0,1871,0,23.0
20191115T02-05,1437,10981,2770,0,2023,0,24.0
20191115T01-05,1514,11599,2771,0,2109,0,24.0
20191115T00-05,1454,13244,2767,0,2129,0,24.0
20191114T23-05,1772,15122,2772,0,2187,0,24.0
20191114T22-05,1802,16875,2769,0,2215,0,24.0
20191114T21-05,1982,18233,2766,0,2219,0,24.0
20191114T20-05,2016,19176,2770,0,2209,2,24.0
20191114T19-05,2006,19545,2770,0,2203,5,25.0
20191114T18-05,1920,18805,2769,0,2193,7,37.0
20191114T17-05,1852,17990,2771,0,2197,65,25.0
20191114T16-05,1851,18002,2769,0,2183,173,24.0
20191114T15-05,1846,18030,2768,0,2157,307,24.0
20191114T14-05,1819,18099,2771,0,2156,426,24.0
20191114T13-05,1786,17988,2762,0,2131,571,25.0
20191114T12-05,1743,17563,2764,0,2109,604,24.0
20191114T11-05,1727,16991,2760,0,2104,598,24.0
20191114T10-05,1639,16239,2742,0,2120,536,24.0
20191114T09-05,1639,15441,2766,0,2091,320,24.0
20191114T08-05,1635,14655,2761,0,2102,103,23.0
20191114T07-05,1535,13570,2765,0,2106,1,24.0
20191114T06-05,1326,11672,2764,0,1993,0,23.0
20191114T05-05,1231,10576,2740,0,1853,-1,23.0
20191114T04-05,1229,10390,2740,0,1803,0,22.0
20191114T03-05,1230,10525,2744,0,1865,0,22.0
20191114T02-05,1265,10923,2744,0,1990,0,21.0
20191114T01-05,1408,11372,2743,0,2072,0,24.0
20191114T00-05,1576,13445,2743,0,2129,0,24.0
20191113T23-05,1677,15159,2774,0,2158,0,24.0
20191113T22-05,1801,16879,2742,0,2170,0,24.0
20191113T21-05,1831,18225,2770,6,2160,0,25.0
20191113T20-05,1896,19074,2772,4,2161,0,26.0
20191113T19-05,1913,19442,2766,0,2191,4,27.0
20191113T18-05,1871,18623,2768,0,2211,18,38.0
20191113T17-05,1817,17684,2767,0,2358,180,20.0
20191113T16-05,1810,17242,2769,0,2718,344,18.0
20191113T15-05,1808,17215,2768,0,2709,530,18.0
20191113T14-05,1799,17473,2767,0,2506,875,17.0
20191113T13-05,1792,17420,2765,0,2229,1098,18.0
20191113T12-05,1789,17028,2763,0,2212,1166,19.0
20191113T11-05,1797,16667,2746,0,2152,1121,18.0
20191113T10-05,1810,15994,2745,0,2154,931,19.0
20191113T09-05,1834,15497,2765,0,2112,532,19.0
20191113T08-05,1798,15027,2764,0,2106,108,19.0
20191113T07-05,1690,13955,2760,0,2115,0,18.0
20191113T06-05,1492,11878,2745,0,2019,0,18.0
20191113T05-05,1415,10652,2770,0,2008,-1,18.0
20191113T04-05,1416,10475,2772,0,1997,0,18.0
20191113T03-05,1416,10823,2775,0,1973,0,18.0
20191113T02-05,1487,11759,2770,0,2012,0,18.0
20191113T01-05,1614,12621,2746,0,2102,0,18.0
20191113T00-05,1676,14449,2771,0,2137,0,18.0
20191112T23-05,1756,16684,2765,0,2185,0,17.0
20191112T22-05,1897,18528,2772,0,2171,0,18.0
20191112T21-05,1952,20232,2770,0,2184,0,18.0
20191112T20-05,2150,21518,2772,0,2190,5,19.0
20191112T19-05,2223,22519,2771,0,2194,5,20.0
20191112T18-05,2230,22276,2772,0,2209,26,37.0
20191112T17-05,2151,22702,2770,0,2197,340,21.0
20191112T16-05,2107,22806,2773,0,2174,813,18.0
20191112T15-05,2110,22381,2752,0,2192,1136,19.0
20191112T14-05,2107,21732,2775,0,2185,1224,18.0
20191112T13-05,2119,20334,2749,7,2171,1271,19.0
20191112T12-05,2025,18909,2772,0,2200,1378,19.0
20191112T11-05,1832,17465,2751,0,2195,1355,18.0
20191112T10-05,1727,16127,2754,0,2183,1190,19.0
20191112T09-05,1627,14870,2776,0,2146,774,18.0
20191112T08-05,1636,13779,2772,0,2132,233,18.0
20191112T07-05,1555,12692,2769,0,2137,1,18.0
20191112T06-05,1343,10826,2769,0,1961,0,18.0
20191112T05-05,1246,9865,2780,0,1843,0,19.0
20191112T04-05,1237,9737,2782,0,1882,0,19.0
20191112T03-05,1239,9971,2776,0,1930,-1,18.0
20191112T02-05,1284,10457,2776,0,2017,0,19.0
20191112T01-05,1397,11177,2776,0,2103,0,19.0
20191112T00-05,1502,12828,2771,0,2144,0,18.0
20191111T23-05,1597,15200,2774,0,2143,0,18.0
20191111T22-05,1740,17036,2776,0,2119,0,18.0
20191111T21-05,2019,18469,2777,0,2130,-1,17.0
20191111T20-05,2188,19719,2760,0,2144,5,18.0
20191111T19-05,2230,20903,2778,0,2113,5,18.0
20191111T18-05,2224,20573,2756,0,2163,39,36.0
20191111T17-05,2225,20576,2776,0,2143,433,20.0
20191111T16-05,2192,20452,2772,0,2166,998,18.0
20191111T15-05,2146,20120,2780,14,2163,1256,18.0
20191111T14-05,2135,19215,2779,26,2165,1328,18.0
20191111T13-05,2110,18416,2761,6,2167,1341,18.0
20191111T12-05,1784,17473,2764,0,2155,1361,18.0
20191111T11-05,1659,16419,2761,0,2158,1353,18.0
20191111T10-05,1540,15106,2787,0,2154,1249,19.0
20191111T09-05,1517,13949,2783,0,2078,889,20.0
20191111T08-05,1502,12692,2782,0,2086,276,20.0
20191111T07-05,1425,11255,2785,0,2067,2,21.0
20191111T06-05,1234,10003,2779,0,1880,0,20.0
20191111T05-05,1168,9063,2782,0,1741,0,21.0
20191111T04-05,1178,8758,2782,0,1712,0,20.0
20191111T03-05,1304,8731,2781,0,1793,0,21.0
20191111T02-05,1351,9077,2783,0,1992,0,21.0
20191111T01-05,1436,9845,2781,0,2109,-1,21.0
20191111T00-05,1471,11359,2781,0,2125,0,20.0
20191110T23-05,1462,13359,2778,0,2188,0,20.0
20191110T22-05,1534,14870,2783,0,2200,0,20.0
20191110T21-05,1713,16132,2779,0,2192,0,20.0
20191110T20-05,1971,16922,2775,0,2202,5,20.0
20191110T19-05,2024,17892,2776,0,2198,5,21.0
20191110T18-05,2039,17474,2777,0,2220,41,36.0
20191110T17-05,2016,17616,2773,0,2180,478,23.0
20191110T16-05,1967,17406,2774,0,2177,1148,23.0
20191110T15-05,1893,16620,2775,0,2173,1372,22.0
20191110T14-05,1841,16377,2778,0,2206,1487,22.0
20191110T13-05,1755,15902,2776,0,2208,1452,20.0
20191110T12-05,1636,15095,2780,0,2115,1478,20.0
20191110T11-05,1563,14272,2776,0,2050,1450,19.0
20191110T10-05,1401,13339,2779,0,2108,1300,20.0
20191110T09-05,1237,12204,2776,0,2151,914,19.0
20191110T08-05,1196,10737,2777,0,2127,279,18.0
20191110T07-05,1140,9117,2777,0,2154,3,19.0
20191110T06-05,1118,8628,2776,0,1975,0,19.0
20191110T05-05,1117,8497,2777,0,1838,0,21.0
20191110T04-05,1117,8645,2774,0,1898,0,21.0
20191110T03-05,1141,8982,2771,0,1803,0,21.0
20191110T02-05,1186,9403,2775,0,1858,0,21.0
20191110T01-05,1185,10132,2770,0,2072,0,20.0
20191110T00-05,1245,11295,2770,0,2102,0,21.0
20191109T23-05,1337,12632,2769,0,2226,0,21.0
20191109T22-05,1464,13751,2770,0,2211,-1,21.0
20191109T21-05,1591,14709,2768,0,2194,0,21.0
20191109T20-05,1737,15561,2769,0,2193,0,21.0
20191109T19-05,1844,16244,2773,0,2205,4,21.0
20191109T18-05,1870,16049,2767,0,2208,38,38.0
20191109T17-05,1870,15780,2770,0,2169,419,21.0
20191109T16-05,1827,15754,2767,0,2142,945,21.0
20191109T15-05,1834,15813,2762,0,2135,1130,21.0
20191109T14-05,1808,15730,2764,0,2106,1177,22.0
20191109T13-05,1719,15748,2765,0,2149,1104,22.0
20191109T12-05,1692,15701,2765,0,2127,1028,21.0
20191109T11-05,1611,15538,2764,0,2132,873,21.0
20191109T10-05,1469,15300,2764,0,2172,623,23.0
20191109T09-05,1372,14577,2764,0,2141,276,25.0
20191109T08-05,1302,13097,2761,0,2107,51,25.0
20191109T07-05,1137,11684,2762,0,2047,0,25.0
20191109T06-05,1099,11019,2763,0,1931,0,25.0
20191109T05-05,1103,10893,2760,0,1861,0,25.0
20191109T04-05,1102,11037,2761,0,1920,0,25.0
20191109T03-05,1128,11449,2761,0,1940,0,25.0
20191109T02-05,1186,12240,2761,0,1949,0,25.0
20191109T01-05,1350,13260,2758,0,2044,0,24.0
20191109T00-05,1410,14661,2758,0,2104,0,25.0
20191108T23-05,1503,16060,2758,0,2317,-1,25.0
20191108T22-05,1571,17305,2758,0,2692,0,25.0
20191108T21-05,1705,18437,2756,0,2691,-1,24.0
20191108T20-05,1789,19581,2755,0,2715,5,21.0
20191108T19-05,1922,20729,2754,0,2713,5,21.0
20191108T18-05,1915,20750,2758,0,2719,16,37.0
20191108T17-05,1917,20846,2756,21,2713,137,25.0
20191108T16-05,1963,21454,2756,26,2704,457,25.0
20191108T15-05,1997,21625,2758,26,2684,609,25.0
20191108T14-05,1923,21819,2758,25,2689,812,25.0
20191108T13-05,1866,22099,2759,26,2710,994,25.0
20191108T12-05,1909,21275,2761,41,2736,1088,25.0
20191108T11-05,1968,19599,2763,14,2707,1088,25.0
20191108T10-05,1768,18300,2764,0,2692,866,24.0
20191108T09-05,1565,16954,2765,0,2666,546,25.0
20191108T08-05,1469,15335,2761,0,2665,214,26.0
20191108T07-05,1358,14075,2764,0,2659,2,25.0
20191108T06-05,1105,12406,2763,0,2464,0,24.0
20191108T05-05,983,11783,2765,0,2054,0,24.0
20191108T04-05,947,11849,2763,0,2125,0,25.0
20191108T03-05,969,12143,2762,0,2290,0,24.0
20191108T02-05,1078,12647,2762,0,2560,0,24.0
20191108T01-05,1354,13783,2759,0,2644,0,24.0
20191108T00-05,1482,14975,2760,0,2675,0,24.0
20191107T23-05,1683,17130,2757,0,2702,0,24.0
20191107T22-05,1831,19761,2761,0,2731,0,24.0
20191107T21-05,1879,21558,2757,19,2901,0,25.0
20191107T20-05,1901,22659,2759,26,3025,0,25.0
20191107T19-05,1902,24285,2754,29,2999,4,27.0
20191107T18-05,1878,24709,2758,156,3031,39,35.0
20191107T17-05,1855,25335,2755,431,3038,372,25.0
20191107T16-05,1788,25437,2761,503,3008,962,26.0
20191107T15-05,1795,25205,2758,472,2986,1207,26.0
20191107T14-05,1831,24793,2758,340,2867,1176,27.0
20191107T13-05,1828,24056,2767,64,2871,1250,28.0
20191107T12-05,1858,22460,2754,27,2717,1232,28.0
20191107T11-05,1736,20722,2756,1,2754,1113,28.0
20191107T10-05,1681,18496,2759,0,2711,993,28.0
20191107T09-05,1630,16672,2766,0,2663,700,28.0
20191107T08-05,1521,15223,2763,0,2653,237,29.0
20191107T07-05,1363,13894,2764,0,2636,2,28.0
20191107T06-05,1112,12136,2763,0,2549,0,28.0
20191107T05-05,1069,11192,2761,0,2374,0,29.0
20191107T04-05,1068,11132,2766,0,2398,0,28.0
20191107T03-05,1068,11507,2761,0,2493,0,28.0
