,Demand1
20191031T04-05,12868
20191031T03-05,12713
20191031T02-05,12877
20191031T01-05,13197
20191031T00-05,13767
20191030T23-05,14674
20191030T22-05,15664
20191030T21-05,16358
20191030T20-05,16694
20191030T19-05,16815
20191030T18-05,16237
20191030T17-05,15907
20191030T16-05,15706
20191030T15-05,15761
20191030T14-05,15858
20191030T13-05,16011
20191030T12-05,16155
20191030T11-05,16137
20191030T10-05,15945
20191030T09-05,15819
20191030T08-05,15787
20191030T07-05,15416
20191030T06-05,14139
20191030T05-05,12949
20191030T04-05,12605
20191030T03-05,12516
20191030T02-05,12708
20191030T01-05,13051
20191030T00-05,13491
20191029T23-05,14512
20191029T22-05,15462
20191029T21-05,16358
20191029T20-05,16816
20191029T19-05,16708
20191029T18-05,15822
20191029T17-05,15601
20191029T16-05,15507
20191029T15-05,15495
20191029T14-05,15662
20191029T13-05,15710
20191029T12-05,15936
20191029T11-05,15883
20191029T10-05,15831
20191029T09-05,15842
20191029T08-05,15975
20191029T07-05,15766
20191029T06-05,14307
20191029T05-05,13199
20191029T04-05,12633
20191029T03-05,12504
20191029T02-05,12681
20191029T01-05,12931
20191029T00-05,13330
20191028T23-05,14280
20191028T22-05,15317
20191028T21-05,16170
20191028T20-05,16633
20191028T19-05,16658
20191028T18-05,15853
20191028T17-05,15649
20191028T16-05,15451
20191028T15-05,15436
20191028T14-05,15622
20191028T13-05,15560
20191028T12-05,15872
20191028T11-05,15940
20191028T10-05,15999
20191028T09-05,15967
20191028T08-05,15882
20191028T07-05,15517
20191028T06-05,14268
20191028T05-05,12798
20191028T04-05,12229
20191028T03-05,12014
20191028T02-05,12016
20191028T01-05,12093
20191028T00-05,12732
20191027T23-05,13437
20191027T22-05,14199
20191027T21-05,14973
20191027T20-05,15416
20191027T19-05,15443
20191027T18-05,14630
20191027T17-05,14252
20191027T16-05,14118
20191027T15-05,14058
20191027T14-05,14298
20191027T13-05,14229
20191027T12-05,14148
20191027T11-05,14070
20191027T10-05,13958
20191027T09-05,13738
20191027T08-05,12993
20191027T07-05,12300
20191027T06-05,11752
20191027T05-05,11512
20191027T04-05,11431
20191027T03-05,11542
20191027T02-05,11863
20191027T01-05,12205
20191027T00-05,12794
20191026T23-05,13650
20191026T22-05,14415
20191026T21-05,14807
20191026T20-05,15190
20191026T19-05,15315
20191026T18-05,14839
20191026T17-05,14669
20191026T16-05,14579
20191026T15-05,14688
