,Demand1
20191005T20-05,2478
20191005T19-05,2504
20191005T18-05,2544
20191005T17-05,2598
20191005T16-05,2560
20191005T15-05,2484
20191005T14-05,2419
20191005T13-05,2246
20191005T12-05,2230
20191005T11-05,2162
20191005T10-05,2073
20191005T09-05,1996
20191005T08-05,1859
20191005T07-05,1839
20191005T06-05,1715
20191005T05-05,1658
20191005T04-05,1691
20191005T03-05,1715
20191005T02-05,1777
20191005T01-05,1847
20191005T00-05,1936
20191004T23-05,2064
20191004T22-05,2177
20191004T21-05,2280
20191004T20-05,2352
20191004T19-05,2379
20191004T18-05,2431
20191004T17-05,2411
20191004T16-05,2377
20191004T15-05,2259
20191004T14-05,2157
20191004T13-05,2099
20191004T12-05,2074
20191004T11-05,2038
20191004T10-05,2032
20191004T09-05,2009
20191004T08-05,2028
20191004T07-05,2007
20191004T06-05,1822
20191004T05-05,1682
20191004T04-05,1642
20191004T03-05,1636
20191004T02-05,1671
20191004T01-05,1719
20191004T00-05,1854
20191003T23-05,2070
20191003T22-05,2213
20191003T21-05,2386
20191003T20-05,2500
20191003T19-05,2488
20191003T18-05,2577
20191003T17-05,2631
20191003T16-05,2616
20191003T15-05,2557
20191003T14-05,2518
20191003T13-05,2392
20191003T12-05,2321
20191003T11-05,2176
20191003T10-05,2195
20191003T09-05,2200
20191003T08-05,2235
20191003T07-05,2206
20191003T06-05,2044
20191003T05-05,1911
20191003T04-05,1969
20191003T03-05,1991
20191003T02-05,2045
20191003T01-05,2197
20191003T00-05,2392
20191002T23-05,2593
20191002T22-05,2940
20191002T21-05,3169
20191002T20-05,3333
20191002T19-05,3501
20191002T18-05,3651
20191002T17-05,3732
20191002T16-05,3650
20191002T15-05,3556
20191002T14-05,3494
20191002T13-05,3278
20191002T12-05,3039
20191002T11-05,2775
20191002T10-05,2548
20191002T09-05,2404
20191002T08-05,2326
20191002T07-05,2374
20191002T06-05,2126
20191002T05-05,2075
20191002T04-05,1974
20191002T03-05,2039
20191002T02-05,2133
20191002T01-05,2262
20191002T00-05,2413
20191001T23-05,2592
20191001T22-05,2983
20191001T21-05,3242
20191001T20-05,3420
20191001T19-05,3563
20191001T18-05,3743
20191001T17-05,3794
20191001T16-05,3742
20191001T15-05,3644
20191001T14-05,3478
20191001T13-05,3252
20191001T12-05,3061
20191001T11-05,2813
20191001T10-05,2610
20191001T09-05,2369
20191001T08-05,2320
20191001T07-05,2335
20191001T06-05,2084
20191001T05-05,2028
20191001T04-05,2028
20191001T03-05,2076
20191001T02-05,2158
20191001T01-05,2288
20191001T00-05,2457
20190930T23-05,2720
20190930T22-05,2996
20190930T21-05,3257
20190930T20-05,3375
20190930T19-05,3497
20190930T18-05,3650
20190930T17-05,3652
20190930T16-05,3626
20190930T15-05,3564
20190930T14-05,3446
20190930T13-05,3395
20190930T12-05,3155
20190930T11-05,2922
20190930T10-05,2695
20190930T09-05,2413
20190930T08-05,2402
20190930T07-05,2328
20190930T06-05,2141
20190930T05-05,2015
20190930T04-05,2012
20190930T03-05,2072
20190930T02-05,2112
20190930T01-05,2251
20190930T00-05,2407
20190929T23-05,2668
20190929T22-05,2926
20190929T21-05,3186
20190929T20-05,3327
20190929T19-05,3374
20190929T18-05,3481
20190929T17-05,3482
20190929T16-05,3414
20190929T15-05,3340
20190929T14-05,3282
20190929T13-05,3117
20190929T12-05,2965
20190929T11-05,2751
20190929T10-05,2507
20190929T09-05,2298
20190929T08-05,2035
20190929T07-05,1939
20190929T06-05,1839
20190929T05-05,1902
20190929T04-05,1881
20190929T03-05,1939
20190929T02-05,2038
20190929T01-05,2195
20190929T00-05,2343
20190928T23-05,2531
20190928T22-05,2736
20190928T21-05,2849
20190928T20-05,2981
20190928T19-05,3044
20190928T18-05,3153
20190928T17-05,3165
20190928T16-05,3140
20190928T15-05,3056
20190928T14-05,2905
20190928T13-05,2781
20190928T12-05,2641
20190928T11-05,2487
20190928T10-05,2355
20190928T09-05,2215
20190928T08-05,2028
20190928T07-05,1960
20190928T06-05,1857
20190928T05-05,1906
20190928T04-05,1953
20190928T03-05,2010
20190928T02-05,2125
20190928T01-05,2222
20190928T00-05,2320
20190927T23-05,2658
20190927T22-05,2897
20190927T21-05,3104
20190927T20-05,3201
20190927T19-05,3386
20190927T18-05,3544
20190927T17-05,3573
20190927T16-05,3527
20190927T15-05,3366
20190927T14-05,3241
20190927T13-05,2951
20190927T12-05,2705
20190927T11-05,2427
20190927T10-05,2312
20190927T09-05,2181
20190927T08-05,2138
20190927T07-05,2096
20190927T06-05,1907
20190927T05-05,1789
20190927T04-05,1804
20190927T03-05,1839
20190927T02-05,1890
20190927T01-05,1978
20190927T00-05,2050
20190926T23-05,2188
20190926T22-05,2485
20190926T21-05,2635
20190926T20-05,2686
20190926T19-05,2715
20190926T18-05,2800
20190926T17-05,2749
20190926T16-05,2674
20190926T15-05,2537
20190926T14-05,2443
20190926T13-05,2304
20190926T12-05,2208
20190926T11-05,2106
20190926T10-05,2110
20190926T09-05,2086
20190926T08-05,2182
20190926T07-05,2125
20190926T06-05,1928
20190926T05-05,1887
20190926T04-05,1836
20190926T03-05,1858
20190926T02-05,1979
20190926T01-05,2083
20190926T00-05,2264
20190925T23-05,2498
20190925T22-05,2765
20190925T21-05,2963
20190925T20-05,3077
20190925T19-05,3146
20190925T18-05,3256
20190925T17-05,3201
20190925T16-05,3058
20190925T15-05,2932
20190925T14-05,2817
20190925T13-05,2638
20190925T12-05,2464
20190925T11-05,2410
