,Demand1
20191120T23-05,11538
20191120T22-05,12143
20191120T21-05,12452
20191120T20-05,12530
20191120T19-05,12484
20191120T18-05,11962
20191120T17-05,11187
20191120T16-05,10907
20191120T15-05,10912
20191120T14-05,11056
20191120T13-05,11197
20191120T12-05,11525
20191120T11-05,11914
20191120T10-05,12422
20191120T09-05,13164
20191120T08-05,13596
20191120T07-05,13121
20191120T06-05,11675
20191120T05-05,10767
20191120T04-05,10366
20191120T03-05,10197
20191120T02-05,10171
20191120T01-05,10310
20191120T00-05,10705
20191119T23-05,11352
20191119T22-05,12120
20191119T21-05,12617
20191119T20-05,12835
20191119T19-05,12839
20191119T18-05,12318
20191119T17-05,11536
20191119T16-05,11223
20191119T15-05,11319
20191119T14-05,11507
20191119T13-05,11718
20191119T12-05,12082
20191119T11-05,12385
20191119T10-05,12640
20191119T09-05,12852
20191119T08-05,12911
20191119T07-05,12512
20191119T06-05,11278
20191119T05-05,10546
20191119T04-05,10256
20191119T03-05,10244
20191119T02-05,10308
20191119T01-05,10506
20191119T00-05,10730
20191118T23-05,11603
20191118T22-05,12334
20191118T21-05,12832
20191118T20-05,13156
20191118T19-05,13294
20191118T18-05,12999
20191118T17-05,12321
20191118T16-05,12136
20191118T15-05,12197
20191118T14-05,12394
20191118T13-05,12492
20191118T12-05,12612
20191118T11-05,12690
20191118T10-05,12730
20191118T09-05,12731
20191118T08-05,12728
20191118T07-05,12259
20191118T06-05,10922
20191118T05-05,10069
20191118T04-05,9730
20191118T03-05,9624
20191118T02-05,9659
20191118T01-05,9812
20191118T00-05,10159
20191117T23-05,10664
20191117T22-05,11228
20191117T21-05,11623
20191117T20-05,11748
20191117T19-05,11692
20191117T18-05,11164
20191117T17-05,10268
20191117T16-05,9937
20191117T15-05,9918
20191117T14-05,10145
20191117T13-05,10457
20191117T12-05,10724
20191117T11-05,11170
20191117T10-05,11707
20191117T09-05,11905
20191117T08-05,11548
20191117T07-05,11170
20191117T06-05,10771
20191117T05-05,10500
20191117T04-05,10381
20191117T03-05,10362
20191117T02-05,10431
20191117T01-05,10634
20191117T00-05,10950
20191116T23-05,11359
20191116T22-05,11718
20191116T21-05,11938
20191116T20-05,12019
20191116T19-05,12056
20191116T18-05,11728
20191116T17-05,10969
20191116T16-05,10720
20191116T15-05,10735
20191116T14-05,10975
20191116T13-05,11331
20191116T12-05,11744
20191116T11-05,12079
20191116T10-05,12245
20191116T09-05,12105
20191116T08-05,11650
20191116T07-05,11232
20191116T06-05,10762
20191116T05-05,10420
20191116T04-05,10294
20191116T03-05,10302
20191116T02-05,10415
20191116T01-05,10662
20191116T00-05,11077
20191115T23-05,11671
20191115T22-05,12225
20191115T21-05,12617
20191115T20-05,12889
20191115T19-05,13121
20191115T18-05,13021
20191115T17-05,12450
20191115T16-05,12328
20191115T15-05,12449
20191115T14-05,12766
20191115T13-05,12977
20191115T12-05,13307
20191115T11-05,13514
20191115T10-05,13690
20191115T09-05,13835
20191115T08-05,13920
20191115T07-05,13544
20191115T06-05,12403
20191115T05-05,11705
20191115T04-05,11459
20191115T03-05,11401
20191115T02-05,11461
20191115T01-05,11707
20191115T00-05,12176
20191114T23-05,12916
20191114T22-05,13661
20191114T21-05,14288
20191114T20-05,14610
20191114T19-05,14795
20191114T18-05,14616
20191114T17-05,14065
20191114T16-05,13899
20191114T15-05,14003
20191114T14-05,14271
20191114T13-05,14494
20191114T12-05,14898
20191114T11-05,15438
20191114T10-05,15850
20191114T09-05,16283
20191114T08-05,16598
20191114T07-05,16619
20191114T06-05,15546
20191114T05-05,14822
20191114T04-05,14545
20191114T03-05,14458
20191114T02-05,14407
20191114T01-05,14378
