,Demand1
20191123T03-08,1312
20191123T02-08,1368
20191123T01-08,1400
20191123T00-08,1453
20191122T23-08,1519
20191122T22-08,1602
20191122T21-08,1673
20191122T20-08,1716
20191122T19-08,1756
20191122T18-08,1783
20191122T17-08,1739
20191122T16-08,1643
20191122T15-08,1630
20191122T14-08,1654
20191122T13-08,1679
20191122T12-08,1722
20191122T11-08,1740
20191122T10-08,1779
20191122T09-08,1809
20191122T08-08,1827
20191122T07-08,1754
20191122T06-08,1589
20191122T05-08,1464
20191122T04-08,1397
20191122T03-08,1384
20191122T02-08,1383
20191122T01-08,1404
20191122T00-08,1432
20191121T23-08,1513
20191121T22-08,1607
20191121T21-08,1688
20191121T20-08,1721
20191121T19-08,1726
20191121T18-08,1717
20191121T17-08,1617
20191121T16-08,1491
20191121T15-08,1461
20191121T14-08,1463
20191121T13-08,1499
20191121T12-08,1549
20191121T11-08,1590
20191121T10-08,1637
20191121T09-08,1691
20191121T08-08,1717
20191121T07-08,1679
20191121T06-08,1541
20191121T05-08,1411
20191121T04-08,1352
20191121T03-08,1326
20191121T02-08,1324
20191121T01-08,1348
20191121T00-08,1384
20191120T23-08,1435
20191120T22-08,1519
20191120T21-08,1587
20191120T20-08,1626
20191120T19-08,1635
20191120T18-08,1639
20191120T17-08,1561
20191120T16-08,1486
20191120T15-08,1463
20191120T14-08,1481
20191120T13-08,1505
20191120T12-08,1519
20191120T11-08,1548
20191120T10-08,1587
20191120T09-08,1616
20191120T08-08,1645
20191120T07-08,1584
20191120T06-08,1412
20191120T05-08,1259
20191120T04-08,1210
20191120T03-08,1203
20191120T02-08,1207
20191120T01-08,1219
20191120T00-08,1270
20191119T23-08,1348
20191119T22-08,1448
20191119T21-08,1528
20191119T20-08,1585
20191119T19-08,1620
20191119T18-08,1640
20191119T17-08,1613
20191119T16-08,1526
20191119T15-08,1522
20191119T14-08,1525
20191119T13-08,1553
20191119T12-08,1543
20191119T11-08,1547
20191119T10-08,1574
20191119T09-08,1537
20191119T08-08,1560
20191119T07-08,1487
20191119T06-08,1328
20191119T05-08,1204
20191119T04-08,1151
20191119T03-08,1133
20191119T02-08,1155
20191119T01-08,1172
20191119T00-08,1221
20191118T23-08,1303
20191118T22-08,1392
20191118T21-08,1501
20191118T20-08,1551
20191118T19-08,1586
20191118T18-08,1613
20191118T17-08,1576
20191118T16-08,1495
20191118T15-08,1486
20191118T14-08,1494
20191118T13-08,1504
20191118T12-08,1527
20191118T11-08,1535
20191118T10-08,1549
20191118T09-08,1553
20191118T08-08,1569
20191118T07-08,1495
20191118T06-08,1341
20191118T05-08,1205
20191118T04-08,1154
20191118T03-08,1144
20191118T02-08,1150
20191118T01-08,1165
20191118T00-08,1220
20191117T23-08,1288
20191117T22-08,1383
20191117T21-08,1451
20191117T20-08,1505
20191117T19-08,1537
20191117T18-08,1567
20191117T17-08,1512
20191117T16-08,1435
20191117T15-08,1431
20191117T14-08,1446
20191117T13-08,1473
20191117T12-08,1489
20191117T11-08,1488
20191117T10-08,1469
20191117T09-08,1422
20191117T08-08,1348
20191117T07-08,1281
20191117T06-08,1207
20191117T05-08,1160
20191117T04-08,1155
20191117T03-08,1147
20191117T02-08,1172
20191117T01-08,1187
20191117T00-08,1221
20191116T23-08,1305
20191116T22-08,1377
20191116T21-08,1435
20191116T20-08,1481
20191116T19-08,1513
20191116T18-08,1550
20191116T17-08,1515
20191116T16-08,1450
20191116T15-08,1421
20191116T14-08,1442
20191116T13-08,1447
20191116T12-08,1479
20191116T11-08,1499
20191116T10-08,1497
20191116T09-08,1474
20191116T08-08,1400
20191116T07-08,1342
20191116T06-08,1265
20191116T05-08,1206
20191116T04-08,1200
