,Demand
20190928T16Z,8017
20190928T15Z,7233
20190928T14Z,6439
20190928T13Z,5611
20190928T12Z,5020
20190928T11Z,4838
20190928T10Z,4713
20190928T09Z,4707
20190928T08Z,4796
20190928T07Z,5029
20190928T06Z,5336
20190928T05Z,5843
20190928T04Z,6402
20190928T03Z,7027
20190928T02Z,7699
20190928T01Z,8325
20190928T00Z,8819
20190927T23Z,9431
20190927T22Z,9960
20190927T21Z,10114
20190927T20Z,10002
20190927T19Z,9698
20190927T18Z,9263
20190927T17Z,8643
20190927T16Z,7912
20190927T15Z,7170
20190927T14Z,6441
20190927T13Z,5874
20190927T12Z,5656
20190927T11Z,5445
20190927T10Z,5033
20190927T09Z,4820
20190927T08Z,4861
20190927T07Z,5077
20190927T06Z,5386
20190927T05Z,5855
20190927T04Z,6439
20190927T03Z,7249
20190927T02Z,8101
20190927T01Z,8820
20190927T00Z,9277
20190926T23Z,9729
20190926T22Z,10161
20190926T21Z,10218
20190926T20Z,10006
20190926T19Z,9653
20190926T18Z,9169
20190926T17Z,8512
20190926T16Z,7749
20190926T15Z,6951
20190926T14Z,6312
20190926T13Z,5823
20190926T12Z,5584
20190926T11Z,5346
20190926T10Z,4866
20190926T09Z,4609
20190926T08Z,4633
20190926T07Z,4815
20190926T06Z,5181
20190926T05Z,5631
20190926T04Z,6287
20190926T03Z,7120
20190926T02Z,7961
20190926T01Z,8748
20190926T00Z,9240
20190925T23Z,9769
20190925T22Z,10142
20190925T21Z,10192
20190925T20Z,9935
20190925T19Z,9524
20190925T18Z,8998
20190925T17Z,8301
20190925T16Z,7505
20190925T15Z,6754
20190925T14Z,6045
20190925T13Z,5513
20190925T12Z,5276
20190925T11Z,5063
20190925T10Z,4578
20190925T09Z,4307
20190925T08Z,4297
20190925T07Z,4465
20190925T06Z,4737
20190925T05Z,5156
20190925T04Z,5742
20190925T03Z,6552
20190925T02Z,7458
20190925T01Z,8227
20190925T00Z,8734
20190924T23Z,9290
20190924T22Z,9689
20190924T21Z,9690
20190924T20Z,9384
20190924T19Z,8896
20190924T18Z,8380
20190924T17Z,7768
20190924T16Z,7020
20190924T15Z,6325
20190924T14Z,5723
20190924T13Z,5241
20190924T12Z,5011
20190924T11Z,4776
20190924T10Z,4340
20190924T09Z,4095
20190924T08Z,4147
20190924T07Z,4335
20190924T06Z,4612
20190924T05Z,5059
20190924T04Z,5522
20190924T03Z,6285
20190924T02Z,7069
20190924T01Z,7864
20190924T00Z,8262
20190923T23Z,8741
20190923T22Z,9052
20190923T21Z,9103
20190923T20Z,8866
20190923T19Z,8515
20190923T18Z,8099
20190923T17Z,7549
20190923T16Z,6929
20190923T15Z,6341
20190923T14Z,5763
20190923T13Z,5332
20190923T12Z,5080
20190923T11Z,4855
20190923T10Z,4375
20190923T09Z,4094
20190923T08Z,4106
20190923T07Z,4249
20190923T06Z,4503
20190923T05Z,4902
20190923T04Z,5450
20190923T03Z,6206
20190923T02Z,6976
20190923T01Z,7697
20190923T00Z,8053
20190922T23Z,8555
20190922T22Z,8958
20190922T21Z,8999
20190922T20Z,8854
20190922T19Z,8548
20190922T18Z,8162
20190922T17Z,7638
20190922T16Z,7015
