,Demand1
20191206T19-05,20207
20191206T18-05,20459
20191206T17-05,20045
20191206T16-05,19482
20191206T15-05,19372
20191206T14-05,19435
20191206T13-05,19473
20191206T12-05,19507
20191206T11-05,19364
20191206T10-05,19256
20191206T09-05,19083
20191206T08-05,18687
20191206T07-05,17565
20191206T06-05,15962
20191206T05-05,15116
20191206T04-05,14879
20191206T03-05,14970
20191206T02-05,15272
20191206T01-05,15821
20191206T00-05,16715
20191205T23-05,17993
20191205T22-05,19224
20191205T21-05,20144
20191205T20-05,20636
20191205T19-05,21017
20191205T18-05,21166
20191205T17-05,20456
20191205T16-05,19627
20191205T15-05,19328
20191205T14-05,19191
20191205T13-05,19079
20191205T12-05,19175
20191205T11-05,19107
20191205T10-05,19063
20191205T09-05,18969
20191205T08-05,18679
20191205T07-05,17523
20191205T06-05,15783
20191205T05-05,14870
20191205T04-05,14638
20191205T03-05,14707
20191205T02-05,15014
20191205T01-05,15540
20191205T00-05,16443
20191204T23-05,17698
20191204T22-05,19037
20191204T21-05,19936
20191204T20-05,20529
20191204T19-05,20937
20191204T18-05,21128
20191204T17-05,20405
20191204T16-05,19657
20191204T15-05,19593
20191204T14-05,19702
20191204T13-05,19708
20191204T12-05,19723
20191204T11-05,19681
20191204T10-05,19616
20191204T09-05,19394
20191204T08-05,18942
20191204T07-05,17736
20191204T06-05,16056
20191204T05-05,15143
20191204T04-05,14944
20191204T03-05,15046
20191204T02-05,15328
20191204T01-05,15859
20191204T00-05,16767
20191203T23-05,18038
20191203T22-05,19358
20191203T21-05,20279
20191203T20-05,20903
20191203T19-05,21258
20191203T18-05,21345
20191203T17-05,20391
20191203T16-05,19413
20191203T15-05,19140
20191203T14-05,19146
20191203T13-05,19243
20191203T12-05,19441
20191203T11-05,19612
20191203T10-05,19680
20191203T09-05,19554
20191203T08-05,19081
20191203T07-05,17971
20191203T06-05,16375
20191203T05-05,15413
20191203T04-05,15135
20191203T03-05,15228
20191203T02-05,15477
20191203T01-05,15971
20191203T00-05,16779
20191202T23-05,18036
20191202T22-05,19324
20191202T21-05,20271
20191202T20-05,20950
20191202T19-05,21432
20191202T18-05,21653
20191202T17-05,21006
20191202T16-05,20303
20191202T15-05,20173
20191202T14-05,20190
20191202T13-05,20145
20191202T12-05,20067
20191202T11-05,19919
20191202T10-05,19559
20191202T09-05,19060
20191202T08-05,18375
20191202T07-05,17200
20191202T06-05,15709
20191202T05-05,14872
20191202T04-05,14631
20191202T03-05,14694
20191202T02-05,14930
20191202T01-05,15392
20191202T00-05,16108
20191201T23-05,17170
20191201T22-05,18220
20191201T21-05,19050
20191201T20-05,19678
20191201T19-05,20099
20191201T18-05,20399
20191201T17-05,19973
20191201T16-05,19392
20191201T15-05,19299
20191201T14-05,19128
20191201T13-05,18881
20191201T12-05,18537
20191201T11-05,18073
20191201T10-05,17492
20191201T09-05,16740
20191201T08-05,15996
20191201T07-05,15445
20191201T06-05,14941
20191201T05-05,14637
20191201T04-05,14627
20191201T03-05,14765
20191201T02-05,15089
20191201T01-05,15610
20191201T00-05,16356
20191130T23-05,17166
20191130T22-05,17899
20191130T21-05,18360
20191130T20-05,18674
20191130T19-05,18864
20191130T18-05,18869
20191130T17-05,18016
20191130T16-05,17038
20191130T15-05,16577
20191130T14-05,16401
20191130T13-05,16475
20191130T12-05,16611
20191130T11-05,16647
20191130T10-05,16638
20191130T09-05,16407
20191130T08-05,15879
20191130T07-05,15268
20191130T06-05,14624
20191130T05-05,14254
20191130T04-05,14150
20191130T03-05,14287
20191130T02-05,14573
20191130T01-05,15050
20191130T00-05,15860
20191129T23-05,16769
20191129T22-05,17568
20191129T21-05,18168
20191129T20-05,18575
20191129T19-05,18910
20191129T18-05,19092
20191129T17-05,18388
20191129T16-05,17559
20191129T15-05,17213
20191129T14-05,17106
20191129T13-05,17169
20191129T12-05,17310
20191129T11-05,17208
20191129T10-05,17042
20191129T09-05,16727
20191129T08-05,16107
20191129T07-05,15370
20191129T06-05,14509
20191129T05-05,13929
20191129T04-05,13747
20191129T03-05,13811
20191129T02-05,13999
20191129T01-05,14402
20191129T00-05,14911
20191128T23-05,15527
20191128T22-05,15992
20191128T21-05,16231
20191128T20-05,16325
20191128T19-05,16479
20191128T18-05,16707
20191128T17-05,16544
20191128T16-05,16335
20191128T15-05,16606
20191128T14-05,16977
20191128T13-05,17215
20191128T12-05,17133
20191128T11-05,16736
20191128T10-05,16259
20191128T09-05,15564
20191128T08-05,14708
20191128T07-05,14057
20191128T06-05,13442
20191128T05-05,13103
20191128T04-05,13040
20191128T03-05,13207
20191128T02-05,13545
20191128T01-05,14121
20191128T00-05,14929
20191127T23-05,15935
20191127T22-05,16921
20191127T21-05,17687
20191127T20-05,18279
20191127T19-05,18822
20191127T18-05,19112
20191127T17-05,18648
20191127T16-05,18135
20191127T15-05,18059
20191127T14-05,18097
20191127T13-05,18157
20191127T12-05,18262
20191127T11-05,18186
20191127T10-05,18127
20191127T09-05,17817
20191127T08-05,17154
20191127T07-05,15911
20191127T06-05,14464
20191127T05-05,13689
20191127T04-05,13496
20191127T03-05,13577
20191127T02-05,13827
20191127T01-05,14326
20191127T00-05,15179
20191126T23-05,16241
20191126T22-05,17308
20191126T21-05,18109
20191126T20-05,18562
20191126T19-05,18874
20191126T18-05,19027
20191126T17-05,18231
20191126T16-05,17461
20191126T15-05,17159
20191126T14-05,17082
20191126T13-05,17128
20191126T12-05,17271
20191126T11-05,17390
20191126T10-05,17626
20191126T09-05,17829
20191126T08-05,17672
20191126T07-05,16595
20191126T06-05,14896
20191126T05-05,13961
20191126T04-05,13730
20191126T03-05,13766
20191126T02-05,14039
20191126T01-05,14532
20191126T00-05,15315
20191125T23-05,16458
20191125T22-05,17646
20191125T21-05,18462
20191125T20-05,19052
20191125T19-05,19418
20191125T18-05,19529
20191125T17-05,18724
20191125T16-05,17992
20191125T15-05,17814
20191125T14-05,17677
20191125T13-05,17647
20191125T12-05,17768
20191125T11-05,17959
20191125T10-05,18040
20191125T09-05,18030
20191125T08-05,17776
20191125T07-05,16698
20191125T06-05,14968
20191125T05-05,14029
20191125T04-05,13749
20191125T03-05,13773
20191125T02-05,14014
20191125T01-05,14476
20191125T00-05,15255
20191124T23-05,16263
20191124T22-05,17289
20191124T21-05,18056
20191124T20-05,18559
20191124T19-05,18891
20191124T18-05,18962
20191124T17-05,18199
20191124T16-05,17525
20191124T15-05,17347
20191124T14-05,17319
20191124T13-05,17355
20191124T12-05,17215
20191124T11-05,16914
20191124T10-05,16455
20191124T09-05,15708
20191124T08-05,14900
20191124T07-05,14332
20191124T06-05,13859
20191124T05-05,13573
20191124T04-05,13575
20191124T03-05,13747
20191124T02-05,14071
20191124T01-05,14580
20191124T00-05,15244
20191123T23-05,16101
20191123T22-05,16908
20191123T21-05,17528
20191123T20-05,17980
20191123T19-05,18299
20191123T18-05,18403
20191123T17-05,17671
20191123T16-05,16824
20191123T15-05,16447
20191123T14-05,16274
20191123T13-05,16276
20191123T12-05,16439
20191123T11-05,16620
20191123T10-05,16656
20191123T09-05,16463
20191123T08-05,16025
20191123T07-05,15373
20191123T06-05,14642
20191123T05-05,14225
20191123T04-05,14132
20191123T03-05,14275
20191123T02-05,14567
20191123T01-05,15070
20191123T00-05,15813
20191122T23-05,16780
20191122T22-05,17781
20191122T21-05,18522
20191122T20-05,19058
20191122T19-05,19472
20191122T18-05,19729
20191122T17-05,19193
20191122T16-05,18711
20191122T15-05,18632
20191122T14-05,18697
20191122T13-05,18629
20191122T12-05,18579
20191122T11-05,18417
20191122T10-05,18111
20191122T09-05,17879
20191122T08-05,17364
20191122T07-05,16190
20191122T06-05,14558
20191122T05-05,13626
20191122T04-05,13430
20191122T03-05,13541
20191122T02-05,13841
20191122T01-05,14394
20191122T00-05,15268
20191121T23-05,16341
20191121T22-05,17520
20191121T21-05,18474
20191121T20-05,19083
20191121T19-05,19497
20191121T18-05,19673
20191121T17-05,18924
20191121T16-05,18106
20191121T15-05,17773
20191121T14-05,17602
20191121T13-05,17561
20191121T12-05,17683
20191121T11-05,17834
20191121T10-05,17942
20191121T09-05,18101
20191121T08-05,17987
20191121T07-05,16981
20191121T06-05,15324
20191121T05-05,14387
20191121T04-05,14136
20191121T03-05,14204
20191121T02-05,14475
20191121T01-05,14927
20191121T00-05,15723
20191120T23-05,16823
20191120T22-05,18031
20191120T21-05,18909
20191120T20-05,19492
20191120T19-05,19900
20191120T18-05,20051
20191120T17-05,19269
20191120T16-05,18590
20191120T15-05,18440
20191120T14-05,18545
20191120T13-05,18644
20191120T12-05,18713
20191120T11-05,18706
20191120T10-05,18635
20191120T09-05,18389
20191120T08-05,17920
20191120T07-05,16741
20191120T06-05,15038
20191120T05-05,14121
20191120T04-05,13902
20191120T03-05,13988
20191120T02-05,14253
20191120T01-05,14695
20191120T00-05,15501
20191119T23-05,16613
20191119T22-05,17834
20191119T21-05,18708
20191119T20-05,19305
20191119T19-05,19763
20191119T18-05,19932
20191119T17-05,19268
20191119T16-05,18576
20191119T15-05,18351
20191119T14-05,18290
20191119T13-05,18319
20191119T12-05,18410
20191119T11-05,18472
20191119T10-05,18397
20191119T09-05,18266
20191119T08-05,17894
20191119T07-05,16850
20191119T06-05,15233
20191119T05-05,14321
20191119T04-05,14044
20191119T03-05,14073
20191119T02-05,14367
20191119T01-05,14804
20191119T00-05,15656
20191118T23-05,16840
20191118T22-05,18082
20191118T21-05,19016
20191118T20-05,19637
20191118T19-05,20071
20191118T18-05,20307
20191118T17-05,19654
20191118T16-05,19019
20191118T15-05,18833
20191118T14-05,18851
20191118T13-05,18862
20191118T12-05,18919
20191118T11-05,18948
20191118T10-05,18856
20191118T09-05,18573
20191118T08-05,18132
20191118T07-05,17019
20191118T06-05,15383
20191118T05-05,14425
20191118T04-05,14117
20191118T03-05,14189
20191118T02-05,14411
20191118T01-05,14802
20191118T00-05,15505
20191117T23-05,16487
20191117T22-05,17489
20191117T21-05,18315
20191117T20-05,18823
20191117T19-05,19135
20191117T18-05,19196
20191117T17-05,18318
20191117T16-05,17509
20191117T15-05,17154
20191117T14-05,17056
20191117T13-05,16989
20191117T12-05,16919
20191117T11-05,16890
20191117T10-05,16772
20191117T09-05,16555
20191117T08-05,16064
20191117T07-05,15593
20191117T06-05,15153
20191117T05-05,14897
20191117T04-05,14854
20191117T03-05,14989
20191117T02-05,15276
20191117T01-05,15738
20191117T00-05,16354
20191116T23-05,17115
20191116T22-05,17796
20191116T21-05,18346
20191116T20-05,18740
20191116T19-05,19001
20191116T18-05,18997
20191116T17-05,17981
20191116T16-05,17133
20191116T15-05,16741
20191116T14-05,16592
20191116T13-05,16674
20191116T12-05,16833
20191116T11-05,16904
20191116T10-05,16851
20191116T09-05,16682
20191116T08-05,16235
20191116T07-05,15619
20191116T06-05,14916
