,Demand1
20191108T07-05,652
20191108T06-05,551
20191108T05-05,492
20191108T04-05,477
20191108T03-05,462
20191108T02-05,465
20191108T01-05,467
20191108T00-05,495
20191107T23-05,522
20191107T22-05,563
20191107T21-05,595
20191107T20-05,612
20191107T19-05,625
20191107T18-05,605
20191107T17-05,575
20191107T16-05,555
20191107T15-05,550
20191107T14-05,552
20191107T13-05,558
20191107T12-05,566
20191107T11-05,588
20191107T10-05,610
20191107T09-05,626
20191107T08-05,650
20191107T07-05,615
20191107T06-05,535
20191107T05-05,500
20191107T04-05,486
20191107T03-05,483
20191107T02-05,471
20191107T01-05,479
20191107T00-05,445
20191106T23-05,467
20191106T22-05,429
20191106T21-05,420
20191106T20-05,444
20191106T19-05,445
20191106T18-05,468
20191106T17-05,482
20191106T16-05,468
20191106T15-05,472
20191106T14-05,479
20191106T13-05,447
20191106T12-05,491
20191106T11-05,525
20191106T10-05,583
20191106T09-05,660
20191106T08-05,678
20191106T07-05,650
20191106T06-05,561
20191106T05-05,508
20191106T04-05,489
20191106T03-05,479
20191106T02-05,468
20191106T01-05,470
20191106T00-05,491
20191105T23-05,526
20191105T22-05,563
20191105T21-05,587
20191105T20-05,610
20191105T19-05,606
20191105T18-05,552
20191105T17-05,588
20191105T16-05,515
20191105T15-05,525
20191105T14-05,526
20191105T13-05,529
20191105T12-05,563
20191105T11-05,586
20191105T10-05,663
20191105T09-05,674
20191105T08-05,714
20191105T07-05,670
20191105T06-05,603
20191105T05-05,553
20191105T04-05,527
20191105T03-05,520
20191105T02-05,514
20191105T01-05,522
20191105T00-05,483
20191104T23-05,429
20191104T22-05,447
20191104T21-05,478
20191104T20-05,499
20191104T19-05,505
20191104T18-05,495
20191104T17-05,530
20191104T16-05,535
20191104T15-05,551
20191104T14-05,547
20191104T13-05,567
20191104T12-05,623
20191104T11-05,649
20191104T10-05,689
20191104T09-05,736
20191104T08-05,765
20191104T07-05,722
20191104T06-05,678
20191104T05-05,599
20191104T04-05,579
20191104T03-05,566
20191104T02-05,556
20191104T01-05,557
20191104T00-05,563
20191103T23-05,580
20191103T22-05,602
20191103T21-05,628
20191103T20-05,635
20191103T19-05,617
20191103T18-05,585
20191103T17-05,542
20191103T16-05,521
20191103T15-05,532
20191103T14-05,554
20191103T13-05,560
20191103T12-05,584
20191103T11-05,628
20191103T10-05,695
20191103T09-05,727
20191103T08-05,718
20191103T07-05,673
20191103T06-05,625
20191103T05-05,591
20191103T04-05,580
20191103T03-05,570
20191103T02-05,568
20191103T01-05,544
20191103T01-04,559
20191103T00-04,574
20191102T23-04,602
20191102T22-04,622
20191102T21-04,629
20191102T20-04,611
20191102T19-04,588
20191102T18-04,559
20191102T17-04,534
20191102T16-04,536
20191102T15-04,555
20191102T14-04,558
20191102T13-04,592
20191102T12-04,661
20191102T11-04,697
20191102T10-04,732
20191102T09-04,732
20191102T08-04,709
20191102T07-04,653
20191102T06-04,612
20191102T05-04,588
20191102T04-04,581
20191102T03-04,575
20191102T02-04,569
20191102T01-04,573
20191102T00-04,593
20191101T23-04,631
20191101T22-04,636
20191101T21-04,576
20191101T20-04,598
20191101T19-04,609
20191101T18-04,562
20191101T17-04,552
20191101T16-04,549
20191101T15-04,592
20191101T14-04,659
20191101T13-04,622
20191101T12-04,663
20191101T11-04,689
20191101T10-04,668
20191101T09-04,751
20191101T08-04,731
20191101T07-04,690
20191101T06-04,705
20191101T05-04,566
20191101T04-04,542
20191101T03-04,533
20191101T02-04,523
20191101T01-04,530
20191101T00-04,531
20191031T23-04,555
20191031T22-04,566
20191031T21-04,568
20191031T20-04,559
20191031T19-04,544
20191031T18-04,532
20191031T17-04,560
20191031T16-04,567
20191031T15-04,560
20191031T14-04,573
20191031T13-04,565
20191031T12-04,575
20191031T11-04,574
20191031T10-04,554
20191031T09-04,548
20191031T08-04,532
20191031T07-04,497
20191031T06-04,428
20191031T05-04,402
20191031T04-04,402
20191031T03-04,405
20191031T02-04,411
20191031T01-04,436
20191031T00-04,473
20191030T23-04,503
20191030T22-04,542
20191030T21-04,570
20191030T20-04,591
20191030T19-04,592
20191030T18-04,580
20191030T17-04,564
20191030T16-04,554
20191030T15-04,558
20191030T14-04,556
20191030T13-04,562
20191030T12-04,563
20191030T11-04,555
20191030T10-04,549
20191030T09-04,539
20191030T08-04,535
20191030T07-04,588
20191030T06-04,436
20191030T05-04,393
20191030T04-04,395
20191030T03-04,396
20191030T02-04,399
20191030T01-04,421
20191030T00-04,441
20191029T23-04,502
20191029T22-04,547
20191029T21-04,583
20191029T20-04,593
20191029T19-04,569
20191029T18-04,553
20191029T17-04,542
20191029T16-04,541
20191029T15-04,529
20191029T14-04,540
20191029T13-04,541
20191029T12-04,548
20191029T11-04,562
20191029T10-04,574
20191029T09-04,566
20191029T08-04,554
20191029T07-04,511
20191029T06-04,443
20191029T05-04,415
20191029T04-04,402
20191029T03-04,403
20191029T02-04,404
20191029T01-04,427
20191029T00-04,437
20191028T23-04,501
20191028T22-04,530
20191028T21-04,556
20191028T20-04,587
20191028T19-04,565
20191028T18-04,551
20191028T17-04,544
20191028T16-04,525
20191028T15-04,526
20191028T14-04,533
20191028T13-04,539
20191028T12-04,544
20191028T11-04,558
20191028T10-04,574
20191028T09-04,561
20191028T08-04,538
20191028T07-04,505
20191028T06-04,440
20191028T05-04,404
20191028T04-04,387
20191028T03-04,382
20191028T02-04,392
20191028T01-04,397
20191028T00-04,410
20191027T23-04,488
20191027T22-04,505
20191027T21-04,533
20191027T20-04,546
20191027T19-04,528
20191027T18-04,517
20191027T17-04,504
20191027T16-04,496
20191027T15-04,495
20191027T14-04,469
20191027T13-04,492
20191027T12-04,494
20191027T11-04,498
20191027T10-04,497
20191027T09-04,473
20191027T08-04,431
20191027T07-04,402
20191027T06-04,381
20191027T05-04,372
20191027T04-04,378
20191027T03-04,380
20191027T02-04,396
20191027T01-04,411
20191027T00-04,460
20191026T23-04,485
20191026T22-04,503
20191026T21-04,526
20191026T20-04,542
20191026T19-04,543
20191026T18-04,526
20191026T17-04,520
20191026T16-04,523
20191026T15-04,530
20191026T14-04,523
20191026T13-04,535
20191026T12-04,543
20191026T11-04,546
20191026T10-04,532
20191026T09-04,501
20191026T08-04,470
20191026T07-04,438
20191026T06-04,410
20191026T05-04,397
20191026T04-04,397
20191026T03-04,399
20191026T02-04,413
20191026T01-04,423
20191026T00-04,469
20191025T23-04,526
20191025T22-04,534
20191025T21-04,561
20191025T20-04,575
20191025T19-04,578
20191025T18-04,546
20191025T17-04,558
20191025T16-04,546
20191025T15-04,549
20191025T14-04,558
20191025T13-04,576
20191025T12-04,609
20191025T11-04,608
20191025T10-04,605
20191025T09-04,604
20191025T08-04,603
20191025T07-04,558
20191025T06-04,490
20191025T05-04,471
20191025T04-04,454
20191025T03-04,450
20191025T02-04,452
20191025T01-04,450
20191025T00-04,489
20191024T23-04,544
20191024T22-04,561
20191024T21-04,587
20191024T20-04,595
20191024T19-04,554
20191024T18-04,529
20191024T17-04,533
20191024T16-04,528
20191024T15-04,533
20191024T14-04,545
20191024T13-04,568
20191024T12-04,605
20191024T11-04,637
20191024T10-04,683
20191024T09-04,710
20191024T08-04,697
20191024T07-04,642
20191024T06-04,565
20191024T05-04,519
20191024T04-04,496
20191024T03-04,488
20191024T02-04,486
20191024T01-04,487
20191024T00-04,507
20191023T23-04,540
20191023T22-04,589
20191023T21-04,605
20191023T20-04,589
20191023T19-04,575
20191023T18-04,551
20191023T17-04,539
20191023T16-04,544
20191023T15-04,530
20191023T14-04,538
20191023T13-04,559
20191023T12-04,577
20191023T11-04,599
20191023T10-04,626
20191023T09-04,628
20191023T08-04,611
20191023T07-04,562
20191023T06-04,490
20191023T05-04,452
20191023T04-04,435
20191023T03-04,434
20191023T02-04,432
20191023T01-04,444
20191023T00-04,468
20191022T23-04,518
