,Demand1
20191130T02-05,64616
20191130T01-05,66781
20191130T00-05,69123
20191129T23-05,71632
20191129T22-05,73818
20191129T21-05,75253
20191129T20-05,76417
20191129T19-05,76906
20191129T18-05,75243
20191129T17-05,73402
20191129T16-05,73084
20191129T15-05,73076
20191129T14-05,73432
20191129T13-05,73674
20191129T12-05,73881
20191129T11-05,73452
20191129T10-05,72110
20191129T09-05,70397
20191129T08-05,68452
20191129T07-05,66016
20191129T06-05,63931
20191129T05-05,62758
20191129T04-05,62448
20191129T03-05,62961
20191129T02-05,63940
20191129T01-05,65773
20191129T00-05,67861
20191128T23-05,69762
20191128T22-05,70971
20191128T21-05,71693
20191128T20-05,71920
20191128T19-05,72054
20191128T18-05,70524
20191128T17-05,69650
20191128T16-05,70077
20191128T15-05,71524
20191128T14-05,73608
20191128T13-05,76424
20191128T12-05,77832
20191128T11-05,76979
20191128T10-05,74595
20191128T09-05,71649
20191128T08-05,69099
20191128T07-05,66919
20191128T06-05,65571
20191128T05-05,64965
20191128T04-05,65148
20191128T03-05,65968
20191128T02-05,67462
20191128T01-05,70016
20191128T00-05,73534
20191127T23-05,77029
20191127T22-05,79749
20191127T21-05,81300
20191127T20-05,82523
20191127T19-05,83005
20191127T18-05,80672
20191127T17-05,79184
20191127T16-05,79501
20191127T15-05,80132
20191127T14-05,80477
20191127T13-05,80886
20191127T12-05,81116
20191127T11-05,80849
20191127T10-05,79773
20191127T09-05,78211
20191127T08-05,75045
20191127T07-05,70263
20191127T06-05,66672
20191127T05-05,65231
20191127T04-05,65345
20191127T03-05,65931
20191127T02-05,67319
20191127T01-05,69619
20191127T00-05,72979
20191126T23-05,76147
20191126T22-05,79125
20191126T21-05,80988
20191126T20-05,82144
20191126T19-05,82632
20191126T18-05,80798
20191126T17-05,79240
20191126T16-05,79129
20191126T15-05,79427
20191126T14-05,79470
20191126T13-05,79636
20191126T12-05,79903
20191126T11-05,80026
20191126T10-05,80031
20191126T09-05,79658
20191126T08-05,77400
20191126T07-05,72048
20191126T06-05,67968
20191126T05-05,66704
20191126T04-05,66317
20191126T03-05,66870
20191126T02-05,67823
20191126T01-05,69669
20191126T00-05,72514
20191125T23-05,76093
20191125T22-05,79011
20191125T21-05,80639
20191125T20-05,81824
20191125T19-05,81274
20191125T18-05,78082
20191125T17-05,76553
20191125T16-05,76671
20191125T15-05,77134
20191125T14-05,77863
20191125T13-05,78832
20191125T12-05,80399
20191125T11-05,81812
20191125T10-05,83504
20191125T09-05,84390
20191125T08-05,81842
20191125T07-05,75938
20191125T06-05,71098
20191125T05-05,68448
20191125T04-05,67534
20191125T03-05,67382
20191125T02-05,67682
20191125T01-05,68993
20191125T00-05,71575
20191124T23-05,74465
20191124T22-05,76697
20191124T21-05,78429
20191124T20-05,78497
20191124T19-05,77713
20191124T18-05,73465
