,Demand
20191003T17Z,10390
20191003T16Z,9483
20191003T15Z,8554
20191003T14Z,7756
20191003T13Z,7241
20191003T12Z,7062
20191003T11Z,6874
20191003T10Z,6278
20191003T09Z,5986
20191003T08Z,6039
20191003T07Z,6211
20191003T06Z,6571
20191003T05Z,6949
20191003T04Z,7587
20191003T03Z,8366
20191003T02Z,9173
20191003T01Z,9845
20191003T00Z,10319
20191002T23Z,10743
20191002T22Z,10846
20191002T21Z,10941
20191002T20Z,10945
20191002T19Z,10827
20191002T18Z,10488
20191002T17Z,9571
20191002T16Z,8799
20191002T15Z,8013
20191002T14Z,7221
20191002T13Z,6812
20191002T12Z,6616
20191002T11Z,6428
20191002T10Z,5756
20191002T09Z,5414
20191002T08Z,5387
20191002T07Z,5536
20191002T06Z,5776
20191002T05Z,6099
20191002T04Z,6652
20191002T03Z,7382
20191002T02Z,8171
20191002T01Z,8901
20191002T00Z,9405
20191001T23Z,9627
20191001T22Z,9929
20191001T21Z,9988
20191001T20Z,9833
20191001T19Z,9462
20191001T18Z,8950
20191001T17Z,8412
20191001T16Z,7879
20191001T15Z,7406
20191001T14Z,7044
20191001T13Z,6806
20191001T12Z,6683
20191001T11Z,6472
20191001T10Z,5840
20191001T09Z,5513
20191001T08Z,5514
20191001T07Z,5669
20191001T06Z,5945
20191001T05Z,6320
20191001T04Z,6902
20191001T03Z,7646
20191001T02Z,8427
20191001T01Z,9132
20191001T00Z,9609
20190930T23Z,9803
20190930T22Z,10188
20190930T21Z,10333
20190930T20Z,10318
20190930T19Z,10054
20190930T18Z,9595
20190930T17Z,8987
20190930T16Z,8434
20190930T15Z,7888
20190930T14Z,7553
20190930T13Z,7332
20190930T12Z,7245
20190930T11Z,6997
20190930T10Z,6373
20190930T09Z,6029
20190930T08Z,5994
20190930T07Z,6147
20190930T06Z,6422
20190930T05Z,6818
20190930T04Z,7435
20190930T03Z,8160
20190930T02Z,8902
20190930T01Z,9627
20190930T00Z,10186
20190929T23Z,10513
20190929T22Z,10958
20190929T21Z,10990
20190929T20Z,10856
20190929T19Z,10585
20190929T18Z,10156
20190929T17Z,9495
20190929T16Z,8686
20190929T15Z,7806
20190929T14Z,6945
20190929T13Z,6191
20190929T12Z,5606
20190929T11Z,5474
20190929T10Z,5393
20190929T09Z,5411
20190929T08Z,5509
20190929T07Z,5744
20190929T06Z,6028
20190929T05Z,6471
20190929T04Z,7053
20190929T03Z,7675
20190929T02Z,8274
20190929T01Z,8895
20190929T00Z,9461
20190928T23Z,9854
20190928T22Z,10279
20190928T21Z,10406
20190928T20Z,10279
20190928T19Z,10015
20190928T18Z,9597
20190928T17Z,9092
20190928T16Z,8488
20190928T15Z,7833
20190928T14Z,7091
20190928T13Z,6363
20190928T12Z,5827
20190928T11Z,5705
20190928T10Z,5531
20190928T09Z,5542
20190928T08Z,5650
20190928T07Z,5829
20190928T06Z,6118
20190928T05Z,6541
20190928T04Z,7065
20190928T03Z,7684
20190928T02Z,8237
20190928T01Z,8801
20190928T00Z,9194
20190927T23Z,9472
20190927T22Z,9926
20190927T21Z,10179
20190927T20Z,10185
20190927T19Z,9942
20190927T18Z,9496
20190927T17Z,8980
20190927T16Z,8473
20190927T15Z,7971
20190927T14Z,7512
20190927T13Z,7137
20190927T12Z,6980
20190927T11Z,6757
20190927T10Z,6171
20190927T09Z,5885
20190927T08Z,5934
20190927T07Z,6126
20190927T06Z,6430
20190927T05Z,6861
20190927T04Z,7466
20190927T03Z,8216
20190927T02Z,8991
20190927T01Z,9676
20190927T00Z,10104
20190926T23Z,10380
20190926T22Z,10787
20190926T21Z,10843
20190926T20Z,10761
20190926T19Z,10470
20190926T18Z,10042
20190926T17Z,9365
20190926T16Z,8690
20190926T15Z,8071
20190926T14Z,7448
20190926T13Z,7093
20190926T12Z,6901
20190926T11Z,6618
20190926T10Z,5923
20190926T09Z,5560
20190926T08Z,5519
20190926T07Z,5636
20190926T06Z,5918
20190926T05Z,6272
20190926T04Z,6783
20190926T03Z,7445
20190926T02Z,8233
20190926T01Z,8872
20190926T00Z,9343
20190925T23Z,9554
20190925T22Z,9809
20190925T21Z,9839
20190925T20Z,9642
20190925T19Z,9371
20190925T18Z,8944
20190925T17Z,8341
20190925T16Z,7754
20190925T15Z,7185
20190925T14Z,6719
20190925T13Z,6387
20190925T12Z,6217
20190925T11Z,6063
20190925T10Z,5399
20190925T09Z,5044
20190925T08Z,5004
20190925T07Z,5104
20190925T06Z,5324
20190925T05Z,5647
20190925T04Z,6116
20190925T03Z,6871
20190925T02Z,7733
20190925T01Z,8489
20190925T00Z,9047
20190924T23Z,9488
20190924T22Z,9915
20190924T21Z,10038
20190924T20Z,9905
20190924T19Z,9685
20190924T18Z,9262
20190924T17Z,8654
20190924T16Z,8151
20190924T15Z,7590
20190924T14Z,7048
20190924T13Z,6619
20190924T12Z,6424
20190924T11Z,6246
20190924T10Z,5603
20190924T09Z,5272
20190924T08Z,5254
20190924T07Z,5371
20190924T06Z,5576
20190924T05Z,5948
20190924T04Z,6485
20190924T03Z,7203
20190924T02Z,8005
20190924T01Z,8752
20190924T00Z,9216
20190923T23Z,9595
20190923T22Z,9938
20190923T21Z,9982
20190923T20Z,9782
20190923T19Z,9431
20190923T18Z,8954
20190923T17Z,8325
20190923T16Z,7639
20190923T15Z,7010
20190923T14Z,6443
20190923T13Z,6225
20190923T12Z,6015
20190923T11Z,5814
20190923T10Z,5184
20190923T09Z,4834
20190923T08Z,4772
20190923T07Z,4900
20190923T06Z,5130
20190923T05Z,5467
20190923T04Z,6016
20190923T03Z,6725
20190923T02Z,7470
20190923T01Z,8138
20190923T00Z,8515
20190922T23Z,8838
20190922T22Z,9170
20190922T21Z,9169
20190922T20Z,8954
20190922T19Z,8661
20190922T18Z,8149
20190922T17Z,7563
20190922T16Z,6947
