,Demand
20190925T18Z,1548
20190925T17Z,1512
20190925T16Z,1469
20190925T15Z,1464
20190925T14Z,1448
20190925T13Z,1413
20190925T12Z,1311
20190925T11Z,1259
20190925T10Z,1246
20190925T09Z,1262
20190925T08Z,1277
20190925T07Z,1325
20190925T06Z,1380
20190925T05Z,1491
20190925T04Z,1633
20190925T03Z,1712
20190925T02Z,1842
20190925T01Z,1740
20190925T00Z,1837
20190924T23Z,1721
20190924T22Z,1648
20190924T21Z,1595
20190924T20Z,1559
20190924T19Z,1558
20190924T18Z,1550
20190924T17Z,1520
20190924T16Z,1480
20190924T15Z,1480
20190924T14Z,1464
20190924T13Z,1440
20190924T12Z,1328
20190924T11Z,1268
20190924T10Z,1302
20190924T09Z,1338
20190924T08Z,1309
20190924T07Z,1330
20190924T06Z,1396
20190924T05Z,1489
20190924T04Z,1587
20190924T03Z,1677
20190924T02Z,1694
20190924T01Z,1674
20190924T00Z,1738
20190923T23Z,1783
20190923T22Z,1699
20190923T21Z,1642
20190923T20Z,1636
20190923T19Z,1569
20190923T18Z,1535
20190923T17Z,1499
20190923T16Z,1452
20190923T15Z,1435
20190923T14Z,1414
20190923T13Z,1383
20190923T12Z,1280
20190923T11Z,1223
20190923T10Z,1213
20190923T09Z,1218
20190923T08Z,1238
20190923T07Z,1271
20190923T06Z,1345
20190923T05Z,1473
20190923T04Z,1611
20190923T03Z,1728
20190923T02Z,1782
20190923T01Z,1796
20190923T00Z,1799
20190922T23Z,1745
20190922T22Z,1687
20190922T21Z,1601
20190922T20Z,1546
20190922T19Z,1494
20190922T18Z,1447
20190922T17Z,1405
20190922T16Z,1365
20190922T15Z,1332
20190922T14Z,1295
20190922T13Z,1295
20190922T12Z,1276
20190922T11Z,1266
20190922T10Z,1275
20190922T09Z,1291
20190922T08Z,1332
20190922T07Z,1394
20190922T06Z,1482
20190922T05Z,1589
20190922T04Z,1678
20190922T03Z,1774
20190922T02Z,1795
20190922T01Z,1788
20190922T00Z,1792
20190921T23Z,1786
20190921T22Z,1739
20190921T21Z,1687
20190921T20Z,1619
20190921T19Z,1578
20190921T18Z,1532
20190921T17Z,1475
20190921T16Z,1425
20190921T15Z,1390
20190921T14Z,1343
20190921T13Z,1333
20190921T12Z,1306
20190921T11Z,1293
20190921T10Z,1305
20190921T09Z,1324
20190921T08Z,1368
