,Demand1
20191124T21-08,6965
20191124T20-08,7144
20191124T19-08,7204
20191124T18-08,7178
20191124T17-08,6813
20191124T16-08,6408
20191124T15-08,6319
20191124T14-08,6375
20191124T13-08,6490
20191124T12-08,6679
20191124T11-08,6847
20191124T10-08,7026
20191124T09-08,7048
20191124T08-08,6792
20191124T07-08,6449
20191124T06-08,6130
20191124T05-08,5879
20191124T04-08,5820
20191124T03-08,5846
20191124T02-08,5895
20191124T01-08,6040
20191124T00-08,6196
20191123T23-08,6498
20191123T22-08,6816
20191123T21-08,7103
20191123T20-08,7229
20191123T19-08,7377
20191123T18-08,7405
20191123T17-08,7143
20191123T16-08,6872
20191123T15-08,6790
20191123T14-08,6913
20191123T13-08,7123
20191123T12-08,7436
20191123T11-08,7757
20191123T10-08,7955
20191123T09-08,7992
20191123T08-08,7787
20191123T07-08,7316
20191123T06-08,6927
20191123T05-08,6612
20191123T04-08,6481
20191123T03-08,6379
20191123T02-08,6387
20191123T01-08,6458
20191123T00-08,6644
20191122T23-08,6903
20191122T22-08,7285
20191122T21-08,7554
20191122T20-08,7687
20191122T19-08,7787
20191122T18-08,7768
20191122T17-08,7420
20191122T16-08,6994
20191122T15-08,6903
20191122T14-08,6990
20191122T13-08,7190
20191122T12-08,7474
20191122T11-08,7842
20191122T10-08,8210
20191122T09-08,8542
20191122T08-08,8717
20191122T07-08,8361
20191122T06-08,7586
20191122T05-08,6942
20191122T04-08,6628
20191122T03-08,6483
20191122T02-08,6405
20191122T01-08,6380
20191122T00-08,6541
20191121T23-08,6814
20191121T22-08,7281
20191121T21-08,7567
20191121T20-08,7709
20191121T19-08,7681
20191121T18-08,7546
20191121T17-08,7024
20191121T16-08,6604
20191121T15-08,6539
20191121T14-08,6612
20191121T13-08,6812
20191121T12-08,7113
20191121T11-08,7589
20191121T10-08,7847
20191121T09-08,8215
20191121T08-08,8427
20191121T07-08,8074
20191121T06-08,7308
20191121T05-08,6711
20191121T04-08,6383
20191121T03-08,6230
20191121T02-08,6181
20191121T01-08,6142
20191121T00-08,6246
20191120T23-08,6576
20191120T22-08,6962
20191120T21-08,7254
20191120T20-08,7401
20191120T19-08,7456
20191120T18-08,7313
20191120T17-08,6834
20191120T16-08,6442
20191120T15-08,6338
20191120T14-08,6369
20191120T13-08,6504
20191120T12-08,6641
20191120T11-08,6952
20191120T10-08,7273
20191120T09-08,7486
20191120T08-08,7627
20191120T07-08,7316
20191120T06-08,6591
20191120T05-08,5986
20191120T04-08,5739
20191120T03-08,5655
20191120T02-08,5638
20191120T01-08,5676
20191120T00-08,5833
20191119T23-08,6194
20191119T22-08,6591
20191119T21-08,6893
20191119T20-08,7070
20191119T19-08,7167
20191119T18-08,7146
20191119T17-08,6782
20191119T16-08,6509
20191119T15-08,6387
20191119T14-08,6390
20191119T13-08,6460
20191119T12-08,6509
20191119T11-08,6607
20191119T10-08,6730
20191119T09-08,6816
20191119T08-08,6867
20191119T07-08,6624
