,Demand1
20190925T21-07,9757
20190925T20-07,10012
20190925T19-07,10298
20190925T18-07,10419
20190925T17-07,10622
20190925T16-07,10327
20190925T15-07,9790
20190925T14-07,9429
20190925T13-07,8890
20190925T12-07,8738
20190925T11-07,8386
20190925T10-07,8203
20190925T09-07,7975
20190925T08-07,7895
20190925T07-07,7779
20190925T06-07,7360
20190925T05-07,6815
20190925T04-07,6623
20190925T03-07,6632
20190925T02-07,6789
20190925T01-07,6989
20190925T00-07,7308
20190924T23-07,7853
20190924T22-07,8633
20190924T21-07,9199
20190924T20-07,9581
20190924T19-07,9954
20190924T18-07,9873
20190924T17-07,9870
20190924T16-07,9458
20190924T15-07,9001
20190924T14-07,8646
20190924T13-07,8374
20190924T12-07,8142
20190924T11-07,8001
20190924T10-07,7934
20190924T09-07,8333
20190924T08-07,7707
20190924T07-07,7607
20190924T06-07,7294
20190924T05-07,6780
20190924T04-07,6556
20190924T03-07,6668
20190924T02-07,6898
20190924T01-07,7218
20190924T00-07,7518
20190923T23-07,8147
20190923T22-07,8954
20190923T21-07,9583
20190923T20-07,10044
20190923T19-07,10595
20190923T18-07,10892
20190923T17-07,11085
20190923T16-07,10994
20190923T15-07,10672
20190923T14-07,10828
20190923T13-07,10650
20190923T12-07,10120
20190923T11-07,9822
20190923T10-07,9313
20190923T09-07,8797
20190923T08-07,8568
20190923T07-07,8491
20190923T06-07,8158
20190923T05-07,7640
20190923T04-07,7426
20190923T03-07,7463
20190923T02-07,7560
20190923T01-07,7770
20190923T00-07,8118
20190922T23-07,8749
20190922T22-07,9472
20190922T21-07,10197
20190922T20-07,10847
20190922T19-07,11272
20190922T18-07,11529
20190922T17-07,11677
20190922T16-07,11205
20190922T15-07,10913
20190922T14-07,10149
20190922T13-07,9353
20190922T12-07,8688
