,Demand1
20191215T00-07,40599
20191214T23-07,42457
20191214T22-07,43938
20191214T21-07,44995
20191214T20-07,45755
20191214T19-07,46264
20191214T18-07,45765
20191214T17-07,43805
20191214T16-07,42779
20191214T15-07,42681
20191214T14-07,42877
20191214T13-07,43234
20191214T12-07,43643
20191214T11-07,43857
20191214T10-07,43404
20191214T09-07,42296
20191214T08-07,40696
20191214T07-07,38842
20191214T06-07,37150
20191214T05-07,36368
20191214T04-07,36275
20191214T03-07,36509
20191214T02-07,37185
20191214T01-07,38566
20191214T00-07,40747
20191213T23-07,42782
20191213T22-07,44479
20191213T21-07,45603
20191213T20-07,46444
20191213T19-07,47153
20191213T18-07,46448
20191213T17-07,44183
20191213T16-07,43159
20191213T15-07,43057
20191213T14-07,43445
20191213T13-07,43766
20191213T12-07,44394
20191213T11-07,44900
20191213T10-07,45382
20191213T09-07,45700
20191213T08-07,44592
20191213T07-07,41198
20191213T06-07,37990
20191213T05-07,36437
20191213T04-07,35961
20191213T03-07,36102
20191213T02-07,36678
20191213T01-07,37862
20191213T00-07,39871
20191212T23-07,42509
20191212T22-07,44819
20191212T21-07,45959
20191212T20-07,46742
20191212T19-07,47199
20191212T18-07,46388
20191212T17-07,44548
20191212T16-07,43411
20191212T15-07,43270
20191212T14-07,43436
20191212T13-07,43547
20191212T12-07,43925
20191212T11-07,44588
20191212T10-07,45154
20191212T09-07,45553
20191212T08-07,44388
20191212T07-07,41188
20191212T06-07,37986
20191212T05-07,36414
20191212T04-07,36018
20191212T03-07,36252
20191212T02-07,36809
20191212T01-07,38075
20191212T00-07,40180
20191211T23-07,42918
20191211T22-07,45341
20191211T21-07,46745
20191211T20-07,47568
20191211T19-07,48175
20191211T18-07,47510
20191211T17-07,45306
20191211T16-07,44285
20191211T15-07,44028
20191211T14-07,44041
20191211T13-07,44309
20191211T12-07,44701
20191211T11-07,44526
20191211T10-07,45625
20191211T09-07,46399
20191211T08-07,45335
20191211T07-07,42098
20191211T06-07,38956
20191211T05-07,37383
20191211T04-07,36785
20191211T03-07,36973
20191211T02-07,37597
20191211T01-07,41081
20191211T00-07,40853
20191210T23-07,43586
20191210T22-07,45942
20191210T21-07,47381
20191210T20-07,48167
20191210T19-07,48688
20191210T18-07,47962
20191210T17-07,45368
20191210T16-07,44042
20191210T15-07,44727
20191210T14-07,43459
20191210T13-07,43719
20191210T12-07,44646
20191210T11-07,45274
20191210T10-07,46211
20191210T09-07,46830
20191210T08-07,45899
20191210T07-07,42592
20191210T06-07,39127
20191210T05-07,37330
20191210T04-07,36725
20191210T03-07,36731
20191210T02-07,37271
20191210T01-07,38316
20191210T00-07,40357
20191209T23-07,42936
20191209T22-07,45379
20191209T21-07,46944
