,Total interchange1
20191206T14-05,796
20191206T13-05,766
20191206T12-05,820
20191206T11-05,804
20191206T10-05,744
20191206T09-05,262
20191206T08-05,113
20191206T07-05,232
20191206T06-05,662
20191206T05-05,1060
20191206T04-05,942
20191206T03-05,926
20191206T02-05,908
20191206T01-05,944
20191206T00-05,741
20191205T23-05,695
20191205T22-05,640
20191205T21-05,516
20191205T20-05,439
20191205T19-05,569
20191205T18-05,561
20191205T17-05,736
20191205T16-05,667
20191205T15-05,739
20191205T14-05,677
20191205T13-05,828
20191205T12-05,670
20191205T11-05,466
20191205T10-05,352
20191205T09-05,177
20191205T08-05,142
20191205T07-05,156
20191205T06-05,370
20191205T05-05,581
20191205T04-05,794
20191205T03-05,821
20191205T02-05,828
20191205T01-05,847
20191205T00-05,1234
20191204T23-05,1175
20191204T22-05,1021
20191204T21-05,888
20191204T20-05,809
20191204T19-05,869
20191204T18-05,1002
20191204T17-05,1052
20191204T16-05,1172
20191204T15-05,1123
20191204T14-05,1107
20191204T13-05,1111
20191204T12-05,1015
20191204T11-05,1034
20191204T10-05,591
20191204T09-05,459
20191204T08-05,373
20191204T07-05,312
20191204T06-05,442
20191204T05-05,745
20191204T04-05,1241
20191204T03-05,1241
20191204T02-05,1257
20191204T01-05,1241
20191204T00-05,1190
20191203T23-05,1114
20191203T22-05,757
20191203T21-05,715
20191203T20-05,730
20191203T19-05,833
20191203T18-05,891
20191203T17-05,991
20191203T16-05,907
20191203T15-05,991
20191203T14-05,1018
20191203T13-05,1039
20191203T12-05,1363
20191203T11-05,1561
20191203T10-05,927
20191203T09-05,584
20191203T08-05,503
20191203T07-05,285
20191203T06-05,836
20191203T05-05,1067
20191203T04-05,1104
20191203T03-05,1033
20191203T02-05,1052
20191203T01-05,998
20191203T00-05,1063
20191202T23-05,964
20191202T22-05,880
20191202T21-05,805
20191202T20-05,782
20191202T19-05,925
20191202T18-05,817
20191202T17-05,930
20191202T16-05,1022
20191202T15-05,1168
20191202T14-05,1011
20191202T13-05,1004
20191202T12-05,1030
20191202T11-05,1092
20191202T10-05,1213
20191202T09-05,990
20191202T08-05,958
20191202T07-05,1014
20191202T06-05,1153
20191202T05-05,1169
20191202T04-05,1244
20191202T03-05,1291
20191202T02-05,1292
20191202T01-05,1331
20191202T00-05,1395
20191201T23-05,1385
20191201T22-05,1270
20191201T21-05,1340
20191201T20-05,1304
20191201T19-05,1287
20191201T18-05,1240
20191201T17-05,1375
20191201T16-05,1333
20191201T15-05,1681
20191201T14-05,1488
20191201T13-05,1493
20191201T12-05,1479
20191201T11-05,1361
20191201T10-05,1067
20191201T09-05,1119
20191201T08-05,1238
20191201T07-05,1179
20191201T06-05,1286
20191201T05-05,1300
20191201T04-05,1334
20191201T03-05,1367
20191201T02-05,1325
20191201T01-05,1112
20191201T00-05,1112
20191130T23-05,996
20191130T22-05,1015
20191130T21-05,1113
20191130T20-05,1051
20191130T19-05,1059
20191130T18-05,1020
20191130T17-05,968
20191130T16-05,953
20191130T15-05,1071
20191130T14-05,985
20191130T13-05,973
20191130T12-05,1038
20191130T11-05,952
20191130T10-05,840
20191130T09-05,875
20191130T08-05,837
20191130T07-05,851
20191130T06-05,863
20191130T05-05,858
20191130T04-05,810
20191130T03-05,745
20191130T02-05,764
20191130T01-05,795
20191130T00-05,785
20191129T23-05,800
20191129T22-05,752
20191129T21-05,814
20191129T20-05,763
20191129T19-05,764
20191129T18-05,619
20191129T17-05,779
20191129T16-05,868
20191129T15-05,890
20191129T14-05,890
20191129T13-05,867
20191129T12-05,969
20191129T11-05,929
20191129T10-05,906
20191129T09-05,829
20191129T08-05,633
20191129T07-05,677
20191129T06-05,738
20191129T05-05,807
20191129T04-05,800
20191129T03-05,879
20191129T02-05,875
20191129T01-05,868
20191129T00-05,808
20191128T23-05,825
20191128T22-05,743
20191128T21-05,802
20191128T20-05,868
20191128T19-05,923
20191128T18-05,791
20191128T17-05,825
20191128T16-05,877
20191128T15-05,1059
20191128T14-05,1116
20191128T13-05,1041
20191128T12-05,1024
20191128T11-05,905
20191128T10-05,980
20191128T09-05,980
20191128T08-05,848
20191128T07-05,910
20191128T06-05,957
20191128T05-05,898
20191128T04-05,937
20191128T03-05,1004
20191128T02-05,981
20191128T01-05,853
20191128T00-05,865
20191127T23-05,984
20191127T22-05,879
20191127T21-05,635
20191127T20-05,535
20191127T19-05,663
20191127T18-05,921
20191127T17-05,970
20191127T16-05,1035
20191127T15-05,1100
20191127T14-05,1042
20191127T13-05,1016
20191127T12-05,1029
20191127T11-05,967
20191127T10-05,1024
20191127T09-05,1013
20191127T08-05,1051
20191127T07-05,1130
20191127T06-05,1299
20191127T05-05,1262
20191127T04-05,1280
20191127T03-05,1282
20191127T02-05,1315
20191127T01-05,1192
20191127T00-05,1134
20191126T23-05,1195
20191126T22-05,1136
20191126T21-05,1051
