,Total interchange1
20191120T04-08,-92
20191120T03-08,-162
20191120T02-08,-255
20191120T01-08,-207
20191120T00-08,-163
20191119T23-08,26
20191119T22-08,130
20191119T21-08,423
20191119T20-08,487
20191119T19-08,357
20191119T18-08,244
20191119T17-08,234
20191119T16-08,50
20191119T15-08,-156
20191119T14-08,-304
20191119T13-08,-441
20191119T12-08,-345
20191119T11-08,-317
20191119T10-08,-305
20191119T09-08,-321
20191119T08-08,-96
20191119T07-08,46
20191119T06-08,-96
20191119T05-08,-115
20191119T04-08,-67
20191119T03-08,-131
20191119T02-08,-213
20191119T01-08,-233
20191119T00-08,-235
20191118T23-08,-36
20191118T22-08,186
20191118T21-08,195
20191118T20-08,143
20191118T19-08,228
20191118T18-08,194
20191118T17-08,66
20191118T16-08,28
20191118T15-08,-162
20191118T14-08,-296
20191118T13-08,-390
20191118T12-08,-418
20191118T11-08,-392
20191118T10-08,-433
20191118T09-08,-382
20191118T08-08,-126
20191118T07-08,-35
20191118T06-08,-156
20191118T05-08,-313
20191118T04-08,-367
20191118T03-08,-375
20191118T02-08,-445
20191118T01-08,-421
20191118T00-08,-256
20191117T23-08,-186
20191117T22-08,-92
20191117T21-08,-2
20191117T20-08,-58
20191117T19-08,-133
20191117T18-08,-104
20191117T17-08,-8
20191117T16-08,-297
20191117T15-08,-493
20191117T14-08,-408
20191117T13-08,-456
20191117T12-08,-470
20191117T11-08,-466
20191117T10-08,-369
20191117T09-08,-332
20191117T08-08,-361
20191117T07-08,-409
20191117T06-08,-415
20191117T05-08,-390
20191117T04-08,-411
20191117T03-08,-457
20191117T02-08,-465
20191117T01-08,-395
20191117T00-08,-378
20191116T23-08,-238
20191116T22-08,-112
20191116T21-08,123
20191116T20-08,59
20191116T19-08,133
20191116T18-08,105
20191116T17-08,83
20191116T16-08,-291
20191116T15-08,-482
20191116T14-08,-459
20191116T13-08,-458
20191116T12-08,-419
20191116T11-08,-383
20191116T10-08,-339
20191116T09-08,-317
20191116T08-08,-390
20191116T07-08,-375
20191116T06-08,-347
20191116T05-08,-322
20191116T04-08,-331
20191116T03-08,-381
20191116T02-08,-397
20191116T01-08,-381
20191116T00-08,-254
20191115T23-08,-237
20191115T22-08,-123
20191115T21-08,93
20191115T20-08,-7
20191115T19-08,4
20191115T18-08,219
20191115T17-08,361
20191115T16-08,36
20191115T15-08,-325
20191115T14-08,-354
20191115T13-08,-263
20191115T12-08,-221
20191115T11-08,-298
