,Total interchange1
20191112T14-07,455
20191112T13-07,456
20191112T12-07,456
20191112T11-07,456
20191112T10-07,460
20191112T09-07,544
20191112T08-07,545
20191112T07-07,546
20191112T06-07,547
20191112T05-07,545
20191112T04-07,546
20191112T03-07,545
20191112T02-07,546
20191112T01-07,543
20191112T00-07,545
20191111T23-07,545
20191111T22-07,552
20191111T21-07,547
20191111T20-07,566
20191111T19-07,545
20191111T18-07,570
20191111T17-07,545
20191111T16-07,542
20191111T15-07,458
20191111T14-07,456
20191111T13-07,455
20191111T12-07,455
20191111T11-07,456
20191111T10-07,461
20191111T09-07,542
20191111T08-07,547
20191111T07-07,547
20191111T06-07,545
20191111T05-07,543
20191111T04-07,474
20191111T03-07,476
20191111T02-07,545
20191111T01-07,436
20191111T00-07,426
20191110T23-07,430
20191110T22-07,480
20191110T21-07,481
20191110T20-07,482
20191110T19-07,505
20191110T18-07,452
20191110T17-07,256
20191110T16-07,256
20191110T15-07,255
20191110T14-07,252
20191110T13-07,250
20191110T12-07,212
20191110T11-07,210
20191110T10-07,213
20191110T09-07,254
20191110T08-07,256
20191110T07-07,254
20191110T06-07,254
20191110T05-07,256
20191110T04-07,255
20191110T03-07,255
20191110T02-07,254
20191110T01-07,255
20191110T00-07,255
20191109T23-07,258
20191109T22-07,258
20191109T21-07,257
20191109T20-07,252
20191109T19-07,258
20191109T18-07,257
20191109T17-07,256
20191109T16-07,256
20191109T15-07,255
20191109T14-07,256
20191109T13-07,255
20191109T12-07,253
20191109T11-07,247
20191109T10-07,247
20191109T09-07,255
20191109T08-07,256
20191109T07-07,255
20191109T06-07,256
20191109T05-07,255
20191109T04-07,254
20191109T03-07,255
20191109T02-07,255
20191109T01-07,254
20191109T00-07,256
20191108T23-07,254
20191108T22-07,255
20191108T21-07,254
20191108T20-07,260
20191108T19-07,257
20191108T18-07,260
20191108T17-07,255
20191108T16-07,255
20191108T15-07,253
20191108T14-07,255
20191108T13-07,254
20191108T12-07,257
20191108T11-07,256
20191108T10-07,255
20191108T09-07,255
20191108T08-07,254
20191108T07-07,255
20191108T06-07,256
20191108T05-07,256
20191108T04-07,255
20191108T03-07,255
20191108T02-07,255
20191108T01-07,257
20191108T00-07,256
20191107T23-07,255
20191107T22-07,255
20191107T21-07,254
20191107T20-07,253
20191107T19-07,256
20191107T18-07,255
20191107T17-07,262
20191107T16-07,260
20191107T15-07,255
20191107T14-07,255
20191107T13-07,256
20191107T12-07,254
20191107T11-07,255
20191107T10-07,250
20191107T09-07,249
20191107T08-07,256
20191107T07-07,262
20191107T06-07,254
20191107T05-07,256
20191107T04-07,256
20191107T03-07,255
20191107T02-07,255
20191107T01-07,256
20191107T00-07,259
20191106T23-07,255
20191106T22-07,254
20191106T21-07,254
20191106T20-07,255
20191106T19-07,255
20191106T18-07,256
20191106T17-07,254
20191106T16-07,233
20191106T15-07,230
20191106T14-07,231
20191106T13-07,229
20191106T12-07,230
20191106T11-07,229
20191106T10-07,229
20191106T09-07,229
20191106T08-07,208
20191106T07-07,254
20191106T06-07,255
20191106T05-07,255
20191106T04-07,255
20191106T03-07,254
20191106T02-07,255
20191106T01-07,255
20191106T00-07,256
20191105T23-07,253
20191105T22-07,255
20191105T21-07,255
20191105T20-07,254
20191105T19-07,256
20191105T18-07,256
20191105T17-07,255
20191105T16-07,256
20191105T15-07,254
20191105T14-07,254
20191105T13-07,255
20191105T12-07,254
20191105T11-07,254
20191105T10-07,255
20191105T09-07,254
20191105T08-07,254
20191105T07-07,255
20191105T06-07,255
20191105T05-07,255
20191105T04-07,255
20191105T03-07,253
20191105T02-07,254
20191105T01-07,240
20191105T00-07,241
20191104T23-07,253
20191104T22-07,253
20191104T21-07,259
20191104T20-07,260
20191104T19-07,253
20191104T18-07,259
20191104T17-07,256
20191104T16-07,255
20191104T15-07,254
20191104T14-07,255
20191104T13-07,255
20191104T12-07,253
20191104T11-07,250
20191104T10-07,249
20191104T09-07,253
20191104T08-07,254
20191104T07-07,241
20191104T06-07,241
20191104T05-07,241
20191104T04-07,240
20191104T03-07,241
20191104T02-07,240
20191104T01-07,240
20191104T00-07,239
20191103T23-07,229
20191103T22-07,241
20191103T21-07,193
20191103T20-07,238
20191103T19-07,225
20191103T18-07,253
20191103T17-07,256
20191103T16-07,254
20191103T15-07,242
20191103T14-07,240
20191103T13-07,240
20191103T12-07,241
20191103T11-07,236
20191103T10-07,193
20191103T09-07,237
20191103T08-07,241
20191103T07-07,241
20191103T06-07,240
20191103T05-07,241
20191103T04-07,241
20191103T03-07,241
20191103T02-07,240
20191103T01-07,239
20191103T00-07,244
20191102T23-07,243
20191102T22-07,230
20191102T21-07,229
20191102T20-07,229
20191102T19-07,230
20191102T18-07,229
20191102T17-07,229
20191102T16-07,201
20191102T15-07,199
20191102T14-07,199
20191102T13-07,199
20191102T12-07,199
20191102T11-07,199
20191102T10-07,200
20191102T09-07,228
20191102T08-07,230
20191102T07-07,253
20191102T06-07,246
20191102T05-07,246
20191102T04-07,245
20191102T03-07,246
20191102T02-07,245
20191102T01-07,243
20191102T00-07,244
20191101T23-07,245
20191101T22-07,253
20191101T21-07,254
20191101T20-07,255
20191101T19-07,254
20191101T18-07,253
20191101T17-07,230
20191101T16-07,199
20191101T15-07,198
20191101T14-07,200
20191101T13-07,199
20191101T12-07,199
20191101T11-07,198
20191101T10-07,202
20191101T09-07,228
20191101T08-07,229
20191101T07-07,230
20191101T06-07,229
20191101T05-07,229
20191101T04-07,230
20191101T03-07,229
20191101T02-07,229
20191101T01-07,229
20191101T00-07,246
20191031T23-07,244
20191031T22-07,235
20191031T21-07,249
20191031T20-07,249
20191031T19-07,249
20191031T18-07,249
20191031T17-07,235
20191031T16-07,232
20191031T15-07,228
20191031T14-07,227
20191031T13-07,226
20191031T12-07,229
20191031T11-07,227
20191031T10-07,236
20191031T09-07,256
20191031T08-07,251
20191031T07-07,249
20191031T06-07,222
20191031T05-07,222
20191031T04-07,246
20191031T03-07,245
20191031T02-07,247
20191031T01-07,245
20191031T00-07,230
20191030T23-07,230
20191030T22-07,235
20191030T21-07,234
20191030T20-07,235
20191030T19-07,235
20191030T18-07,235
20191030T17-07,234
20191030T16-07,187
20191030T15-07,183
20191030T14-07,185
20191030T13-07,185
20191030T12-07,185
20191030T11-07,184
20191030T10-07,185
20191030T09-07,187
20191030T08-07,232
20191030T07-07,237
20191030T06-07,230
20191030T05-07,230
20191030T04-07,229
20191030T03-07,231
20191030T02-07,232
20191030T01-07,244
20191030T00-07,509
20191029T23-07,519
20191029T22-07,520
20191029T21-07,518
20191029T20-07,518
20191029T19-07,521
20191029T18-07,522
20191029T17-07,509
20191029T16-07,507
20191029T15-07,502
20191029T14-07,465
20191029T13-07,465
20191029T12-07,463
20191029T11-07,465
20191029T10-07,464
20191029T09-07,469
20191029T08-07,517
20191029T07-07,523
20191029T06-07,517
20191029T05-07,419
20191029T04-07,415
20191029T03-07,413
20191029T02-07,415
20191029T01-07,419
20191029T00-07,461
20191028T23-07,518
20191028T22-07,520
20191028T21-07,519
20191028T20-07,544
20191028T19-07,543
20191028T18-07,547
20191028T17-07,524
20191028T16-07,520
20191028T15-07,496
20191028T14-07,494
20191028T13-07,495
20191028T12-07,496
20191028T11-07,496
20191028T10-07,497
20191028T09-07,520
20191028T08-07,547
20191028T07-07,545
20191028T06-07,516
20191028T05-07,456
20191028T04-07,352
20191028T03-07,345
20191028T02-07,349
20191028T01-07,356
20191028T00-07,460
20191027T23-07,518
20191027T22-07,520
20191027T21-07,518
20191027T20-07,519
20191027T19-07,517
20191027T18-07,512
20191027T17-07,345
20191027T16-07,336
20191027T15-07,312
20191027T14-07,332
20191027T13-07,304
20191027T12-07,277
20191027T11-07,273
20191027T10-07,275
20191027T09-07,285
20191027T08-07,510
20191027T07-07,518
20191027T06-07,461
20191027T05-07,457
20191027T04-07,400
20191027T03-07,351
20191027T02-07,369
20191027T01-07,456
20191027T00-07,458
20191026T23-07,462
20191026T22-07,521
20191026T21-07,545
20191026T20-07,544
20191026T19-07,543
20191026T18-07,522
