,Total interchange1
20191008T02-05,-6999
20191008T01-05,-6416
20191008T00-05,-6125
20191007T23-05,-6011
20191007T22-05,-4980
20191007T21-05,-4413
20191007T20-05,-4636
20191007T19-05,-4579
20191007T18-05,-4330
20191007T17-05,-4534
20191007T16-05,-4444
20191007T15-05,-4361
20191007T14-05,-4206
20191007T13-05,-4852
20191007T12-05,-4760
20191007T11-05,-5049
20191007T10-05,-4949
20191007T09-05,-4527
20191007T08-05,-4157
20191007T07-05,-4508
20191007T06-05,-4798
20191007T05-05,-5499
20191007T04-05,-6094
20191007T03-05,-6251
20191007T02-05,-6250
20191007T01-05,-5616
20191007T00-05,-5427
20191006T23-05,-5414
20191006T22-05,-4931
20191006T21-05,-4913
20191006T20-05,-4678
20191006T19-05,-4493
20191006T18-05,-4624
20191006T17-05,-4533
20191006T16-05,-4954
20191006T15-05,-4863
20191006T14-05,-5126
20191006T13-05,-5029
20191006T12-05,-5113
20191006T11-05,-5473
20191006T10-05,-6041
20191006T09-05,-6447
20191006T08-05,-7365
20191006T07-05,-6972
20191006T06-05,-6607
20191006T05-05,-7422
20191006T04-05,-7557
20191006T03-05,-7420
20191006T02-05,-7312
20191006T01-05,-7153
20191006T00-05,-7074
20191005T23-05,-6584
20191005T22-05,-6645
20191005T21-05,-6011
20191005T20-05,-5511
20191005T19-05,-5472
20191005T18-05,-5396
20191005T17-05,-5521
20191005T16-05,-5603
20191005T15-05,-5777
20191005T14-05,-6182
20191005T13-05,-6154
20191005T12-05,-6339
20191005T11-05,-6439
20191005T10-05,-6126
20191005T09-05,-5874
20191005T08-05,-6355
20191005T07-05,-7027
20191005T06-05,-8016
20191005T05-05,-8257
20191005T04-05,-8094
20191005T03-05,-8146
20191005T02-05,-8004
20191005T01-05,-7855
20191005T00-05,-6536
20191004T23-05,-6711
20191004T22-05,-5463
20191004T21-05,-4843
20191004T20-05,-4053
20191004T19-05,-3961
20191004T18-05,-4023
20191004T17-05,-3576
20191004T16-05,-3292
20191004T15-05,-3429
20191004T14-05,-3640
20191004T13-05,-3490
20191004T12-05,-3073
20191004T11-05,-3370
20191004T10-05,-3353
20191004T09-05,-3172
20191004T08-05,-3341
20191004T07-05,-3707
20191004T06-05,-4705
20191004T05-05,-5614
20191004T04-05,-5889
20191004T03-05,-5899
20191004T02-05,-5829
20191004T01-05,-5616
20191004T00-05,-5189
20191003T23-05,-3577
20191003T22-05,-1621
20191003T21-05,-1099
20191003T20-05,-855
20191003T19-05,-504
20191003T18-05,-592
20191003T17-05,-89
20191003T16-05,163
20191003T15-05,260
20191003T14-05,-523
20191003T13-05,-1061
20191003T12-05,-1121
20191003T11-05,-1352
20191003T10-05,-1173
20191003T09-05,-1096
20191003T08-05,-1220
20191003T07-05,-2373
20191003T06-05,-4383
20191003T05-05,-5179
20191003T04-05,-5509
20191003T03-05,-5400
20191003T02-05,-5398
20191003T01-05,-4970
20191003T00-05,-4026
20191002T23-05,-3713
20191002T22-05,-2438
20191002T21-05,-2301
20191002T20-05,-2647
20191002T19-05,-2248
20191002T18-05,-1995
20191002T17-05,-1139
20191002T16-05,-803
20191002T15-05,-1091
20191002T14-05,-820
20191002T13-05,-1375
20191002T12-05,-1352
20191002T11-05,-1447
20191002T10-05,-1687
20191002T09-05,-1692
20191002T08-05,-1967
20191002T07-05,-2496
20191002T06-05,-4055
20191002T05-05,-4922
20191002T04-05,-5591
20191002T03-05,-5450
20191002T02-05,-4934
20191002T01-05,-4638
20191002T00-05,-3814
20191001T23-05,-4131
20191001T22-05,-2657
20191001T21-05,-2832
20191001T20-05,-2354
20191001T19-05,-2280
20191001T18-05,-2622
20191001T17-05,-1827
20191001T16-05,-1653
20191001T15-05,-3052
20191001T14-05,-2740
20191001T13-05,-3213
20191001T12-05,-3687
20191001T11-05,-3428
20191001T10-05,-3423
20191001T09-05,-3675
20191001T08-05,-4172
20191001T07-05,-4573
20191001T06-05,-5837
20191001T05-05,-6255
20191001T04-05,-6662
20191001T03-05,-6803
20191001T02-05,-6854
20191001T01-05,-6265
20191001T00-05,-4955
20190930T23-05,-4991
20190930T22-05,-4905
20190930T21-05,-4845
20190930T20-05,-4080
20190930T19-05,-4351
20190930T18-05,-4092
20190930T17-05,-3804
20190930T16-05,-4201
20190930T15-05,-3710
20190930T14-05,-4157
20190930T13-05,-4400
20190930T12-05,-4454
20190930T11-05,-4535
20190930T10-05,-4136
20190930T09-05,-4369
20190930T08-05,-4276
20190930T07-05,-5089
20190930T06-05,-5751
20190930T05-05,-6844
20190930T04-05,-7186
20190930T03-05,-7304
20190930T02-05,-7169
20190930T01-05,-7020
20190930T00-05,-7176
20190929T23-05,-7017
20190929T22-05,-6553
20190929T21-05,-6203
20190929T20-05,-5935
20190929T19-05,-5840
20190929T18-05,-6058
20190929T17-05,-5783
20190929T16-05,-6001
20190929T15-05,-6048
20190929T14-05,-6037
20190929T13-05,-6034
20190929T12-05,-5951
20190929T11-05,-6355
20190929T10-05,-7009
20190929T09-05,-6980
20190929T08-05,-7357
20190929T07-05,-8126
20190929T06-05,-8362
20190929T05-05,-8683
20190929T04-05,-9063
20190929T03-05,-8549
20190929T02-05,-8833
20190929T01-05,-8100
20190929T00-05,-7158
20190928T23-05,-7073
20190928T22-05,-6411
20190928T21-05,-6321
20190928T20-05,-5983
20190928T19-05,-6139
20190928T18-05,-5458
20190928T17-05,-5142
20190928T16-05,-5164
20190928T15-05,-5309
20190928T14-05,-5307
20190928T13-05,-5534
20190928T12-05,-5219
20190928T11-05,-5419
20190928T10-05,-5441
20190928T09-05,-6394
20190928T08-05,-6551
20190928T07-05,-7691
20190928T06-05,-8185
20190928T05-05,-8982
20190928T04-05,-9018
20190928T03-05,-8959
20190928T02-05,-8357
20190928T01-05,-7427
20190928T00-05,-6521
20190927T23-05,-7210
20190927T22-05,-6591
20190927T21-05,-6786
20190927T20-05,-6854
20190927T19-05,-7345
20190927T18-05,-7595
20190927T17-05,-6690
20190927T16-05,-6566
20190927T15-05,-6612
20190927T14-05,-5630
20190927T13-05,-5330
20190927T12-05,-5288
20190927T11-05,-5420
20190927T10-05,-5766
20190927T09-05,-5997
20190927T08-05,-6607
20190927T07-05,-7108
20190927T06-05,-6880
20190927T05-05,-7561
20190927T04-05,-7431
20190927T03-05,-7480
20190927T02-05,-7460
20190927T01-05,-6848
20190927T00-05,-6127
20190926T23-05,-6052
20190926T22-05,-6088
20190926T21-05,-5326
20190926T20-05,-4429
20190926T19-05,-4616
20190926T18-05,-4723
20190926T17-05,-4695
20190926T16-05,-4272
20190926T15-05,-3777
20190926T14-05,-3358
20190926T13-05,-3736
20190926T12-05,-3785
