,Total interchange1
20191002T02-05,825
20191002T01-05,785
20191002T00-05,305
20191001T23-05,93
20191001T22-05,-110
20191001T21-05,-512
20191001T20-05,-9
20191001T19-05,173
20191001T18-05,380
20191001T17-05,134
20191001T16-05,600
20191001T15-05,204
20191001T14-05,-27
20191001T13-05,-273
20191001T12-05,291
20191001T11-05,237
20191001T10-05,370
20191001T09-05,455
20191001T08-05,664
20191001T07-05,805
20191001T06-05,1128
20191001T05-05,963
20191001T04-05,1034
20191001T03-05,1065
20191001T02-05,1107
20191001T01-05,965
20191001T00-05,1035
20190930T23-05,1065
20190930T22-05,791
20190930T21-05,822
20190930T20-05,-115
20190930T19-05,-27
20190930T18-05,-314
20190930T17-05,-488
20190930T16-05,-504
20190930T15-05,-475
20190930T14-05,-315
20190930T13-05,-48
20190930T12-05,95
20190930T11-05,666
20190930T10-05,540
20190930T09-05,590
20190930T08-05,777
20190930T07-05,870
20190930T06-05,1391
20190930T05-05,1370
20190930T04-05,1397
20190930T03-05,1469
20190930T02-05,1414
20190930T01-05,1519
20190930T00-05,1172
20190929T23-05,814
20190929T22-05,337
20190929T21-05,523
20190929T20-05,89
20190929T19-05,48
20190929T18-05,-139
20190929T17-05,-220
20190929T16-05,-208
20190929T15-05,151
20190929T14-05,332
20190929T13-05,576
20190929T12-05,847
20190929T11-05,841
20190929T10-05,1027
20190929T09-05,927
20190929T08-05,832
20190929T07-05,885
20190929T06-05,1125
20190929T05-05,1203
20190929T04-05,1131
20190929T03-05,1054
20190929T02-05,1248
20190929T01-05,1128
20190929T00-05,1530
20190928T23-05,1218
20190928T22-05,785
20190928T21-05,661
20190928T20-05,605
20190928T19-05,262
20190928T18-05,-23
20190928T17-05,43
20190928T16-05,28
20190928T15-05,70
20190928T14-05,91
20190928T13-05,-280
20190928T12-05,39
20190928T11-05,361
20190928T10-05,569
20190928T09-05,337
20190928T08-05,765
20190928T07-05,923
20190928T06-05,1044
20190928T05-05,1477
20190928T04-05,1670
20190928T03-05,1781
20190928T02-05,1369
20190928T01-05,1346
20190928T00-05,797
20190927T23-05,684
20190927T22-05,786
20190927T21-05,927
20190927T20-05,697
20190927T19-05,746
20190927T18-05,687
20190927T17-05,358
20190927T16-05,450
20190927T15-05,404
20190927T14-05,446
20190927T13-05,416
20190927T12-05,446
20190927T11-05,488
20190927T10-05,608
20190927T09-05,768
20190927T08-05,783
20190927T07-05,1191
20190927T06-05,1579
20190927T05-05,2107
20190927T04-05,2193
20190927T03-05,2218
20190927T02-05,1624
20190927T01-05,1455
20190927T00-05,1463
20190926T23-05,1241
20190926T22-05,1414
20190926T21-05,1340
