,Total interchange1
20191108T18-07,4332
20191108T17-07,3945
20191108T16-07,4356
20191108T15-07,4585
20191108T14-07,4399
20191108T13-07,4560
20191108T12-07,4570
20191108T11-07,4520
20191108T10-07,4782
20191108T09-07,5015
20191108T08-07,4781
20191108T07-07,4232
20191108T06-07,3856
20191108T05-07,4105
20191108T04-07,4240
20191108T03-07,4309
20191108T02-07,4329
20191108T01-07,4650
20191108T00-07,4598
20191107T23-07,4636
20191107T22-07,4545
20191107T21-07,4523
20191107T20-07,4312
20191107T19-07,4092
20191107T18-07,3871
20191107T17-07,3538
20191107T16-07,3715
20191107T15-07,4152
20191107T14-07,3973
20191107T13-07,4273
20191107T12-07,4227
20191107T11-07,4474
20191107T10-07,4614
20191107T09-07,4778
20191107T08-07,4881
20191107T07-07,4063
20191107T06-07,4035
20191107T05-07,4197
20191107T04-07,4358
20191107T03-07,4425
20191107T02-07,4228
20191107T01-07,4210
20191107T00-07,4205
20191106T23-07,4044
20191106T22-07,4306
20191106T21-07,4216
20191106T20-07,4038
20191106T19-07,3726
20191106T18-07,3680
20191106T17-07,3361
20191106T16-07,3617
20191106T15-07,3551
20191106T14-07,3543
20191106T13-07,3664
20191106T12-07,3931
20191106T11-07,3751
20191106T10-07,3824
20191106T09-07,3854
20191106T08-07,4013
20191106T07-07,3625
20191106T06-07,3478
20191106T05-07,3533
20191106T04-07,3571
20191106T03-07,3608
20191106T02-07,3658
20191106T01-07,4284
20191106T00-07,4583
20191105T23-07,5211
20191105T22-07,4989
20191105T21-07,4546
20191105T20-07,4523
20191105T19-07,4695
20191105T18-07,4543
20191105T17-07,4206
20191105T16-07,4438
20191105T15-07,4698
20191105T14-07,4905
20191105T13-07,5106
20191105T12-07,5105
20191105T11-07,5064
20191105T10-07,5276
20191105T09-07,5174
20191105T08-07,5376
20191105T07-07,4808
20191105T06-07,4465
20191105T05-07,4609
20191105T04-07,4725
20191105T03-07,4894
20191105T02-07,4945
20191105T01-07,5359
20191105T00-07,5615
20191104T23-07,5737
20191104T22-07,5619
20191104T21-07,5363
20191104T20-07,5481
20191104T19-07,5455
20191104T18-07,5314
20191104T17-07,5064
20191104T16-07,5308
20191104T15-07,5137
20191104T14-07,5364
20191104T13-07,5432
20191104T12-07,5448
20191104T11-07,5834
20191104T10-07,6084
20191104T09-07,6278
20191104T08-07,6414
20191104T07-07,5831
20191104T06-07,5343
20191104T05-07,5207
20191104T04-07,5192
20191104T03-07,5184
20191104T02-07,5219
20191104T01-07,5653
20191104T00-07,5754
20191103T23-07,5660
20191103T22-07,5331
20191103T21-07,4543
20191103T20-07,5089
20191103T19-07,5236
20191103T18-07,4992
20191103T17-07,4592
20191103T16-07,4544
20191103T15-07,4389
20191103T14-07,4481
20191103T13-07,4606
20191103T12-07,4581
20191103T11-07,4526
20191103T10-07,4487
20191103T09-07,5123
20191103T08-07,5061
20191103T07-07,4696
20191103T06-07,4702
20191103T05-07,4718
20191103T04-07,4687
20191103T03-07,4593
20191103T02-07,4689
20191103T01-07,4473
20191103T00-07,5581
20191102T23-07,5381
20191102T22-07,5354
20191102T21-07,5732
20191102T20-07,5757
20191102T19-07,5309
20191102T18-07,4836
20191102T17-07,5108
20191102T16-07,5108
20191102T15-07,4936
20191102T14-07,4893
20191102T13-07,5248
20191102T12-07,5646
20191102T11-07,5431
20191102T10-07,5739
20191102T09-07,5831
20191102T08-07,5901
20191102T07-07,6001
20191102T06-07,5886
20191102T05-07,5711
20191102T04-07,5667
20191102T03-07,5660
20191102T02-07,5542
20191102T01-07,5531
20191102T00-07,5902
20191101T23-07,5959
20191101T22-07,6303
20191101T21-07,6627
20191101T20-07,6746
20191101T19-07,6642
20191101T18-07,6411
20191101T17-07,6234
20191101T16-07,5886
20191101T15-07,6271
20191101T14-07,6573
20191101T13-07,6742
20191101T12-07,6740
20191101T11-07,6150
20191101T10-07,6664
20191101T09-07,6499
20191101T08-07,6446
20191101T07-07,6044
20191101T06-07,5844
20191101T05-07,5769
20191101T04-07,5532
20191101T03-07,5819
20191101T02-07,5929
20191101T01-07,6175
20191101T00-07,7079
20191031T23-07,7194
20191031T22-07,7751
20191031T21-07,7848
20191031T20-07,7705
20191031T19-07,7361
20191031T18-07,7116
20191031T17-07,6214
20191031T16-07,6030
20191031T15-07,6012
20191031T14-07,6121
20191031T13-07,6240
20191031T12-07,6164
20191031T11-07,6327
20191031T10-07,6772
20191031T09-07,7131
20191031T08-07,6950
20191031T07-07,6727
20191031T06-07,6474
20191031T05-07,6783
20191031T04-07,6830
20191031T03-07,6816
20191031T02-07,6931
20191031T01-07,7048
20191031T00-07,7250
20191030T23-07,6956
20191030T22-07,6700
20191030T21-07,6854
20191030T20-07,6955
20191030T19-07,7003
20191030T18-07,6798
20191030T17-07,6245
20191030T16-07,5782
20191030T15-07,6012
20191030T14-07,5944
20191030T13-07,6268
