,Total interchange1
20191114T02-07,275
20191114T01-07,142
20191114T00-07,112
20191113T23-07,143
20191113T22-07,2
20191113T21-07,-80
20191113T20-07,-100
20191113T19-07,-475
20191113T18-07,-366
20191113T17-07,33
20191113T16-07,163
20191113T15-07,241
20191113T14-07,23
20191113T13-07,-90
20191113T12-07,-86
20191113T11-07,-36
20191113T10-07,191
20191113T09-07,210
20191113T08-07,-204
20191113T07-07,-32
20191113T06-07,355
20191113T05-07,450
20191113T04-07,527
20191113T03-07,618
20191113T02-07,557
20191113T01-07,642
20191113T00-07,832
20191112T23-07,734
20191112T22-07,541
20191112T21-07,410
20191112T20-07,290
20191112T19-07,236
20191112T18-07,35
20191112T17-07,-95
20191112T16-07,267
20191112T15-07,471
20191112T14-07,443
20191112T13-07,379
20191112T12-07,361
20191112T11-07,104
20191112T10-07,100
20191112T09-07,160
20191112T08-07,-106
20191112T07-07,-273
20191112T06-07,-113
20191112T05-07,50
20191112T04-07,80
20191112T03-07,112
20191112T02-07,63
20191112T01-07,46
20191112T00-07,-124
20191111T23-07,-244
20191111T22-07,-327
20191111T21-07,-596
20191111T20-07,-669
20191111T19-07,-630
20191111T18-07,-844
20191111T17-07,-602
20191111T16-07,-331
20191111T15-07,-419
