,Total interchange1
20191024T08-06,-337
20191024T07-06,-139
20191024T06-06,-136
20191024T05-06,-78
20191024T04-06,-140
20191024T03-06,-139
20191024T02-06,-137
20191024T01-06,-66
20191024T00-06,-89
20191023T23-06,-259
20191023T22-06,-256
20191023T21-06,-317
20191023T20-06,-394
20191023T19-06,-403
20191023T18-06,-340
20191023T17-06,-329
20191023T16-06,-288
20191023T15-06,-294
20191023T14-06,-273
20191023T13-06,-288
20191023T12-06,-290
20191023T11-06,-283
20191023T10-06,-291
20191023T09-06,-357
20191023T08-06,-416
20191023T07-06,-279
20191023T06-06,-97
20191023T05-06,-131
20191023T04-06,-101
20191023T03-06,-69
20191023T02-06,-128
20191023T01-06,-88
20191023T00-06,-144
20191022T23-06,-273
20191022T22-06,-331
20191022T21-06,-375
20191022T20-06,-431
20191022T19-06,-394
20191022T18-06,-354
20191022T17-06,-368
20191022T16-06,-344
20191022T15-06,-310
20191022T14-06,-305
20191022T13-06,-331
20191022T12-06,-319
20191022T11-06,-276
20191022T10-06,-308
20191022T09-06,-341
20191022T08-06,-257
20191022T07-06,-207
20191022T06-06,-218
20191022T05-06,-193
20191022T04-06,-155
20191022T03-06,-127
20191022T02-06,-129
20191022T01-06,-210
20191022T00-06,-168
20191021T23-06,-204
20191021T22-06,-274
20191021T21-06,-383
20191021T20-06,-425
20191021T19-06,-492
20191021T18-06,-434
20191021T17-06,-363
20191021T16-06,-331
20191021T15-06,-284
20191021T14-06,-352
20191021T13-06,-355
20191021T12-06,-334
20191021T11-06,-252
20191021T10-06,-220
20191021T09-06,-182
20191021T08-06,-222
20191021T07-06,-161
20191021T06-06,-200
20191021T05-06,-239
20191021T04-06,-207
20191021T03-06,-224
20191021T02-06,-217
20191021T01-06,-254
20191021T00-06,-272
20191020T23-06,-285
20191020T22-06,-316
20191020T21-06,-255
20191020T20-06,-267
20191020T19-06,-202
20191020T18-06,-156
20191020T17-06,-90
20191020T16-06,12
20191020T15-06,103
20191020T14-06,76
20191020T13-06,51
20191020T12-06,41
20191020T11-06,88
20191020T10-06,83
20191020T09-06,-27
20191020T08-06,-253
20191020T07-06,-265
20191020T06-06,-216
20191020T05-06,-183
20191020T04-06,-228
20191020T03-06,-138
20191020T02-06,-203
20191020T01-06,-253
20191020T00-06,-183
20191019T23-06,-295
20191019T22-06,-304
20191019T21-06,-237
20191019T20-06,-300
20191019T19-06,-232
20191019T18-06,-208
20191019T17-06,-213
20191019T16-06,-217
20191019T15-06,-261
20191019T14-06,-150
20191019T13-06,-200
20191019T12-06,-221
20191019T11-06,-331
20191019T10-06,-267
20191019T09-06,-317
20191019T08-06,-311
20191019T07-06,-296
20191019T06-06,-326
20191019T05-06,-343
20191019T04-06,-337
20191019T03-06,-300
20191019T02-06,-187
20191019T01-06,-296
20191019T00-06,-292
20191018T23-06,-310
20191018T22-06,-325
20191018T21-06,-304
20191018T20-06,-315
20191018T19-06,-385
20191018T18-06,-434
20191018T17-06,-337
20191018T16-06,-311
20191018T15-06,-281
20191018T14-06,-319
20191018T13-06,-279
20191018T12-06,-220
20191018T11-06,-153
20191018T10-06,-181
20191018T09-06,-209
20191018T08-06,-143
20191018T07-06,-106
20191018T06-06,-143
20191018T05-06,-145
20191018T04-06,-243
20191018T03-06,-222
20191018T02-06,-125
20191018T01-06,-77
20191018T00-06,-173
20191017T23-06,-220
20191017T22-06,-294
20191017T21-06,-305
20191017T20-06,-352
20191017T19-06,-381
20191017T18-06,-367
20191017T17-06,-370
20191017T16-06,-336
20191017T15-06,-307
20191017T14-06,-306
20191017T13-06,-206
20191017T12-06,-19
20191017T11-06,-8
20191017T10-06,36
20191017T09-06,-83
20191017T08-06,-34
20191017T07-06,81
20191017T06-06,133
20191017T05-06,106
20191017T04-06,88
20191017T03-06,138
20191017T02-06,122
20191017T01-06,41
20191017T00-06,-44
20191016T23-06,-57
20191016T22-06,-7
20191016T21-06,-117
20191016T20-06,-201
20191016T19-06,-281
20191016T18-06,-208
20191016T17-06,-184
20191016T16-06,-109
20191016T15-06,-213
20191016T14-06,-237
20191016T13-06,-176
20191016T12-06,-169
20191016T11-06,-191
20191016T10-06,-180
20191016T09-06,-214
20191016T08-06,-180
20191016T07-06,-203
20191016T06-06,-186
20191016T05-06,-147
20191016T04-06,-150
20191016T03-06,-125
20191016T02-06,-16
20191016T01-06,51
20191016T00-06,34
20191015T23-06,-69
20191015T22-06,-151
20191015T21-06,-237
20191015T20-06,-333
20191015T19-06,-373
20191015T18-06,-381
20191015T17-06,-285
20191015T16-06,-313
20191015T15-06,-245
20191015T14-06,-205
20191015T13-06,-219
20191015T12-06,-209
20191015T11-06,-151
20191015T10-06,-196
20191015T09-06,-193
20191015T08-06,-227
20191015T07-06,-249
20191015T06-06,-219
20191015T05-06,-70
20191015T04-06,-81
20191015T03-06,-74
20191015T02-06,-154
20191015T01-06,-252
20191015T00-06,-229
20191014T23-06,-255
20191014T22-06,-295
20191014T21-06,-326
20191014T20-06,-343
20191014T19-06,-354
20191014T18-06,-482
20191014T17-06,-497
20191014T16-06,-471
20191014T15-06,-480
20191014T14-06,-509
20191014T13-06,-474
20191014T12-06,-474
20191014T11-06,-413
