,Total interchange1
20191016T07-05,1047
20191016T06-05,556
20191016T05-05,438
20191016T04-05,498
20191016T03-05,582
20191016T02-05,581
20191016T01-05,508
20191016T00-05,172
20191015T23-05,457
20191015T22-05,1410
20191015T21-05,1405
20191015T20-05,1687
20191015T19-05,1917
20191015T18-05,2164
20191015T17-05,2625
20191015T16-05,2642
20191015T15-05,2284
20191015T14-05,1794
20191015T13-05,1459
20191015T12-05,1250
20191015T11-05,1261
20191015T10-05,1167
20191015T09-05,958
20191015T08-05,901
20191015T07-05,662
20191015T06-05,93
20191015T05-05,158
20191015T04-05,117
20191015T03-05,47
20191015T02-05,58
20191015T01-05,-8
20191015T00-05,90
20191014T23-05,268
20191014T22-05,900
20191014T21-05,807
20191014T20-05,1060
20191014T19-05,903
20191014T18-05,1148
20191014T17-05,1246
20191014T16-05,1241
20191014T15-05,879
20191014T14-05,741
20191014T13-05,408
20191014T12-05,421
20191014T11-05,1093
20191014T10-05,1251
20191014T09-05,994
20191014T08-05,793
20191014T07-05,741
20191014T06-05,254
20191014T05-05,223
20191014T04-05,416
20191014T03-05,385
20191014T02-05,287
20191014T01-05,136
20191014T00-05,113
20191013T23-05,186
20191013T22-05,902
20191013T21-05,1008
20191013T20-05,1278
20191013T19-05,1237
20191013T18-05,1392
20191013T17-05,1507
20191013T16-05,1564
20191013T15-05,1443
20191013T14-05,1211
20191013T13-05,1179
20191013T12-05,1018
20191013T11-05,858
20191013T10-05,736
20191013T09-05,702
20191013T08-05,689
20191013T07-05,570
20191013T06-05,410
20191013T05-05,293
20191013T04-05,256
20191013T03-05,217
20191013T02-05,164
20191013T01-05,140
20191013T00-05,151
20191012T23-05,329
20191012T22-05,927
20191012T21-05,1063
20191012T20-05,1224
20191012T19-05,1268
20191012T18-05,1122
20191012T17-05,1180
20191012T16-05,1225
20191012T15-05,1327
20191012T14-05,1308
20191012T13-05,1174
20191012T12-05,1033
20191012T11-05,1007
20191012T10-05,933
20191012T09-05,482
20191012T08-05,465
20191012T07-05,589
20191012T06-05,510
20191012T05-05,343
20191012T04-05,364
20191012T03-05,321
20191012T02-05,338
20191012T01-05,321
20191012T00-05,441
20191011T23-05,720
20191011T22-05,853
20191011T21-05,813
20191011T20-05,678
20191011T19-05,550
20191011T18-05,508
20191011T17-05,676
20191011T16-05,709
20191011T15-05,653
20191011T14-05,649
20191011T13-05,366
20191011T12-05,617
20191011T11-05,936
20191011T10-05,708
20191011T09-05,557
20191011T08-05,365
20191011T07-05,466
20191011T06-05,543
20191011T05-05,467
20191011T04-05,211
20191011T03-05,97
20191011T02-05,201
20191011T01-05,216
20191011T00-05,-89
20191010T23-05,132
20191010T22-05,332
20191010T21-05,309
20191010T20-05,14
20191010T19-05,43
20191010T18-05,170
20191010T17-05,423
20191010T16-05,516
20191010T15-05,502
20191010T14-05,265
20191010T13-05,62
20191010T12-05,216
20191010T11-05,580
20191010T10-05,548
20191010T09-05,433
20191010T08-05,343
20191010T07-05,144
20191010T06-05,37
20191010T05-05,-83
20191010T04-05,-118
20191010T03-05,-79
20191010T02-05,122
20191010T01-05,-277
20191010T00-05,-197
20191009T23-05,94
20191009T22-05,844
20191009T21-05,747
20191009T20-05,630
20191009T19-05,618
20191009T18-05,488
20191009T17-05,635
20191009T16-05,805
20191009T15-05,994
20191009T14-05,769
20191009T13-05,874
20191009T12-05,1038
20191009T11-05,1123
20191009T10-05,1226
20191009T09-05,861
20191009T08-05,592
20191009T07-05,378
20191009T06-05,-162
20191009T05-05,-150
20191009T04-05,-151
20191009T03-05,-140
20191009T02-05,-184
20191009T01-05,-383
20191009T00-05,-317
20191008T23-05,156
20191008T22-05,501
20191008T21-05,302
20191008T20-05,207
20191008T19-05,349
20191008T18-05,298
20191008T17-05,632
20191008T16-05,811
20191008T15-05,528
20191008T14-05,432
20191008T13-05,397
20191008T12-05,803
20191008T11-05,993
20191008T10-05,1070
20191008T09-05,889
20191008T08-05,697
20191008T07-05,642
20191008T06-05,362
20191008T05-05,296
20191008T04-05,306
20191008T03-05,303
20191008T02-05,313
20191008T01-05,327
20191008T00-05,-164
20191007T23-05,92
20191007T22-05,579
20191007T21-05,921
20191007T20-05,682
20191007T19-05,1022
20191007T18-05,893
20191007T17-05,1103
20191007T16-05,1109
20191007T15-05,1089
20191007T14-05,952
20191007T13-05,965
20191007T12-05,752
20191007T11-05,1219
20191007T10-05,1512
20191007T09-05,1071
20191007T08-05,833
20191007T07-05,905
20191007T06-05,367
20191007T05-05,160
20191007T04-05,84
20191007T03-05,78
20191007T02-05,117
20191007T01-05,85
20191007T00-05,209
20191006T23-05,510
20191006T22-05,802
20191006T21-05,1111
20191006T20-05,923
20191006T19-05,287
20191006T18-05,349
20191006T17-05,436
20191006T16-05,670
20191006T15-05,624
20191006T14-05,667
20191006T13-05,921
20191006T12-05,780
20191006T11-05,1327
20191006T10-05,1333
20191006T09-05,1056
20191006T08-05,824
20191006T07-05,660
20191006T06-05,325
20191006T05-05,116
20191006T04-05,149
20191006T03-05,129
20191006T02-05,58
20191006T01-05,69
20191006T00-05,44
20191005T23-05,101
20191005T22-05,571
20191005T21-05,875
20191005T20-05,316
20191005T19-05,-67
20191005T18-05,-39
20191005T17-05,248
20191005T16-05,368
20191005T15-05,298
20191005T14-05,-82
20191005T13-05,-164
20191005T12-05,-199
20191005T11-05,252
20191005T10-05,725
20191005T09-05,590
20191005T08-05,436
20191005T07-05,568
20191005T06-05,-80
20191005T05-05,-329
20191005T04-05,-347
20191005T03-05,-406
20191005T02-05,-477
20191005T01-05,-437
20191005T00-05,-382
20191004T23-05,-254
20191004T22-05,-981
20191004T21-05,-913
20191004T20-05,-741
20191004T19-05,-427
20191004T18-05,26
20191004T17-05,213
20191004T16-05,62
20191004T15-05,-11
20191004T14-05,-127
20191004T13-05,-608
20191004T12-05,-516
20191004T11-05,-154
20191004T10-05,-113
20191004T09-05,-375
20191004T08-05,-639
20191004T07-05,-578
20191004T06-05,98
20191004T05-05,320
20191004T04-05,315
20191004T03-05,333
20191004T02-05,409
20191004T01-05,277
20191004T00-05,-113
20191003T23-05,-159
20191003T22-05,-1224
20191003T21-05,-558
20191003T20-05,-544
20191003T19-05,-247
20191003T18-05,312
20191003T17-05,651
20191003T16-05,919
20191003T15-05,986
20191003T14-05,678
20191003T13-05,368
20191003T12-05,-149
20191003T11-05,-281
20191003T10-05,-353
20191003T09-05,-548
20191003T08-05,-617
20191003T07-05,-478
20191003T06-05,191
20191003T05-05,367
20191003T04-05,446
20191003T03-05,355
20191003T02-05,281
20191003T01-05,132
20191003T00-05,226
20191002T23-05,220
20191002T22-05,-166
20191002T21-05,461
20191002T20-05,529
20191002T19-05,564
20191002T18-05,872
20191002T17-05,970
20191002T16-05,792
20191002T15-05,1046
20191002T14-05,769
20191002T13-05,162
20191002T12-05,-160
20191002T11-05,27
20191002T10-05,181
20191002T09-05,174
20191002T08-05,-23
20191002T07-05,-184
20191002T06-05,48
20191002T05-05,97
20191002T04-05,125
20191002T03-05,209
20191002T02-05,66
20191002T01-05,-35
20191002T00-05,-12
20191001T23-05,224
20191001T22-05,-487
20191001T21-05,-99
20191001T20-05,-110
20191001T19-05,13
20191001T18-05,722
20191001T17-05,564
20191001T16-05,524
20191001T15-05,411
20191001T14-05,-427
20191001T13-05,-167
20191001T12-05,-213
20191001T11-05,-5
20191001T10-05,250
20191001T09-05,282
20191001T08-05,23
20191001T07-05,-24
20191001T06-05,173
20191001T05-05,33
20191001T04-05,-3
20191001T03-05,6
20191001T02-05,46
20191001T01-05,-103
20191001T00-05,236
20190930T23-05,262
20190930T22-05,-150
20190930T21-05,141
20190930T20-05,-301
20190930T19-05,-6
20190930T18-05,331
20190930T17-05,773
20190930T16-05,982
20190930T15-05,735
20190930T14-05,365
20190930T13-05,211
20190930T12-05,-106
20190930T11-05,-8
20190930T10-05,336
20190930T09-05,290
20190930T08-05,191
20190930T07-05,140
20190930T06-05,160
20190930T05-05,314
20190930T04-05,495
20190930T03-05,602
20190930T02-05,375
20190930T01-05,148
20190930T00-05,191
20190929T23-05,295
20190929T22-05,407
20190929T21-05,726
20190929T20-05,771
20190929T19-05,966
20190929T18-05,978
20190929T17-05,995
20190929T16-05,849
20190929T15-05,854
20190929T14-05,788
20190929T13-05,876
20190929T12-05,811
20190929T11-05,866
20190929T10-05,896
20190929T09-05,749
20190929T08-05,684
20190929T07-05,883
20190929T06-05,566
20190929T05-05,492
20190929T04-05,484
20190929T03-05,524
20190929T02-05,354
20190929T01-05,399
20190929T00-05,403
20190928T23-05,570
20190928T22-05,498
20190928T21-05,480
20190928T20-05,653
20190928T19-05,862
20190928T18-05,1372
20190928T17-05,1671
20190928T16-05,1671
20190928T15-05,1801
20190928T14-05,1452
20190928T13-05,1138
20190928T12-05,1212
20190928T11-05,1127
20190928T10-05,1162
20190928T09-05,1179
20190928T08-05,960
20190928T07-05,997
20190928T06-05,799
20190928T05-05,709
20190928T04-05,636
20190928T03-05,530
20190928T02-05,305
20190928T01-05,293
20190928T00-05,-181
20190927T23-05,9
20190927T22-05,-57
20190927T21-05,-134
20190927T20-05,-268
20190927T19-05,-54
20190927T18-05,411
20190927T17-05,792
20190927T16-05,841
20190927T15-05,676
20190927T14-05,530
20190927T13-05,-181
20190927T12-05,-394
20190927T11-05,-526
20190927T10-05,-212
20190927T09-05,-397
20190927T08-05,-404
20190927T07-05,-426
20190927T06-05,231
20190927T05-05,50
20190927T04-05,105
20190927T03-05,152
20190927T02-05,60
20190927T01-05,-39
20190927T00-05,-208
20190926T23-05,13
20190926T22-05,54
20190926T21-05,101
20190926T20-05,87
20190926T19-05,468
20190926T18-05,628
20190926T17-05,951
20190926T16-05,1058
20190926T15-05,794
20190926T14-05,1155
20190926T13-05,722
20190926T12-05,698
20190926T11-05,99
20190926T10-05,436
20190926T09-05,456
20190926T08-05,366
20190926T07-05,365
20190926T06-05,555
20190926T05-05,227
20190926T04-05,367
20190926T03-05,265
20190926T02-05,55
20190926T01-05,224
20190926T00-05,297
20190925T23-05,599
20190925T22-05,943
20190925T21-05,855
20190925T20-05,916
20190925T19-05,1245
20190925T18-05,1473
20190925T17-05,1957
20190925T16-05,2107
20190925T15-05,1969
20190925T14-05,1527
20190925T13-05,947
20190925T12-05,632
20190925T11-05,902
20190925T10-05,1256
20190925T09-05,1033
20190925T08-05,682
20190925T07-05,653
20190925T06-05,575
20190925T05-05,164
20190925T04-05,191
20190925T03-05,96
20190925T02-05,193
20190925T01-05,222
20190925T00-05,289
20190924T23-05,549
20190924T22-05,998
20190924T21-05,843
20190924T20-05,632
20190924T19-05,1229
20190924T18-05,1541
20190924T17-05,1705
20190924T16-05,1811
20190924T15-05,1407
20190924T14-05,1423
20190924T13-05,1087
20190924T12-05,742
20190924T11-05,798
20190924T10-05,1025
20190924T09-05,897
20190924T08-05,706
20190924T07-05,609
20190924T06-05,471
20190924T05-05,216
20190924T04-05,194
20190924T03-05,181
20190924T02-05,209
20190924T01-05,73
20190924T00-05,557
20190923T23-05,881
20190923T22-05,910
20190923T21-05,836
20190923T20-05,535
20190923T19-05,794
20190923T18-05,1014
20190923T17-05,1268
20190923T16-05,1388
20190923T15-05,1493
20190923T14-05,1208
20190923T13-05,927
20190923T12-05,788
20190923T11-05,715
20190923T10-05,899
20190923T09-05,824
20190923T08-05,548
20190923T07-05,538
20190923T06-05,573
20190923T05-05,529
20190923T04-05,440
20190923T03-05,496
20190923T02-05,586
20190923T01-05,556
20190923T00-05,505
20190922T23-05,769
20190922T22-05,1257
20190922T21-05,797
20190922T20-05,146
20190922T19-05,507
20190922T18-05,780
20190922T17-05,920
20190922T16-05,1125
20190922T15-05,1036
20190922T14-05,867
20190922T13-05,555
20190922T12-05,956
20190922T11-05,1128
20190922T10-05,1013
20190922T09-05,683
20190922T08-05,662
20190922T07-05,454
20190922T06-05,155
20190922T05-05,179
20190922T04-05,150
20190922T03-05,398
20190922T02-05,174
20190922T01-05,302
20190922T00-05,265
20190921T23-05,490
20190921T22-05,956
20190921T21-05,360
20190921T20-05,-64
20190921T19-05,153
20190921T18-05,288
20190921T17-05,367
20190921T16-05,483
20190921T15-05,555
20190921T14-05,872
20190921T13-05,1008
20190921T12-05,1215
20190921T11-05,938
20190921T10-05,895
20190921T09-05,797
20190921T08-05,549
20190921T07-05,564
20190921T06-05,495
20190921T05-05,413
20190921T04-05,349
20190921T03-05,328
20190921T02-05,285
20190921T01-05,300
20190921T00-05,185
20190920T23-05,387
20190920T22-05,824
20190920T21-05,722
20190920T20-05,759
20190920T19-05,1085
20190920T18-05,1277
20190920T17-05,1795
20190920T16-05,2085
20190920T15-05,2057
20190920T14-05,1770
20190920T13-05,1333
20190920T12-05,1288
20190920T11-05,1211
20190920T10-05,1273
20190920T09-05,1139
20190920T08-05,823
20190920T07-05,778
20190920T06-05,527
20190920T05-05,253
20190920T04-05,300
20190920T03-05,476
20190920T02-05,555
20190920T01-05,450
20190920T00-05,405
20190919T23-05,311
20190919T22-05,464
20190919T21-05,333
20190919T20-05,386
20190919T19-05,656
20190919T18-05,985
20190919T17-05,1362
