,Total interchange1
20191019T11-07,1216
20191019T10-07,1287
20191019T09-07,1259
20191019T08-07,1247
20191019T07-07,1379
20191019T06-07,1753
20191019T05-07,1684
20191019T04-07,1469
20191019T03-07,1405
20191019T02-07,1372
20191019T01-07,1330
20191019T00-07,1262
20191018T23-07,1320
20191018T22-07,1377
20191018T21-07,1581
20191018T20-07,1663
20191018T19-07,1800
20191018T18-07,1840
20191018T17-07,1683
20191018T16-07,1583
20191018T15-07,1554
20191018T14-07,1522
20191018T13-07,1541
20191018T12-07,1528
20191018T11-07,1394
20191018T10-07,1326
20191018T09-07,1413
20191018T08-07,1548
20191018T07-07,1666
20191018T06-07,1569
20191018T05-07,1380
20191018T04-07,1232
20191018T03-07,1291
20191018T02-07,1461
20191018T01-07,1450
20191018T00-07,1391
20191017T23-07,1531
20191017T22-07,1694
20191017T21-07,1819
20191017T20-07,1792
20191017T19-07,1781
20191017T18-07,1742
20191017T17-07,1685
20191017T16-07,1591
20191017T15-07,1529
20191017T14-07,1414
20191017T13-07,1306
20191017T12-07,1331
20191017T11-07,1217
20191017T10-07,1101
20191017T09-07,946
20191017T08-07,972
20191017T07-07,1010
20191017T06-07,924
20191017T05-07,779
20191017T04-07,788
20191017T03-07,851
20191017T02-07,913
20191017T01-07,943
20191017T00-07,978
20191016T23-07,1099
20191016T22-07,1162
20191016T21-07,1350
20191016T20-07,1485
20191016T19-07,1462
20191016T18-07,1358
20191016T17-07,0
20191016T16-07,1225
20191016T15-07,1214
20191016T14-07,1141
20191016T13-07,1113
20191016T12-07,1085
20191016T11-07,1089
20191016T10-07,1091
20191016T09-07,1105
20191016T08-07,1137
20191016T07-07,1348
20191016T06-07,1492
20191016T05-07,1377
20191016T04-07,1318
20191016T03-07,1293
20191016T02-07,1278
20191016T01-07,1312
20191016T00-07,1317
20191015T23-07,1309
20191015T22-07,1370
20191015T21-07,1495
20191015T20-07,1481
20191015T19-07,1574
20191015T18-07,1509
20191015T17-07,1406
20191015T16-07,1238
20191015T15-07,1261
20191015T14-07,1331
20191015T13-07,1145
20191015T12-07,1134
20191015T11-07,1139
20191015T10-07,1181
20191015T09-07,1237
20191015T08-07,1349
20191015T07-07,1490
20191015T06-07,1535
20191015T05-07,1336
20191015T04-07,1364
20191015T03-07,1342
20191015T02-07,1256
20191015T01-07,1374
20191015T00-07,1376
20191014T23-07,1600
20191014T22-07,1730
20191014T21-07,1754
20191014T20-07,1809
20191014T19-07,1870
20191014T18-07,1835
20191014T17-07,1700
20191014T16-07,1660
20191014T15-07,1618
20191014T14-07,1566
20191014T13-07,1536
20191014T12-07,1641
20191014T11-07,1648
20191014T10-07,1659
20191014T09-07,1507
20191014T08-07,1707
20191014T07-07,1917
20191014T06-07,1898
20191014T05-07,1769
20191014T04-07,1556
20191014T03-07,1406
20191014T02-07,1337
20191014T01-07,1304
20191014T00-07,1391
20191013T23-07,1519
20191013T22-07,1622
20191013T21-07,1761
20191013T20-07,1819
20191013T19-07,1742
20191013T18-07,1755
20191013T17-07,1607
20191013T16-07,1563
20191013T15-07,1517
20191013T14-07,1486
20191013T13-07,1458
20191013T12-07,1346
20191013T11-07,1321
20191013T10-07,1302
20191013T09-07,1282
20191013T08-07,1296
20191013T07-07,1334
20191013T06-07,1433
20191013T05-07,1332
20191013T04-07,1329
20191013T03-07,1308
20191013T02-07,1306
20191013T01-07,1330
20191013T00-07,1318
20191012T23-07,1349
20191012T22-07,1417
20191012T21-07,1649
20191012T20-07,1657
20191012T19-07,1612
20191012T18-07,1535
20191012T17-07,1455
20191012T16-07,1363
20191012T15-07,1343
20191012T14-07,1303
20191012T13-07,1192
20191012T12-07,1237
20191012T11-07,1301
20191012T10-07,1315
20191012T09-07,1290
20191012T08-07,1333
20191012T07-07,1333
20191012T06-07,1474
20191012T05-07,1287
20191012T04-07,1223
20191012T03-07,1310
20191012T02-07,1440
20191012T01-07,1644
20191012T00-07,1644
20191011T23-07,1537
20191011T22-07,1555
20191011T21-07,1693
20191011T20-07,1682
20191011T19-07,1637
20191011T18-07,1438
20191011T17-07,1450
20191011T16-07,1427
20191011T15-07,1386
20191011T14-07,1267
20191011T13-07,1254
20191011T12-07,1286
20191011T11-07,1337
20191011T10-07,1374
20191011T09-07,1334
20191011T08-07,1479
20191011T07-07,1761
20191011T06-07,1641
20191011T05-07,1432
20191011T04-07,1444
20191011T03-07,1410
20191011T02-07,1467
20191011T01-07,1399
20191011T00-07,1419
20191010T23-07,1595
20191010T22-07,1568
20191010T21-07,1683
20191010T20-07,1703
20191010T19-07,1668
20191010T18-07,1612
20191010T17-07,1530
20191010T16-07,1515
20191010T15-07,1534
20191010T14-07,1565
20191010T13-07,1477
20191010T12-07,1476
20191010T11-07,1549
20191010T10-07,1521
20191010T09-07,1691
20191010T08-07,1787
20191010T07-07,1759
20191010T06-07,1774
20191010T05-07,1597
20191010T04-07,1566
20191010T03-07,1518
20191010T02-07,1456
20191010T01-07,1401
20191010T00-07,1533
20191009T23-07,1623
20191009T22-07,1635
20191009T21-07,1747
20191009T20-07,1797
20191009T19-07,1831
20191009T18-07,1833
20191009T17-07,1867
20191009T16-07,1992
20191009T15-07,1867
20191009T14-07,1768
20191009T13-07,1648
20191009T12-07,1530
20191009T11-07,1361
20191009T10-07,1415
20191009T09-07,1477
20191009T08-07,1534
20191009T07-07,1681
20191009T06-07,1841
20191009T05-07,1637
20191009T04-07,1619
20191009T03-07,1544
20191009T02-07,1478
20191009T01-07,1445
20191009T00-07,1379
20191008T23-07,1533
20191008T22-07,1726
20191008T21-07,1901
20191008T20-07,1938
20191008T19-07,1864
20191008T18-07,1802
20191008T17-07,1538
20191008T16-07,1416
20191008T15-07,1446
20191008T14-07,1516
20191008T13-07,1475
20191008T12-07,1456
20191008T11-07,1382
20191008T10-07,1358
20191008T09-07,1475
20191008T08-07,1660
20191008T07-07,1656
20191008T06-07,1574
20191008T05-07,1334
20191008T04-07,1315
20191008T03-07,1255
20191008T02-07,1250
20191008T01-07,1286
20191008T00-07,1195
20191007T23-07,1413
20191007T22-07,1547
20191007T21-07,1590
20191007T20-07,1716
20191007T19-07,1591
20191007T18-07,1670
20191007T17-07,1580
20191007T16-07,1500
20191007T15-07,1403
20191007T14-07,1430
20191007T13-07,1381
20191007T12-07,1412
20191007T11-07,1462
20191007T10-07,1369
20191007T09-07,1348
20191007T08-07,1376
20191007T07-07,1568
20191007T06-07,1725
20191007T05-07,1528
20191007T04-07,1382
20191007T03-07,1363
20191007T02-07,1391
20191007T01-07,1460
20191007T00-07,1578
20191006T23-07,1581
20191006T22-07,1708
20191006T21-07,1803
20191006T20-07,1720
20191006T19-07,1578
20191006T18-07,1496
20191006T17-07,1446
20191006T16-07,1318
20191006T15-07,1298
20191006T14-07,1355
20191006T13-07,1309
20191006T12-07,1343
20191006T11-07,1418
20191006T10-07,1506
20191006T09-07,1543
20191006T08-07,1670
20191006T07-07,1774
20191006T06-07,1685
20191006T05-07,1584
20191006T04-07,1396
20191006T03-07,1331
20191006T02-07,1394
20191006T01-07,1539
20191006T00-07,1646
20191005T23-07,1744
20191005T22-07,1751
20191005T21-07,1899
20191005T20-07,1895
20191005T19-07,1813
20191005T18-07,1688
20191005T17-07,1637
20191005T16-07,1605
20191005T15-07,1596
20191005T14-07,1523
20191005T13-07,1460
20191005T12-07,1478
20191005T11-07,1406
20191005T10-07,1257
20191005T09-07,1245
20191005T08-07,1346
20191005T07-07,1521
20191005T06-07,1507
20191005T05-07,1325
20191005T04-07,1335
20191005T03-07,1522
20191005T02-07,1464
20191005T01-07,1407
20191005T00-07,1365
20191004T23-07,1252
20191004T22-07,1209
20191004T21-07,1457
20191004T20-07,1629
20191004T19-07,1659
20191004T18-07,1604
20191004T17-07,1660
20191004T16-07,1638
20191004T15-07,1626
20191004T14-07,1574
20191004T13-07,1476
20191004T12-07,1443
20191004T11-07,1284
20191004T10-07,1569
20191004T09-07,1498
20191004T08-07,1725
20191004T07-07,1730
20191004T06-07,1722
20191004T05-07,1565
20191004T04-07,1464
20191004T03-07,1459
20191004T02-07,1579
20191004T01-07,1704
20191004T00-07,1637
20191003T23-07,1688
20191003T22-07,1611
20191003T21-07,1640
20191003T20-07,1738
20191003T19-07,1661
20191003T18-07,1699
20191003T17-07,1726
20191003T16-07,1650
20191003T15-07,1620
20191003T14-07,1549
20191003T13-07,1461
20191003T12-07,1520
20191003T11-07,1584
20191003T10-07,1556
20191003T09-07,1535
20191003T08-07,1577
20191003T07-07,1595
20191003T06-07,1631
20191003T05-07,1487
20191003T04-07,1415
20191003T03-07,1312
20191003T02-07,1345
20191003T01-07,1247
20191003T00-07,1383
20191002T23-07,1545
20191002T22-07,1459
20191002T21-07,1566
20191002T20-07,1524
20191002T19-07,1476
20191002T18-07,1556
20191002T17-07,1599
20191002T16-07,1689
20191002T15-07,1709
20191002T14-07,1749
20191002T13-07,1578
20191002T12-07,1494
20191002T11-07,1391
20191002T10-07,1356
20191002T09-07,1381
20191002T08-07,1535
20191002T07-07,1669
20191002T06-07,1592
20191002T05-07,1463
20191002T04-07,1300
20191002T03-07,1209
20191002T02-07,1223
20191002T01-07,1260
20191002T00-07,1306
20191001T23-07,1481
20191001T22-07,1486
20191001T21-07,1545
20191001T20-07,1487
20191001T19-07,1438
20191001T18-07,1411
20191001T17-07,1319
20191001T16-07,1321
20191001T15-07,1279
20191001T14-07,1292
20191001T13-07,1218
20191001T12-07,1155
20191001T11-07,1147
20191001T10-07,1091
20191001T09-07,1053
20191001T08-07,1005
20191001T07-07,1099
20191001T06-07,1186
20191001T05-07,1159
20191001T04-07,1187
20191001T03-07,1210
20191001T02-07,1174
20191001T01-07,1181
20191001T00-07,1338
20190930T23-07,1502
20190930T22-07,1504
20190930T21-07,1584
20190930T20-07,1606
20190930T19-07,1686
20190930T18-07,1562
20190930T17-07,1508
20190930T16-07,1476
20190930T15-07,1467
20190930T14-07,1521
20190930T13-07,1412
20190930T12-07,1411
20190930T11-07,1390
20190930T10-07,1351
20190930T09-07,1426
20190930T08-07,1473
20190930T07-07,1465
20190930T06-07,1515
20190930T05-07,1455
20190930T04-07,1374
20190930T03-07,1344
20190930T02-07,1313
20190930T01-07,1387
20190930T00-07,1397
20190929T23-07,1454
20190929T22-07,1589
20190929T21-07,1799
20190929T20-07,1712
20190929T19-07,1712
20190929T18-07,1722
20190929T17-07,1565
20190929T16-07,1476
20190929T15-07,1430
20190929T14-07,1395
20190929T13-07,1339
20190929T12-07,1302
20190929T11-07,1292
20190929T10-07,1222
20190929T09-07,1174
20190929T08-07,1234
20190929T07-07,1353
20190929T06-07,1416
20190929T05-07,1416
20190929T04-07,1370
20190929T03-07,1390
20190929T02-07,1447
20190929T01-07,1474
20190929T00-07,1575
20190928T23-07,1647
20190928T22-07,1544
