,Total interchange1
20191117T21-05,-1871
20191117T20-05,-1868
20191117T19-05,-1885
20191117T18-05,-1906
20191117T17-05,-1751
20191117T16-05,-1716
20191117T15-05,-1660
20191117T14-05,-1638
20191117T13-05,-1612
20191117T12-05,-1580
20191117T11-05,-1697
20191117T10-05,-1690
20191117T09-05,-1688
20191117T08-05,-1657
20191117T07-05,-1607
20191117T06-05,-1437
20191117T05-05,-1366
20191117T04-05,-1344
20191117T03-05,-1341
20191117T02-05,-1409
20191117T01-05,-1515
20191117T00-05,-1560
20191116T23-05,-1668
20191116T22-05,-1676
20191116T21-05,-1664
20191116T20-05,-1630
