,Total interchange1
20191031T07-04,2453
20191031T06-04,2306
20191031T05-04,2198
20191031T04-04,2166
20191031T03-04,2171
20191031T02-04,2160
20191031T01-04,2253
20191031T00-04,2313
20191030T23-04,2477
20191030T22-04,2630
20191030T21-04,2829
20191030T20-04,2823
20191030T19-04,2820
20191030T18-04,2684
20191030T17-04,2654
20191030T16-04,2515
20191030T15-04,2485
20191030T14-04,2456
20191030T13-04,2388
20191030T12-04,2316
20191030T11-04,2261
20191030T10-04,2217
20191030T09-04,2174
20191030T08-04,2190
20191030T07-04,2147
20191030T06-04,1995
20191030T05-04,2029
20191030T04-04,2012
20191030T03-04,2037
20191030T02-04,2091
20191030T01-04,2110
20191030T00-04,2260
20191029T23-04,2418
20191029T22-04,2528
20191029T21-04,2704
20191029T20-04,2733
20191029T19-04,2679
20191029T18-04,2624
20191029T17-04,2639
20191029T16-04,2553
20191029T15-04,2521
20191029T14-04,2515
20191029T13-04,2524
20191029T12-04,2504
20191029T11-04,2462
20191029T10-04,2432
20191029T09-04,2383
20191029T08-04,2385
20191029T07-04,2300
20191029T06-04,2142
20191029T05-04,2056
20191029T04-04,2037
20191029T03-04,2061
20191029T02-04,2127
20191029T01-04,2176
20191029T00-04,2324
20191028T23-04,2505
20191028T22-04,2684
20191028T21-04,2864
20191028T20-04,2970
20191028T19-04,2957
20191028T18-04,2966
20191028T17-04,3049
20191028T16-04,3011
20191028T15-04,2941
20191028T14-04,2838
20191028T13-04,2686
20191028T12-04,2563
20191028T11-04,2454
20191028T10-04,2367
20191028T09-04,2288
20191028T08-04,2269
20191028T07-04,2267
20191028T06-04,2096
20191028T05-04,2004
20191028T04-04,2009
20191028T03-04,2024
20191028T02-04,2049
20191028T01-04,2191
20191028T00-04,2296
20191027T23-04,2485
20191027T22-04,2679
20191027T21-04,2845
20191027T20-04,3021
20191027T19-04,2956
20191027T18-04,3065
20191027T17-04,3114
20191027T16-04,3126
20191027T15-04,3056
20191027T14-04,2998
20191027T13-04,2872
20191027T12-04,2824
20191027T11-04,2783
20191027T10-04,2649
20191027T09-04,2531
20191027T08-04,2375
20191027T07-04,2284
20191027T06-04,2140
20191027T05-04,2159
20191027T04-04,2200
20191027T03-04,2209
20191027T02-04,2271
20191027T01-04,2319
20191027T00-04,2384
20191026T23-04,2483
20191026T22-04,2635
20191026T21-04,2721
20191026T20-04,2747
20191026T19-04,2784
20191026T18-04,2824
20191026T17-04,2877
20191026T16-04,2851
20191026T15-04,2826
20191026T14-04,2743
20191026T13-04,2684
20191026T12-04,2576
20191026T11-04,2499
20191026T10-04,2374
20191026T09-04,2327
20191026T08-04,2209
20191026T07-04,2090
20191026T06-04,2027
20191026T05-04,2002
20191026T04-04,1996
20191026T03-04,1982
20191026T02-04,2001
20191026T01-04,2009
20191026T00-04,2189
20191025T23-04,2280
20191025T22-04,2516
20191025T21-04,2643
20191025T20-04,2723
20191025T19-04,2715
20191025T18-04,2728
20191025T17-04,2740
20191025T16-04,2705
20191025T15-04,2726
20191025T14-04,2644
20191025T13-04,2576
20191025T12-04,2502
20191025T11-04,2454
20191025T10-04,2378
20191025T09-04,2332
20191025T08-04,2301
20191025T07-04,2255
20191025T06-04,2087
20191025T05-04,1954
20191025T04-04,1989
20191025T03-04,1999
20191025T02-04,2028
20191025T01-04,2081
20191025T00-04,2235
20191024T23-04,2347
20191024T22-04,2518
20191024T21-04,2582
20191024T20-04,2611
20191024T19-04,2500
20191024T18-04,2515
20191024T17-04,2480
20191024T16-04,2436
20191024T15-04,2381
20191024T14-04,2354
20191024T13-04,2327
20191024T12-04,2367
20191024T11-04,2396
20191024T10-04,2447
20191024T09-04,2471
20191024T08-04,2484
20191024T07-04,2372
20191024T06-04,2177
20191024T05-04,2110
20191024T04-04,2037
20191024T03-04,2035
20191024T02-04,2077
20191024T01-04,2133
20191024T00-04,2185
20191023T23-04,2359
20191023T22-04,2491
20191023T21-04,2584
20191023T20-04,2624
20191023T19-04,2518
20191023T18-04,2477
20191023T17-04,2447
20191023T16-04,2420
20191023T15-04,2304
20191023T14-04,2252
20191023T13-04,2271
20191023T12-04,2227
20191023T11-04,2222
20191023T10-04,2193
