,Total interchange1
20191110T17-06,1833
20191110T16-06,1761
20191110T15-06,1826
20191110T14-06,1800
20191110T13-06,1880
20191110T12-06,1836
20191110T11-06,1769
20191110T10-06,1622
20191110T09-06,1830
20191110T08-06,1893
20191110T07-06,1589
20191110T06-06,1399
20191110T05-06,1208
20191110T04-06,1449
20191110T03-06,1212
20191110T02-06,1149
20191110T01-06,1115
20191110T00-06,1011
20191109T23-06,1008
20191109T22-06,959
20191109T21-06,1113
20191109T20-06,1154
20191109T19-06,1252
20191109T18-06,1436
20191109T17-06,1683
20191109T16-06,1605
20191109T15-06,1586
20191109T14-06,1602
20191109T13-06,1632
20191109T12-06,1653
20191109T11-06,1501
20191109T10-06,1589
20191109T09-06,1527
20191109T08-06,1406
20191109T07-06,1468
20191109T06-06,1303
20191109T05-06,1391
20191109T04-06,1152
20191109T03-06,1386
20191109T02-06,1413
20191109T01-06,1574
20191109T00-06,1821
20191108T23-06,1942
20191108T22-06,2108
20191108T21-06,2266
20191108T20-06,2498
20191108T19-06,2679
20191108T18-06,2713
20191108T17-06,2586
20191108T16-06,2539
20191108T15-06,2713
20191108T14-06,2827
20191108T13-06,2694
20191108T12-06,2337
20191108T11-06,2116
20191108T10-06,2332
20191108T09-06,2387
20191108T08-06,2695
20191108T07-06,2699
20191108T06-06,2047
20191108T05-06,1845
20191108T04-06,2031
20191108T03-06,2137
20191108T02-06,2232
20191108T01-06,2262
20191108T00-06,2126
20191107T23-06,2203
20191107T22-06,1984
20191107T21-06,1910
20191107T20-06,2113
20191107T19-06,2372
20191107T18-06,2479
20191107T17-06,2203
20191107T16-06,1915
20191107T15-06,1896
20191107T14-06,1776
20191107T13-06,1764
20191107T12-06,1660
20191107T11-06,1671
20191107T10-06,1609
20191107T09-06,1610
20191107T08-06,1599
20191107T07-06,1885
20191107T06-06,2078
20191107T05-06,1712
20191107T04-06,1759
20191107T03-06,1806
20191107T02-06,1818
20191107T01-06,1670
20191107T00-06,1306
20191106T23-06,1299
20191106T22-06,1542
20191106T21-06,1346
20191106T20-06,1311
20191106T19-06,1334
20191106T18-06,1446
20191106T17-06,1471
20191106T16-06,1652
20191106T15-06,1504
20191106T14-06,1594
20191106T13-06,1574
20191106T12-06,1608
20191106T11-06,1555
20191106T10-06,1733
20191106T09-06,1632
20191106T08-06,1432
20191106T07-06,1617
20191106T06-06,1413
20191106T05-06,1389
20191106T04-06,1685
20191106T03-06,1499
20191106T02-06,1505
20191106T01-06,1469
20191106T00-06,1620
20191105T23-06,1581
20191105T22-06,1842
20191105T21-06,1640
20191105T20-06,1840
20191105T19-06,2061
20191105T18-06,2084
20191105T17-06,2058
20191105T16-06,1954
20191105T15-06,2025
20191105T14-06,1680
20191105T13-06,1666
20191105T12-06,1632
20191105T11-06,1879
20191105T10-06,1819
20191105T09-06,1869
20191105T08-06,1528
20191105T07-06,1666
20191105T06-06,1454
20191105T05-06,1503
20191105T04-06,1608
20191105T03-06,1524
20191105T02-06,1430
20191105T01-06,1396
20191105T00-06,984
20191104T23-06,793
20191104T22-06,541
20191104T21-06,247
20191104T20-06,183
20191104T19-06,387
20191104T18-06,448
20191104T17-06,533
20191104T16-06,470
20191104T15-06,566
20191104T14-06,528
20191104T13-06,561
20191104T12-06,534
20191104T11-06,631
20191104T10-06,334
20191104T09-06,-325
20191104T08-06,43
20191104T07-06,-153
20191104T06-06,-781
20191104T05-06,22
20191104T04-06,257
20191104T03-06,407
20191104T02-06,485
20191104T01-06,479
20191103T00-05,-7
20191102T23-05,-54
20191102T22-05,69
20191102T21-05,126
20191102T20-05,398
20191102T19-05,703
20191102T18-05,703
20191102T17-05,528
20191102T16-05,668
20191102T15-05,986
20191102T14-05,837
20191102T13-05,383
20191102T12-05,331
20191102T11-05,-126
20191102T10-05,-177
20191102T09-05,227
20191102T08-05,-478
20191102T07-05,-567
20191102T06-05,-613
20191102T05-05,-597
20191102T04-05,-190
20191102T03-05,220
20191102T02-05,521
20191102T01-05,540
20191102T00-05,334
20191101T23-05,595
20191101T22-05,476
20191101T21-05,176
20191101T20-05,-62
20191101T19-05,-116
20191101T18-05,-273
20191101T17-05,-16
20191101T16-05,286
20191101T15-05,352
20191101T14-05,368
20191101T13-05,333
20191101T12-05,58
20191101T11-05,-120
20191101T10-05,-765
20191101T09-05,-1052
20191101T08-05,-977
20191101T07-05,-997
20191101T06-05,-1122
20191101T05-05,-228
20191101T04-05,74
20191101T03-05,270
20191101T02-05,381
20191101T01-05,379
20191101T00-05,622
20191031T23-05,1072
20191031T22-05,1279
20191031T21-05,1339
20191031T20-05,1704
20191031T19-05,1733
20191031T18-05,1693
20191031T17-05,1751
20191031T16-05,1695
20191031T15-05,1627
20191031T14-05,1550
20191031T13-05,1316
20191031T12-05,863
20191031T11-05,943
20191031T10-05,553
20191031T09-05,541
20191031T08-05,472
20191031T07-05,793
20191031T06-05,608
20191031T05-05,545
20191031T04-05,585
20191031T03-05,743
20191031T02-05,863
20191031T01-05,879
20191031T00-05,889
20191030T23-05,864
20191030T22-05,986
20191030T21-05,975
20191030T20-05,1157
20191030T19-05,1131
20191030T18-05,1133
20191030T17-05,877
20191030T16-05,886
20191030T15-05,943
20191030T14-05,1149
20191030T13-05,806
20191030T12-05,397
20191030T11-05,442
20191030T10-05,421
20191030T09-05,431
20191030T08-05,574
20191030T07-05,1001
20191030T06-05,474
20191030T05-05,434
20191030T04-05,624
20191030T03-05,794
20191030T02-05,811
20191030T01-05,843
20191030T00-05,1465
20191029T23-05,1606
20191029T22-05,1488
20191029T21-05,1152
20191029T20-05,1147
20191029T19-05,1301
20191029T18-05,1482
20191029T17-05,1726
20191029T16-05,1569
20191029T15-05,1542
20191029T14-05,1847
20191029T13-05,1458
20191029T12-05,1116
20191029T11-05,1210
20191029T10-05,1066
20191029T09-05,1085
20191029T08-05,903
20191029T07-05,1043
20191029T06-05,643
20191029T05-05,620
20191029T04-05,623
20191029T03-05,990
20191029T02-05,1076
20191029T01-05,1039
20191029T00-05,935
20191028T23-05,1057
20191028T22-05,1475
20191028T21-05,1443
20191028T20-05,1532
20191028T19-05,1626
20191028T18-05,1879
20191028T17-05,2024
20191028T16-05,2141
20191028T15-05,2099
20191028T14-05,1984
20191028T13-05,1929
20191028T12-05,1863
20191028T11-05,1716
20191028T10-05,1264
20191028T09-05,1018
20191028T08-05,877
20191028T07-05,742
20191028T06-05,612
20191028T05-05,499
20191028T04-05,500
20191028T03-05,556
20191028T02-05,822
20191028T01-05,880
20191028T00-05,993
20191027T23-05,831
20191027T22-05,803
20191027T21-05,685
20191027T20-05,800
20191027T19-05,1244
20191027T18-05,1041
20191027T17-05,1661
20191027T16-05,1887
20191027T15-05,1850
20191027T14-05,1785
20191027T13-05,1744
20191027T12-05,1552
20191027T11-05,1263
20191027T10-05,993
20191027T09-05,727
20191027T08-05,650
20191027T07-05,418
20191027T06-05,678
20191027T05-05,437
20191027T04-05,388
20191027T03-05,297
20191027T02-05,650
20191027T01-05,569
20191027T00-05,553
20191026T23-05,803
20191026T22-05,632
20191026T21-05,677
20191026T20-05,454
20191026T19-05,657
20191026T18-05,794
20191026T17-05,826
20191026T16-05,874
20191026T15-05,959
20191026T14-05,921
20191026T13-05,847
20191026T12-05,751
20191026T11-05,666
20191026T10-05,810
20191026T09-05,846
20191026T08-05,610
20191026T07-05,517
20191026T06-05,1078
20191026T05-05,1088
20191026T04-05,1069
20191026T03-05,1096
20191026T02-05,1166
20191026T01-05,1103
20191026T00-05,1092
20191025T23-05,15246
20191025T22-05,-12353
20191025T21-05,1741
20191025T20-05,1880
20191025T19-05,1894
20191025T18-05,1822
20191025T17-05,2069
20191025T16-05,1934
20191025T15-05,2242
20191025T14-05,1976
20191025T13-05,2089
20191025T12-05,2352
20191025T11-05,2092
20191025T10-05,1856
20191025T09-05,1767
20191025T08-05,1607
20191025T07-05,1696
20191025T06-05,1583
20191025T05-05,1508
20191025T04-05,1525
20191025T03-05,1508
20191025T02-05,1696
20191025T01-05,1625
20191025T00-05,1361
20191024T23-05,1670
20191024T22-05,2025
20191024T21-05,1883
20191024T20-05,2234
20191024T19-05,2491
20191024T18-05,2615
20191024T17-05,2524
20191024T16-05,2813
20191024T15-05,2708
20191024T14-05,2712
20191024T13-05,2686
20191024T12-05,2323
20191024T11-05,1935
20191024T10-05,1861
20191024T09-05,1730
20191024T08-05,1356
20191024T07-05,1362
20191024T06-05,1310
20191024T05-05,1301
20191024T04-05,1355
20191024T03-05,1411
20191024T02-05,1459
20191024T01-05,1479
20191024T00-05,1569
20191023T23-05,1612
20191023T22-05,2056
20191023T21-05,2176
20191023T20-05,2168
20191023T19-05,2559
20191023T18-05,2589
20191023T17-05,2474
20191023T16-05,2499
20191023T15-05,2381
