,Total interchange1
20191207T08-07,771
20191207T07-07,857
20191207T06-07,929
20191207T05-07,910
20191207T04-07,844
20191207T03-07,876
20191207T02-07,902
20191207T01-07,857
20191207T00-07,814
20191206T23-07,694
20191206T22-07,652
20191206T21-07,600
20191206T20-07,626
20191206T19-07,619
20191206T18-07,605
20191206T17-07,675
20191206T16-07,747
20191206T15-07,761
20191206T14-07,798
20191206T13-07,758
20191206T12-07,747
20191206T11-07,681
20191206T10-07,707
20191206T09-07,677
20191206T08-07,673
20191206T07-07,749
20191206T06-07,832
20191206T05-07,888
20191206T04-07,907
20191206T03-07,891
20191206T02-07,844
20191206T01-07,824
20191206T00-07,732
20191205T23-07,623
20191205T22-07,515
20191205T21-07,423
20191205T20-07,393
20191205T19-07,350
20191205T18-07,345
20191205T17-07,386
20191205T16-07,441
20191205T15-07,295
20191205T14-07,12
20191205T13-07,-84
20191205T12-07,-117
20191205T11-07,-95
20191205T10-07,226
20191205T09-07,403
20191205T08-07,446
20191205T07-07,597
20191205T06-07,729
20191205T05-07,852
20191205T04-07,994
20191205T03-07,1534
20191205T02-07,1511
20191205T01-07,1490
20191205T00-07,1476
20191204T23-07,1350
20191204T22-07,1299
20191204T21-07,1202
20191204T20-07,1212
20191204T19-07,1196
20191204T18-07,1068
20191204T17-07,974
20191204T16-07,1008
20191204T15-07,1008
20191204T14-07,667
20191204T13-07,480
20191204T12-07,279
20191204T11-07,245
20191204T10-07,188
20191204T09-07,174
20191204T08-07,173
20191204T07-07,298
20191204T06-07,409
20191204T05-07,470
20191204T04-07,516
20191204T03-07,535
20191204T02-07,520
20191204T01-07,493
20191204T00-07,446
20191203T23-07,379
20191203T22-07,355
20191203T21-07,465
20191203T20-07,434
20191203T19-07,429
20191203T18-07,406
20191203T17-07,490
20191203T16-07,525
20191203T15-07,516
20191203T14-07,493
20191203T13-07,517
20191203T12-07,505
20191203T11-07,461
20191203T10-07,462
20191203T09-07,435
20191203T08-07,435
20191203T07-07,531
20191203T06-07,644
20191203T05-07,577
20191203T04-07,526
20191203T03-07,533
20191203T02-07,533
20191203T01-07,658
20191203T00-07,621
20191202T23-07,564
20191202T22-07,481
20191202T21-07,417
20191202T20-07,407
20191202T19-07,387
20191202T18-07,389
20191202T17-07,424
20191202T16-07,464
20191202T15-07,469
20191202T14-07,457
20191202T13-07,425
20191202T12-07,446
20191202T11-07,356
20191202T10-07,344
20191202T09-07,357
20191202T08-07,349
20191202T07-07,433
20191202T06-07,557
20191202T05-07,606
20191202T04-07,599
20191202T03-07,554
20191202T02-07,549
20191202T01-07,561
20191202T00-07,531
20191201T23-07,436
20191201T22-07,358
20191201T21-07,241
20191201T20-07,190
20191201T19-07,181
20191201T18-07,223
20191201T17-07,284
20191201T16-07,363
20191201T15-07,361
20191201T14-07,346
