,Total interchange1
20191118T14-05,-1956
20191118T13-05,-2070
20191118T12-05,-2074
20191118T11-05,-1960
20191118T10-05,-1992
20191118T09-05,-1940
20191118T08-05,-1831
20191118T07-05,-1888
20191118T06-05,-2613
20191118T05-05,-2996
20191118T04-05,-3144
20191118T03-05,-3208
20191118T02-05,-3297
20191118T01-05,-3348
20191118T00-05,-3306
20191117T23-05,-3214
20191117T22-05,-3014
20191117T21-05,-2831
20191117T20-05,-2763
20191117T19-05,-3031
20191117T18-05,-3001
20191117T17-05,-3048
20191117T16-05,-3035
20191117T15-05,-3182
20191117T14-05,-3084
20191117T13-05,-3013
20191117T12-05,-3011
20191117T11-05,-3250
20191117T10-05,-3319
20191117T09-05,-3170
20191117T08-05,-3254
20191117T07-05,-3392
20191117T06-05,-3482
20191117T05-05,-3480
20191117T04-05,-3443
20191117T03-05,-3493
20191117T02-05,-3521
20191117T01-05,-3555
20191117T00-05,-3628
20191116T23-05,-3529
20191116T22-05,-3508
20191116T21-05,-3628
20191116T20-05,-3652
20191116T19-05,-3568
20191116T18-05,-3581
20191116T17-05,-3520
20191116T16-05,-3182
20191116T15-05,-3030
20191116T14-05,-2785
20191116T13-05,-2560
20191116T12-05,-2725
20191116T11-05,-2913
20191116T10-05,-3051
20191116T09-05,-3275
20191116T08-05,-3328
20191116T07-05,-3359
20191116T06-05,-3114
20191116T05-05,-3053
20191116T04-05,-2730
20191116T03-05,-2762
20191116T02-05,-2838
20191116T01-05,-3039
20191116T00-05,-3147
20191115T23-05,-2943
20191115T22-05,-3390
20191115T21-05,-3430
20191115T20-05,-3353
20191115T19-05,-3256
20191115T18-05,-3653
20191115T17-05,-3470
20191115T16-05,-3043
20191115T15-05,-3095
20191115T14-05,-2753
20191115T13-05,-2693
20191115T12-05,-2514
20191115T11-05,-2886
20191115T10-05,-3222
20191115T09-05,-3228
20191115T08-05,-3398
20191115T07-05,-3232
20191115T06-05,-3298
20191115T05-05,-3251
20191115T04-05,-3425
20191115T03-05,-3394
20191115T02-05,-3276
20191115T01-05,-3369
20191115T00-05,-3539
20191114T23-05,-3659
20191114T22-05,-3752
20191114T21-05,-3740
20191114T20-05,-3790
20191114T19-05,-3739
20191114T18-05,-3560
20191114T17-05,-3471
20191114T16-05,-3553
20191114T15-05,-3652
20191114T14-05,-3630
